File = D:\Moldex3D\02. AI\Surrogate model - 2\Report\XYPlot\Packing-Sprue Pressure.csv

Title,Packing-Sprue Pressure
,,
Time (sec),Run 23 : V03FAM_G01_P03 (MPa),
0.355073,3.64631,
0.360488,3.68537,
0.365892,3.71829,
0.371287,3.75137,
0.376671,3.78402,
0.381315,3.80979,
0.385916,3.82328,
0.390393,3.86473,
0.395031,3.88064,
0.39951,3.92164,
0.404173,3.94697,
0.408839,3.97428,
0.413498,4.00364,
0.418139,4.0329,
0.422773,4.06259,
0.427402,4.09368,
0.432044,4.12477,
0.436697,4.15601,
0.44135,4.17612,
0.445857,4.22371,
0.450541,4.24121,
0.455049,4.28669,
0.459715,4.3045,
0.464234,4.34994,
0.468937,4.36717,
0.473478,4.4003,
0.478022,4.44335,
0.48275,4.46841,
0.4875,4.49503,
0.492252,4.52339,
0.497015,4.55242,
0.501805,4.58135,
0.506602,4.60994,
0.511427,4.62924,
0.516105,4.66135,
0.520799,4.70082,
0.525684,4.7239,
0.530599,4.74185,
0.535377,4.77866,
0.540325,4.80141,
0.545292,4.82023,
0.550144,4.84923,
0.555012,4.87724,
0.559877,4.9041,
0.564787,4.92906,
0.569739,4.95382,
0.574686,4.97727,
0.579666,5.00161,
0.584686,5.02452,
0.589701,5.04711,
0.594735,5.06977,
0.599791,5.09177,
0.604813,5.11437,
0.609848,5.13652,
0.614797,5.16194,
0.619717,5.19579,
0.624803,5.21541,
0.629908,5.2396,
0.635014,5.2615,
0.63997,5.29673,
0.64507,5.32023,
0.65019,5.34523,
0.655321,5.37121,
0.660449,5.3941,
0.66542,5.43035,
0.670529,5.44975,
0.675505,5.47933,
0.680465,5.51433,
0.685579,5.53315,
0.690557,5.5668,
0.695674,5.58696,
0.700658,5.61662,
0.705609,5.64591,
0.710561,5.67396,
0.715505,5.70319,
0.720473,5.73107,
0.725417,5.75856,
0.730384,5.78556,
0.735327,5.81378,
0.740297,5.84063,
0.745254,5.8685,
0.750205,5.89614,
0.755181,5.9232,
0.760135,5.94997,
0.76507,5.97865,
0.770012,6.00607,
0.775001,6.03377,
0.779962,6.06209,
0.78491,6.08941,
0.789865,6.1175,
0.794807,6.14488,
0.7998,6.1735,
0.804796,6.20188,
0.809772,6.22945,
0.81472,6.25787,
0.819673,6.28635,
0.824618,6.3142,
0.829526,6.34254,
0.834411,6.37066,
0.839247,6.39849,
0.844028,6.42748,
0.848804,6.45447,
0.85356,6.48113,
0.858276,6.50658,
0.862353,6.52727,
0.86713,8.97203,
0.872885,11.7764,
0.876993,13.6628,
0.876993,13.6628,
0.881284,15.5523,
0.885832,17.4693,
0.890653,19.4089,
0.895764,21.3657,
0.901181,23.3339,
0.906923,25.3072,
0.913009,27.2788,
0.919278,29.186,
0.925735,31.0272,
0.932386,32.8012,
0.939237,34.5069,
0.946293,36.1434,
0.95356,37.71,
0.961046,39.2064,
0.968756,40.6323,
0.976698,41.9878,
0.984878,43.273,
0.993303,44.4885,
1.00198,45.635,
1.01092,46.7134,
1.02013,47.7249,
1.02961,48.6708,
1.03938,49.5527,
1.04944,50.3723,
1.0598,51.1316,
1.07047,51.8326,
1.08146,52.4776,
1.09279,53.069,
1.10445,53.609,
1.11646,54.1005,
1.12883,54.5458,
1.14158,54.9478,
1.1547,55.3091,
1.16822,55.6323,
1.18215,55.9202,
1.19649,56.1755,
1.21127,56.4007,
1.22648,56.5984,
1.24216,56.7711,
1.2583,56.9211,
1.27493,57.0506,
1.29206,57.1618,
1.3097,57.2567,
1.32998,57.3467,
1.35331,57.4291,
1.38014,57.5018,
1.41099,57.5629,
1.44648,57.6116,
1.48728,57.6477,
1.5342,57.6722,
1.58817,57.6872,
1.64752,57.6948,
1.71282,57.6982,
1.78464,57.6995,
1.86365,57.6999,
1.95056,57.7,
2.04616,57.7,
2.15131,57.7,
2.26699,57.7,
2.39423,57.7,
2.5342,57.7,
2.68816,57.7,
2.85752,57.7,
3.04381,57.7,
3.24873,57.7,
3.45571,57.7,
3.66475,57.7,
3.87588,57.7,
4.08913,57.7,
4.3045,57.7,
4.52203,57.7,
4.74174,57.7,
4.96364,57.7,
5.18776,57.7,
5.28235,57.7,
5.30038,47.7,
5.32112,37.8083,
5.34497,28.7918,
5.3724,20.8956,
5.40393,14.3054,
5.4402,9.11684,
5.48191,5.31418,
5.52988,2.76514,
5.58504,1.23984,
5.64572,0.487531,
5.71247,0.162125,
5.78589,0.0430923,
5.86665,0.00828996,
6.09301,1e-06,
6.32164,1e-06,
6.55255,1e-06,
6.78577,1e-06,
7.02133,1e-06,
7.25924,1e-06,
7.49953,1e-06,
7.74222,1e-06,
7.98734,1e-06,
8.23491,1e-06,
8.48495,1e-06,
8.7375,1e-06,
8.99257,1e-06,
9.25019,1e-06,
9.51039,1e-06,
9.77319,1e-06,
10.0386,1e-06,
10.3067,1e-06,
10.5775,1e-06,
10.8509,1e-06,
11.1271,1e-06,
11.4061,1e-06,
11.6879,1e-06,
11.9725,1e-06,
12.2599,1e-06,
12.5502,1e-06,
12.8434,1e-06,
13.1395,1e-06,
13.4386,1e-06,
13.7407,1e-06,
14.0458,1e-06,
14.3539,1e-06,
14.6652,1e-06,
14.9795,1e-06,
15.297,1e-06,
15.6177,1e-06,
15.9415,1e-06,
16.2687,1e-06,
16.599,1e-06,
16.9327,1e-06,
17.2697,1e-06,
17.6101,1e-06,
17.9539,1e-06,
18.3012,1e-06,
18.6519,1e-06,
19.0061,1e-06,
19.3638,1e-06,
19.7252,1e-06,
20.0901,1e-06,
20.4587,1e-06,
20.831,1e-06,
21.207,1e-06,
21.5868,1e-06,
21.9704,1e-06,
22.3577,1e-06,
22.749,1e-06,
23.1442,1e-06,
23.5434,1e-06,
23.9465,1e-06,
24.3536,1e-06,
24.4823,1e-06,
24.6239,1e-06,
