File = D:\Moldex3D\02. AI\Surrogate model - 2 Report\v02FAM_G01\P02\Packing-Sprue Pressure.csv

Title,Packing-Sprue Pressure
,,
Time (sec),Run 2 : V02FAM_G01_P02 (MPa),
1.69315,73.5668,
1.70636,73.8091,
1.71998,74.0257,
1.734,74.2184,
1.74844,74.389,
1.76332,74.5394,
1.77864,74.6713,
1.79442,74.7863,
1.81068,74.886,
1.82742,74.9721,
1.84466,75.0459,
1.86242,75.1088,
1.88072,75.1621,
1.89956,75.2069,
1.91897,75.2444,
1.93896,75.2755,
1.95955,75.3011,
1.98076,75.3221,
2.00261,75.3391,
2.02773,75.3544,
2.05662,75.3676,
2.08984,75.3784,
2.12805,75.3866,
2.17199,75.3925,
2.22252,75.3963,
2.2781,75.3984,
2.33924,75.3994,
2.40649,75.3998,
2.48047,75.3999,
2.56185,75.4,
2.65137,75.4,
2.74983,75.4,
2.85814,75.4,
2.97729,75.4,
3.10835,75.4,
3.25251,75.4,
3.41109,75.4,
3.58554,75.4,
3.77742,75.4,
3.98849,75.4,
4.20167,75.4,
4.41699,75.4,
4.63446,75.4,
4.8541,75.4,
5.07594,75.4,
5.29999,75.4,
5.52629,75.4,
5.75485,75.4,
5.9857,75.4,
6.21885,75.4,
6.45434,75.4,
6.69218,75.4,
6.9324,75.4,
7.08075,75.4,
7.10239,65.4,
7.11768,55.4,
7.13526,45.6584,
7.15549,36.4255,
7.17874,27.9548,
7.20548,20.4788,
7.23624,14.1806,
7.27161,9.16521,
7.31228,5.43743,
7.35905,2.89413,
7.41284,1.33737,
7.47201,0.54606,
7.5371,0.190651,
7.60869,0.0541549,
7.68745,0.0115057,
7.77408,0.00153835,
8.0167,1e-06,
8.26175,1e-06,
8.50925,1e-06,
8.75922,1e-06,
9.01169,1e-06,
9.26669,1e-06,
9.52424,1e-06,
9.78436,1e-06,
10.0471,1e-06,
10.3124,1e-06,
10.5804,1e-06,
10.8511,1e-06,
11.1245,1e-06,
11.4007,1e-06,
11.6795,1e-06,
11.9612,1e-06,
12.2457,1e-06,
12.533,1e-06,
12.8232,1e-06,
13.1164,1e-06,
13.4124,1e-06,
13.7114,1e-06,
14.0134,1e-06,
14.3184,1e-06,
14.6265,1e-06,
14.9376,1e-06,
15.2519,1e-06,
15.5693,1e-06,
15.8899,1e-06,
16.2136,1e-06,
16.5407,1e-06,
16.871,1e-06,
17.2045,1e-06,
17.5415,1e-06,
17.8818,1e-06,
18.2255,1e-06,
18.5726,1e-06,
18.9232,1e-06,
18.9807,1e-06,
19.044,1e-06,
