File = D:\Moldex3D\02. AI\Surrogate model - 2\Report\XYPlot\Packing-Sprue Pressure.csv

Title,Packing-Sprue Pressure
,,
Time (sec),Run 29 : V03FAM_G02_P04 (MPa),
0.00071056,0.00166695,
0.00196128,0.000242345,
0.00336777,0.0096447,
0.00470877,0.00327795,
0.00606262,0.305869,
0.00745655,1.13848,
0.008693,2.02638,
0.00913842,1.73073,
0.00961992,1.62499,
0.0101352,1.66632,
0.0106696,1.66486,
0.011318,1.70022,
0.0119641,1.71296,
0.0127073,1.72139,
0.0135114,1.75173,
0.0143698,1.81861,
0.0153773,1.88233,
0.0164458,1.91613,
0.0175508,1.94732,
0.0186725,1.98146,
0.0197925,2.00469,
0.0211317,2.05019,
0.0224649,2.06532,
0.0238169,2.08947,
0.0254185,2.12383,
0.0270228,2.12009,
0.0285953,2.15406,
0.0304225,2.22791,
0.0322802,2.21586,
0.0341145,2.24367,
0.035955,2.26956,
0.0381061,2.29563,
0.0402592,2.32097,
0.0424275,2.34472,
0.0446082,2.36592,
0.046783,2.38438,
0.0493427,2.40515,
0.0519065,2.42687,
0.0544816,2.44612,
0.0570471,2.46456,
0.0596342,2.48244,
0.0626843,2.50216,
0.0657168,2.52229,
0.0687687,2.5408,
0.0718411,2.55861,
0.0749224,2.57544,
0.0780181,2.59208,
0.0816359,2.61028,
0.0852566,2.6297,
0.0888995,2.64785,
0.0925492,2.66532,
0.0962039,2.68166,
0.0998713,2.69736,
0.103549,2.71276,
0.10724,2.72821,
0.111572,2.74561,
0.115862,2.76337,
0.120182,2.78036,
0.124521,2.79705,
0.128862,2.81289,
0.133207,2.82814,
0.137577,2.84293,
0.14196,2.858,
0.146369,2.87205,
0.151514,2.88858,
0.156617,2.9049,
0.161733,2.92062,
0.166897,2.93608,
0.172045,2.95078,
0.177089,2.97004,
0.181895,2.9968,
0.1869,3.01634,
0.191975,3.03348,
0.197091,3.05069,
0.202231,3.06688,
0.207384,3.08373,
0.212569,3.09992,
0.217765,3.11693,
0.222779,3.13444,
0.227872,3.15655,
0.232882,3.17119,
0.238085,3.18738,
0.243144,3.20127,
0.248352,3.21638,
0.253443,3.23468,
0.259333,3.25002,
0.265409,3.26356,
0.271432,3.28367,
0.277333,3.2997,
0.283355,3.31424,
0.289414,3.3294,
0.295494,3.34387,
0.301588,3.35802,
0.307607,3.37204,
0.313293,3.4052,
0.318413,3.47736,
0.323683,3.57583,
0.329049,3.5822,
0.334433,3.60565,
0.339819,3.63059,
0.345154,3.65721,
0.350468,3.68666,
0.355771,3.71594,
0.361037,3.7455,
0.366293,3.77542,
0.37153,3.80555,
0.376754,3.8339,
0.381966,3.86476,
0.387164,3.89523,
0.392361,3.9235,
0.397568,3.95395,
0.402759,3.98382,
0.40797,4.0125,
0.413207,4.04134,
0.418447,4.07026,
0.423698,4.09772,
0.428962,4.12459,
0.434253,4.15322,
0.439574,4.17963,
0.444927,4.20587,
0.4503,4.23215,
0.455701,4.25773,
0.461148,4.28373,
0.466619,4.30926,
0.472124,4.33389,
0.477669,4.35914,
0.483225,4.38394,
0.488838,4.40798,
0.494459,4.42462,
0.499936,4.45307,
0.505442,4.48072,
0.510971,4.51267,
0.516693,4.52723,
0.5223,4.55158,
0.52789,4.57678,
0.533532,4.60493,
0.539384,4.61976,
0.545139,4.64647,
0.551069,4.66187,
0.55688,4.68845,
0.562826,4.70464,
0.56864,4.72879,
0.574431,4.7524,
0.580195,4.77585,
0.585904,4.80081,
0.591559,4.83935,
0.59734,4.85548,
0.603202,4.87653,
0.609077,4.89703,
0.614797,4.92931,
0.620679,4.95148,
0.62656,4.97575,
0.632467,4.99766,
0.638204,5.02721,
0.643921,5.05558,
0.649617,5.08304,
0.655291,5.11065,
0.660951,5.13761,
0.6666,5.16326,
0.672224,5.18888,
0.677831,5.21466,
0.683383,5.24048,
0.688933,5.26517,
0.694443,5.29017,
0.699952,5.31479,
0.705471,5.33765,
0.710734,5.36179,
0.714542,5.4565,
0.715366,5.4733,
0.71933,7.40091,
0.723445,9.32276,
0.726833,10.8395,
0.726833,10.8395,
0.731604,12.9037,
0.736662,14.9873,
0.742023,17.0842,
0.747706,19.1878,
0.75373,21.2908,
0.759934,23.3265,
0.766325,25.2931,
0.772907,27.1893,
0.779687,29.0138,
0.786671,30.7656,
0.793863,32.444,
0.801272,34.0484,
0.808903,35.5785,
0.816763,37.0343,
0.824858,38.4158,
0.833196,39.7236,
0.841785,40.9584,
0.850631,42.1209,
0.859743,43.2124,
0.869128,44.2342,
0.878794,45.1879,
0.888751,46.0752,
0.899006,46.8981,
0.909569,47.6589,
0.920448,48.3596,
0.93296,49.0779,
0.947348,49.8005,
0.963895,50.5119,
0.982924,51.1947,
1.00481,51.8304,
1.02997,52.4016,
1.05891,52.8931,
1.09219,53.2948,
1.13047,53.603,
1.17448,53.8217,
1.2251,53.9626,
1.28078,54.0391,
1.34202,54.0764,
1.40939,54.0923,
1.4835,54.098,
1.56502,54.0996,
1.65469,54.1,
1.75333,54.1,
1.86183,54.1,
1.98118,54.1,
2.11247,54.1,
2.25688,54.1,
2.41574,54.1,
2.59048,54.1,
2.71537,54.1,
2.74076,44.1,
2.76343,34.1,
2.78951,25.2077,
2.8195,17.6483,
2.85399,11.5619,
2.89365,6.97645,
2.93926,3.79456,
2.99171,1.8043,
3.0494,0.763302,
3.11287,0.278873,
3.18268,0.0841878,
3.25947,0.0195378,
3.34394,0.00303387,
3.43686,0.000214828,
3.53907,1e-06,
3.6515,1e-06,
3.77518,1e-06,
3.91122,1e-06,
4.06087,1e-06,
4.22548,1e-06,
4.40655,1e-06,
4.60573,1e-06,
4.82483,1e-06,
5.04612,1e-06,
5.26962,1e-06,
5.49536,1e-06,
5.72335,1e-06,
5.95363,1e-06,
6.18621,1e-06,
6.42111,1e-06,
6.65836,1e-06,
6.89798,1e-06,
7.14001,1e-06,
7.38445,1e-06,
7.63133,1e-06,
7.88069,1e-06,
8.13253,1e-06,
8.3869,1e-06,
8.64381,1e-06,
8.90329,1e-06,
9.16536,1e-06,
9.43006,1e-06,
9.6974,1e-06,
9.96741,1e-06,
10.2401,1e-06,
10.5156,1e-06,
10.7938,1e-06,
11.0747,1e-06,
11.3585,1e-06,
11.6452,1e-06,
11.9347,1e-06,
12.227,1e-06,
12.5224,1e-06,
12.8206,1e-06,
13.1219,1e-06,
13.4261,1e-06,
13.7334,1e-06,
14.0438,1e-06,
14.3573,1e-06,
14.6739,1e-06,
