feature,scalar_importance,type_importance,curve_importance,combined_importance
angle_min_abs,0.38414341158331033,0.05468536895663306,0.23792472658063762,0.225584502373527
d11,0.17403447861534793,0.07782674606311421,0.10900921227989355,0.12029014565278524
a11,0.12568738620299946,0.06712590579315639,0.08101020199248572,0.09127449799621386
bending_anisotropy,0.0810150764781836,0.06741572332067707,0.04332352490988226,0.06391810823624763
membrane_anisotropy,0.05659618036106713,0.0596890918330337,0.03282513230243036,0.04970346816551039
angle_abs_std,0.0029916083003757982,0.025111462215574195,0.1192516613694454,0.04911824396179846
angle_max_abs,0.0025377483060270278,0.040651193538658564,0.08274053636082095,0.04197649273516885
d11_d22_ratio,0.01667419807775703,0.06513587375988386,0.03830855356006345,0.04003954179923478
a11_a22_ratio,0.010539492688647732,0.059852682049672944,0.029465519108950847,0.0332858979490905
stack_balance_cos_sum,0.015621023438049927,0.048249507280355694,0.01906090863380784,0.02764381311740449
a66_geom_ratio,0.007105276045277689,0.01649185504603827,0.045471234350407945,0.023022788480574635
angle_abs_mean,0.010465703260450725,0.03900528541686664,0.009168286068256539,0.0195464249151913
d22,0.0034396437952892633,0.03906214498538174,0.014189776780587315,0.01889718852041944
d12,0.016908917120591564,0.015477422932191906,0.020472490370032886,0.017619610140938786
d66,0.019963639635173412,0.014144343229926377,0.01858259446591783,0.017563525777005873
a22,0.0017133729385896486,0.03850587790429683,0.010126489405334416,0.016781913416073633
a12,0.01797194309151572,0.013039506715236043,0.01653138653631887,0.01584761211435688
abs_theta1,0.00840067323130346,0.024981653399584913,0.010981666317870058,0.014787997649586144
a66,0.013295464548826092,0.014209627222671772,0.015090247125692876,0.014198446299063581
b11,0.0113723303357644,0.0174817699437272,0.006172001635550961,0.011675367305014188
abs_theta2,0.0012717016874275846,0.02048375061410533,0.004093279668941792,0.008616243990158236
b22_d22_ratio,0.003725789491885112,0.012572642394423846,0.006620313084916103,0.0076395816570750215
theta_abs_diff,0.0006906711703260935,0.016805218346186094,0.0017178223022430359,0.006404570606251742
b11_d11_ratio,0.0036930331975087312,0.011327415671385281,0.003567633107864115,0.006196027325586043
dd_angle_spread,0.0006464717820344335,0.015562431125444162,0.0016886392743296213,0.005965847393936072
b22,0.0013529346855285377,0.011431992741097522,0.004698251334920052,0.005827726253848704
theta_product,0.0009119277490420768,0.013089790021510688,0.0016210518752499082,0.005207589881934225
b66,0.0011200804809356115,0.006022955516607399,0.0026110644089059817,0.0032513668021496643
b12,0.0009737875545085637,0.005752179454832775,0.0028215139774101406,0.0031824936622504934
theta1,0.0004689428380725821,0.0067673138327959985,0.002103513419954925,0.0031132566969411684
stack_symmetry_mismatch,0.0002543759385516278,0.007813414682792305,0.00010312378182439522,0.0027236381343894427
theta2,0.0003865925414906183,0.006287496242334648,0.0012418520104260508,0.002638646931417106
theta_diff,0.0003756858987131109,0.005787209596935269,0.0013459894470485246,0.002502961647565635
theta_sum,0.00034288792895536445,0.004804759637488423,0.0011162130133788503,0.002087953526607546
a_coupling_norm,0.0005131226328381415,0.004273205229282538,0.001252106840982475,0.0020128115677010513
dd_angle_center,0.0003267464947814864,0.0043664693039441775,0.001168829725456957,0.0019540151747275405
case3_flag,0.00024485160747471054,0.004257980136068936,0.00046256708788579027,0.0016551329438098123
case_case3,0.00023463129199409067,0.004014583238061439,0.00042830612452199096,0.00155917355152584
b_coupling_norm,0.0003404496321565418,0.004087488004915014,0.0001861758051723228,0.001538037814081293
b26,0.0005993948606018568,0.003704874852328843,0.0002472452071362875,0.001517171640022329
a26,5.806561206350402e-05,0.0042840296672889385,0.0001719872309484713,0.0015046941701003047
d_coupling_norm,0.00027236765720841305,0.0037168889527512614,0.0002043293306820699,0.0013978619802139148
d16,7.029515279873153e-05,0.003830589763507326,0.00023950496072571855,0.0013801299590105922
b16,0.0003444440738821752,0.0035030233479624935,0.000208108065253642,0.001351858495699437
d26,0.00011383089186006895,0.003745067433589959,0.00018328406268974774,0.0013473941293799252
a16,5.5836444376760926e-05,0.003377470281599115,0.00014825720246175954,0.001193854642812545
case_case4,1.874923615549796e-05,0.003080872771487331,1.175542019976055e-05,0.0010371258092808633
case4_flag,2.5092683509804274e-05,0.0030163939906113183,1.1140007850338911e-05,0.0010175422273238205
case2_flag,4.606936601708434e-05,0.002046603853476947,9.728982571697104e-06,0.0007008007340219095
case_case2,4.360136275317784e-05,0.0020428476885033173,1.0263083659827999e-05,0.0006989040449721077
ply_count,0.0,0.0,0.0,0.0
total_thickness_in,0.0,0.0,0.0,0.0
panel_aspect,0.0,0.0,0.0,0.0
a_slenderness,0.0,0.0,0.0,0.0
b_slenderness,0.0,0.0,0.0,0.0
angle_mean,0.0,0.0,0.0,0.0
stack_balance_sin_sum,0.0,0.0,0.0,0.0
case_pattern_ii,0.0,0.0,0.0,0.0
