File = D:\Moldex3D\02. AI\Surrogate model - 2\Report\XYPlot\Packing-Sprue Pressure.csv

Title,Packing-Sprue Pressure
,,
Time (sec),Run 48 : V03FAM_G06_P03 (MPa),
0.000925554,0.00119153,
0.00245881,4.53577e-05,
0.00414723,0.00692292,
0.00578165,0.0017656,
0.00740083,0.230722,
0.00905201,0.929785,
0.0105835,1.70244,
0.0112217,1.49489,
0.0119498,1.43205,
0.012726,1.45363,
0.0134735,1.46045,
0.0141705,1.48198,
0.0149423,1.53665,
0.0158606,1.57569,
0.0167878,1.6233,
0.0178968,1.67913,
0.0190344,1.70097,
0.0202097,1.73152,
0.0216122,1.76994,
0.0230192,1.81425,
0.0244301,1.84636,
0.0260874,1.88466,
0.027741,1.91883,
0.0296926,1.95861,
0.0316406,1.96388,
0.0335572,1.99914,
0.0357867,2.03658,
0.0380011,2.0708,
0.0402247,2.10158,
0.0424572,2.12907,
0.044706,2.15467,
0.047342,2.18324,
0.0499773,2.21129,
0.0526308,2.23729,
0.0552954,2.26249,
0.0579776,2.28577,
0.0611253,2.31135,
0.0642659,2.33791,
0.0674282,2.36238,
0.070603,2.38522,
0.0737891,2.40804,
0.0769922,2.42923,
0.0807415,2.45349,
0.0844878,2.4782,
0.0882621,2.50163,
0.092049,2.52364,
0.0958409,2.54498,
0.0996605,2.56551,
0.103486,2.58565,
0.107968,2.60901,
0.112436,2.63269,
0.116922,2.6546,
0.121421,2.67629,
0.125937,2.69704,
0.130474,2.71743,
0.135047,2.73758,
0.140388,2.76082,
0.145715,2.7837,
0.151058,2.80555,
0.156423,2.82703,
0.161803,2.84815,
0.167195,2.86872,
0.172607,2.88906,
0.178037,2.90946,
0.183469,2.92906,
0.1898,2.95389,
0.196308,2.97204,
0.202686,2.99519,
0.209041,3.02035,
0.215613,3.03695,
0.222055,3.05893,
0.228461,3.0801,
0.23487,3.10051,
0.241285,3.12037,
0.247723,3.13992,
0.254145,3.1592,
0.260479,3.18022,
0.267641,3.21408,
0.274944,3.23826,
0.282092,3.26845,
0.289414,3.2904,
0.296586,3.31729,
0.303715,3.34224,
0.310847,3.36625,
0.318001,3.38949,
0.325209,3.41233,
0.332382,3.43494,
0.339233,3.46321,
0.345721,3.53334,
0.35207,3.62766,
0.358474,3.64232,
0.364947,3.67649,
0.371381,3.71555,
0.377777,3.75339,
0.384153,3.79336,
0.390496,3.83396,
0.396809,3.87692,
0.403099,3.91855,
0.409374,3.96161,
0.415651,4.00339,
0.42192,4.04519,
0.428147,4.08801,
0.434376,4.13192,
0.440579,4.1766,
0.446769,4.22041,
0.452963,4.2651,
0.459115,4.30985,
0.465293,4.35388,
0.471523,4.39739,
0.477743,4.44111,
0.483969,4.48491,
0.490209,4.52902,
0.496479,4.57215,
0.502782,4.61491,
0.509114,4.65684,
0.515466,4.69941,
0.521854,4.7419,
0.528276,4.78298,
0.534739,4.82423,
0.541236,4.86459,
0.547767,4.90487,
0.554343,4.94498,
0.560957,4.98456,
0.567624,5.02354,
0.57431,5.06226,
0.581066,5.1011,
0.587877,5.13899,
0.594701,5.17715,
0.601599,5.21005,
0.608323,5.25506,
0.615306,5.28913,
0.622349,5.32437,
0.629401,5.35772,
0.63625,5.39969,
0.643347,5.42977,
0.650266,5.46726,
0.657167,5.50358,
0.664055,5.54056,
0.671148,5.57222,
0.677964,5.62053,
0.684949,5.66067,
0.691958,5.70668,
