File = D:\Moldex3D\02. AI\Surrogate model - 2\Report\XYPlot\Packing-Sprue Pressure.csv

Title,Packing-Sprue Pressure
,,
Time (sec),Run 56 : V03FAM_G08_P01 (MPa),
0.000574555,0.00172922,
0.00158896,0.00671417,
0.0027601,0.00859555,
0.0039265,0.0362193,
0.00532128,0.16332,
0.00662278,1.18826,
0.00773745,1.94841,
0.00823809,1.70952,
0.00871063,1.68388,
0.00920238,1.66629,
0.00970043,1.67134,
0.0101839,1.64221,
0.0107095,1.67595,
0.0112844,1.78377,
0.0119723,1.83186,
0.0126711,1.88379,
0.0135276,1.93475,
0.0143956,1.9739,
0.0152734,2.01183,
0.0161604,2.06508,
0.0172033,2.11978,
0.0182435,2.1605,
0.0192839,2.19545,
0.0205048,2.24524,
0.0217278,2.28532,
0.0229569,2.31863,
0.0241879,2.30673,
0.0256046,2.39518,
0.0270372,2.42729,
0.028486,2.42011,
0.0299122,2.45536,
0.0315681,2.52682,
0.0332535,2.52486,
0.0349105,2.55762,
0.0365758,2.5882,
0.038252,2.61782,
0.0399425,2.64329,
0.0416383,2.66814,
0.0436307,2.69581,
0.04562,2.72266,
0.0476124,2.74797,
0.049598,2.77129,
0.0515928,2.82514,
0.0535225,2.82518,
0.0558701,2.84571,
0.0582308,2.86907,
0.0605958,2.89182,
0.0629729,2.91283,
0.0653517,2.93383,
0.0677449,2.95489,
0.0701495,2.97554,
0.0729614,2.99911,
0.0757728,3.02386,
0.0785947,3.04703,
0.0814207,3.0684,
0.0842461,3.08953,
0.0870951,3.11056,
0.089955,3.13078,
0.0928235,3.15054,
0.0961778,3.17439,
0.0995221,3.19741,
0.102878,3.2197,
0.106251,3.24076,
0.109619,3.26107,
0.112989,3.28039,
0.116369,3.29993,
0.119764,3.31881,
0.123164,3.33716,
0.126536,3.35508,
0.129816,3.38634,
0.133651,3.42251,
0.137498,3.45309,
0.141363,3.48068,
0.145237,3.50658,
0.14913,3.53162,
0.153041,3.55093,
0.156862,3.58324,
0.160788,3.6045,
0.164748,3.62247,
0.168621,3.65289,
0.172602,3.67046,
0.176511,3.69573,
0.180409,3.71945,
0.18431,3.74261,
0.188233,3.76439,
0.192171,3.78547,
0.196117,3.80681,
0.200098,3.82793,
0.204095,3.84833,
0.208092,3.8685,
0.212095,3.88887,
0.216107,3.90876,
0.220117,3.92833,
0.224133,3.94753,
0.22816,3.96682,
0.232191,3.98532,
0.236217,4.0038,
0.240271,4.022,
0.245014,4.043,
0.249684,4.06372,
0.254078,4.10544,
0.258247,4.24154,
0.262384,4.30728,
0.266468,4.33972,
0.27059,4.37381,
0.274677,4.41132,
0.278741,4.44776,
0.282779,4.49121,
0.286801,4.53201,
0.290794,4.57457,
0.294776,4.61561,
0.298742,4.65903,
0.302697,4.70024,
0.306661,4.74123,
0.31062,4.78283,
0.31455,4.82625,
0.31851,4.86636,
0.322461,4.90671,
0.326421,4.94678,
0.330384,4.98523,
0.334356,5.02707,
0.338375,5.06411,
0.3424,5.10213,
0.34644,5.13942,
0.350497,5.17672,
0.354583,5.21341,
0.358686,5.25013,
0.362792,5.28703,
0.366931,5.32238,
0.371083,5.35791,
0.375267,5.39324,
0.379482,5.4279,
0.383725,5.45251,
0.387839,5.50129,
0.392121,5.53191,
0.396434,5.55541,
0.400623,5.59996,
0.40497,5.62168,
0.409205,5.66423,
0.413608,5.68597,
0.417902,5.72709,
0.422336,5.7542,
0.4268,5.78361,
0.431309,5.80771,
0.435706,5.84733,
0.440238,5.87054,
0.444678,5.90326,
0.449126,5.93495,
0.453579,5.96528,
0.458057,5.99492,
0.462533,6.02328,
0.467014,6.05135,
0.471489,6.07949,
0.475949,6.10769,
0.480371,6.13841,
0.484744,6.18001,
0.489255,6.20607,
0.49381,6.23545,
0.498357,6.26631,
0.502912,6.29844,
0.507464,6.32797,
0.511884,6.36495,
0.516251,6.4023,
0.520637,6.43692,
0.525019,6.47395,
0.529539,6.49934,
0.533922,6.534,
0.538247,6.56863,
0.542563,6.6023,
0.546867,6.63461,
0.551144,6.66683,
0.555447,6.69777,
0.559712,6.72791,
0.563596,6.76985,
0.566733,6.99717,
0.568392,7.34742,
0.57128,8.99242,
0.574085,10.5438,
0.576518,11.8514,
0.578306,12.7892,
0.578306,12.7892,
0.581415,14.3906,
0.58471,16.0354,
0.588203,17.7214,
0.591906,19.4461,
0.595831,21.2066,
0.599992,22.9995,
0.604402,24.8209,
0.609077,26.6665,
0.614032,28.5313,
0.619284,30.41,
0.624852,32.2969,
0.630754,34.1857,
0.63701,36.0696,
0.643453,37.8886,
0.65009,39.6415,
0.656926,41.3271,
0.663967,42.9446,
0.671219,44.4934,
0.678689,45.9729,
0.686383,47.383,
0.694308,48.7236,
0.70247,49.995,
0.710877,51.1977,
0.719537,52.3323,
0.728456,53.3997,
0.737643,54.4011,
0.747106,55.3378,
0.756852,56.2113,
0.766891,57.0233,
0.777231,57.7757,
0.787881,58.4706,
0.798851,59.11,
0.810149,59.6964,
0.821787,60.2322,
0.833774,60.7198,
0.84612,61.1618,
