File = D:\Moldex3D\02. AI\Only CAE Surrogate\Report\XYPlot\G05_P01-10_SPRUE PRESSURE.csv

Title,Packing-Sprue Pressure
,,,,,,,,,,,,,,,,,,,,
Time (sec),Run 5 : G05_P01 (MPa),Time (sec),Run 47 : G05_P02 (MPa),Time (sec),Run 48 : G05_P03 (MPa),Time (sec),Run 49 : G05_P04 (MPa),Time (sec),Run 50 : G05_P05 (MPa),Time (sec),Run 51 : G05_P06 (MPa),Time (sec),Run 52 : G05_P07 (MPa),Time (sec),Run 53 : G05_P08 (MPa),Time (sec),Run 54 : G05_P09 (MPa),Time (sec),Run 55 : G05_P10 (MPa),
0.00244869,9.73423e-05,0.00121046,0.000475248,0.000622581,0.0011972,0.00153464,0.00011929,0.00207791,9.90741e-05,0.00105482,0.00091161,0.00217804,3.99904e-05,0.000710813,0.00125777,0.00188261,0.000140425,0.0013324,0.000361172,
0.0064537,0.00489564,0.00339542,0.00590858,0.00179696,0.0073049,0.00423059,0.00619333,0.00557363,0.00552349,0.00298786,0.00699738,0.00581412,0.00536005,0.00204081,0.00806554,0.00509393,0.00510651,0.00371268,0.00611684,
0.0100381,0.0330692,0.00554516,0.00732872,0.00305511,0.0102662,0.00680476,0.0246047,0.00877543,0.00357971,0.00492164,0.00932838,0.00912245,0.00336439,0.00344694,0.0115494,0.00807648,0.0209294,0.00602723,0.00184105,
0.0134025,0.36199,0.00716923,0.0871015,0.00426911,0.00335271,0.00928664,0.249317,0.0117274,0.445526,0.00665173,0.108752,0.0121411,0.424748,0.00478073,0.00396979,0.0108745,0.297802,0.0080558,0.12936,
0.0158789,0.668954,0.00889642,0.536457,0.00551946,0.026131,0.0114556,0.87608,0.0140697,0.791063,0.00841604,0.686377,0.0145239,0.75357,0.00611547,0.365696,0.0132147,0.698176,0.00992286,0.633139,
0.0180279,1.34322,0.0103868,0.901949,0.00678088,1.10705,0.0132615,1.64224,0.0163086,1.57678,0.00986882,1.53038,0.0166414,1.45072,0.00749256,1.40155,0.0153746,1.35001,0.0114991,1.22911,
0.0190293,1.24434,0.0118815,1.7177,0.00784803,1.99216,0.0143974,1.67129,0.0171336,1.43542,0.0112572,2.12961,0.0177195,1.40363,0.00871849,2.47532,0.0161136,1.22877,0.0128025,1.76309,
0.0200356,1.17645,0.0123531,1.47845,0.00851633,1.94617,0.015158,1.62582,0.0179423,1.37439,0.0117411,1.85188,0.0188013,1.33622,0.00911515,2.08411,0.0168525,1.16991,0.0134594,1.56523,
0.021067,1.22707,0.0128213,1.40989,0.0089538,1.90381,0.0159362,1.65006,0.0188048,1.40987,0.0122511,1.84233,0.0199386,1.38975,0.00952366,2.0264,0.0176393,1.2091,0.0141161,1.55058,
0.0221522,1.25293,0.0133182,1.46499,0.00938969,1.92872,0.0167294,1.70454,0.0196788,1.44665,0.0127743,1.89801,0.0211028,1.43329,0.00992984,2.11088,0.0184358,1.23777,0.014801,1.59613,
0.0232493,1.27256,0.0139193,1.4963,0.00984549,1.99484,0.0175538,1.74158,0.0205661,1.48855,0.0133154,1.93872,0.0223154,1.45601,0.0103631,2.14029,0.0193843,1.28145,0.0155016,1.65093,
0.0245026,1.34038,0.0145162,1.55191,0.0103153,1.9895,0.0185147,1.82257,0.021628,1.52148,0.0139591,2.01087,0.0236823,1.54266,0.01079,2.1581,0.0203417,1.30574,0.0162303,1.66427,
0.0260438,1.39569,0.0152398,1.6125,0.0108481,2.15113,0.0196577,1.89329,0.0228464,1.60603,0.0147184,2.11084,0.0253245,1.61147,0.0112837,2.32568,0.0214401,1.38225,0.0170634,1.75961,
0.0278453,1.44597,0.0160933,1.67879,0.0114859,2.26234,0.0209782,1.97942,0.0243159,1.67212,0.0156083,2.20396,0.0272532,1.68196,0.0118843,2.42443,0.0227756,1.44136,0.018052,1.83141,
0.0299069,1.51334,0.0170824,1.76468,0.012131,2.36017,0.0225185,2.0796,0.026032,1.7464,0.0166373,2.31391,0.0294676,1.77018,0.012585,2.55,0.0243478,1.50481,0.0192003,1.91439,
0.0323154,1.58915,0.0182451,1.85061,0.0128927,2.47605,0.0242956,2.18337,0.0280403,1.83085,0.0178401,2.45698,0.032037,1.855,0.0134108,2.68882,0.0261804,1.57945,0.0205438,2.01007,
0.0351306,1.66368,0.019581,1.94724,0.013781,2.51559,0.0263494,2.28548,0.0303831,1.9134,0.0192649,2.55878,0.0346756,1.9329,0.0143686,2.82544,0.0283167,1.6497,0.0220969,2.10886,
0.0384994,1.74332,0.0211272,2.04193,0.0147564,2.65664,0.0284294,2.38028,0.0330474,2.0013,0.0206455,2.62939,0.0377662,2.00843,0.0154831,2.98266,0.030745,1.72547,0.0238934,2.2099,
0.041815,1.80822,0.0226588,2.10399,0.015745,2.78652,0.030839,2.46621,0.0358071,2.08523,0.0222232,2.75274,0.0408232,2.08215,0.0166001,3.12566,0.0332453,1.79732,0.0257077,2.28076,
0.0456951,1.88041,0.0244182,2.19908,0.0168923,2.91634,0.0332203,2.57588,0.0389789,2.16634,0.023797,2.90218,0.0443652,2.15963,0.0178863,3.19304,0.0361127,1.86881,0.027755,2.37817,
0.049564,1.95167,0.026152,2.30784,0.0180409,3.08147,0.0360584,2.67456,0.0421287,2.24702,0.0256827,3.0192,0.0484863,2.25199,0.0191472,3.34788,0.0389905,1.93974,0.0298195,2.49186,
0.0541722,2.02613,0.028234,2.4018,0.0193668,3.17135,0.0388724,2.77235,0.0458618,2.33176,0.02756,3.12812,0.0527617,2.3364,0.0204092,3.48539,0.0423673,2.01292,0.0322843,2.58564,
0.0588152,2.09942,0.0303327,2.48649,0.0206758,3.34496,0.0422323,2.88162,0.0496492,2.41457,0.0297315,3.25707,0.0577311,2.42664,0.021868,3.66462,0.0457748,2.08476,0.0347169,2.68181,
0.0642096,2.17511,0.0327582,2.5844,0.0220349,3.46158,0.0456419,2.97475,0.0540951,2.50843,0.0319344,3.38278,0.0627058,2.50895,0.0233422,3.79704,0.049783,2.16467,0.0376236,2.78014,
0.0696887,2.25255,0.0352143,2.68216,0.0235961,3.56069,0.0495679,3.07666,0.0592363,2.60259,0.034532,3.49677,0.0677451,2.58563,0.0250694,3.94626,0.0544171,2.24613,0.0405286,2.87856,
0.076031,2.3299,0.0381124,2.77322,0.0251295,3.70942,0.053566,3.17697,0.0644456,2.69721,0.0371235,3.62112,0.0736404,2.6683,0.0268052,4.08038,0.0591249,2.32556,0.043934,2.97196,
0.0823587,2.40286,0.0409908,2.85952,0.0267329,3.82249,0.0575877,3.26581,0.0697702,2.77644,0.0398103,3.72272,0.0795923,2.75218,0.0285504,4.20144,0.0639609,2.39379,0.0473415,3.06893,
0.088818,2.47433,0.0438971,2.9444,0.0285804,3.94539,0.0615792,3.35624,0.0750312,2.85392,0.0428848,3.83473,0.0856521,2.82813,0.0303124,4.32126,0.0687178,2.45798,0.0507544,3.1559,
0.0962717,2.54699,0.0473327,3.03374,0.030441,4.06363,0.0662493,3.45505,0.0811528,2.94832,0.0458868,3.95744,0.0925705,2.91106,0.032386,4.45439,0.0742286,2.53683,0.0542513,3.23537,
0.103781,2.62464,0.050718,3.12061,0.0323298,4.16891,0.0710247,3.54769,0.0873225,3.02846,0.0490117,4.05367,0.0996085,2.99446,0.0344422,4.57198,0.079786,2.60298,0.0584021,3.33083,
0.111457,2.6915,0.054148,3.20029,0.0342189,4.27125,0.0758906,3.64041,0.0935986,3.10679,0.0521903,4.15227,0.106651,3.06729,0.03652,4.69143,0.0854379,2.66712,0.0625617,3.41578,
0.119068,2.75581,0.0575888,3.27467,0.0361506,4.37383,0.0814121,3.74282,0.0999865,3.18607,0.0554498,4.25135,0.113857,3.14276,0.0386286,4.80493,0.0912398,2.73275,0.0667185,3.49979,
0.128133,2.83232,0.0616755,3.36078,0.0383791,4.48473,0.0870218,3.8454,0.107396,3.27061,0.0592304,4.35769,0.122206,3.22465,0.0410713,4.92702,0.0979664,2.80331,0.0708853,3.58233,
0.137121,2.90233,0.0657514,3.44436,0.0405928,4.58945,0.0927255,3.94041,0.114834,3.36037,0.0629851,4.46804,0.130553,3.30599,0.0435262,5.04656,0.10454,2.87386,0.0757499,3.67005,
0.146223,2.97231,0.0697827,3.52123,0.0428355,4.68871,0.0984502,4.03448,0.122308,3.44046,0.0667049,4.5671,0.139013,3.38367,0.0460088,5.15888,0.111299,2.93698,0.080616,3.75833,
0.15541,3.04006,0.0739096,3.59642,0.0451002,4.78219,0.104263,4.12937,0.129844,3.52009,0.0704243,4.6623,0.147474,3.45687,0.0485125,5.26584,0.118111,2.99763,0.0855784,3.8376,
0.164654,3.10375,0.0787732,3.67826,0.0473814,4.87551,0.110962,4.23612,0.138649,3.614,0.0748575,4.7763,0.156096,3.53121,0.0510337,5.36963,0.126087,3.0698,0.0905659,3.91583,
0.175431,3.17818,0.0835223,3.76221,0.0500334,4.98323,0.117555,4.34179,0.147436,3.70487,0.0792262,4.88377,0.166063,3.61537,0.0539609,5.48533,0.134046,3.13807,0.0956566,3.99537,
0.186216,3.25094,0.088372,3.84072,0.0526772,5.08136,0.124308,4.44092,0.156327,3.79393,0.0837028,4.98851,0.176042,3.69871,0.056873,5.60169,0.142044,3.20456,0.101487,4.08294,
0.197075,3.32135,0.0933312,3.91557,0.0553353,5.17544,0.131101,4.54139,0.165267,3.88128,0.0882105,5.09276,0.186088,3.78193,0.0598362,5.71063,0.150128,3.26896,0.107368,4.16938,
0.208081,3.3919,0.0983673,3.98896,0.0580304,5.26976,0.138044,4.64104,0.174233,3.96738,0.0927529,5.19443,0.196209,3.86281,0.0628088,5.81544,0.158276,3.33104,0.11334,4.25117,
0.21915,3.46252,0.104202,4.07303,0.060769,5.3611,0.146033,4.76327,0.18469,4.06965,0.0980347,5.30885,0.206481,3.94189,0.0657934,5.9189,0.167791,3.40178,0.11932,4.33057,
