File = D:\Moldex3D\02. AI\Only CAE Surrogate\Report\XYPlot\G10_P01-10_SPRUE PRESSURE.csv

Title,Packing-Sprue Pressure
,,,,,,,,,,,,,,,,,,,,
Time (sec),Run 1 : G10_P01 (MPa),Time (sec),Run 2 : G10_P02 (MPa),Time (sec),Run 3 : G10_P03 (MPa),Time (sec),Run 4 : G10_P04 (MPa),Time (sec),Run 5 : G10_P05 (MPa),Time (sec),Run 6 : G10_P06 (MPa),Time (sec),Run 7 : G10_P07 (MPa),Time (sec),Run 8 : G10_P08 (MPa),Time (sec),Run 9 : G10_P09 (MPa),Time (sec),Run 10 : G10_P10 (MPa),
0.0604199,1.79147,0.0312227,2.14061,0.0214301,2.89051,0.0377266,2.31387,0.0537559,2.10981,0.0282558,2.67265,0.0568425,2.03346,0.0236941,3.25452,0.0519466,1.85764,0.0345756,2.26438,
0.0661611,1.85773,0.033896,2.22173,0.0231124,3.01112,0.0410741,2.40006,0.0591693,2.19373,0.0304475,2.7937,0.0620022,2.10922,0.0256035,3.3883,0.0564618,1.92163,0.0374958,2.34928,
0.0728981,1.93243,0.036583,2.2939,0.0247757,3.11464,0.0444639,2.48578,0.0646115,2.26986,0.0330639,2.90842,0.0677811,2.18054,0.0275831,3.51018,0.0617922,1.98991,0.0408688,2.44104,
0.0793467,1.99454,0.0396226,2.38506,0.0264582,3.21262,0.048482,2.5735,0.0709915,2.35409,0.0357218,3.00561,0.0738295,2.25027,0.0295458,3.6162,0.0671382,2.05073,0.0443454,2.52038,
0.0861313,2.05396,0.042808,2.45824,0.0284112,3.32303,0.0525582,2.65659,0.0774017,2.43346,0.0388276,3.11735,0.080801,2.32672,0.0315439,3.7252,0.0734657,2.1234,0.0478575,2.59526,
0.0940069,2.11998,0.0465126,2.53754,0.0304002,3.42288,0.0572567,2.74633,0.0836842,2.51015,0.0419441,3.21008,0.0875872,2.40447,0.0339007,3.82723,0.0794758,2.17888,0.0520205,2.68419,
0.101642,2.17967,0.0502948,2.61646,0.0323843,3.51436,0.0620461,2.8296,0.0899684,2.57075,0.0451738,3.30373,0.0943503,2.46139,0.0362147,3.93761,0.0857746,2.2379,0.0559858,2.75568,
0.109743,2.23661,0.0541096,2.68114,0.0347307,3.61406,0.0668656,2.90547,0.0974794,2.6404,0.0487281,3.39958,0.102382,2.5281,0.0385793,4.04293,0.0932446,2.30157,0.060156,2.82824,
0.119111,2.29758,0.0585436,2.76097,0.0370696,3.71095,0.0724786,2.99594,0.105266,2.71716,0.0524072,3.49744,0.110749,2.60079,0.0413711,4.14749,0.100769,2.36534,0.0650974,2.90605,
0.128675,2.36393,0.0630559,2.83687,0.0393948,3.79784,0.0781145,3.08019,0.114246,2.79704,0.0562042,3.58522,0.119102,2.66705,0.0441654,4.26329,0.108294,2.42069,0.0699731,2.98053,
0.138207,2.42047,0.0675487,2.90285,0.0417374,3.88388,0.0838955,3.16242,0.122885,2.87068,0.0605454,3.68651,0.127234,2.7342,0.0469958,4.35516,0.115886,2.47475,0.0750021,3.06179,
0.149287,2.48544,0.0727962,2.98168,0.0444754,3.97889,0.0905215,3.25336,0.13185,2.94366,0.0649217,3.78234,0.136661,2.79764,0.0498072,4.44982,0.124821,2.53842,0.0805272,3.13916,
0.160489,2.54796,0.0780045,3.05879,0.047246,4.07182,0.0972054,3.34204,0.141149,3.02453,0.069361,3.87011,0.146551,2.87015,0.0530978,4.55818,0.133668,2.59691,0.0860721,3.21339,
0.171784,2.60794,0.0831511,3.12647,0.0499949,4.1534,0.104007,3.42761,0.149987,3.08756,0.0738893,3.96078,0.156031,2.92796,0.0563626,4.65809,0.142625,2.65298,0.0918093,3.27934,
0.18308,2.66431,0.088435,3.18858,0.0528256,4.23987,0.11084,3.50952,0.160658,3.16674,0.0790595,4.06016,0.166063,2.99125,0.0596457,4.75411,0.151713,2.70853,0.0977585,3.34929,
0.194501,2.72177,0.0938712,3.25574,0.0557087,4.31505,0.117726,3.59215,0.171489,3.24874,0.0841996,4.15942,0.17775,3.06311,0.063062,4.84694,0.160866,2.76181,0.104597,3.43205,
0.207829,2.78635,0.100158,3.32871,0.0590364,4.40502,0.125708,3.69222,0.182442,3.34012,0.0894945,4.25368,0.189435,3.13611,0.0664907,4.93865,0.171385,2.82042,0.111224,3.50423,
0.221012,2.85137,0.106415,3.40328,0.0623449,4.49696,0.133461,3.78036,0.193435,3.43401,0.0948919,4.34509,0.201337,3.20712,0.070493,5.04392,0.18191,2.88013,0.118145,3.57628,
0.234432,2.91257,0.112525,3.46787,0.0657669,4.57777,0.141436,3.88565,0.204529,3.52389,0.100205,4.43276,0.213327,3.27769,0.0745057,5.14855,0.192588,2.94066,0.125198,3.65301,
0.247975,2.97428,0.118976,3.53296,0.0691964,4.65576,0.149186,3.98622,0.217358,3.61685,0.106404,4.53722,0.225398,3.3457,0.0785065,5.24613,0.202985,2.99054,0.131964,3.71575,
0.263636,3.04245,0.126391,3.60421,0.0726296,4.73658,0.158492,4.10376,0.230255,3.71242,0.112676,4.63997,0.239323,3.42168,0.0825611,5.34329,0.213751,3.04312,0.140188,3.79277,
0.2794,3.11251,0.133797,3.67892,0.0766129,4.82763,0.16754,4.21921,0.243119,3.80001,0.119002,4.73537,0.253316,3.50548,0.0866637,5.43734,0.22633,3.10367,0.148396,3.875,
0.295231,3.17868,0.141315,3.74955,0.0805155,4.91418,0.177069,4.33896,0.256217,3.8883,0.125374,4.83208,0.267438,3.58805,0.0914056,5.55719,0.238862,3.16252,0.156302,3.94329,
0.311251,3.2477,0.148953,3.81924,0.0845189,4.99586,0.186737,4.46446,0.269393,3.97773,0.131801,4.92585,0.281632,3.66745,0.0959014,5.65238,0.251618,3.22084,0.164535,4.01382,
0.326929,3.31058,0.1565,3.88371,0.0885647,5.07524,0.19635,4.58343,0.282371,4.08356,0.138239,5.0181,0.295828,3.74434,0.100701,5.75452,0.26434,3.27644,0.172949,4.08737,
0.343071,3.3764,0.164192,3.95255,0.0926475,5.15636,0.206149,4.70047,0.297495,4.21582,0.145752,5.13276,0.310196,3.82461,0.105479,5.84932,0.277254,3.33255,0.181384,4.15878,
0.361355,3.44714,0.173072,4.02628,0.0973755,5.25356,0.217352,4.83591,0.312481,4.37395,0.153176,5.25528,0.326445,3.91418,0.110374,5.94936,0.292054,3.3951,0.191101,4.23908,
0.380002,3.53418,0.182029,4.10373,0.101874,5.33842,0.228636,5.01023,0.327593,4.53119,0.160689,5.36594,0.343219,4.03588,0.115963,6.06156,0.306901,3.45976,0.200873,4.31863,
0.398223,3.64082,0.190985,4.1783,0.106599,5.42344,0.239775,5.19365,0.342841,4.69592,0.168267,5.47904,0.359815,4.17202,0.12158,6.17628,0.321995,3.52167,0.210768,4.39854,
0.41677,3.75956,0.199999,4.25208,0.11135,5.50404,0.250939,5.38231,0.357954,4.85843,0.175871,5.59089,0.376117,4.31044,0.127245,6.28103,0.337028,3.58214,0.220671,4.47554,
0.435278,3.88497,0.209004,4.32313,0.116187,5.59081,0.262191,5.57154,0.373343,5.02066,0.183545,5.6999,0.392585,4.45318,0.132907,6.38542,0.352217,3.6431,0.230724,4.55272,
0.453934,4.01404,0.218181,4.39621,0.12103,5.6729,0.273488,5.76519,0.388832,5.18134,0.192444,5.82984,0.409292,4.59796,0.138623,6.48921,0.367493,3.70434,0.240718,4.62718,
0.472723,4.14627,0.227402,4.46684,0.125881,5.7534,0.284921,5.9575,0.406656,5.34865,0.201346,6.00567,0.426034,4.74559,0.144383,6.60237,0.382939,3.76492,0.250852,4.70393,
0.491702,4.27904,0.238025,4.54475,0.13076,5.83447,0.296347,6.14579,0.424475,5.53467,0.21027,6.20262,0.442934,4.89216,0.14992,6.69377,0.398329,3.82352,0.262605,4.78731,
0.510676,4.41031,0.248653,4.62574,0.136442,5.92761,0.309494,6.34055,0.442439,5.70862,0.21913,6.40522,0.459852,5.03703,0.155642,6.7886,0.413887,3.88334,0.27431,4.87376,
0.532672,4.5459,0.259309,4.70267,0.142113,6.02836,0.322699,6.55972,0.460505,5.87711,0.227964,6.61018,0.479464,5.18639,0.161495,6.89742,0.431838,3.94837,0.286103,4.95637,
0.55466,4.69981,0.27005,4.78101,0.147598,6.1089,0.336056,6.76115,0.47856,6.0415,0.23683,6.81871,0.498945,5.35486,0.168002,6.99868,0.449924,4.01651,0.297877,5.0411,
0.576756,4.84398,0.280832,4.85692,0.153278,6.19572,0.349493,6.95911,0.496693,6.19867,0.245752,7.03076,0.518674,5.51182,0.174725,7.11073,0.467887,4.08889,0.3097,5.14673,
0.59916,4.98582,0.291739,4.93291,0.158942,6.28156,0.36283,7.14999,0.514919,6.35308,0.254781,7.24292,0.538296,5.66553,0.181566,7.22218,0.486053,4.19401,0.321686,5.28571,
0.621517,5.12504,0.302699,5.00798,0.164699,6.36575,0.376309,7.33341,0.533417,6.50675,0.263817,7.45416,0.558215,5.81687,0.188452,7.37559,0.503172,4.31102,0.333392,5.4329,
0.643712,5.26136,0.313743,5.08693,0.170468,6.45048,0.389811,7.51154,0.55132,6.65696,0.272903,7.66309,0.577651,5.96524,0.195207,7.56663,0.518594,4.48646,0.345199,5.58578,
0.663878,5.42118,0.32458,5.16931,0.175831,6.58232,0.403396,7.68594,0.567427,6.86546,0.283184,7.88039,0.595253,6.17009,0.20132,7.89243,0.533581,4.61902,0.356774,5.74098,
0.682893,5.59576,0.334342,5.35493,0.180771,6.7706,0.41618,7.87992,0.583192,7.0221,0.292513,8.19326,0.61223,6.32633,0.207047,8.14066,0.548599,4.75944,0.3673,5.9636,
0.701693,5.73185,0.343698,5.5151,0.185626,6.87513,0.427599,8.11819,0.599251,7.1872,0.301303,8.47823,0.629607,6.48423,0.212803,8.37649,0.563612,4.89314,0.377763,6.1461,
0.720599,5.86995,0.352787,5.67622,0.190588,7.00752,0.439519,8.28903,0.614721,7.3556,0.310124,8.70112,0.646636,6.65141,0.21847,8.63041,0.578784,5.03505,0.387855,6.32942,
0.739788,6.01538,0.361943,5.83427,0.195414,7.12469,0.450824,8.4735,0.630043,7.5083,0.31871,8.92926,0.663643,6.80923,0.224079,8.86599,0.593883,5.1756,0.397875,6.49327,
0.758774,6.16341,0.371068,5.99254,0.200275,7.2477,0.462173,8.64042,0.645241,7.66304,0.32752,9.17597,0.68062,6.96756,0.229654,9.10703,0.608945,5.31867,0.40812,6.67395,
0.777233,6.30094,0.380276,6.15997,0.205151,7.36749,0.473803,8.8162,0.660595,7.81469,0.336052,9.41374,0.697506,7.12351,0.235234,9.3475,0.624067,5.46743,0.418358,6.86065,
0.796071,6.44134,0.389491,6.32909,0.210062,7.49158,0.485337,9.00454,0.675739,7.9667,0.344604,9.64409,0.714293,7.28333,0.240823,9.59477,0.638753,5.60954,0.428201,7.03946,
0.814975,6.58193,0.398795,6.50507,0.214931,7.61503,0.496632,9.18081,0.690998,8.11714,0.353108,9.87294,0.730681,7.43595,0.246389,9.82546,0.653474,5.74777,0.438103,7.21192,
0.833809,6.72629,0.407776,6.67501,0.219803,7.73798,0.507902,9.35091,0.706151,8.26351,0.361559,10.0919,0.747016,7.58079,0.252108,10.0849,0.668223,5.88328,0.447955,7.3827,
0.852074,6.86522,0.416776,6.83588,0.224698,7.86416,0.519088,9.51593,0.721343,8.40748,0.370053,10.3041,0.763771,7.73322,0.257659,10.3177,0.683247,6.02687,0.457828,7.54715,
0.870336,7.00015,0.425962,7.00903,0.229548,7.98803,0.5302,9.67679,0.736906,8.5604,0.37878,10.5274,0.780211,7.88731,0.26329,10.5629,0.697863,6.16624,0.467914,7.72477,
0.888932,7.13769,0.434992,7.17855,0.234421,8.11207,0.54138,9.83834,0.752189,8.70958,0.387485,10.762,0.796816,8.03627,0.268906,10.8197,0.712535,6.30431,0.477883,7.89932,
0.907366,7.27489,0.443974,7.34232,0.23921,8.2336,0.552619,10.0038,0.767514,8.85664,0.396076,10.9812,0.81333,8.18644,0.274383,11.0508,0.727088,6.44243,0.487762,8.06569,
0.925881,7.40875,0.453019,7.50601,0.244073,8.35752,0.564009,10.1687,0.782646,9.00611,0.404466,11.191,0.829702,8.33424,0.280011,11.2948,0.741584,6.57818,0.497673,8.2327,
0.944297,7.54542,0.461939,7.67241,0.248954,8.48062,0.575241,10.3318,0.797856,9.15275,0.413133,11.4094,0.846182,8.48163,0.285547,11.5308,0.756285,6.71503,0.507505,8.40053,
0.962698,7.68016,0.470898,7.82952,0.253696,8.6072,0.586494,10.4943,0.813156,9.30257,0.421606,11.6253,0.86255,8.63165,0.291193,11.7793,0.770933,6.84906,0.517322,8.56663,
0.981044,7.81549,0.480043,7.99725,0.258591,8.73196,0.597672,10.6561,0.828336,9.45406,0.430082,11.8313,0.879057,8.78023,0.29675,12.01,0.785875,6.99052,0.527115,8.73092,
0.99942,7.95256,0.489021,8.16167,0.26333,8.85949,0.608911,10.8187,0.843585,9.60412,0.438515,12.0396,0.895514,8.9264,0.302416,12.2455,0.800343,7.13007,0.5369,8.89495,
1.01795,8.09054,0.497961,8.32327,0.268164,9.01474,0.620188,10.9854,0.858979,9.75613,0.446943,12.2407,0.912254,9.08071,0.307974,12.4925,0.814001,7.2792,0.546692,9.05617,
1.03639,8.2265,0.506865,8.47776,0.272694,9.19634,0.631378,11.1529,0.874186,9.91087,0.455399,12.4622,0.928477,9.23132,0.31328,12.7702,0.827273,7.41938,0.556466,9.21975,
1.05449,8.37803,0.516,8.64167,0.277164,9.39225,0.642674,11.3173,0.889306,10.0667,0.463256,12.696,0.94418,9.40172,0.318326,13.007,0.840622,7.55889,0.566313,9.37631,
1.07151,8.52871,0.524471,8.82068,0.281626,9.58701,0.653842,11.4873,0.903574,10.2386,0.470976,12.9117,0.959307,9.56209,0.323447,13.2574,0.854002,7.70284,0.57598,9.55925,
1.08833,8.67474,0.532743,8.98692,0.286097,9.78853,0.664679,11.6707,0.917713,10.4011,0.478672,13.1329,0.974284,9.7216,0.328496,13.4975,0.867348,7.84421,0.585165,9.73534,
1.10532,8.82218,0.540959,9.14468,0.290556,9.99295,0.675107,11.8544,0.93169,10.567,0.486371,13.3455,0.989367,9.88355,0.333681,13.7425,0.880986,7.9943,0.594126,9.90405,
1.12234,8.97251,0.549272,9.31679,0.294971,10.2036,0.685405,12.0348,0.945713,10.7316,0.493336,13.5539,1.00432,10.0486,0.338797,13.9984,0.8925,8.13126,0.603073,10.0736,
1.13903,9.12382,0.557452,9.48162,0.299389,10.4148,0.695714,12.2156,0.959678,10.9022,0.500221,13.7473,1.0192,10.216,0.343318,14.2271,0.904383,8.25599,0.61204,10.2458,
1.15594,9.27751,0.565866,9.649,0.303785,10.6304,0.70598,12.4011,0.973582,11.0703,0.507239,13.9533,1.03399,10.3824,0.347736,14.4348,0.91646,8.39306,0.62103,10.4138,
1.17269,9.43463,0.574283,9.82255,0.308197,10.8492,0.7162,12.5903,0.987944,11.2507,0.514238,14.1607,1.04895,10.5463,0.352261,14.6555,0.928419,8.52999,0.630252,10.592,
1.18948,9.59335,0.582541,9.99801,0.312584,11.0662,0.726492,12.7752,1.00193,11.4276,0.521102,14.4007,1.0644,10.7236,0.35679,14.8838,0.940399,8.67221,0.639412,10.772,
1.20414,9.74082,0.590889,10.17,0.316445,11.2663,0.736958,12.9724,1.0158,11.6042,0.527559,14.5748,1.07746,10.8941,0.361325,15.1098,0.951986,8.80581,0.648629,10.9528,
1.21875,9.87688,0.599249,10.3435,0.320261,11.4524,0.747197,13.1925,1.02968,11.7863,0.534453,14.7756,1.0903,11.0373,0.365806,15.338,0.964007,8.94425,0.657839,11.1392,
1.23357,10.0179,0.607542,10.5251,0.32416,11.6494,0.757222,13.3647,1.04356,11.9647,0.541408,14.9922,1.10341,11.1902,0.370357,15.5633,0.976033,9.08519,0.667004,11.3317,
1.24823,10.1615,0.615627,10.6967,0.328052,11.8414,0.767394,13.5597,1.05746,12.1471,0.548392,15.205,1.11645,11.342,0.374882,15.7899,0.988083,9.22857,0.675889,11.5098,
1.26304,10.3057,0.624025,10.8705,0.33187,12.0362,0.777717,13.7589,1.07135,12.3296,0.555329,15.4225,1.12984,11.5014,0.379436,16.0229,1.00026,9.3725,0.685071,11.6946,
1.27789,10.4511,0.63237,11.0508,0.335734,12.2294,0.788008,13.9571,1.08543,12.5173,0.5623,15.6654,1.14319,11.6641,0.384008,16.2492,1.01232,9.51504,0.694315,11.8892,
1.29268,10.5959,0.640711,11.2304,0.339643,12.4231,0.798665,14.1665,1.09936,12.7038,0.568921,15.8552,1.15639,11.8239,0.38852,16.4774,1.02446,9.6574,0.703356,12.0758,
1.30756,10.7426,0.649124,11.4069,0.343554,12.618,0.809008,14.4029,1.11357,12.892,0.575713,16.0535,1.16966,12.0001,0.393129,16.7016,1.03665,9.80248,0.712598,12.2614,
1.32254,10.8904,0.657568,11.613,0.347487,12.8117,0.819056,14.5759,1.12767,13.0797,0.582792,16.2966,1.18254,12.1365,0.397732,16.9321,1.0489,9.94611,0.721857,12.452,
1.33753,11.0399,0.665582,11.7664,0.351387,13.0042,0.829746,14.8093,1.14228,13.2776,0.589449,16.4782,1.19623,12.299,0.402334,17.1917,1.06116,10.0925,0.731252,12.6723,
1.35254,11.1895,0.674038,11.9384,0.355337,13.1948,0.839926,14.9987,1.15659,13.4782,0.596532,16.7183,1.2098,12.468,0.406725,17.3807,1.07362,10.2411,0.740063,12.831,
1.36778,11.3425,0.682614,12.146,0.35935,13.3848,0.85048,15.23,1.17115,13.6758,0.603327,16.9336,1.22328,12.6322,0.411372,17.5971,1.08575,10.3822,0.749529,13.0139,
1.38302,11.4961,0.69075,12.3252,0.363405,13.5755,0.860795,15.4112,1.18575,13.8787,0.610157,17.1049,1.23691,12.7971,0.416078,17.8217,1.09829,10.5283,0.759161,13.2376,
1.39844,11.6507,0.698989,12.4945,0.367457,13.7663,0.871849,15.6314,1.20037,14.0819,0.617377,17.3155,1.25059,12.9656,0.420805,18.0477,1.11061,10.67,0.768247,13.3977,
1.41393,11.8077,0.707213,12.6397,0.371534,13.9535,0.882635,15.8606,1.21515,14.2875,0.624753,17.5368,1.26426,13.1337,0.425579,18.2697,1.1234,10.8123,0.777849,13.5817,
1.42955,11.9668,0.715959,12.813,0.375603,14.1389,0.89339,16.0785,1.22998,14.4944,0.632145,17.7592,1.2781,13.3027,0.430392,18.4926,1.13626,10.9594,0.787603,13.7806,
1.44537,12.1267,0.724914,12.9935,0.379743,14.3239,0.904239,16.3017,1.24498,14.7034,0.639551,18.0165,1.29198,13.4747,0.435244,18.7152,1.14929,11.1073,0.797164,13.9636,
1.46118,12.2896,0.733935,13.1808,0.38389,14.5073,0.915295,16.5277,1.26006,14.9143,0.646671,18.2127,1.30603,13.6464,0.440145,18.9374,1.16233,11.2607,0.807097,14.1522,
1.47721,12.4521,0.742825,13.3563,0.388068,14.69,0.926385,16.7554,1.27539,15.1267,0.654052,18.4526,1.32024,13.8212,0.445086,19.1623,1.17525,11.403,0.817154,14.375,
1.49333,12.6172,0.752033,13.5341,0.392297,14.87,0.937577,16.9856,1.29083,15.3436,0.661339,18.6473,1.33452,13.9983,0.450086,19.381,1.18869,11.5545,0.826745,14.57,
1.50964,12.7834,0.761283,13.7173,0.396601,15.0506,0.948821,17.2185,1.30638,15.558,0.668858,18.8547,1.34876,14.1725,0.455164,19.6037,1.20195,11.7081,0.836272,14.7223,
1.52592,12.9496,0.770558,13.8985,0.40086,15.2305,0.960268,17.4494,1.32191,15.7738,0.676539,19.0806,1.36337,14.3508,0.460263,19.8268,1.21508,11.857,0.846474,14.9141,
1.5425,13.1166,0.78001,14.085,0.405178,15.4054,0.9719,17.6846,1.33769,15.9867,0.684403,19.3175,1.37798,14.5314,0.465338,20.0586,1.22838,12.0038,0.856597,15.1094,
1.55919,13.2874,0.789395,14.2662,0.409544,15.5827,0.983621,17.9203,1.35373,16.2023,0.692157,19.5528,1.3926,14.7078,0.470339,20.2666,1.24178,12.1549,0.866888,15.3019,
1.57578,13.4556,0.798761,14.4465,0.413869,15.7607,0.995425,18.1568,1.36981,16.4195,0.699958,19.7817,1.40746,14.8886,0.475475,20.4844,1.25499,12.3057,0.87724,15.4989,
1.59266,13.624,0.80812,14.6257,0.418243,15.9329,1.00723,18.3919,1.38583,16.6353,0.70763,20.0118,1.42244,15.0696,0.480624,20.7081,1.26789,12.4584,0.887527,15.6963,
1.60961,13.7942,0.817321,14.8064,0.422604,16.1076,1.01904,18.6253,1.40167,16.852,0.715161,20.2451,1.43729,15.2478,0.485601,20.971,1.28072,12.6085,0.897677,15.8967,
1.62616,13.963,0.82665,14.9922,0.426802,16.3124,1.03066,18.8596,1.41736,17.0658,0.722599,20.4763,1.4522,15.4271,0.490331,21.1659,1.29377,12.7599,0.90771,16.0988,
1.6428,14.1278,0.836007,15.2116,0.430888,16.4702,1.04216,19.0917,1.43294,17.2784,0.730127,20.7379,1.46686,15.6072,0.495354,21.3886,1.3069,12.9219,0.917745,16.3016,
1.65929,14.299,0.844896,15.4067,0.435138,16.6462,1.05362,19.3215,1.44844,17.4899,0.73753,20.9798,1.48121,15.7851,0.500361,21.6656,1.31977,13.081,0.927612,16.5011,
1.67544,14.4665,0.853661,15.5658,0.439344,16.83,1.06517,19.5493,1.46409,17.6989,0.744781,21.1718,1.49585,15.9627,0.505072,21.8648,1.3328,13.24,0.93781,16.7056,
1.69178,14.6311,0.862866,15.7506,0.443599,17.009,1.07681,19.7805,1.47985,17.9071,0.752411,21.4367,1.51038,16.1429,0.510038,22.0882,1.34588,13.4005,0.948176,16.9234,
1.7083,14.8004,0.872219,15.9482,0.447878,17.1944,1.08849,20.0128,1.49561,18.1178,0.759783,21.6484,1.5249,16.3199,0.515109,22.3292,1.35884,13.5618,0.958301,17.1399,
1.72459,14.9696,0.881683,16.1567,0.452118,17.4041,1.10015,20.2425,1.51135,18.3271,0.767375,21.8799,1.53953,16.4995,0.520064,22.5724,1.37188,13.7235,0.968398,17.3505,
1.74098,15.1342,0.890834,16.3548,0.456179,17.5589,1.11174,20.4705,1.527,18.5346,0.774871,22.147,1.55411,16.6774,0.525053,22.8113,1.3849,13.8858,0.978507,17.5909,
1.75752,15.3016,0.900248,16.5616,0.460445,17.7633,1.12331,20.6969,1.54269,18.744,0.782161,22.3779,1.56855,16.8527,0.530114,23.0979,1.39777,14.0466,0.988266,17.776,
1.77375,15.4687,0.909388,16.7687,0.464446,17.9212,1.13476,20.9209,1.55818,18.9499,0.78954,22.5759,1.58324,17.0287,0.534831,23.3079,1.41074,14.2076,0.998217,17.9813,
1.79017,15.6329,0.918372,16.9628,0.468711,18.0975,1.14634,21.1427,1.57374,19.1525,0.797072,22.8357,1.5977,17.2058,0.539818,23.5357,1.4237,14.3705,1.00827,18.19,
