File = D:\Moldex3D\02. AI\Only CAE Surrogate\Report\XYPlot\G24_P01-10_SPRUE PRESSURE.csv

Title,Packing-Sprue Pressure
,,,,,,,,,,,,,,,,,,,,
Time (sec),Run 1 : G24_P01 (MPa),Time (sec),Run 2 : G24_P02 (MPa),Time (sec),Run 3 : G24_P03 (MPa),Time (sec),Run 4 : G24_P04 (MPa),Time (sec),Run 5 : G24_P05 (MPa),Time (sec),Run 6 : G24_P06 (MPa),Time (sec),Run 7 : G24_P07 (MPa),Time (sec),Run 8 : G24_P08 (MPa),Time (sec),Run 9 : G24_P09 (MPa),Time (sec),Run 10 : G24_P10 (MPa),
0.475006,2.50099,0.218941,2.86036,0.115924,3.70916,0.272683,3.57454,0.372589,2.92389,0.196161,4.00019,0.401319,2.74712,0.12946,4.18358,0.337896,2.28663,0.239611,3.01076,
0.49352,2.55808,0.22873,2.9329,0.120885,3.80625,0.284414,3.672,0.389271,3.00122,0.203817,4.10605,0.418667,2.81699,0.134964,4.28869,0.35312,2.34539,0.250431,3.09394,
0.511966,2.61623,0.238496,3.00429,0.125968,3.89621,0.295851,3.75095,0.406351,3.08185,0.211536,4.20503,0.436056,2.8909,0.140548,4.39603,0.368529,2.40345,0.261149,3.17788,
0.530485,2.67446,0.248201,3.07821,0.131006,3.98918,0.307855,3.83857,0.422968,3.17048,0.219313,4.30295,0.452601,2.95377,0.146119,4.50636,0.383967,2.46199,0.271799,3.25842,
0.549056,2.73493,0.257927,3.15592,0.13603,4.08154,0.319931,3.93449,0.440027,3.26514,0.227121,4.39868,0.470066,3.02361,0.151675,4.62058,0.39942,2.52106,0.282417,3.33989,
0.567738,2.80081,0.267709,3.23669,0.141059,4.17303,0.332006,4.0386,0.457215,3.36702,0.234865,4.49577,0.487808,3.10057,0.157239,4.73259,0.415023,2.58152,0.29317,3.41837,
0.586401,2.87101,0.277494,3.31626,0.146062,4.26636,0.344051,4.14737,0.474507,3.47285,0.24268,4.59,0.505376,3.18455,0.162811,4.84837,0.430564,2.64144,0.303928,3.50034,
0.604919,2.94636,0.287271,3.39467,0.15109,4.35863,0.356134,4.26173,0.491725,3.58231,0.250479,4.68411,0.52312,3.27417,0.168393,4.95949,0.446149,2.70161,0.314719,3.58128,
0.623614,3.02594,0.297115,3.47115,0.156116,4.45147,0.368256,4.37937,0.509084,3.69281,0.258311,4.77652,0.540254,3.36497,0.173988,5.06974,0.461829,2.76283,0.325518,3.65961,
0.641889,3.10626,0.306615,3.54929,0.16113,4.54569,0.380422,4.49993,0.526301,3.80725,0.266091,4.87118,0.557904,3.46094,0.17957,5.18148,0.477475,2.82492,0.3364,3.74131,
0.660622,3.18646,0.316164,3.62538,0.166131,4.63711,0.392603,4.62415,0.543524,3.92126,0.273777,4.9658,0.575105,3.55707,0.185183,5.29479,0.492746,2.88648,0.346929,3.82055,
0.679362,3.27207,0.326033,3.7013,0.171146,4.73148,0.404772,4.74883,0.560784,4.0369,0.281608,5.06472,0.592825,3.65464,0.190791,5.40839,0.508004,2.94762,0.35772,3.90043,
0.698084,3.35922,0.335663,3.77797,0.176198,4.82526,0.416961,4.87631,0.577993,4.15352,0.289464,5.17218,0.61059,3.75604,0.196433,5.5205,0.523181,3.00707,0.368655,3.98057,
0.716842,3.45608,0.345475,3.85309,0.181242,4.92012,0.429128,5.00469,0.595187,4.28375,0.297325,5.28463,0.628176,3.87187,0.202055,5.63096,0.538721,3.06929,0.379471,4.05955,
0.734695,3.53761,0.355235,3.93051,0.186319,5.01469,0.441299,5.13887,0.611409,4.38692,0.30524,5.40394,0.645012,3.96751,0.207639,5.74431,0.553892,3.13115,0.390235,4.14146,
0.752822,3.62046,0.36501,4.00597,0.191362,5.10818,0.453193,5.26345,0.62845,4.4974,0.313151,5.52211,0.662278,4.0647,0.213231,5.8538,0.569419,3.19299,0.400957,4.22087,
0.771394,3.71064,0.374507,4.08207,0.196415,5.2044,0.465267,5.39075,0.645517,4.61533,0.321014,5.64718,0.679881,4.1691,0.21881,5.96473,0.584476,3.25461,0.411465,4.30058,
0.789717,3.80004,0.384155,4.15677,0.20144,5.29675,0.477402,5.51991,0.662744,4.73983,0.328701,5.7713,0.697408,4.27559,0.224229,6.07485,0.599612,3.31749,0.422109,4.37923,
0.808346,3.891,0.393662,4.2325,0.206326,5.39235,0.489411,5.65491,0.679778,4.86335,0.336592,5.90764,0.714865,4.38411,0.229816,6.1807,0.614821,3.38211,0.432666,4.46091,
0.826483,3.98156,0.403261,4.31084,0.211184,5.48516,0.501081,5.7816,0.696397,4.98028,0.344105,6.02697,0.731815,4.48875,0.235427,6.28773,0.630197,3.44522,0.443245,4.54947,
0.845064,4.07328,0.412835,4.38647,0.216106,5.57842,0.513021,5.9092,0.713321,5.10403,0.351736,6.15129,0.749496,4.59952,0.240902,6.40027,0.645644,3.50904,0.453797,4.642,
0.863657,4.16924,0.422308,4.46334,0.221146,5.67244,0.525066,6.04359,0.730223,5.22597,0.359411,6.27709,0.766876,4.71391,0.246365,6.50813,0.660722,3.57413,0.464153,4.73911,
0.881724,4.26152,0.431759,4.53865,0.22609,5.76993,0.537188,6.18072,0.747665,5.35791,0.36731,6.41052,0.783939,4.82159,0.25182,6.61577,0.676118,3.64435,0.474497,4.83647,
0.900068,4.3569,0.441179,4.61307,0.231116,5.8631,0.549383,6.32528,0.764395,5.48246,0.37502,6.5416,0.801322,4.93089,0.257235,6.72546,0.691455,3.71972,0.484897,4.93495,
0.917968,4.45124,0.450941,4.69003,0.236114,5.95709,0.561255,6.45946,0.781388,5.60851,0.382845,6.67339,0.818752,5.04547,0.262664,6.83265,0.706494,3.79494,0.495759,5.04101,
0.936285,4.54671,0.460613,4.77103,0.241114,6.05196,0.57322,6.5941,0.798914,5.74113,0.390704,6.80852,0.836651,5.16269,0.268198,6.94878,0.721764,3.87324,0.50632,5.15158,
0.954747,4.6451,0.470165,4.85335,0.246239,6.15294,0.585136,6.73394,0.816304,5.88036,0.398565,6.94729,0.85443,5.28742,0.273713,7.07387,0.737466,3.95699,0.516777,5.2603,
0.973209,4.74498,0.479708,4.94027,0.251322,6.25016,0.597181,6.87354,0.833182,6.01011,0.406411,7.08845,0.8718,5.40713,0.279169,7.2057,0.753264,4.04603,0.527205,5.36823,
0.991686,4.84586,0.489461,5.03189,0.256371,6.34408,0.609428,7.01671,0.850425,6.14059,0.414255,7.22697,0.888883,5.52502,0.284835,7.33752,0.768602,4.13394,0.537601,5.47774,
1.01022,4.94743,0.499018,5.12881,0.261295,6.43884,0.621644,7.16558,0.867886,6.2826,0.422185,7.37032,0.905999,5.63926,0.290498,7.47724,0.78381,4.22123,0.548096,5.58638,
1.02884,5.0539,0.508582,5.22699,0.266186,6.5366,0.633916,7.31698,0.884942,6.42179,0.430096,7.51281,0.923518,5.75832,0.296032,7.61563,0.798853,4.30959,0.558878,5.69959,
1.0471,5.15536,0.518206,5.32875,0.271166,6.63271,0.645811,7.45796,0.901827,6.55328,0.438013,7.66178,0.941352,5.88653,0.301547,7.75772,0.814265,4.39949,0.569796,5.81992,
1.06587,5.26234,0.527942,5.43263,0.276274,6.73221,0.657914,7.60693,0.919222,6.69255,0.445745,7.80466,0.958799,6.01515,0.30703,7.89534,0.829734,4.49343,0.580517,5.93929,
1.08417,5.37109,0.537827,5.53995,0.281269,6.83222,0.669774,7.74895,0.936098,6.8333,0.453609,7.94779,0.976043,6.13984,0.312636,8.04187,0.844972,4.58602,0.591371,6.06246,
1.10237,5.47659,0.547447,5.65047,0.286171,6.92963,0.68194,7.89962,0.953172,6.97075,0.46155,8.09717,0.99342,6.26334,0.318158,8.1864,0.860274,4.67903,0.601965,6.18532,
1.12067,5.58184,0.557065,5.75734,0.291086,7.02879,0.69387,8.0504,0.969974,7.10578,0.469475,8.2547,1.0105,6.38921,0.32381,8.33705,0.875434,4.77539,0.612472,6.30546,
1.13875,5.69056,0.566655,5.86897,0.296012,7.12953,0.705808,8.19534,0.987101,7.24393,0.477214,8.40715,1.02748,6.51177,0.329314,8.48942,0.890489,4.8719,0.62304,6.42761,
1.15691,5.79535,0.576152,5.97721,0.300959,7.22965,0.717515,8.33884,1.0033,7.3983,0.484917,8.55551,1.0447,6.63736,0.334825,8.63929,0.905033,4.96596,0.633753,6.55066,
1.17467,5.90356,0.585545,6.08859,0.305824,7.32959,0.729555,8.48464,1.0178,7.57515,0.492542,8.7004,1.05989,6.79694,0.340411,8.78857,0.918458,5.09268,0.644,6.67969,
1.19061,6.03738,0.593973,6.24103,0.310053,7.48892,0.741054,8.63954,1.0302,7.71187,0.5003,8.84973,1.07474,6.9391,0.345902,8.94631,0.930119,5.19834,0.653187,6.84809,
1.20641,6.15879,0.602256,6.38114,0.314333,7.62324,0.751365,8.8257,1.04302,7.8368,0.508007,9.00354,1.08785,7.07615,0.350974,9.14785,0.941722,5.30037,0.662318,6.993,
1.22236,6.28451,0.609291,6.50243,0.318056,7.74675,0.761487,8.98897,1.05603,7.97112,0.515117,9.18451,1.10101,7.19409,0.355709,9.35312,0.953571,5.40338,0.670303,7.13416,
1.23648,6.39993,0.616693,6.61292,0.321832,7.85674,0.77171,9.15976,1.06911,8.11013,0.521805,9.37499,1.1145,7.32096,0.36049,9.54507,0.965543,5.5255,0.678429,7.25822,
1.25062,6.50199,0.624182,6.73284,0.3257,7.97178,0.78091,9.3118,1.08252,8.25168,0.52847,9.55478,1.12809,7.45017,0.364674,9.7146,0.976876,5.61439,0.686654,7.39115,
1.26503,6.61464,0.631788,6.8565,0.329589,8.08682,0.790037,9.4805,1.09607,8.39346,0.535096,9.73237,1.14175,7.58248,0.368853,9.87372,0.989015,5.71711,0.694932,7.52375,
1.27957,6.72573,0.639431,6.98031,0.33349,8.20612,0.798856,9.59832,1.10974,8.53199,0.541897,9.90536,1.1556,7.71111,0.373164,10.0351,1.00131,5.82291,0.703296,7.65722,
1.29421,6.83761,0.647134,7.10136,0.337463,8.31788,0.808313,9.74039,1.12354,8.67448,0.548742,10.0845,1.16973,7.8434,0.37749,10.2061,1.0139,5.93319,0.7118,7.79218,
1.30907,6.94832,0.65503,7.22581,0.341502,8.43079,0.817805,9.88841,1.13761,8.83633,0.555708,10.2665,1.18394,7.97209,0.38192,10.3769,1.02647,6.03817,0.720467,7.92849,
1.3241,7.06168,0.662933,7.34639,0.345553,8.5378,0.827552,10.0392,1.15114,8.94946,0.561843,10.431,1.19857,8.10083,0.386383,10.5438,1.03942,6.14486,0.729119,8.05792,
1.33931,7.1714,0.671031,7.46744,0.349729,8.64428,0.837313,10.1855,1.16569,9.07812,0.568014,10.5734,1.21346,8.23001,0.390889,10.7124,1.05258,6.25046,0.737979,8.19054,
1.35482,7.28656,0.679302,7.58688,0.35397,8.74654,0.847355,10.3323,1.18043,9.21427,0.57428,10.727,1.22858,8.35884,0.395487,10.8758,1.06596,6.35361,0.747139,8.32034,
1.37016,7.39105,0.687657,7.70599,0.358284,8.84552,0.857544,10.4775,1.1953,9.34648,0.5807,10.9101,1.24386,8.48394,0.400149,11.0429,1.07967,6.45579,0.756324,8.44971,
1.38593,7.49497,0.696118,7.82293,0.362639,8.93869,0.867945,10.6226,1.21045,9.47762,0.586842,11.0437,1.25935,8.60861,0.40477,11.1975,1.09362,6.56067,0.765598,8.57838,
1.40233,7.60828,0.704665,7.93748,0.36704,9.03181,0.87841,10.7635,1.22582,9.60773,0.593219,11.1759,1.27504,8.73664,0.409544,11.3501,1.10774,6.66349,0.774968,8.70761,
1.41861,7.71214,0.713308,8.05532,0.371418,9.11912,0.889109,10.9049,1.24112,9.74229,0.599888,11.3213,1.29057,8.85383,0.414469,11.5043,1.12186,6.76855,0.784256,8.83255,
1.43525,7.82193,0.721911,8.16934,0.375814,9.20228,0.899922,11.0512,1.25589,9.86487,0.606621,11.4655,1.30637,8.97575,0.419476,11.6664,1.13561,6.86933,0.793706,8.9525,
1.45162,7.9277,0.730479,8.27838,0.380205,9.28111,0.910654,11.1818,1.27055,9.999,0.613521,11.6193,1.32162,9.09486,0.424402,11.8225,1.1489,6.96928,0.803086,9.06463,
1.46787,8.02863,0.738877,8.40459,0.384522,9.37557,0.92148,11.3129,1.28541,10.1307,0.62038,11.7578,1.3368,9.21879,0.429361,11.9688,1.16232,7.07357,0.81249,9.1878,
1.48378,8.13087,0.74697,8.5055,0.388637,9.46777,0.932177,11.457,1.30045,10.2653,0.627339,11.905,1.35223,9.34221,0.434311,12.1146,1.17602,7.18063,0.821835,9.31827,
1.49931,8.23607,0.7555,8.62246,0.392995,9.5638,0.942398,11.5964,1.31554,10.4081,0.63411,12.0448,1.36764,9.46987,0.439062,12.2858,1.18932,7.28923,0.83126,9.46452,
1.5149,8.33748,0.763878,8.74155,0.397142,9.66538,0.952871,11.7321,1.33028,10.5444,0.640745,12.1767,1.38302,9.59762,0.443642,12.4237,1.20254,7.39452,0.840279,9.58032,
1.53084,8.44502,0.772405,8.86426,0.401434,9.77037,0.963269,11.8794,1.34553,10.6831,0.647328,12.3122,1.39837,9.73015,0.448405,12.5939,1.21568,7.50013,0.849631,9.71093,
1.54666,8.55029,0.78068,8.98298,0.405701,9.87815,0.973596,12.0158,1.36067,10.8282,0.654987,12.4685,1.41341,9.85728,0.453105,12.7353,1.22895,7.60418,0.858756,9.83962,
1.56284,8.66121,0.789193,9.10056,0.410105,9.98857,0.984118,12.1585,1.37563,10.9726,0.662624,12.6419,1.42835,9.98434,0.457983,12.8916,1.2424,7.71118,0.868177,9.96521,
1.57856,8.77142,0.797725,9.22962,0.414494,10.1017,0.99462,12.303,1.39064,11.1168,0.6702,12.808,1.44338,10.1069,0.462834,13.057,1.2557,7.81881,0.877538,10.1039,
1.59437,8.87545,0.806051,9.34826,0.418889,10.2166,1.0051,12.4486,1.40594,11.2668,0.677754,12.974,1.45872,10.2361,0.46774,13.2164,1.26905,7.9274,0.886776,10.2317,
1.61054,8.98547,0.814458,9.46842,0.423271,10.3288,1.01566,12.6029,1.421,11.4163,0.68539,13.1464,1.47411,10.3695,0.472616,13.3834,1.28227,8.03298,0.896102,10.3625,
1.62656,9.09608,0.82311,9.59235,0.427663,10.4452,1.02604,12.7487,1.436,11.5663,0.692928,13.314,1.48958,10.5077,0.477452,13.5477,1.29549,8.13573,0.905544,10.496,
1.64272,9.20853,0.831614,9.7188,0.432111,10.5735,1.0365,12.8976,1.45123,11.7177,0.70044,13.4714,1.50455,10.6396,0.482276,13.7103,1.30925,8.2475,0.914971,10.6495,
1.6589,9.32335,0.840164,9.84301,0.436274,10.6826,1.04698,13.0473,1.46645,11.8723,0.708085,13.6337,1.51989,10.7734,0.487209,13.8745,1.32284,8.36243,0.923918,10.7635,
1.67502,9.44194,0.848615,9.96775,0.440568,10.7952,1.05752,13.2022,1.48142,12.0251,0.715702,13.8106,1.53541,10.9123,0.492122,14.0735,1.33617,8.47423,0.933285,10.8908,
1.69094,9.55529,0.857005,10.0973,0.444907,10.9111,1.06805,13.3585,1.49626,12.1728,0.723108,13.9673,1.55074,11.0546,0.496822,14.2154,1.3495,8.57942,0.942598,11.0264,
1.70715,9.67177,0.865227,10.2189,0.449303,11.0308,1.07844,13.515,1.51094,12.3191,0.730671,14.1291,1.56594,11.2007,0.501574,14.3732,1.36305,8.68889,0.952003,11.1651,
1.72313,9.79044,0.873763,10.3447,0.4537,11.1523,1.08894,13.6699,1.52559,12.4642,0.738492,14.2996,1.58095,11.3342,0.506399,14.5366,1.3765,8.80386,0.96122,11.3036,
1.73924,9.90879,0.882269,10.469,0.458106,11.2773,1.09949,13.8276,1.54025,12.6083,0.746223,14.4829,1.59628,11.4685,0.511292,14.7047,1.3894,8.91217,0.970439,11.4388,
1.75554,10.0306,0.8909,10.5973,0.462553,11.4028,1.11017,13.9853,1.55498,12.7517,0.753675,14.646,1.61167,11.6077,0.516197,14.8759,1.40264,9.02411,0.979642,11.5668,
1.77199,10.1538,0.899583,10.7332,0.466995,11.5293,1.12097,14.1467,1.56975,12.8952,0.761282,14.813,1.62711,11.7467,0.521089,15.0465,1.41566,9.13259,0.989109,11.7075,
1.78835,10.277,0.908092,10.8805,0.471407,11.6705,1.13182,14.3076,1.58456,13.038,0.768951,14.9853,1.64262,11.8871,0.525968,15.2171,1.42901,9.24654,0.998477,11.8651,
1.80421,10.4029,0.916286,10.989,0.475613,11.7866,1.14262,14.4689,1.59935,13.1804,0.776598,15.1602,1.65811,12.0253,0.530761,15.3874,1.44218,9.36202,1.00751,11.9815,
1.81983,10.5154,0.92486,11.117,0.480001,11.9249,1.15334,14.6287,1.61414,13.3271,0.784241,15.337,1.67359,12.1635,0.535538,15.582,1.45539,9.47192,1.01697,12.1191,
1.83596,10.6349,0.93332,11.249,0.484186,12.0442,1.16407,14.7869,1.62856,13.4651,0.791914,15.5155,1.68907,12.3005,0.540169,15.7273,1.46883,9.58721,1.02629,12.2625,
1.85204,10.7514,0.941712,11.3744,0.488459,12.1838,1.17472,14.9422,1.64332,13.6023,0.799654,15.6964,1.70448,12.4374,0.545019,15.9088,1.48239,9.70464,1.03555,12.3975,
1.86852,10.8712,0.950298,11.5029,0.492604,12.3138,1.18538,15.0973,1.65823,13.7443,0.807432,15.88,1.71997,12.5778,0.549723,16.0879,1.49603,9.82485,1.04501,12.5431,
1.88514,10.993,0.95893,11.6368,0.49671,12.4228,1.19602,15.2516,1.67322,13.8874,0.81524,16.0667,1.7351,12.7093,0.554433,16.2295,1.50962,9.94589,1.05432,12.6841,
1.9015,11.1141,0.967556,11.7714,0.500981,12.5481,1.20674,15.4057,1.68821,14.0297,0.82297,16.2572,1.75063,12.8418,0.559421,16.4291,1.52318,10.0674,1.06381,12.8279,
1.91784,11.2335,0.976201,11.9062,0.505357,12.6932,1.2175,15.5596,1.70319,14.1738,0.830628,16.4393,1.76615,12.9778,0.564173,16.5791,1.53671,10.1898,1.07336,12.9764,
1.93413,11.3517,0.984854,12.0425,0.509567,12.8129,1.22822,15.7126,1.71817,14.3178,0.838289,16.6209,1.78163,13.1177,0.56911,16.7485,1.55021,10.3133,1.0829,13.1261,
1.95026,11.4685,0.993498,12.1843,0.513974,12.9418,1.23894,15.8651,1.73314,14.4612,0.845944,16.8015,1.79681,13.2499,0.574098,16.9572,1.56373,10.437,1.09242,13.2771,
