File = D:\Moldex3D\02. AI\Only CAE Surrogate\Report\XYPlot\G17_P01-10_SPRUE PRESSURE.csv

Title,Packing-Sprue Pressure
,,,,,,,,,,,,,,,,,,,,
Time (sec),Run 1 : G17_P01 (MPa),Time (sec),Run 2 : G17_P02 (MPa),Time (sec),Run 3 : G17_P03 (MPa),Time (sec),Run 4 : G17_P04 (MPa),Time (sec),Run 5 : G17_P05 (MPa),Time (sec),Run 6 : G17_P06 (MPa),Time (sec),Run 7 : G17_P07 (MPa),Time (sec),Run 8 : G17_P08 (MPa),Time (sec),Run 9 : G17_P09 (MPa),Time (sec),Run 10 : G17_P10 (MPa),
0.031579,1.49217,0.0173844,1.71384,0.0103245,2.0893,0.0194559,1.8653,0.0260719,1.68549,0.0162166,2.15691,0.0313198,1.70884,0.0114346,2.36054,0.0224166,1.41453,0.0175309,1.74957,
0.0348265,1.5418,0.0186791,1.77708,0.011095,2.07578,0.0211169,1.94624,0.0283476,1.74081,0.0176072,2.32142,0.0342835,1.76726,0.0123489,2.36317,0.0244002,1.44615,0.0189037,1.81228,
0.0386023,1.58994,0.020217,1.84271,0.0118461,2.15548,0.0231172,1.97967,0.0310165,1.79389,0.0192798,2.40335,0.0376819,1.81775,0.0132451,2.55522,0.0267252,1.50596,0.0205485,1.94033,
0.042401,1.63935,0.0220323,1.95492,0.0127297,2.33319,0.0254366,2.08229,0.0341332,1.86341,0.0210062,2.46993,0.0412236,1.86031,0.0143188,2.64433,0.0294337,1.57028,0.0225341,2.00144,
0.0469703,1.6816,0.0242255,2.02089,0.0137985,2.43057,0.0278839,2.15043,0.0378389,1.92087,0.0230491,2.56039,0.0454386,1.90302,0.0155997,2.76343,0.0323162,1.61937,0.0249151,2.07104,
0.0522997,1.72719,0.0264421,2.07078,0.0150666,2.52883,0.0307427,2.21125,0.0416007,1.96746,0.0254268,2.65013,0.0503012,1.95814,0.0171027,2.88236,0.0357188,1.66175,0.0273307,2.12223,
0.0576544,1.78043,0.0290505,2.12954,0.0163314,2.60598,0.0340628,2.27084,0.0459958,2.01955,0.0277512,2.71435,0.0552575,2.00727,0.0186016,2.96416,0.0396789,1.69781,0.0302276,2.19642,
0.0636701,1.8166,0.0316649,2.18114,0.0178278,2.7,0.0374688,2.33239,0.0511239,2.07607,0.0305093,2.80007,0.0610441,2.05844,0.0203562,3.06781,0.0435158,1.75068,0.0330322,2.24303,
0.069916,1.86361,0.0347163,2.24127,0.0192957,2.77244,0.0413775,2.39901,0.0562267,2.12776,0.0332588,2.842,0.0677959,2.12089,0.0221006,3.15063,0.0480594,1.79647,0.0362844,2.30835,
0.0772051,1.9099,0.0382819,2.29349,0.0210353,2.86995,0.0452206,2.45986,0.0622339,2.18879,0.0363739,2.94752,0.0745603,2.17169,0.0241358,3.25742,0.0533085,1.84835,0.0400129,2.37617,
0.0845448,1.95509,0.0417409,2.36515,0.0227632,2.94769,0.0496758,2.52749,0.0682612,2.24625,0.0395156,3.02441,0.0813828,2.21907,0.026174,3.29729,0.0587888,1.89393,0.0437238,2.43814,
0.0932053,2.00092,0.0458247,2.42688,0.0247994,2.9884,0.0541423,2.59105,0.0753283,2.30253,0.0432436,3.09697,0.0893633,2.27046,0.028482,3.40336,0.0650445,1.94489,0.0480213,2.50887,
0.102083,2.04637,0.0499338,2.48347,0.0267289,3.1221,0.0593668,2.65607,0.0824171,2.35613,0.0468705,3.1739,0.0974096,2.32064,0.0307559,3.4992,0.0712064,1.99227,0.0523494,2.56629,
0.110914,2.08655,0.0540734,2.53379,0.0290722,3.17566,0.0646675,2.71799,0.0895402,2.40537,0.0506096,3.23913,0.105518,2.36511,0.033034,3.58495,0.0775106,2.03353,0.0567484,2.61911,
0.121237,2.13161,0.0589493,2.59166,0.0313417,3.25701,0.0699834,2.77437,0.0979302,2.46085,0.0543787,3.29969,0.114976,2.41538,0.0356835,3.67372,0.0848121,2.07708,0.0619101,2.6784,
0.131444,2.17356,0.0636904,2.64366,0.0336093,3.33314,0.0761686,2.83844,0.106333,2.51266,0.0587889,3.37128,0.124446,2.46394,0.038369,3.75862,0.0921863,2.12142,0.0671016,2.73461,
0.141815,2.21395,0.0685935,2.69328,0.0358811,3.40105,0.0823767,2.8989,0.11482,2.56111,0.0633193,3.43407,0.134049,2.50897,0.0410522,3.83249,0.0996248,2.16017,0.0722877,2.78545,
0.153893,2.25692,0.07358,2.74006,0.0381802,3.46692,0.0886592,2.9555,0.124698,2.61428,0.0678143,3.49648,0.143676,2.55026,0.0437615,3.90857,0.108274,2.20341,0.0784184,2.84845,
0.166061,2.29972,0.0793864,2.79294,0.0408729,3.5374,0.0959422,3.02076,0.134617,2.66677,0.0730357,3.56775,0.15498,2.59774,0.0469998,3.98227,0.116943,2.24512,0.0843927,2.89796,
0.178338,2.33948,0.0852117,2.8432,0.0435965,3.60508,0.103125,3.08026,0.144646,2.71484,0.0782335,3.63518,0.166298,2.64374,0.050198,4.06121,0.125597,2.28167,0.0905308,2.9488,
0.190729,2.37721,0.091028,2.88916,0.046312,3.66581,0.110495,3.13878,0.154751,2.7621,0.0835148,3.70353,0.177773,2.68722,0.0533922,4.1289,0.134454,2.31904,0.0967761,2.9985,
0.203214,2.41327,0.0968838,2.93473,0.0490553,3.72586,0.117984,3.19423,0.166494,2.81483,0.0887327,3.76212,0.189289,2.7287,0.056628,4.19472,0.144745,2.35933,0.104088,3.05263,
0.217675,2.45372,0.103796,2.98766,0.0522447,3.79157,0.12664,3.25643,0.178251,2.86748,0.0949345,3.83249,0.20263,2.7754,0.0604684,4.26954,0.155144,2.39962,0.111348,3.10555,
0.232192,2.49402,0.11057,3.03885,0.0554561,3.85561,0.1353,3.31801,0.190415,2.91896,0.101156,3.90149,0.216228,2.82233,0.0642753,4.34205,0.165549,2.43583,0.118646,3.15297,
0.246758,2.5319,0.117341,3.08105,0.0586673,3.91109,0.144055,3.37838,0.202456,2.96766,0.107403,3.96559,0.229707,2.86677,0.0681754,4.40976,0.175971,2.47107,0.126024,3.20184,
0.261585,2.57047,0.12429,3.1243,0.061972,3.96664,0.152902,3.43586,0.214587,3.01651,0.113717,4.02845,0.243379,2.91152,0.0720134,4.47612,0.186543,2.50577,0.133477,3.24843,
0.278778,2.61195,0.131294,3.16688,0.0657465,4.03142,0.161895,3.49392,0.22852,3.0768,0.120028,4.08812,0.257185,2.95334,0.075881,4.539,0.198843,2.54442,0.142202,3.30148,
0.29591,2.65384,0.13951,3.21642,0.0695331,4.09358,0.172292,3.56763,0.242583,3.14123,0.12739,4.15792,0.273198,3.00057,0.0805096,4.61545,0.211178,2.58344,0.150899,3.35146,
0.31363,2.69394,0.147731,3.26588,0.0733424,4.15301,0.18264,3.64592,0.256906,3.19868,0.134757,4.22458,0.289189,3.04879,0.0850514,4.6869,0.223589,2.61949,0.159598,3.39973,
0.331089,2.73297,0.15583,3.30955,0.077174,4.20836,0.193105,3.71677,0.271193,3.25428,0.142207,4.28906,0.305216,3.09364,0.0895742,4.75548,0.236137,2.65531,0.1684,3.4466,
0.348651,2.77236,0.164125,3.3531,0.0810379,4.26158,0.20358,3.7809,0.285649,3.30756,0.149751,4.35191,0.321391,3.13752,0.0941437,4.8165,0.24872,2.68929,0.178565,3.49928,
0.366312,2.81,0.172479,3.39532,0.0854889,4.3215,0.214194,3.84441,0.302324,3.36394,0.157326,4.41258,0.337662,3.17974,0.0988287,4.88178,0.263299,2.72829,0.188787,3.55238,
0.386988,2.85173,0.182214,3.44403,0.0899515,4.38338,0.226527,3.91168,0.319064,3.42016,0.166144,4.48136,0.354075,3.22247,0.104207,4.95115,0.277926,2.76724,0.199126,3.6023,
0.407548,2.89499,0.191928,3.49132,0.0944649,4.44001,0.23885,3.97818,0.335997,3.4741,0.174957,4.54959,0.373122,3.26931,0.109668,5.02114,0.292589,2.80284,0.209434,3.64926,
0.428081,2.93573,0.201718,3.53739,0.0990256,4.49165,0.251339,4.04223,0.35284,3.52508,0.183757,4.61352,0.391986,3.31647,0.115185,5.08893,0.307377,2.83929,0.219922,3.69849,
0.448714,2.97509,0.211611,3.58407,0.10374,4.5441,0.26382,4.10233,0.369851,3.57605,0.192631,4.67718,0.411392,3.36161,0.12079,5.15402,0.322298,2.87446,0.230457,3.7443,
0.470064,3.01503,0.221494,3.62779,0.108462,4.59544,0.276333,4.16109,0.38705,3.62641,0.201613,4.73981,0.431072,3.40867,0.126381,5.21836,0.339478,2.91418,0.242595,3.79726,
0.494784,3.05905,0.232978,3.67833,0.11396,4.65653,0.288989,4.22009,0.406831,3.6798,0.210776,4.79989,0.453368,3.4596,0.132027,5.28312,0.356637,2.95436,0.254781,3.85085,
0.519596,3.10604,0.244699,3.72967,0.119441,4.72109,0.303615,4.28262,0.426947,3.73954,0.221506,4.86991,0.475996,3.51197,0.138558,5.35502,0.374327,2.99418,0.267323,3.90271,
0.544066,3.15066,0.25649,3.77914,0.124843,4.7781,0.318475,4.34858,0.447334,3.82256,0.231938,4.94388,0.498392,3.56318,0.145029,5.42776,0.391812,3.03231,0.279902,3.95279,
0.56908,3.19492,0.268166,3.82706,0.130244,4.83102,0.333632,4.41755,0.467415,3.91986,0.242386,5.0139,0.52088,3.62539,0.15174,5.49578,0.409674,3.0704,0.292374,4.00407,
0.593727,3.24014,0.279871,3.87492,0.135813,4.88538,0.348566,4.51619,0.487581,4.02286,0.252909,5.08074,0.543428,3.70775,0.158392,5.56497,0.427494,3.10855,0.30492,4.05316,
0.618928,3.3062,0.29162,3.92178,0.141428,4.9395,0.363504,4.62687,0.507873,4.12646,0.263454,5.14689,0.566057,3.79645,0.165033,5.63055,0.445222,3.14505,0.317456,4.10033,
0.643986,3.38515,0.303472,3.96779,0.147105,4.99622,0.37847,4.74553,0.528599,4.25349,0.274115,5.21237,0.589364,3.8922,0.171722,5.69654,0.463068,3.18191,0.330072,4.14752,
0.668996,3.4679,0.315365,4.0134,0.152648,5.04547,0.39347,4.86912,0.548856,4.35032,0.28479,5.27641,0.612881,3.99657,0.178425,5.76065,0.483675,3.22271,0.344671,4.20043,
0.694146,3.55497,0.327283,4.05739,0.159178,5.10957,0.408612,4.9965,0.56981,4.46344,0.29558,5.34096,0.636119,4.09829,0.185202,5.8235,0.504118,3.26459,0.359149,4.25401,
0.719228,3.64349,0.341143,4.10739,0.16561,5.16701,0.423842,5.12519,0.593748,4.57674,0.306393,5.4182,0.659683,4.20125,0.192995,5.89548,0.524756,3.3048,0.373803,4.30538,
0.748229,3.73397,0.354861,4.15926,0.17216,5.22291,0.441479,5.25551,0.617956,4.70941,0.318874,5.53101,0.683204,4.30536,0.200921,5.96708,0.545471,3.34478,0.388504,4.35642,
0.777472,3.84021,0.368515,4.20719,0.178803,5.27975,0.459349,5.41054,0.642157,4.83457,0.331468,5.66984,0.7062,4.4095,0.208799,6.03718,0.566173,3.38372,0.403171,4.4069,
0.804902,3.95188,0.382246,4.25607,0.185449,5.33577,0.47728,5.55919,0.666134,4.95707,0.343737,5.81273,0.727091,4.5394,0.216576,6.1055,0.587071,3.42338,0.417898,4.45756,
0.829726,4.10282,0.395703,4.30491,0.19214,5.39228,0.495001,5.70549,0.688435,5.09461,0.355089,5.98456,0.749894,4.6931,0.224384,6.1778,0.607528,3.46282,0.43231,4.50843,
0.854067,4.20349,0.407927,4.38726,0.198822,5.45019,0.511464,5.86861,0.708789,5.27056,0.365703,6.2258,0.771891,4.81448,0.232055,6.23999,0.626365,3.52077,0.445691,4.58284,
0.878165,4.31568,0.419912,4.492,0.205304,5.50172,0.526472,6.0822,0.72911,5.38237,0.376341,6.36623,0.793164,4.94396,0.239456,6.31666,0.644273,3.60535,0.45838,4.70569,
0.900842,4.43161,0.43162,4.55483,0.211534,5.5706,0.541563,6.2097,0.748786,5.51026,0.386511,6.54139,0.81365,5.07329,0.246217,6.51145,0.661976,3.6568,0.471184,4.76433,
0.92325,4.54184,0.443114,4.63495,0.21732,5.72587,0.556078,6.3616,0.767494,5.64245,0.396263,6.72738,0.833971,5.19888,0.253044,6.58464,0.679287,3.71509,0.483547,4.85374,
0.945291,4.65408,0.454056,4.71792,0.222921,5.79391,0.56993,6.51784,0.785921,5.76933,0.405879,6.90332,0.854039,5.32565,0.259787,6.68457,0.695929,3.78212,0.495301,4.97087,
0.967404,4.76439,0.464845,4.79929,0.228604,5.87507,0.583568,6.66578,0.804148,5.89581,0.415446,7.08279,0.873987,5.45101,0.266154,6.80161,0.712395,3.8463,0.506881,5.08651,
0.989432,4.8754,0.475589,4.88085,0.234044,5.97199,0.597123,6.81414,0.822333,6.0205,0.42497,7.2583,0.893909,5.57739,0.272383,6.92065,0.728582,3.91637,0.518363,5.20779,
1.01122,4.98788,0.486193,4.96556,0.239382,6.07199,0.61058,6.9618,0.840534,6.146,0.434433,7.43768,0.911335,5.69629,0.278555,7.03804,0.744903,3.99972,0.529847,5.33204,
1.03046,5.09245,0.496848,5.05034,0.244634,6.16938,0.624039,7.1089,0.858607,6.2744,0.442668,7.60309,0.928663,5.80473,0.28473,7.15404,0.761099,4.0882,0.541323,5.4578,
1.04934,5.18684,0.507441,5.13775,0.249861,6.26948,0.637413,7.25711,0.876677,6.40182,0.450834,7.7529,0.945895,5.91684,0.290818,7.28797,0.777119,4.18189,0.552704,5.58893,
1.06834,5.28526,0.517916,5.24114,0.255112,6.36902,0.650798,7.40528,0.894713,6.52966,0.458957,7.90903,0.963214,6.02887,0.296917,7.43581,0.793217,4.27889,0.564073,5.72299,
1.08717,5.38477,0.527153,5.34732,0.260341,6.46888,0.662444,7.54421,0.910481,6.64797,0.467068,8.06448,0.980373,6.14413,0.302974,7.59321,0.80944,4.37715,0.575518,5.85441,
1.10635,5.48654,0.536282,5.45138,0.265564,6.5717,0.673959,7.66483,0.92627,6.75367,0.475311,8.22132,0.997845,6.25815,0.309031,7.75721,0.823248,4.47067,0.585341,5.98006,
1.12522,5.58659,0.545402,5.56143,0.270751,6.67828,0.68541,7.79124,0.941846,6.8698,0.483376,8.38448,1.01481,6.37371,0.315013,7.92161,0.83705,4.55851,0.59515,6.09787,
1.14406,5.69032,0.554698,5.67558,0.275991,6.78233,0.697109,7.92083,0.957698,6.98274,0.491603,8.54543,1.03182,6.49036,0.320296,8.07874,0.851203,4.64659,0.605129,6.214,
1.1629,5.8045,0.563766,5.78762,0.281141,6.89098,0.708558,8.05078,0.973203,7.09819,0.499681,8.70271,1.04898,6.6085,0.325559,8.22927,0.865024,4.74087,0.614935,6.33971,
1.18046,5.89464,0.572889,5.90708,0.286292,6.99892,0.720146,8.18266,0.988752,7.21411,0.507707,8.86727,1.06597,6.72756,0.33073,8.38308,0.879001,4.83556,0.624755,6.46273,
1.1991,5.99478,0.58188,6.02655,0.290724,7.09415,0.731502,8.31261,1.00409,7.32949,0.515746,9.03302,1.08065,6.83564,0.336027,8.54247,0.892671,4.93137,0.634455,6.58909,
1.21778,6.10081,0.590886,6.14997,0.295204,7.18416,0.742954,8.44642,1.01949,7.44742,0.523773,9.1943,1.09535,6.93491,0.3412,8.70874,0.906489,5.02803,0.64426,6.71691,
1.23634,6.20548,0.599923,6.27255,0.299622,7.28579,0.754466,8.58128,1.03486,7.56379,0.531718,9.35754,1.11012,7.03737,0.346397,8.87606,0.920053,5.12485,0.653877,6.84324,
1.25487,6.3097,0.608881,6.3967,0.304084,7.38567,0.765788,8.71378,1.05013,7.68178,0.539689,9.52107,1.12493,7.14133,0.351542,9.0409,0.933651,5.22304,0.6635,6.97151,
1.27334,6.41411,0.617828,6.52024,0.308455,7.48886,0.777172,8.84756,1.06551,7.79919,0.547727,9.68169,1.1397,7.24711,0.356694,9.21263,0.947325,5.32065,0.673167,7.09804,
1.29177,6.51956,0.626851,6.64488,0.312882,7.58974,0.788612,8.98044,1.08084,7.91862,0.555711,9.84337,1.15464,7.35229,0.361872,9.38236,0.960903,5.4196,0.682745,7.22652,
1.31026,6.62586,0.635853,6.77114,0.317264,7.69345,0.800066,9.11428,1.09617,8.05316,0.563663,10.0036,1.1694,7.45787,0.367027,9.55302,0.97457,5.5172,0.692441,7.35271,
1.32889,6.73269,0.644825,6.89579,0.321561,7.79775,0.81147,9.24904,1.11078,8.15922,0.571664,10.1666,1.18434,7.56543,0.372196,9.72363,0.988168,5.61753,0.702062,7.48212,
1.34762,6.83985,0.653751,7.02133,0.325937,7.89822,0.822868,9.3842,1.12632,8.27619,0.579728,10.3258,1.19934,7.67196,0.377353,9.89548,1.00196,5.71625,0.711796,7.60903,
1.36655,6.94846,0.662744,7.14703,0.330335,8.00009,0.834258,9.5187,1.14197,8.40193,0.587817,10.4867,1.21439,7.77936,0.382518,10.0676,1.01571,5.81685,0.721506,7.73848,
1.38563,7.0576,0.67183,7.27204,0.334746,8.10516,0.845724,9.65459,1.1577,8.52494,0.595959,10.6442,1.22954,7.88653,0.387668,10.2399,1.02944,5.9154,0.731219,7.8643,
1.40479,7.167,0.680947,7.39635,0.339149,8.21041,0.857306,9.79104,1.17347,8.64945,0.604135,10.8034,1.24472,7.99517,0.392837,10.413,1.04318,6.01391,0.740943,7.98913,
1.42409,7.27711,0.690098,7.5203,0.343574,8.31279,0.868971,9.92753,1.18928,8.77407,0.612415,10.9602,1.26004,8.10305,0.398047,10.5812,1.05702,6.11212,0.750689,8.11526,
1.44345,7.40125,0.699312,7.64408,0.348031,8.41534,0.880657,10.0648,1.20525,8.90126,0.62079,11.1177,1.27546,8.21156,0.403302,10.7543,1.07104,6.20949,0.760561,8.23936,
1.46195,7.49651,0.708595,7.76516,0.352446,8.51766,0.892406,10.2045,1.22129,9.02903,0.629242,11.2735,1.29099,8.32012,0.408592,10.9214,1.08507,6.30697,0.770534,8.36338,
1.48162,7.60286,0.718022,7.88693,0.356939,8.61817,0.90429,10.3442,1.23757,9.1561,0.637759,11.4297,1.30668,8.43038,0.413889,11.0908,1.09924,6.40402,0.780569,8.48611,
1.50153,7.7156,0.727484,8.00747,0.361457,8.72,0.916217,10.4834,1.25388,9.28601,0.646316,11.5856,1.32251,8.5415,0.41921,11.2572,1.11353,6.50098,0.790689,8.60922,
1.52164,7.82764,0.737031,8.12679,0.36601,8.81737,0.928293,10.6255,1.27032,9.41457,0.654936,11.7395,1.33839,8.65302,0.424588,11.421,1.12793,6.59636,0.80084,8.73026,
1.54212,7.94154,0.746635,8.24602,0.370612,8.91567,0.940442,10.7666,1.28695,9.54506,0.663651,11.8947,1.35438,8.76356,0.430017,11.5855,1.14246,6.69256,0.811084,8.8506,
1.56279,8.05815,0.756313,8.36149,0.375249,9.01201,0.952714,10.9089,1.30378,9.67773,0.672399,12.0474,1.37056,8.87466,0.435488,11.7469,1.15712,6.78724,0.821439,8.96988,
1.58353,8.17436,0.766139,8.47784,0.379909,9.10693,0.965155,11.0528,1.32077,9.81113,0.681199,12.2004,1.38672,8.98743,0.440994,11.907,1.17187,6.88151,0.83185,9.08749,
1.60433,8.29007,0.776033,8.59314,0.384592,9.20133,0.977689,11.1993,1.33789,9.94536,0.690242,12.3566,1.40305,9.10012,0.446552,12.068,1.18681,6.97475,0.842354,9.20472,
1.62564,8.40768,0.786063,8.70777,0.389323,9.2943,0.990355,11.3456,1.35501,10.0788,0.69935,12.5129,1.41948,9.21317,0.452172,12.2247,1.20183,7.06824,0.852918,9.32128,
1.64704,8.52737,0.796231,8.82352,0.394096,9.38393,1.00294,11.4917,1.37256,10.2132,0.708484,12.6678,1.4361,9.3262,0.457831,12.3808,1.21704,7.16097,0.863608,9.4367,
1.66846,8.64649,0.806413,8.93532,0.398915,9.47407,1.01584,11.6374,1.39024,10.353,0.71773,12.8236,1.45287,9.44111,0.46352,12.5364,1.23241,7.2541,0.874519,9.55294,
1.69029,8.76602,0.816584,9.04665,0.403789,9.56282,1.02895,11.7901,1.40802,10.4913,0.727144,12.9839,1.46972,9.55665,0.469263,12.6891,1.24789,7.34639,0.885481,9.67086,
1.71256,8.88975,0.827012,9.15624,0.408686,9.65061,1.0421,11.9414,1.42581,10.6286,0.736583,13.143,1.48674,9.67231,0.475056,12.8376,1.26339,7.43819,0.896475,9.78659,
1.73482,9.01361,0.837607,9.26899,0.413638,9.7358,1.05523,12.0923,1.44393,10.7671,0.746054,13.3013,1.50391,9.78985,0.480865,12.9879,1.27893,7.52963,0.907538,9.90131,
1.7571,9.13622,0.848202,9.38065,0.418645,9.82222,1.06853,12.2437,1.46227,10.9095,0.755681,13.4603,1.52128,9.90756,0.486761,13.1368,1.29482,7.6203,0.918672,10.0162,
1.77933,9.26,0.858807,9.49047,0.423667,9.91547,1.08212,12.3984,1.48077,11.0513,0.765387,13.6244,1.53871,10.0462,0.492783,13.2851,1.31093,7.71271,0.929951,10.1311,
1.80189,9.38256,0.86944,9.59912,0.42872,10.0132,1.09576,12.5557,1.49924,11.2189,0.775049,13.788,1.55561,10.1468,0.498838,13.4364,1.3272,7.80745,0.941443,10.2485,
1.82422,9.50724,0.880112,9.7072,0.433797,10.1242,1.10949,12.7126,1.51689,11.3617,0.784661,13.9509,1.57312,10.2597,0.504933,13.5849,1.34345,7.90121,0.953004,10.367,
1.84621,9.63636,0.890789,9.81501,0.438718,10.2312,1.12316,12.8688,1.5343,11.4676,0.794161,14.1124,1.59078,10.3787,0.511038,13.7323,1.35972,7.99495,0.964561,10.4862,
1.86792,9.76477,0.901377,9.92367,0.443634,10.3205,1.13673,13.0219,1.55241,11.5971,0.803352,14.293,1.61103,10.5267,0.51717,13.8794,1.37604,8.10249,0.976123,10.6053,
1.88959,9.88951,0.911806,10.0332,0.448814,10.4204,1.15014,13.175,1.57025,11.7417,0.812562,14.4557,1.63002,10.6477,0.523333,14.0254,1.39161,8.1834,0.987626,10.7282,
1.91128,10.0163,0.922013,10.1555,0.454064,10.5264,1.16327,13.3369,1.58805,11.8807,0.821792,14.6268,1.64912,10.783,0.52947,14.1716,1.40758,8.27536,0.99878,10.8638,
1.93284,10.1432,0.932334,10.2648,0.459316,10.6335,1.17635,13.4907,1.6059,12.0198,0.831053,14.7996,1.66819,10.917,0.535547,14.3175,1.423,8.37314,1.00944,10.9704,
1.95447,10.2704,0.942649,10.3818,0.464568,10.7423,1.18946,13.6458,1.62379,12.1599,0.84034,14.9749,1.68736,11.0523,0.541534,14.4754,1.43866,8.4685,1.02052,11.0883,
1.97609,10.3965,0.953013,10.4996,0.469752,10.8517,1.20266,13.8021,1.64165,12.3001,0.849628,15.1509,1.70653,11.19,0.547449,14.6328,1.45447,8.56794,1.03167,11.2144,
1.99772,10.5227,0.963403,10.6197,0.474874,10.9717,1.21589,13.9598,1.65952,12.4407,0.858908,15.3287,1.7257,11.3272,0.553385,14.7868,1.47026,8.67008,1.04286,11.3437,
2.01948,10.6482,0.973815,10.7419,0.479936,11.0929,1.22906,14.117,1.67746,12.5795,0.868271,15.5038,1.74486,11.4644,0.559341,14.9458,1.48607,8.77339,1.054,11.4748,
2.04121,10.7741,0.984225,10.8648,0.485026,11.2111,1.24229,14.2725,1.69536,12.7186,0.877572,15.6828,1.76403,11.601,0.565314,15.1078,1.50188,8.87788,1.06506,11.6068,
2.06286,10.8988,0.994664,10.9891,0.4901,11.3314,1.25554,14.4275,1.7132,12.8558,0.886869,15.8593,1.78319,11.7374,0.571252,15.271,1.51751,8.98297,1.07613,11.7377,
2.08455,11.0229,1.00505,11.1152,0.495133,11.4528,1.26876,14.5821,1.73109,12.9926,0.896163,16.0366,1.80244,11.8735,0.577208,15.4341,1.53307,9.08873,1.0872,11.8719,
2.10622,11.1464,1.01542,11.2415,0.500189,11.5878,1.28194,14.7353,1.7489,13.1273,0.905523,16.2124,1.82176,12.0085,0.583132,15.5996,1.54879,9.19464,1.09836,12.0068,
2.12788,11.2683,1.02585,11.3699,0.505053,11.6986,1.29509,14.8861,1.76664,13.2615,0.914847,16.3891,1.841,12.1437,0.58904,15.7923,1.56461,9.30344,1.10955,12.1433,
2.14949,11.3906,1.03626,11.4987,0.510069,11.8166,1.30815,15.0363,1.78443,13.3942,0.924179,16.5653,1.86022,12.2767,0.594729,15.9642,1.58042,9.41299,1.12064,12.287,
