File = D:\Moldex3D\02. AI\Only CAE Surrogate\Report\XYPlot\G27_P01-10_SPRUE PRESSURE.csv

Title,Packing-Sprue Pressure
,,,,,,,,,,,,,,,,,,,,
Time (sec),Run 1 : G27_P01 (MPa),Time (sec),Run 2 : G27_P02 (MPa),Time (sec),Run 3 : G27_P03 (MPa),Time (sec),Run 4 : G27_P04 (MPa),Time (sec),Run 5 : G27_P05 (MPa),Time (sec),Run 6 : G27_P06 (MPa),Time (sec),Run 7 : G27_P07 (MPa),Time (sec),Run 8 : G27_P08 (MPa),Time (sec),Run 9 : G27_P09 (MPa),Time (sec),Run 10 : G27_P10 (MPa),
0.0357729,0.955808,0.0219899,1.23233,0.0139404,1.56385,0.0261669,1.34309,0.032934,1.17669,0.0186243,1.44685,0.0329318,1.07785,0.0153001,1.76548,0.0303589,1.01013,0.0237247,1.2976,
0.0375489,0.987794,0.0230276,1.25117,0.0145782,1.61109,0.0275349,1.37596,0.0348499,1.19751,0.0192408,1.46876,0.0345108,1.11635,0.0160095,1.83427,0.0321007,1.02871,0.0249149,1.32611,
0.0393817,1.01233,0.0240718,1.28974,0.0152363,1.63212,0.0288976,1.4172,0.0370488,1.24738,0.0199659,1.52526,0.0364583,1.13754,0.016752,1.85401,0.0338613,1.06409,0.0261005,1.36588,
0.041533,1.04936,0.0253078,1.31289,0.015884,1.71863,0.0305468,1.46652,0.0392433,1.28411,0.0208309,1.58444,0.0386775,1.18386,0.0174831,1.9265,0.0359325,1.09086,0.0275387,1.39541,
0.0440799,1.07831,0.026705,1.38786,0.0166927,1.71158,0.0324326,1.52708,0.041756,1.34322,0.0217216,1.61347,0.0412287,1.24013,0.0183592,1.99086,0.0382314,1.1457,0.0291519,1.47097,
0.0469294,1.12956,0.0283604,1.46834,0.0175822,1.84736,0.0346356,1.60961,0.0447591,1.41085,0.0227587,1.68218,0.0438294,1.29319,0.0193462,2.09737,0.0409657,1.20811,0.0310503,1.55118,
0.0503256,1.18866,0.0303274,1.53796,0.0184864,1.93692,0.0372392,1.69907,0.0482408,1.4821,0.0239777,1.70831,0.0468737,1.35689,0.0205154,2.21641,0.0442227,1.26983,0.0332579,1.64041,
0.0543398,1.25254,0.0326316,1.62161,0.0195376,2.03365,0.0402664,1.78221,0.0523211,1.55663,0.0253307,1.82606,0.0504889,1.41956,0.0219136,2.33756,0.0479616,1.33444,0.0359204,1.71605,
0.0590422,1.31428,0.0353763,1.70475,0.0208019,2.14117,0.0438409,1.86615,0.0571209,1.63249,0.0269592,1.92624,0.0547391,1.48816,0.0235273,2.45445,0.0518208,1.39345,0.0389875,1.79799,
0.0646366,1.37849,0.0380901,1.77665,0.0223073,2.20341,0.047373,1.94697,0.0619741,1.7044,0.0288941,2.01868,0.0597309,1.55931,0.0254102,2.58431,0.0563522,1.4513,0.0420765,1.87555,
0.0711292,1.44812,0.0412465,1.85403,0.0239656,2.36323,0.0515489,2.03487,0.0676956,1.78126,0.0311061,2.12309,0.0655525,1.63652,0.0273247,2.70063,0.0616356,1.52375,0.0455611,1.95809,
0.0776624,1.51748,0.0444142,1.92763,0.0256569,2.45384,0.0557944,2.12105,0.0743104,1.86779,0.0337325,2.23147,0.0713427,1.71073,0.0295338,2.8206,0.0669129,1.59361,0.0492035,2.04041,
0.08526,1.58908,0.0481379,2.01039,0.0276187,2.55964,0.0607188,2.21638,0.0808063,1.95176,0.0363921,2.32085,0.0781017,1.7898,0.0316771,2.9407,0.0732354,1.66377,0.0533963,2.13048,
0.0940838,1.6704,0.0525394,2.10439,0.0295885,2.67899,0.0664055,2.32116,0.0885244,2.04672,0.0394357,2.42816,0.0859717,1.87959,0.0341715,3.07427,0.0793851,1.73354,0.0582951,2.2283,
0.102946,1.75015,0.0569152,2.19079,0.0318646,2.79313,0.0721235,2.4288,0.0963451,2.13956,0.0424281,2.52734,0.0939413,1.97145,0.0367632,3.20391,0.0867239,1.81134,0.0631794,2.3147,
0.111897,1.82421,0.0619125,2.28158,0.034135,2.90121,0.0778504,2.52369,0.105243,2.22991,0.0459698,2.63924,0.103016,2.05639,0.0397502,3.32986,0.0938878,1.87892,0.0682363,2.40257,
0.122077,1.8969,0.0670228,2.36836,0.0368063,3.01935,0.0845942,2.62431,0.114378,2.3213,0.0500982,2.76934,0.112023,2.14516,0.0427222,3.45766,0.102397,1.95193,0.074075,2.49188,
0.132421,1.97039,0.0722432,2.44873,0.0395194,3.1267,0.0912987,2.72496,0.123693,2.41344,0.0542096,2.87645,0.121205,2.2241,0.0457991,3.57353,0.110889,2.02387,0.079936,2.58172,
0.143101,2.04504,0.0782128,2.53381,0.0422626,3.22288,0.0982878,2.82558,0.134093,2.50042,0.0582852,2.98265,0.13189,2.30988,0.0493526,3.69767,0.119445,2.09295,0.0859819,2.66708,
0.155165,2.11823,0.0843517,2.62601,0.0450164,3.31893,0.10626,2.92501,0.144985,2.5993,0.0631247,3.09829,0.142612,2.40089,0.0528948,3.82396,0.129154,2.15924,0.0929967,2.75948,
0.167449,2.19528,0.0904551,2.70342,0.0482893,3.43064,0.114271,3.03352,0.155968,2.68794,0.0680704,3.21368,0.153356,2.47993,0.0564919,3.9449,0.139336,2.23395,0.0999586,2.85108,
0.179933,2.27161,0.0966038,2.7811,0.0515358,3.52931,0.122415,3.13587,0.168456,2.7943,0.0729333,3.31775,0.164385,2.55676,0.0606427,4.07318,0.149517,2.30021,0.107036,2.93908,
0.194189,2.34988,0.103765,2.87133,0.0547792,3.62677,0.131839,3.25927,0.181347,2.92309,0.0787572,3.44475,0.17707,2.64235,0.0648249,4.20414,0.159692,2.36273,0.115252,3.03601,
0.20871,2.4297,0.111047,2.95659,0.058141,3.72446,0.141285,3.42961,0.194029,3.03812,0.0845693,3.55722,0.190218,2.73563,0.0690956,4.32275,0.171684,2.43844,0.123371,3.12757,
0.223466,2.50929,0.118294,3.03825,0.0620241,3.82667,0.150934,3.6142,0.206968,3.1607,0.0903665,3.66633,0.203259,2.82284,0.0733469,4.43721,0.183782,2.50895,0.131704,3.22153,
0.238316,2.58466,0.12568,3.12246,0.065882,3.93163,0.160566,3.78216,0.22019,3.29167,0.0963916,3.77826,0.216413,2.924,0.0776994,4.55583,0.195904,2.57828,0.140075,3.30821,
0.253289,2.67313,0.134348,3.21214,0.069803,4.03226,0.170259,3.94263,0.235389,3.45312,0.103212,3.89622,0.231818,3.03146,0.0827664,4.68253,0.208435,2.64806,0.148478,3.39235,
0.270928,2.76946,0.142845,3.29886,0.0737608,4.12534,0.181677,4.12664,0.250427,3.6393,0.110069,4.01829,0.247107,3.13714,0.087748,4.80307,0.222842,2.72341,0.158326,3.48828,
0.288301,2.86562,0.151583,3.38738,0.0782868,4.22833,0.192976,4.33719,0.265673,3.83032,0.117096,4.13471,0.262756,3.25283,0.0929037,4.92808,0.23712,2.79869,0.168149,3.58369,
0.305984,2.97257,0.160353,3.4712,0.0829057,4.33758,0.20445,4.55792,0.280951,4.02562,0.124128,4.26987,0.278333,3.38092,0.0980254,5.04362,0.251476,2.87175,0.178122,3.67727,
0.325723,3.10047,0.17041,3.5648,0.0875488,4.43878,0.215668,4.7798,0.298199,4.2237,0.131282,4.4154,0.296557,3.53521,0.103924,5.17578,0.266074,2.94519,0.188009,3.76514,
0.345632,3.25143,0.180578,3.65996,0.0921989,4.5353,0.228699,5.00655,0.315637,4.44236,0.139459,4.59351,0.314296,3.7147,0.109857,5.3088,0.280685,3.01444,0.199602,3.87038,
0.365636,3.40848,0.190611,3.75096,0.0975617,4.64765,0.241731,5.26855,0.33341,4.64759,0.147785,4.78233,0.331923,3.88897,0.115722,5.43526,0.297748,3.09484,0.211247,3.99477,
0.385695,3.56629,0.200898,3.84207,0.102855,4.75957,0.254555,5.50309,0.351178,4.84932,0.15603,4.97911,0.350062,4.06564,0.121789,5.57596,0.314629,3.1745,0.222719,4.10586,
0.406395,3.72602,0.211169,3.93158,0.108307,4.86705,0.267777,5.73039,0.369059,5.04128,0.164368,5.19071,0.368196,4.24247,0.127823,5.71896,0.331702,3.25189,0.234481,4.22616,
0.426783,3.88551,0.221596,4.03445,0.11373,4.96828,0.281161,5.95379,0.38704,5.21897,0.173719,5.42546,0.386506,4.41617,0.133922,5.86726,0.348854,3.33168,0.246452,4.3657,
0.447342,4.03995,0.232063,4.13614,0.119282,5.07382,0.294569,6.17102,0.405787,5.40623,0.183174,5.69334,0.404835,4.57911,0.140101,6.02844,0.366424,3.43141,0.258393,4.52607,
0.470949,4.19685,0.244135,4.24388,0.124923,5.17563,0.308063,6.37776,0.424241,5.57955,0.192716,5.95763,0.426783,4.75942,0.147196,6.22845,0.38367,3.54814,0.27043,4.69611,
0.494926,4.36749,0.256304,4.3824,0.130498,5.27362,0.323662,6.57989,0.445857,5.76515,0.202219,6.22036,0.448048,4.96051,0.154284,6.48199,0.400815,3.66951,0.284278,4.88276,
0.519492,4.5327,0.268576,4.54484,0.13698,5.38869,0.339565,6.82329,0.467024,5.96791,0.211857,6.47621,0.469624,5.139,0.161501,6.74819,0.420924,3.80588,0.298114,5.10067,
0.544308,4.70242,0.28059,4.72144,0.143457,5.50039,0.355228,7.03771,0.487939,6.13846,0.221483,6.71862,0.491188,5.30743,0.16855,7.01021,0.441276,3.97004,0.311819,5.3104,
0.568662,4.86389,0.292664,4.89793,0.149925,5.6076,0.370596,7.24092,0.508062,6.36357,0.231489,6.97654,0.51292,5.47705,0.175781,7.28682,0.460152,4.13096,0.325068,5.51346,
0.591694,5.02624,0.303884,5.13679,0.156345,5.72075,0.383942,7.52602,0.526698,6.58893,0.241439,7.22773,0.533509,5.69092,0.182295,7.63489,0.477318,4.35314,0.336904,5.78883,
0.612542,5.2386,0.314585,5.36426,0.162147,5.93264,0.397771,7.72811,0.545152,6.78168,0.252654,7.46394,0.552434,5.90818,0.188246,7.99149,0.49486,4.51497,0.348872,5.99971,
0.633667,5.39249,0.324997,5.56719,0.167764,6.08756,0.411065,7.94779,0.562906,6.97442,0.263514,7.78614,0.571449,6.09279,0.194124,8.24585,0.511822,4.69335,0.36056,6.2186,
0.654529,5.56921,0.335373,5.77803,0.173341,6.24343,0.424354,8.16329,0.580607,7.1599,0.272847,8.14115,0.589797,6.28183,0.200265,8.53678,0.528552,4.86592,0.372215,6.43822,
0.675499,5.73725,0.345641,5.98225,0.178841,6.39287,0.437575,8.37798,0.598432,7.34826,0.282647,8.39159,0.60796,6.46096,0.206308,8.83801,0.545131,5.03571,0.383653,6.65604,
0.696041,5.90769,0.355767,6.18571,0.184293,6.54475,0.45057,8.58581,0.616074,7.5352,0.291952,8.66019,0.6262,6.64404,0.212272,9.12357,0.562232,5.20761,0.395245,6.86633,
0.716953,6.07509,0.365979,6.38609,0.189761,6.70326,0.463505,8.79121,0.63384,7.72181,0.301374,8.92791,0.644273,6.82259,0.2183,9.41097,0.579317,5.38683,0.406698,7.08001,
0.737157,6.24334,0.376121,6.59337,0.195188,6.86545,0.47671,9.00426,0.651658,7.91293,0.310698,9.1928,0.66255,7.00441,0.224268,9.70179,0.595916,5.55945,0.418021,7.29224,
0.757508,6.40606,0.385976,6.78247,0.200547,7.05054,0.489812,9.21392,0.669378,8.10367,0.320096,9.44993,0.680785,7.18464,0.230276,9.98506,0.612567,5.73227,0.429494,7.49979,
0.778001,6.57168,0.396199,6.97976,0.20598,7.26526,0.503086,9.43453,0.686866,8.29322,0.329481,9.70633,0.698989,7.36581,0.236388,10.2728,0.629163,5.90148,0.441047,7.71305,
0.798462,6.73905,0.406478,7.18125,0.211251,7.47691,0.515762,9.64246,0.704625,8.48942,0.338785,9.97202,0.717049,7.54688,0.242448,10.5607,0.646016,6.07458,0.452506,7.9194,
0.818788,6.9054,0.416696,7.37805,0.216777,7.71245,0.528599,9.84774,0.72197,8.68165,0.347927,10.2089,0.734707,7.72315,0.248389,10.8302,0.662554,6.24566,0.464196,8.13133,
0.838846,7.06962,0.427111,7.57346,0.222059,7.93455,0.541427,10.0605,0.739323,8.87595,0.357424,10.4648,0.752508,7.89363,0.254397,11.1003,0.679201,6.41897,0.475471,8.33875,
0.858735,7.23334,0.437365,7.77909,0.227536,8.16576,0.554302,10.276,0.756557,9.07122,0.366532,10.7126,0.770813,8.07825,0.26042,11.3741,0.695319,6.58389,0.486482,8.5383,
0.87874,7.39902,0.447284,7.96767,0.232974,8.41153,0.567179,10.4909,0.773834,9.27189,0.375711,10.9461,0.78866,8.26135,0.266432,11.6473,0.712013,6.75469,0.497708,8.72833,
0.898923,7.56729,0.457426,8.16218,0.238391,8.65319,0.580555,10.7213,0.79136,9.47103,0.384914,11.1803,0.806374,8.44557,0.272395,11.919,0.72819,6.92142,0.509286,8.93267,
0.918841,7.73776,0.467337,8.34814,0.243781,8.89779,0.593403,10.9426,0.80894,9.67523,0.394317,11.4282,0.824209,8.62379,0.27841,12.1854,0.744751,7.08882,0.520975,9.14301,
0.938856,7.90441,0.477474,8.53651,0.249199,9.14233,0.606755,11.1686,0.826337,9.88158,0.403796,11.678,0.842435,8.81752,0.284417,12.4494,0.76151,7.26188,0.532476,9.35104,
0.959412,8.08125,0.487716,8.72837,0.254598,9.39082,0.619846,11.4012,0.843836,10.0855,0.413211,11.9292,0.860324,9.00693,0.29043,12.7162,0.778047,7.43827,0.544015,9.55739,
0.979795,8.25965,0.498064,8.92824,0.260043,9.63554,0.63321,11.6368,0.861215,10.289,0.422601,12.1787,0.878249,9.18897,0.296464,12.9842,0.793988,7.6322,0.555513,9.76897,
0.999953,8.43157,0.50786,9.1176,0.265262,9.89253,0.646175,11.8832,0.878113,10.5218,0.432034,12.4398,0.896772,9.38497,0.302366,13.2535,0.808437,7.82539,0.566334,10.0068,
1.02035,8.61093,0.517134,9.34413,0.270146,10.1969,0.658044,12.1679,0.893663,10.7672,0.441201,12.688,0.914198,9.58039,0.307814,13.5856,0.822674,8.02288,0.576242,10.2481,
1.03956,8.82072,0.525909,9.5578,0.274719,10.4509,0.669349,12.4235,0.908436,10.9929,0.450135,12.9739,0.930671,9.80944,0.312953,13.8779,0.834817,8.19799,0.585767,10.4726,
1.05723,9.01902,0.534476,9.76752,0.27929,10.733,0.680178,12.6788,0.921489,11.1982,0.458322,13.2785,0.946449,10.0244,0.317953,14.1712,0.847052,8.37094,0.594056,10.6821,
1.07438,9.21608,0.541916,9.95797,0.283227,10.9734,0.689705,12.9214,0.934891,11.4118,0.465245,13.5344,0.961663,10.2393,0.322348,14.443,0.858846,8.55096,0.602346,10.8782,
1.08948,9.40235,0.549448,10.1565,0.287187,11.2075,0.699163,13.13,0.947756,11.6346,0.47207,13.7576,0.974976,10.4404,0.326675,14.6972,0.870578,8.7284,0.610591,11.0902,
1.10423,9.57584,0.556752,10.3452,0.291134,11.4544,0.708715,13.3813,0.960456,11.8511,0.479112,14.0142,0.988007,10.6264,0.330938,14.9617,0.882106,8.9023,0.618729,11.3015,
1.11875,9.75575,0.564175,10.5495,0.295046,11.7036,0.717881,13.6238,0.972967,12.0711,0.48608,14.3002,1.00096,10.8224,0.335165,15.2271,0.892652,9.08306,0.626759,11.5072,
1.13323,9.93699,0.571252,10.7521,0.298933,11.9536,0.727063,13.8536,0.985438,12.2964,0.492697,14.5696,1.01371,11.0231,0.33933,15.4923,0.902721,9.24615,0.635033,11.7331,
1.14762,10.1193,0.578237,10.9448,0.302708,12.2132,0.736537,14.109,0.996548,12.513,0.499276,14.8339,1.02661,11.2253,0.343621,15.7688,0.913006,9.40665,0.642362,11.9536,
1.1625,10.3219,0.585523,11.1557,0.306077,12.4428,0.744888,14.3606,1.00741,12.7018,0.505116,15.0823,1.03925,11.4356,0.347898,16.0731,0.9233,9.58339,0.649375,12.1417,
1.1771,10.5215,0.592707,11.3719,0.309432,12.6689,0.752995,14.5743,1.01864,12.9178,0.510783,15.3069,1.05203,11.6497,0.351527,16.3241,0.93363,9.76018,0.656514,12.3425,
1.19142,10.7275,0.599046,11.5704,0.312837,12.9012,0.761222,14.8062,1.02937,13.1294,0.516695,15.5664,1.06475,11.8673,0.355255,16.5668,0.94398,9.9395,0.663695,12.5538,
1.20566,10.9232,0.605365,11.7594,0.316207,13.1401,0.769391,15.04,1.0405,13.3526,0.522549,15.8272,1.07617,12.0628,0.358981,16.8276,0.954158,10.1254,0.670821,12.7654,
1.2184,11.1169,0.611722,11.9526,0.319547,13.3756,0.777591,15.2841,1.05139,13.5695,0.528276,16.074,1.08748,12.2552,0.362698,17.087,0.964371,10.3046,0.677893,12.9819,
1.23133,11.3051,0.618134,12.1621,0.322887,13.6143,0.785781,15.5281,1.0626,13.8032,0.534198,16.334,1.09879,12.4545,0.366354,17.358,0.974702,10.4889,0.685058,13.1944,
1.2438,11.4995,0.624296,12.3515,0.326203,13.8531,0.793913,15.7813,1.07341,14.0317,0.540159,16.6049,1.11012,12.6717,0.370044,17.6193,0.984886,10.6767,0.692175,13.4158,
1.25644,11.684,0.630683,12.5512,0.329515,14.0926,0.802191,16.0315,1.08444,14.2756,0.546074,16.8717,1.12105,12.8705,0.37377,17.8935,0.995148,10.8608,0.699267,13.629,
1.26928,11.8808,0.63703,12.7617,0.332857,14.3261,0.810473,16.2926,1.09529,14.5047,0.551865,17.1413,1.13237,13.0806,0.377435,18.1578,1.00541,11.0503,0.706407,13.8454,
1.28213,12.0919,0.643217,12.9549,0.336179,14.5725,0.8188,16.5599,1.10628,14.7477,0.557732,17.406,1.14374,13.3064,0.381163,18.4262,1.01577,11.2413,0.713492,14.0689,
1.29474,12.2913,0.649541,13.1505,0.339415,14.8007,0.827067,16.8274,1.1175,15.0082,0.56351,17.6816,1.15476,13.5153,0.384875,18.6936,1.02617,11.4312,0.720406,14.2783,
1.30762,12.4999,0.655878,13.3527,0.342787,15.0428,0.835398,17.0964,1.12845,15.2635,0.569427,17.9573,1.16616,13.7335,0.38857,18.9616,1.03683,11.6292,0.727602,14.4936,
1.32063,12.7106,0.662282,13.5548,0.346077,15.2785,0.843683,17.3794,1.13957,15.5028,0.575276,18.2419,1.1777,13.9733,0.392386,19.228,1.04722,11.815,0.734844,14.72,
1.3338,12.9296,0.668746,13.7588,0.349439,15.4998,0.851843,17.6537,1.15107,15.7708,0.581056,18.5081,1.18892,14.1989,0.39617,19.492,1.05801,12.0076,0.742128,14.9347,
1.34706,13.1617,0.675255,13.9566,0.352905,15.7391,0.860098,17.9258,1.16238,16.0413,0.587026,18.7814,1.20021,14.4177,0.40002,19.7591,1.06886,12.2064,0.749585,15.1609,
1.36007,13.3765,0.681885,14.1607,0.356279,15.9639,0.868329,18.1883,1.17386,16.3066,0.593166,19.0654,1.21205,14.6617,0.40387,20.0247,1.07994,12.4034,0.757274,15.3834,
1.3735,13.6115,0.688637,14.3648,0.359803,16.1916,0.8769,18.4781,1.18528,16.5761,0.599327,19.3577,1.2237,14.9018,0.407703,20.2876,1.09114,12.6018,0.764848,15.6164,
1.38647,13.8412,0.695338,14.571,0.363387,16.4205,0.885484,18.7687,1.19675,16.8434,0.605591,19.6454,1.2353,15.1425,0.411557,20.549,1.10254,12.8062,0.772496,15.8495,
1.39976,14.0631,0.702119,14.7758,0.36695,16.6596,0.894144,19.0402,1.20834,17.1152,0.61186,19.9379,1.24697,15.3782,0.415541,20.8063,1.11405,13.0124,0.780006,16.0802,
1.41317,14.2986,0.7091,14.977,0.370497,16.874,0.903069,19.3339,1.2203,17.3776,0.618172,20.2333,1.25886,15.6202,0.419537,21.0769,1.12559,13.222,0.787676,16.3007,
1.42677,14.5319,0.716125,15.1862,0.374128,17.1001,0.91214,19.6488,1.2323,17.6791,0.62456,20.5281,1.27113,15.8688,0.423555,21.3414,1.13715,13.431,0.795627,16.5184,
1.44047,14.7676,0.7232,15.3966,0.377865,17.3518,0.921176,19.9327,1.24451,17.9424,0.630926,20.8471,1.28311,16.1233,0.427651,21.5953,1.14908,13.648,0.803571,16.7593,
1.45461,14.9926,0.730292,15.6061,0.381482,17.543,0.930605,20.2551,1.25743,18.252,0.637281,21.1289,1.29555,16.3503,0.431833,21.8616,1.16098,13.854,0.811822,16.9933,
1.4691,15.2527,0.737626,15.812,0.385212,17.7591,0.939741,20.5716,1.26992,18.5602,0.644068,21.4436,1.30842,16.6262,0.435999,22.1311,1.1732,14.0811,0.820217,17.2482,
1.4832,15.5027,0.745066,16.0276,0.38905,17.9777,0.949069,20.8677,1.28234,18.8501,0.650782,21.7466,1.32098,16.8878,0.440218,22.3965,1.18513,14.3017,0.828444,17.4953,
1.4976,15.7406,0.752237,16.2485,0.393006,18.1947,0.958542,21.1783,1.29509,19.1466,0.657561,22.0736,1.33388,17.1405,0.444592,22.6644,1.19721,14.5034,0.836434,17.7248,
1.51236,15.9778,0.75969,16.4522,0.396956,18.4161,0.968046,21.4919,1.30806,19.4626,0.664173,22.3871,1.34697,17.4047,0.448924,22.9449,1.21002,14.7355,0.844936,17.966,
1.52719,16.2393,0.767253,16.6729,0.400899,18.6341,0.977616,21.8016,1.32085,19.7818,0.671044,22.6883,1.35968,17.6673,0.453331,23.2108,1.22226,14.9692,0.853318,18.221,
1.54214,16.4852,0.774726,16.8959,0.404955,18.8488,0.987446,22.1259,1.33414,20.0964,0.677912,23.0073,1.37291,17.9128,0.457798,23.4874,1.23483,15.186,0.861633,18.4666,
1.55722,16.7347,0.782415,17.1232,0.409025,19.068,0.997066,22.4626,1.34729,20.4295,0.684764,23.3208,1.3863,18.1779,0.462234,23.7691,1.24747,15.4155,0.870183,18.7127,
1.57229,16.978,0.78998,17.3523,0.413106,19.2804,1.00706,22.791,1.36079,20.7495,0.691802,23.6259,1.39964,18.4341,0.466774,24.04,1.26024,15.6392,0.878698,18.9625,
1.58768,17.2233,0.797597,17.571,0.417308,19.4959,1.01692,23.1415,1.37433,21.0853,0.698909,23.9455,1.41336,18.6906,0.471292,24.329,1.27313,15.8696,0.887455,19.2106,
1.60287,17.467,0.805217,17.7853,0.421423,19.7106,1.02703,23.4777,1.38794,21.4115,0.70602,24.2521,1.42688,18.9482,0.475918,24.6082,1.28607,16.0959,0.896102,19.4642,
1.61852,17.708,0.814286,18.0203,0.425646,19.9255,1.03701,23.8265,1.40174,21.743,0.71326,24.564,1.4408,19.2031,0.481176,24.9352,1.29924,16.3244,0.90502,19.7152,
1.63624,17.9583,0.823447,18.3158,0.430482,20.1581,1.04863,24.1778,1.41753,22.0807,0.720506,24.8709,1.45653,19.4678,0.486342,25.2753,1.31427,16.5594,0.915065,19.983,
1.65428,18.2398,0.832319,18.5843,0.435396,20.4135,1.06031,24.5906,1.43351,22.4677,0.727918,25.1775,1.47253,19.7655,0.491629,25.6007,1.32924,16.8288,0.925272,20.278,
1.6722,18.5081,0.841317,18.8413,0.440317,20.6641,1.07199,24.9781,1.44923,22.839,0.736282,25.4964,1.48846,20.0493,0.49686,25.9319,1.34405,17.0794,0.935379,20.5654,
1.69059,18.7663,0.850285,19.1034,0.445222,20.9092,1.08377,25.3663,1.46534,23.1991,0.744747,25.8496,1.50478,20.3223,0.502216,26.2547,1.35857,17.316,0.945669,20.8421,
1.70872,19.029,0.859444,19.3645,0.450086,21.1592,1.09544,25.749,1.48132,23.5658,0.753073,26.185,1.52093,20.6002,0.507433,26.56,1.37289,17.5741,0.955774,21.1254,
1.72717,19.2802,0.869505,19.6418,0.454823,21.4522,1.10697,26.1294,1.49708,23.9268,0.761363,26.5028,1.5373,20.8668,0.512803,26.9015,1.38716,17.8106,0.965614,21.3862,
1.7453,19.5327,0.879317,19.9496,0.459299,21.6859,1.11813,26.5115,1.51219,24.2801,0.769422,26.8313,1.55348,21.1349,0.518607,27.2403,1.40144,18.054,0.975459,21.6644,
1.76576,19.7848,0.889048,20.244,0.463906,21.9319,1.12937,26.8869,1.52786,24.6303,0.77742,27.1448,1.57167,21.3923,0.524436,27.6484,1.41588,18.3069,0.985536,21.9536,
1.78573,20.0706,0.898742,20.5212,0.468564,22.2048,1.14055,27.2647,1.54333,25.0117,0.785416,27.4621,1.58979,21.7093,0.530107,28.0293,1.42988,18.5502,0.995256,22.2206,
1.80585,20.346,0.90873,20.812,0.473237,22.4757,1.1517,27.6281,1.55848,25.3663,0.793432,27.7569,1.60771,22.0118,0.535748,28.3883,1.44389,18.785,1.00524,22.5026,
1.82559,20.6204,0.918533,21.1101,0.477851,22.7655,1.16324,28.0082,1.57396,25.7262,0.80157,28.0654,1.62514,22.3076,0.541439,28.7335,1.45794,19.0074,1.01488,22.7762,
1.84492,20.8863,0.928462,21.3984,0.482377,23.0319,1.17466,28.4038,1.5893,26.1075,0.809748,28.3913,1.64228,22.5943,0.547151,29.0988,1.47222,19.2392,1.02456,23.0263,
1.86454,21.1514,0.938284,21.6906,0.486952,23.3058,1.18612,28.7946,1.60451,26.4652,0.817627,28.6854,1.65968,22.8811,0.55293,29.4644,1.48665,19.4729,1.03443,23.2877,
