File = D:\Moldex3D\02. AI\Only CAE Surrogate\Report\XYPlot\G07_P01-10_SPRUE PRESSURE.csv

Title,Packing-Sprue Pressure
,,,,,,,,,,,,,,,,,,,,
Time (sec),Run 7 : G07_P01 (MPa),Time (sec),Run 70 : G07_P02 (MPa),Time (sec),Run 71 : G07_P03 (MPa),Time (sec),Run 72 : G07_P04 (MPa),Time (sec),Run 73 : G07_P05 (MPa),Time (sec),Run 74 : G07_P06 (MPa),Time (sec),Run 75 : G07_P07 (MPa),Time (sec),Run 76 : G07_P08 (MPa),Time (sec),Run 77 : G07_P09 (MPa),Time (sec),Run 78 : G07_P10 (MPa),
0.164946,2.65057,0.080544,3.21353,0.0427545,4.09133,0.0929249,3.42218,0.12898,3.02555,0.0740385,4.10901,0.144779,2.94473,0.0473991,4.55069,0.113945,2.56111,0.0833716,3.30104,
0.176767,2.70641,0.0858644,3.27661,0.045387,4.17428,0.0997332,3.49458,0.138182,3.0897,0.0784474,4.18005,0.153872,2.99609,0.0504827,4.64929,0.122315,2.61242,0.0895709,3.3691,
0.188299,2.75932,0.091255,3.33427,0.0480452,4.24734,0.106305,3.57063,0.14759,3.15617,0.0834952,4.26619,0.164672,3.05289,0.0536101,4.73827,0.130665,2.66295,0.0955704,3.43879,
0.199769,2.80726,0.0966737,3.39096,0.0507471,4.32078,0.113094,3.64002,0.15672,3.21182,0.0886405,4.34557,0.175459,3.11635,0.0567735,4.82341,0.139111,2.70867,0.10156,3.50061,
0.211299,2.85477,0.102224,3.44428,0.0534362,4.38805,0.120982,3.72363,0.166315,3.27523,0.0937444,4.42548,0.18583,3.16678,0.0599286,4.90589,0.14788,2.75607,0.107643,3.55841,
0.22283,2.89449,0.108802,3.50648,0.0565564,4.4697,0.12857,3.80249,0.17698,3.33626,0.0989809,4.50017,0.196646,3.22047,0.0632025,4.98452,0.157546,2.80631,0.114846,3.63068,
0.236874,2.95032,0.115225,3.56862,0.0596804,4.54621,0.136176,3.87084,0.18808,3.40186,0.105035,4.58614,0.209231,3.2805,0.0669316,5.07555,0.167742,2.85377,0.121742,3.69226,
0.250403,3.00307,0.121778,3.62623,0.0628554,4.62097,0.144091,3.94064,0.199358,3.46461,0.11101,4.67022,0.221884,3.3471,0.0706739,5.16641,0.177955,2.90164,0.128877,3.7518,
0.264013,3.05388,0.128416,3.68082,0.0661111,4.68637,0.152154,4.01024,0.210916,3.53033,0.117092,4.74995,0.234121,3.40693,0.0745117,5.24834,0.188361,2.9481,0.136354,3.81202,
0.277781,3.10259,0.135315,3.73608,0.0693332,4.75424,0.160554,4.08126,0.22257,3.60517,0.123193,4.82991,0.246243,3.45457,0.0783622,5.32999,0.198797,2.99899,0.143765,3.87163,
0.291483,3.14449,0.143204,3.7989,0.0730486,4.83339,0.170429,4.18019,0.235437,3.68658,0.129549,4.90477,0.259101,3.50909,0.0822372,5.40888,0.208784,3.03879,0.151338,3.93254,
0.305634,3.19075,0.150786,3.86641,0.0768049,4.91,0.179682,4.28046,0.248106,3.76454,0.135836,4.97998,0.272166,3.56355,0.0867929,5.50136,0.220725,3.09167,0.159657,3.99709,
0.322468,3.24357,0.158242,3.92432,0.080567,4.98131,0.188805,4.36573,0.260808,3.82798,0.143252,5.06702,0.287262,3.62481,0.0912537,5.59427,0.232335,3.14301,0.168327,4.06075,
0.339466,3.30434,0.165698,3.97589,0.0843553,5.0498,0.198001,4.44502,0.274178,3.90069,0.150559,5.15461,0.302558,3.69224,0.0957393,5.68406,0.243897,3.18953,0.176969,4.12837,
0.355807,3.35823,0.173561,4.03054,0.0882252,5.11546,0.207174,4.5146,0.287168,3.96083,0.157943,5.23676,0.317197,3.74677,0.100133,5.76167,0.255571,3.23026,0.185347,4.18555,
0.372111,3.40274,0.181488,4.0834,0.0921543,5.18219,0.216623,4.5877,0.300721,4.03068,0.16536,5.31631,0.332433,3.80985,0.104722,5.83911,0.267788,3.2736,0.194043,4.24969,
0.389348,3.45837,0.190999,4.15097,0.0967102,5.25888,0.227788,4.66793,0.315891,4.10222,0.172829,5.39439,0.347209,3.86816,0.109292,5.91943,0.280344,3.31742,0.203762,4.31836,
0.408483,3.5158,0.199937,4.2111,0.101266,5.33454,0.239042,4.75863,0.330912,4.17523,0.181566,5.49002,0.361915,3.9168,0.114681,6.00874,0.295043,3.37278,0.213352,4.37753,
0.42738,3.57388,0.209103,4.27236,0.105858,5.40403,0.249931,4.83192,0.345985,4.25034,0.189836,5.57556,0.379524,3.97786,0.119966,6.10111,0.308903,3.42044,0.223436,4.43996,
0.446283,3.6224,0.218414,4.33113,0.110452,5.47495,0.261168,4.918,0.361007,4.3527,0.198423,5.65813,0.39734,4.05063,0.125355,6.18644,0.323266,3.47418,0.233771,4.50856,
0.466374,3.68423,0.227731,4.39123,0.115041,5.5438,0.272138,5.01253,0.376193,4.46869,0.207066,5.74988,0.414528,4.12141,0.13081,6.27147,0.337105,3.51802,0.243677,4.56675,
0.485799,3.74274,0.237172,4.45059,0.119681,5.61216,0.283037,5.11929,0.391429,4.59001,0.215435,5.82717,0.431556,4.21838,0.136282,6.35596,0.35163,3.56569,0.253951,4.62935,
0.506173,3.84031,0.246655,4.50803,0.125036,5.69167,0.294493,5.24595,0.406947,4.69793,0.224187,5.91002,0.44881,4.32478,0.14181,6.43823,0.366298,3.61782,0.264294,4.69605,
0.525971,3.92961,0.257615,4.57422,0.130336,5.77162,0.307843,5.39493,0.423022,4.82546,0.233035,5.9927,0.466127,4.4213,0.147367,6.52097,0.38054,3.66612,0.274339,4.7517,
0.546544,4.03249,0.268542,4.64478,0.135718,5.84533,0.321209,5.57543,0.441766,4.96739,0.241938,6.07728,0.484321,4.53527,0.152928,6.60154,0.39475,3.70718,0.286498,4.82325,
0.567318,4.14238,0.279091,4.7034,0.141046,5.91893,0.334409,5.74394,0.46064,5.12954,0.250835,6.1852,0.502795,4.65791,0.159381,6.69453,0.411734,3.75666,0.298161,4.88821,
0.588206,4.25881,0.290088,4.76415,0.146391,5.99035,0.347887,5.91427,0.479594,5.28668,0.259829,6.3425,0.521389,4.78178,0.165691,6.78671,0.428842,3.81451,0.310242,4.9528,
0.611994,4.37502,0.301163,4.82516,0.151841,6.05854,0.361686,6.08943,0.498585,5.44589,0.269842,6.50413,0.540457,4.90826,0.172017,6.87149,0.445361,3.86166,0.322408,5.0173,
0.635938,4.50951,0.312422,4.88705,0.157362,6.12821,0.375645,6.2676,0.517466,5.59202,0.279642,6.6899,0.562434,5.04343,0.178503,6.9549,0.462445,3.91068,0.334705,5.09024,
0.660206,4.63957,0.323671,4.94833,0.162912,6.19689,0.389668,6.44239,0.537025,5.73797,0.289532,6.86709,0.584429,5.19699,0.185024,7.03844,0.479981,3.96776,0.346473,5.14843,
0.684434,4.77236,0.335089,5.00884,0.168487,6.26706,0.403717,6.62627,0.556707,5.89483,0.299396,7.04778,0.606494,5.34209,0.191562,7.12519,0.496759,4.01374,0.358765,5.21092,
0.708398,4.89466,0.34666,5.07484,0.174087,6.33464,0.41952,6.79892,0.575898,6.03446,0.309397,7.23123,0.628575,5.48451,0.198202,7.21033,0.51409,4.06808,0.371203,5.27508,
0.732681,5.01568,0.357689,5.13717,0.180558,6.41255,0.435401,7.00147,0.595595,6.1717,0.319333,7.41563,0.650446,5.62428,0.20484,7.2914,0.530981,4.11742,0.383691,5.34699,
0.757322,5.13636,0.370201,5.20285,0.186995,6.49209,0.451066,7.17139,0.61534,6.31066,0.32937,7.59842,0.67239,5.75896,0.211474,7.37347,0.547836,4.16616,0.395728,5.43254,
0.782538,5.25555,0.382549,5.26815,0.193453,6.56624,0.467374,7.35288,0.638326,6.45204,0.339378,7.7803,0.694127,5.89031,0.218158,7.45537,0.564596,4.20758,0.407687,5.54476,
0.806354,5.39045,0.39481,5.32687,0.199958,6.64071,0.483161,7.51811,0.660914,6.61911,0.349111,7.96232,0.715119,6.02993,0.22587,7.55667,0.58232,4.26056,0.42129,5.6663,
0.827403,5.56681,0.406498,5.42746,0.206388,6.71303,0.499239,7.68057,0.681668,6.76799,0.357898,8.16929,0.733918,6.22664,0.233192,7.64588,0.601794,4.32233,0.434677,5.80936,
0.847851,5.68628,0.41745,5.56828,0.212425,6.82029,0.513895,7.8911,0.700581,6.97999,0.366614,8.40785,0.751995,6.35635,0.240373,7.78883,0.619894,4.41931,0.446918,5.96595,
0.867212,5.8185,0.427913,5.69762,0.217945,7.00277,0.527343,8.12133,0.719338,7.12048,0.375185,8.59368,0.769158,6.50352,0.246875,8.07603,0.637074,4.56958,0.458914,6.17415,
0.886128,5.94959,0.43804,5.84769,0.223244,7.10221,0.54042,8.28222,0.736905,7.28782,0.383533,8.80356,0.786112,6.64464,0.253144,8.25404,0.653711,4.68426,0.470702,6.33003,
0.904848,6.07616,0.44804,6.00643,0.228411,7.2342,0.552878,8.46386,0.753966,7.44439,0.39168,9.01127,0.802771,6.78547,0.259245,8.47599,0.669894,4.81592,0.481895,6.50865,
0.923439,6.20398,0.457866,6.16226,0.233458,7.36069,0.565147,8.64126,0.77078,7.59917,0.39974,9.21399,0.819343,6.92691,0.265189,8.70187,0.685591,4.94721,0.492875,6.684,
0.941952,6.33081,0.467642,6.32359,0.238432,7.48405,0.577186,8.81478,0.787455,7.75273,0.407747,9.41373,0.83573,7.06752,0.27099,8.92214,0.700919,5.07534,0.503653,6.85662,
0.960331,6.45805,0.477433,6.48535,0.243396,7.6118,0.589146,8.98465,0.804035,7.90639,0.415683,9.61825,0.852133,7.20756,0.276785,9.14882,0.716188,5.2059,0.514416,7.03112,
0.978668,6.58546,0.487178,6.65124,0.248327,7.73747,0.601105,9.15432,0.820562,8.05924,0.423624,9.81735,0.868407,7.34804,0.282532,9.37952,0.731368,5.33758,0.525133,7.20266,
0.996896,6.71357,0.496837,6.8191,0.253204,7.86812,0.612947,9.32455,0.837034,8.2134,0.431492,10.0187,0.884562,7.48766,0.288243,9.60924,0.746486,5.47196,0.53576,7.37829,
1.01517,6.84347,0.505291,6.97827,0.258055,7.99903,0.624775,9.49345,0.853464,8.36836,0.439369,10.2214,0.90071,7.6304,0.293934,9.84289,0.761497,5.60652,0.546317,7.55406,
1.03343,6.97233,0.513681,7.12162,0.262896,8.13129,0.636567,9.6657,0.869908,8.52403,0.447235,10.4246,0.916861,7.77259,0.299568,10.0806,0.776461,5.74163,0.555541,7.71937,
1.05158,7.11896,0.522041,7.271,0.267723,8.26897,0.648315,9.83814,0.884256,8.66761,0.455041,10.623,0.93288,7.91537,0.304465,10.2978,0.789467,5.8675,0.564784,7.8663,
1.06859,7.23224,0.530318,7.42332,0.271972,8.38405,0.658521,9.9932,0.898355,8.79891,0.462844,10.8267,0.948997,8.05953,0.309367,10.4961,0.802462,5.9828,0.573921,8.02129,
1.08658,7.36086,0.53864,7.57669,0.276079,8.51044,0.668662,10.1546,0.912498,8.93625,0.470636,11.0308,0.96497,8.20573,0.314233,10.7069,0.815302,6.10385,0.583018,8.17864,
1.10218,7.50021,0.546944,7.73228,0.280004,8.62094,0.678328,10.2824,0.926542,9.09063,0.477401,11.2195,0.978944,8.36084,0.319108,10.9213,0.828129,6.22469,0.592144,8.33454,
1.11683,7.60995,0.555164,7.89021,0.284163,8.7446,0.688486,10.448,0.939946,9.21412,0.48406,11.3897,0.991764,8.4633,0.323955,11.1371,0.84093,6.34747,0.601248,8.51701,
1.13137,7.70844,0.563268,8.04324,0.288323,8.86975,0.698018,10.5829,0.953739,9.36477,0.490712,11.5689,1.0055,8.60165,0.328777,11.3585,0.853788,6.4732,0.609772,8.6553,
1.14691,7.83665,0.571342,8.20063,0.292403,8.99867,0.708225,10.7323,0.966887,9.48996,0.497391,11.7462,1.01847,8.73367,0.333643,11.5831,0.866668,6.61584,0.618696,8.82526,
1.16146,7.94404,0.579436,8.36048,0.296494,9.13112,0.718145,10.8885,0.980588,9.64326,0.503997,11.9335,1.03142,8.84279,0.338397,11.7982,0.878533,6.72235,0.627056,8.96594,
1.17674,8.0732,0.587586,8.52002,0.300576,9.2602,0.728204,11.0659,0.993587,9.79061,0.51064,12.1164,1.04498,8.98719,0.343136,12.0195,0.89115,6.86137,0.636031,9.12244,
1.19134,8.19654,0.595587,8.67949,0.30462,9.39051,0.737561,11.2223,1.00661,9.91444,0.517184,12.2976,1.05788,9.10328,0.34789,12.2463,0.903073,6.9741,0.644901,9.28409,
1.20567,8.30042,0.60257,8.82713,0.308569,9.53061,0.746912,11.3554,1.01864,10.0493,0.523798,12.4838,1.07136,9.23651,0.352671,12.4712,0.913984,7.0877,0.653669,9.44887,
1.22109,8.42092,0.609531,8.95832,0.312641,9.66243,0.756882,11.514,1.03066,10.1776,0.530329,12.6664,1.08498,9.38829,0.357406,12.6956,0.924903,7.19702,0.66141,9.60053,
1.23627,8.56158,0.616512,9.09693,0.316664,9.79956,0.76671,11.6977,1.04274,10.329,0.536897,12.8506,1.09775,9.52622,0.3615,12.8972,0.935809,7.32308,0.669035,9.73593,
1.25063,8.68775,0.623474,9.23673,0.320686,9.93404,0.77606,11.8417,1.05404,10.4482,0.543459,13.0336,1.11047,9.63994,0.365567,13.0817,0.946111,7.42183,0.676726,9.87692,
1.26494,8.79551,0.630424,9.37618,0.324608,10.0721,0.785922,12.0043,1.06607,10.5824,0.550028,13.2175,1.12402,9.77732,0.369683,13.2748,0.957022,7.5458,0.684392,10.0213,
1.27998,8.93481,0.6374,9.51717,0.328603,10.2092,0.795899,12.1762,1.07807,10.7221,0.556582,13.4024,1.1376,9.92055,0.373774,13.4709,0.967295,7.64553,0.692143,10.1649,
1.29446,9.05009,0.644423,9.65569,0.332606,10.3482,0.805696,12.3701,1.08999,10.8641,0.563148,13.5871,1.15116,10.0832,0.377883,13.6665,0.97817,7.75511,0.699839,10.3094,
1.30965,9.19212,0.651402,9.79535,0.336632,10.4859,0.815011,12.5192,1.10206,11.007,0.569727,13.7709,1.16399,10.2084,0.381987,13.8617,0.989137,7.87147,0.70753,10.4548,
1.32409,9.3254,0.658418,9.93417,0.340667,10.6295,0.824937,12.6883,1.11409,11.1518,0.576343,13.9554,1.17757,10.3656,0.386117,14.0554,1.00009,7.98663,0.715283,10.5964,
1.33858,9.45175,0.665509,10.0726,0.344713,10.7861,0.834916,12.8667,1.12619,11.3171,0.582964,14.1389,1.19045,10.5129,0.390257,14.2477,1.01104,8.101,0.723003,10.7381,
1.35305,9.58102,0.672636,10.2107,0.348807,10.9471,0.844937,13.0694,1.13769,11.4654,0.589623,14.3238,1.20335,10.6515,0.394405,14.4401,1.02207,8.21737,0.730754,10.8827,
1.36771,9.70963,0.679766,10.3477,0.3528,11.1065,0.854474,13.2249,1.14919,11.5841,0.596364,14.5072,1.2164,10.7931,0.398589,14.632,1.03319,8.33212,0.738612,11.025,
1.38238,9.82165,0.686945,10.4838,0.356922,11.2673,0.864494,13.4228,1.16138,11.7268,0.603072,14.6947,1.22944,10.9151,0.402776,14.8213,1.04423,8.44637,0.746444,11.1661,
1.39801,9.97222,0.694145,10.6206,0.361028,11.4349,0.874073,13.6071,1.17371,11.8978,0.609874,14.8799,1.24337,11.0795,0.407002,15.008,1.05544,8.57456,0.754323,11.3263,
1.41293,10.113,0.701377,10.7561,0.365208,11.608,0.883633,13.752,1.18535,12.0504,0.616665,15.0641,1.25667,11.2334,0.411238,15.1969,1.06607,8.67369,0.761841,11.4487,
1.42796,10.2257,0.708716,10.8902,0.369311,11.7694,0.893933,13.9304,1.19701,12.1933,0.623608,15.2506,1.26998,11.3548,0.415473,15.383,1.07726,8.7969,0.769751,11.5828,
1.44407,10.3801,0.716106,11.0242,0.373516,11.9378,0.904388,14.1472,1.20891,12.3153,0.630587,15.4364,1.28422,11.5231,0.419759,15.5676,1.08802,8.89706,0.777776,11.7239,
1.45933,10.5245,0.723513,11.1567,0.377804,12.1067,0.914231,14.3353,1.22153,12.4624,0.637577,15.6236,1.29788,11.6798,0.424063,15.7502,1.09936,9.00487,0.785902,11.8645,
1.47459,10.6586,0.730987,11.29,0.382132,12.2749,0.924159,14.4851,1.2343,12.6183,0.644618,15.8112,1.3115,11.8271,0.428418,15.9307,1.11085,9.11819,0.794108,12.004,
1.49003,10.7761,0.738503,11.4211,0.386463,12.4471,0.934712,14.6965,1.24707,12.7993,0.65172,16.028,1.32523,11.9525,0.43282,16.1139,1.12244,9.23178,0.802274,12.1638,
1.50659,10.9354,0.746057,11.5711,0.390842,12.6167,0.944796,14.8908,1.25933,12.959,0.658507,16.2185,1.33987,12.1269,0.437232,16.2947,1.13409,9.34466,0.810127,12.2857,
1.52235,11.0831,0.753319,11.7024,0.395256,12.7849,0.954996,15.073,1.27154,13.1098,0.665256,16.3675,1.35387,12.2854,0.441671,16.4737,1.14582,9.45854,0.818375,12.4379,
1.5382,11.2215,0.760564,11.8082,0.399699,12.9522,0.965256,15.2591,1.28384,13.2598,0.672461,16.5454,1.36794,12.4372,0.44612,16.6535,1.15765,9.58727,0.826319,12.5583,
1.55424,11.3641,0.768312,11.9303,0.404178,13.1212,0.975626,15.4467,1.2963,13.4116,0.679745,16.7348,1.38217,12.5896,0.45064,16.8303,1.16903,9.70195,0.834788,12.7132,
1.57037,11.5061,0.776143,12.0612,0.408711,13.2892,0.986157,15.6352,1.30887,13.5663,0.687062,16.9253,1.39646,12.7428,0.455201,17.0306,1.18039,9.79617,0.842963,12.8572,
1.58655,11.6487,0.784086,12.1916,0.413289,13.4555,0.996736,15.8257,1.3216,13.721,0.694463,17.1461,1.41085,12.8963,0.459589,17.1831,1.19238,9.9203,0.851076,12.9713,
1.60285,11.7916,0.792036,12.3417,0.417887,13.6212,1.00732,16.0155,1.33437,13.8774,0.701549,17.34,1.42532,13.051,0.464205,17.3792,1.2039,10.0184,0.85965,13.1259,
1.61928,11.9358,0.799702,12.4736,0.42252,13.7857,1.01799,16.205,1.34724,14.0334,0.708686,17.525,1.43994,13.2066,0.468631,17.5294,1.21605,10.1419,0.867901,13.269,
1.63581,12.081,0.807341,12.6004,0.427152,13.9484,1.02874,16.3955,1.3601,14.1895,0.715867,17.7118,1.45478,13.3635,0.473284,17.6962,1.22778,10.242,0.876194,13.4042,
1.65247,12.2256,0.814982,12.7048,0.431807,14.1091,1.03959,16.5869,1.37304,14.3452,0.723101,17.8988,1.46968,13.5235,0.477996,17.8718,1.24004,10.3668,0.884512,13.5385,
1.66926,12.3717,0.823082,12.8285,0.436548,14.2705,1.05046,16.7782,1.38605,14.4998,0.730429,18.0489,1.48472,13.6802,0.482678,18.0475,1.25203,10.4842,0.892978,13.6767,
1.6862,12.5183,0.831234,12.9805,0.441383,14.4309,1.06147,16.9685,1.39923,14.6555,0.73824,18.2744,1.49986,13.8396,0.48747,18.2209,1.26406,10.5963,0.901487,13.8162,
1.70346,12.666,0.839143,13.0913,0.446259,14.5942,1.07257,17.1614,1.41266,14.8149,0.745794,18.48,1.51516,13.9989,0.492297,18.3957,1.27614,10.7096,0.910028,13.9552,
1.72081,12.8148,0.847429,13.2366,0.451175,14.7559,1.08382,17.3546,1.42606,14.9751,0.753341,18.6329,1.53063,14.1573,0.49715,18.5715,1.28833,10.8232,0.918634,14.0939,
1.7383,12.9624,0.855484,13.3505,0.456127,14.9153,1.0952,17.5482,1.43964,15.1333,0.761366,18.8638,1.54614,14.3172,0.502071,18.7482,1.30053,10.9185,0.927195,14.2332,
1.75606,13.1118,0.863903,13.4786,0.461119,15.0743,1.10663,17.7418,1.45323,15.2919,0.769134,19.074,1.56192,14.4776,0.507031,18.9269,1.31337,11.0497,0.935815,14.3704,
1.77393,13.2363,0.872375,13.6364,0.466088,15.2303,1.11814,17.9337,1.46677,15.4491,0.77685,19.2697,1.5778,14.6399,0.511998,19.106,1.3258,11.1699,0.944553,14.4847,
