case,test_id,theta1,theta2,pt,predicted_type,confidence,type1_probability,type2_probability,type3_probability,review_priority,csv_path,plot_path
Case2,Test_126,-8.0,18.0,5228.22718184735,3,0.8,0.008333333333333333,0.19166666666666668,0.8,medium,data/New_Data/csv_6x8_Case2/force_disp_Test_126.csv,data/New_Data/6x8_Case2/Original/plot_Test_126_original.png
Case2,Test_129,24.0,11.0,5789.050357961961,3,0.8633333333333333,0.018333333333333333,0.11833333333333333,0.8633333333333333,low,data/New_Data/csv_6x8_Case2/force_disp_Test_129.csv,data/New_Data/6x8_Case2/Original/plot_Test_129_original.png
Case2,Test_140,1.0,-3.0,11665.033231579439,3,0.915,0.0,0.085,0.915,low,data/New_Data/csv_6x8_Case2/force_disp_Test_140.csv,data/New_Data/6x8_Case2/Original/plot_Test_140_original.png
Case2,Test_155,11.0,-32.0,6458.449818304124,3,0.7766666666666666,0.03333333333333333,0.19,0.7766666666666666,medium,data/New_Data/csv_6x8_Case2/force_disp_Test_155.csv,data/New_Data/6x8_Case2/Original/plot_Test_155_original.png
Case2,Test_159,-9.0,-4.0,4267.4227905239495,3,0.885,0.01,0.105,0.885,low,data/New_Data/csv_6x8_Case2/force_disp_Test_159.csv,data/New_Data/6x8_Case2/Original/plot_Test_159_original.png
Case2,Test_164,-16.0,-5.0,5038.840964001595,3,0.8633333333333333,0.008333333333333333,0.12833333333333333,0.8633333333333333,low,data/New_Data/csv_6x8_Case2/force_disp_Test_164.csv,data/New_Data/6x8_Case2/Original/plot_Test_164_original.png
Case2,Test_165,-5.0,10.0,4615.417633628161,3,0.8883333333333333,0.008333333333333333,0.10333333333333333,0.8883333333333333,low,data/New_Data/csv_6x8_Case2/force_disp_Test_165.csv,data/New_Data/6x8_Case2/Original/plot_Test_165_original.png
Case2,Test_167,-4.0,-6.0,4483.969980956597,3,0.8883333333333333,0.013333333333333334,0.09833333333333333,0.8883333333333333,low,data/New_Data/csv_6x8_Case2/force_disp_Test_167.csv,data/New_Data/6x8_Case2/Original/plot_Test_167_original.png
Case2,Test_168,-5.0,-1.0,11588.63193082034,3,0.9166666666666666,0.0,0.08333333333333333,0.9166666666666666,low,data/New_Data/csv_6x8_Case2/force_disp_Test_168.csv,data/New_Data/6x8_Case2/Original/plot_Test_168_original.png
Case2,Test_171,-6.0,-18.0,5080.205675128413,3,0.87,0.006666666666666667,0.12333333333333334,0.87,low,data/New_Data/csv_6x8_Case2/force_disp_Test_171.csv,data/New_Data/6x8_Case2/Original/plot_Test_171_original.png
Case2,Test_189,34.0,0.0,6264.147664952297,3,0.8,0.025,0.175,0.8,medium,data/New_Data/csv_6x8_Case2/force_disp_Test_189.csv,data/New_Data/6x8_Case2/Original/plot_Test_189_original.png
Case2,Test_194,-11.0,-16.0,5234.989173717237,3,0.8783333333333333,0.011666666666666667,0.11,0.8783333333333333,low,data/New_Data/csv_6x8_Case2/force_disp_Test_194.csv,data/New_Data/6x8_Case2/Original/plot_Test_194_original.png
Case2,Test_204,27.0,-22.0,7046.353877859408,3,0.7216666666666667,0.058333333333333334,0.22,0.7216666666666667,medium,data/New_Data/csv_6x8_Case2/force_disp_Test_204.csv,data/New_Data/6x8_Case2/Original/plot_Test_204_original.png
Case2,Test_210,-10.0,23.0,5817.790291600348,3,0.8216666666666667,0.018333333333333333,0.16,0.8216666666666667,medium,data/New_Data/csv_6x8_Case2/force_disp_Test_210.csv,data/New_Data/6x8_Case2/Original/plot_Test_210_original.png
Case2,Test_215,9.0,13.0,4846.3193754628155,3,0.88,0.01,0.11,0.88,low,data/New_Data/csv_6x8_Case2/force_disp_Test_215.csv,data/New_Data/6x8_Case2/Original/plot_Test_215_original.png
Case2,Test_218,5.0,-15.0,4866.431889905723,3,0.8766666666666667,0.01,0.11333333333333333,0.8766666666666667,low,data/New_Data/csv_6x8_Case2/force_disp_Test_218.csv,data/New_Data/6x8_Case2/Original/plot_Test_218_original.png
Case2,Test_220,14.0,-23.0,5966.654995960726,3,0.8433333333333334,0.018333333333333333,0.13833333333333334,0.8433333333333334,medium,data/New_Data/csv_6x8_Case2/force_disp_Test_220.csv,data/New_Data/6x8_Case2/Original/plot_Test_220_original.png
Case2,Test_224,-4.0,-43.0,6759.849947953747,3,0.5583333333333333,0.03666666666666667,0.405,0.5583333333333333,high,data/New_Data/csv_6x8_Case2/force_disp_Test_224.csv,data/New_Data/6x8_Case2/Original/plot_Test_224_original.png
Case2,Test_227,-42.0,-6.0,6695.064652612253,3,0.545,0.03833333333333333,0.4166666666666667,0.545,high,data/New_Data/csv_6x8_Case2/force_disp_Test_227.csv,data/New_Data/6x8_Case2/Original/plot_Test_227_original.png
Case2,Test_232,-8.0,-27.0,5847.175897144417,3,0.8433333333333334,0.015,0.14166666666666666,0.8433333333333334,medium,data/New_Data/csv_6x8_Case2/force_disp_Test_232.csv,data/New_Data/6x8_Case2/Original/plot_Test_232_original.png
Case2,Test_239,30.0,17.0,6746.491261343217,3,0.7633333333333333,0.045,0.19166666666666668,0.7633333333333333,medium,data/New_Data/csv_6x8_Case2/force_disp_Test_239.csv,data/New_Data/6x8_Case2/Original/plot_Test_239_original.png
Case2,Test_241,13.0,6.0,4707.946590397872,3,0.885,0.01,0.105,0.885,low,data/New_Data/csv_6x8_Case2/force_disp_Test_241.csv,data/New_Data/6x8_Case2/Original/plot_Test_241_original.png
Case2,Test_245,-34.0,-14.0,6643.369394053985,3,0.7,0.041666666666666664,0.25833333333333336,0.7,medium,data/New_Data/csv_6x8_Case2/force_disp_Test_245.csv,data/New_Data/6x8_Case2/Original/plot_Test_245_original.png
Case2,Test_248,6.0,27.0,5795.185060406668,3,0.825,0.015,0.16,0.825,medium,data/New_Data/csv_6x8_Case2/force_disp_Test_248.csv,data/New_Data/6x8_Case2/Original/plot_Test_248_original.png
Case2,Test_249,6.0,16.0,5013.545602392656,3,0.8766666666666667,0.008333333333333333,0.115,0.8766666666666667,low,data/New_Data/csv_6x8_Case2/force_disp_Test_249.csv,data/New_Data/6x8_Case2/Original/plot_Test_249_original.png
Case2,Test_256,-25.0,-11.0,5840.17981276812,3,0.8566666666666667,0.015,0.12833333333333333,0.8566666666666667,low,data/New_Data/csv_6x8_Case2/force_disp_Test_256.csv,data/New_Data/6x8_Case2/Original/plot_Test_256_original.png
Case2,Test_259,-6.0,38.0,6512.083361814975,3,0.655,0.043333333333333335,0.3016666666666667,0.655,high,data/New_Data/csv_6x8_Case2/force_disp_Test_259.csv,data/New_Data/6x8_Case2/Original/plot_Test_259_original.png
Case2,Test_261,-14.0,-28.0,6245.527504103815,3,0.8266666666666667,0.02,0.15333333333333332,0.8266666666666667,medium,data/New_Data/csv_6x8_Case2/force_disp_Test_261.csv,data/New_Data/6x8_Case2/Original/plot_Test_261_original.png
Case2,Test_263,-24.0,2.0,5481.067595556632,3,0.8416666666666667,0.008333333333333333,0.15,0.8416666666666667,medium,data/New_Data/csv_6x8_Case2/force_disp_Test_263.csv,data/New_Data/6x8_Case2/Original/plot_Test_263_original.png
Case2,Test_274,30.0,-25.0,7630.055451403598,3,0.535,0.10833333333333334,0.3566666666666667,0.535,high,data/New_Data/csv_6x8_Case2/force_disp_Test_274.csv,data/New_Data/6x8_Case2/Original/plot_Test_274_original.png
Case2,Test_280,-31.0,-12.0,6442.4468317275505,3,0.8033333333333333,0.021666666666666667,0.175,0.8033333333333333,medium,data/New_Data/csv_6x8_Case2/force_disp_Test_280.csv,data/New_Data/6x8_Case2/Original/plot_Test_280_original.png
Case2,Test_283,34.0,-21.0,7300.873461401293,3,0.5116666666666667,0.08333333333333333,0.405,0.5116666666666667,high,data/New_Data/csv_6x8_Case2/force_disp_Test_283.csv,data/New_Data/6x8_Case2/Original/plot_Test_283_original.png
Case2,Test_284,16.0,16.0,11751.284820193521,3,0.91,0.008333333333333333,0.08166666666666667,0.91,low,data/New_Data/csv_6x8_Case2/force_disp_Test_284.csv,data/New_Data/6x8_Case2/Original/plot_Test_284_original.png
Case2,Test_291,26.0,5.0,5776.851231913564,3,0.8716666666666667,0.013333333333333334,0.115,0.8716666666666667,low,data/New_Data/csv_6x8_Case2/force_disp_Test_291.csv,data/New_Data/6x8_Case2/Original/plot_Test_291_original.png
Case2,Test_293,-28.0,11.0,6157.102921295528,3,0.8333333333333334,0.023333333333333334,0.14333333333333334,0.8333333333333334,medium,data/New_Data/csv_6x8_Case2/force_disp_Test_293.csv,data/New_Data/6x8_Case2/Original/plot_Test_293_original.png
Case2,Test_297,-13.0,-4.0,4755.369332838716,3,0.8766666666666667,0.011666666666666667,0.11166666666666666,0.8766666666666667,low,data/New_Data/csv_6x8_Case2/force_disp_Test_297.csv,data/New_Data/6x8_Case2/Original/plot_Test_297_original.png
Case2,Test_298,-19.0,-23.0,6376.712946791881,3,0.8316666666666667,0.021666666666666667,0.14666666666666667,0.8316666666666667,medium,data/New_Data/csv_6x8_Case2/force_disp_Test_298.csv,data/New_Data/6x8_Case2/Original/plot_Test_298_original.png
Case2,Test_299,5.0,-32.0,6167.241333249499,3,0.8116666666666666,0.023333333333333334,0.165,0.8116666666666666,medium,data/New_Data/csv_6x8_Case2/force_disp_Test_299.csv,data/New_Data/6x8_Case2/Original/plot_Test_299_original.png
