filename,test_id,theta1,theta2,pt,case
force_disp_Test_034.csv,Test_034,-43.0,-15.0,5831.730698019243,Case3
force_disp_Test_035.csv,Test_035,70.0,81.0,3633.3851980297864,Case3
force_disp_Test_036.csv,Test_036,8.0,25.0,5474.213299871946,Case3
force_disp_Test_037.csv,Test_037,-85.0,67.0,3813.9161898024972,Case3
force_disp_Test_038.csv,Test_038,-56.0,52.0,7397.043263639474,Case3
force_disp_Test_039.csv,Test_039,64.0,42.0,6285.040829903519,Case3
force_disp_Test_040.csv,Test_040,-27.0,-54.0,6156.542507679392,Case3
force_disp_Test_041.csv,Test_041,-2.0,-68.0,4551.971485095972,Case3
force_disp_Test_042.csv,Test_042,84.0,51.0,5348.180374441878,Case3
force_disp_Test_043.csv,Test_043,79.0,-71.0,3642.6658084653036,Case3
force_disp_Test_044.csv,Test_044,59.0,-56.0,7238.748159575772,Case3
force_disp_Test_045.csv,Test_045,-18.0,-35.0,5928.598590199871,Case3
force_disp_Test_046.csv,Test_046,-76.0,-77.0,3347.7292768776624,Case3
force_disp_Test_047.csv,Test_047,42.0,27.0,6450.379956556271,Case3
force_disp_Test_048.csv,Test_048,1.0,71.0,4553.660200435887,Case3
force_disp_Test_049.csv,Test_049,-37.0,22.0,6207.354961413228,Case3
force_disp_Test_050.csv,Test_050,-16.0,44.0,5947.781685524517,Case3
force_disp_Test_051.csv,Test_051,28.0,57.0,6126.628938420282,Case3
force_disp_Test_052.csv,Test_052,-79.0,34.0,5220.891009173367,Case3
force_disp_Test_053.csv,Test_053,3.0,87.0,3943.115029893595,Case3
force_disp_Test_054.csv,Test_054,-17.0,-44.0,5908.987445203608,Case3
force_disp_Test_055.csv,Test_055,44.0,-49.0,7442.492046960056,Case3
force_disp_Test_056.csv,Test_056,67.0,-19.0,5132.090918845852,Case3
force_disp_Test_057.csv,Test_057,2.0,74.0,4344.4968603083435,Case3
force_disp_Test_058.csv,Test_058,82.0,19.0,4489.293875571406,Case3
force_disp_Test_059.csv,Test_059,14.0,3.0,4921.611228210336,Case3
force_disp_Test_060.csv,Test_060,44.0,-84.0,5283.577696641293,Case3
force_disp_Test_061.csv,Test_061,0.0,-52.0,5259.409566822118,Case3
force_disp_Test_062.csv,Test_062,33.0,26.0,6530.413429655113,Case3
force_disp_Test_063.csv,Test_063,-75.0,38.0,5538.664598345508,Case3
force_disp_Test_064.csv,Test_064,-20.0,55.0,5779.840861607853,Case3
force_disp_Test_065.csv,Test_065,72.0,31.0,5388.663344614085,Case3
force_disp_Test_066.csv,Test_066,75.0,72.0,3802.3864164487636,Case3
force_disp_Test_067.csv,Test_067,-83.0,68.0,3750.7804404152307,Case3
force_disp_Test_068.csv,Test_068,-26.0,-1.0,5350.398986052726,Case3
force_disp_Test_069.csv,Test_069,-36.0,57.0,6497.167422563909,Case3
force_disp_Test_070.csv,Test_070,-89.0,-51.0,5274.035749725038,Case3
force_disp_Test_071.csv,Test_071,-45.0,-29.0,6502.998871865988,Case3
force_disp_Test_072.csv,Test_072,-29.0,13.0,5647.739476774786,Case3
force_disp_Test_073.csv,Test_073,-22.0,46.0,6119.742900706886,Case3
force_disp_Test_074.csv,Test_074,-1.0,-8.0,4856.577143173642,Case3
force_disp_Test_075.csv,Test_075,-22.0,82.0,4608.206134035633,Case3
force_disp_Test_076.csv,Test_076,50.0,5.0,5382.168414968588,Case3
force_disp_Test_077.csv,Test_077,-64.0,20.0,5383.046213220997,Case3
force_disp_Test_078.csv,Test_078,29.0,-79.0,5034.664813950381,Case3
force_disp_Test_079.csv,Test_079,-67.0,39.0,6044.526130261882,Case3
force_disp_Test_080.csv,Test_080,-53.0,-64.0,6644.6655795994875,Case3
force_disp_Test_081.csv,Test_081,-38.0,-72.0,5655.087621661269,Case3
force_disp_Test_082.csv,Test_082,85.0,48.0,5286.125437731896,Case3
force_disp_Test_083.csv,Test_083,-12.0,85.0,4201.438323537264,Case3
force_disp_Test_084.csv,Test_084,77.0,-48.0,5623.585807680663,Case3
force_disp_Test_085.csv,Test_085,45.0,75.0,5672.140705210102,Case3
force_disp_Test_086.csv,Test_086,-41.0,-54.0,6930.272882243081,Case3
force_disp_Test_087.csv,Test_087,-38.0,89.0,5040.058857679851,Case3
force_disp_Test_088.csv,Test_088,23.0,33.0,6274.172863489964,Case3
force_disp_Test_089.csv,Test_089,18.0,-35.0,6098.592294911362,Case3
force_disp_Test_090.csv,Test_090,-65.0,24.0,5520.991574004026,Case3
force_disp_Test_091.csv,Test_091,11.0,36.0,5756.204223993358,Case3
force_disp_Test_092.csv,Test_092,-38.0,-40.0,7393.548918073455,Case3
force_disp_Test_093.csv,Test_093,-70.0,-78.0,3790.5545394259084,Case3
force_disp_Test_094.csv,Test_094,73.0,-55.0,5911.547476973112,Case3
force_disp_Test_095.csv,Test_095,68.0,-30.0,5570.077008994459,Case3
force_disp_Test_096.csv,Test_096,84.0,-52.0,5333.457020636271,Case3
force_disp_Test_097.csv,Test_097,-46.0,-23.0,6211.92405868589,Case3
force_disp_Test_098.csv,Test_098,-1.0,36.0,5551.859482867292,Case3
force_disp_Test_099.csv,Test_099,90.0,40.0,5092.943313465015,Case3
force_disp_Test_100.csv,Test_100,69.0,62.0,5587.376125470646,Case3
force_disp_Test_101.csv,Test_101,48.0,15.0,5707.6396820687,Case3
force_disp_Test_102.csv,Test_102,76.0,-24.0,4975.0575921877125,Case3
force_disp_Test_103.csv,Test_103,66.0,14.0,5048.013179687234,Case3
force_disp_Test_104.csv,Test_104,83.0,3.0,3947.690262640613,Case3
force_disp_Test_105.csv,Test_105,89.0,-77.0,2807.0771366656504,Case3
force_disp_Test_106.csv,Test_106,-12.0,43.0,5757.3247083130245,Case3
force_disp_Test_107.csv,Test_107,69.0,8.0,4767.3215442507935,Case3
force_disp_Test_108.csv,Test_108,46.0,-72.0,5894.562599061555,Case3
force_disp_Test_109.csv,Test_109,-69.0,17.0,4932.410175987654,Case3
force_disp_Test_110.csv,Test_110,-51.0,1.0,5273.388532391041,Case3
force_disp_Test_111.csv,Test_111,7.0,87.0,3850.447344215616,Case3
force_disp_Test_112.csv,Test_112,21.0,-8.0,5391.9244752419545,Case3
force_disp_Test_113.csv,Test_113,35.0,-2.0,5381.040400223258,Case3
force_disp_Test_114.csv,Test_114,-35.0,-78.0,5223.22926702861,Case3
force_disp_Test_115.csv,Test_115,22.0,74.0,4962.814640314434,Case3
force_disp_Test_116.csv,Test_116,12.0,-85.0,4203.184483281064,Case3
force_disp_Test_117.csv,Test_117,-87.0,33.0,4879.189192698475,Case3
force_disp_Test_118.csv,Test_118,54.0,-88.0,5266.477018412107,Case3
force_disp_Test_119.csv,Test_119,31.0,-10.0,5527.860068546979,Case3
force_disp_Test_120.csv,Test_120,-58.0,-26.0,5998.724240110403,Case3
force_disp_Test_121.csv,Test_121,-50.0,14.0,5679.631119045203,Case3
force_disp_Test_122.csv,Test_122,20.0,-73.0,4922.733945447431,Case3
force_disp_Test_123.csv,Test_123,76.0,4.0,4320.21217350221,Case3
force_disp_Test_124.csv,Test_124,42.0,-66.0,6212.547389660108,Case3
force_disp_Test_125.csv,Test_125,-3.0,72.0,4528.249823603524,Case3
force_disp_Test_126.csv,Test_126,-8.0,18.0,5407.299045768533,Case3
force_disp_Test_127.csv,Test_127,-66.0,77.0,4341.616095371216,Case3
force_disp_Test_128.csv,Test_128,59.0,-70.0,6171.577306306022,Case3
force_disp_Test_129.csv,Test_129,24.0,11.0,5607.855346922115,Case3
force_disp_Test_130.csv,Test_130,-59.0,12.0,5387.960247755236,Case3
force_disp_Test_131.csv,Test_131,41.0,53.0,6953.484298133568,Case3
force_disp_Test_132.csv,Test_132,38.0,35.0,7201.650528077289,Case3
force_disp_Test_133.csv,Test_133,-21.0,37.0,6222.871446863896,Case3
force_disp_Test_134.csv,Test_134,-56.0,37.0,6592.751577507929,Case3
force_disp_Test_135.csv,Test_135,39.0,-76.0,5528.130682211812,Case3
force_disp_Test_136.csv,Test_136,8.0,-68.0,4763.886189528951,Case3
force_disp_Test_137.csv,Test_137,68.0,53.0,6288.045847233345,Case3
force_disp_Test_138.csv,Test_138,-28.0,-75.0,5143.737737882451,Case3
force_disp_Test_139.csv,Test_139,-52.0,-36.0,6711.082886921032,Case3
force_disp_Test_140.csv,Test_140,1.0,-3.0,15115.76819325892,Case3
force_disp_Test_141.csv,Test_141,79.0,49.0,5505.314129107697,Case3
force_disp_Test_142.csv,Test_142,56.0,10.0,5377.513188781139,Case3
force_disp_Test_143.csv,Test_143,39.0,-35.0,7200.719787992477,Case3
force_disp_Test_144.csv,Test_144,-86.0,-39.0,5163.778739299267,Case3
force_disp_Test_145.csv,Test_145,29.0,32.0,6818.732974453065,Case3
force_disp_Test_146.csv,Test_146,-41.0,-28.0,6594.977481166135,Case3
force_disp_Test_147.csv,Test_147,47.0,23.0,6086.069174026869,Case3
force_disp_Test_148.csv,Test_148,46.0,-62.0,6606.473821787559,Case3
force_disp_Test_149.csv,Test_149,24.0,-59.0,5827.379741392489,Case3
force_disp_Test_150.csv,Test_150,15.0,-47.0,5720.393876130314,Case3
force_disp_Test_151.csv,Test_151,-66.0,-82.0,4046.661424927777,Case3
force_disp_Test_152.csv,Test_152,-23.0,-66.0,5340.8502003192225,Case3
force_disp_Test_153.csv,Test_153,50.0,-62.0,6766.683986551653,Case3
force_disp_Test_154.csv,Test_154,-65.0,-65.0,5451.491957366099,Case3
force_disp_Test_155.csv,Test_155,11.0,-32.0,5754.902065569732,Case3
force_disp_Test_156.csv,Test_156,70.0,-86.0,3437.7435832611004,Case3
force_disp_Test_157.csv,Test_157,78.0,-26.0,4936.949684400817,Case3
force_disp_Test_158.csv,Test_158,17.0,-43.0,5946.100738257999,Case3
force_disp_Test_159.csv,Test_159,-9.0,-4.0,4784.071618648622,Case3
force_disp_Test_160.csv,Test_160,47.0,-13.0,5683.696208764226,Case3
force_disp_Test_161.csv,Test_161,-43.0,-45.0,7580.10665487782,Case3
force_disp_Test_162.csv,Test_162,-71.0,-11.0,4599.47291254433,Case3
force_disp_Test_163.csv,Test_163,-84.0,28.0,4797.462136387985,Case3
force_disp_Test_164.csv,Test_164,-16.0,-5.0,5064.298756250096,Case3
force_disp_Test_165.csv,Test_165,-5.0,10.0,5090.810670592551,Case3
force_disp_Test_166.csv,Test_166,-61.0,-3.0,4944.995286480741,Case3
force_disp_Test_167.csv,Test_167,-4.0,-6.0,4873.765567150204,Case3
force_disp_Test_168.csv,Test_168,-5.0,-1.0,4920.797506811458,Case3
force_disp_Test_169.csv,Test_169,58.0,-70.0,6175.571353189595,Case3
force_disp_Test_170.csv,Test_170,-35.0,-50.0,6729.539033237823,Case3
force_disp_Test_171.csv,Test_171,-6.0,-18.0,5179.341492865561,Case3
force_disp_Test_172.csv,Test_172,-68.0,5.0,4685.899680162475,Case3
force_disp_Test_173.csv,Test_173,82.0,-55.0,5397.111333146299,Case3
force_disp_Test_174.csv,Test_174,-76.0,51.0,5715.892696055978,Case3
force_disp_Test_175.csv,Test_175,-73.0,85.0,3184.7245720165924,Case3
force_disp_Test_176.csv,Test_176,-36.0,30.0,6826.592638243861,Case3
force_disp_Test_177.csv,Test_177,25.0,-81.0,4745.606668109516,Case3
force_disp_Test_178.csv,Test_178,27.0,63.0,5754.349317084124,Case3
force_disp_Test_179.csv,Test_179,73.0,-44.0,5777.4189916049845,Case3
force_disp_Test_180.csv,Test_180,-14.0,88.0,4081.4735048190696,Case3
force_disp_Test_181.csv,Test_181,88.0,45.0,5202.068039744682,Case3
force_disp_Test_182.csv,Test_182,-14.0,42.0,5873.429434211921,Case3
force_disp_Test_183.csv,Test_183,37.0,63.0,6157.0559242177715,Case3
force_disp_Test_184.csv,Test_184,83.0,43.0,5291.445391873969,Case3
force_disp_Test_185.csv,Test_185,-18.0,49.0,5962.078097438884,Case3
force_disp_Test_186.csv,Test_186,-54.0,1.0,5232.132874777761,Case3
force_disp_Test_187.csv,Test_187,-47.0,-37.0,6994.009266043199,Case3
force_disp_Test_188.csv,Test_188,-40.0,56.0,6770.638554625867,Case3
force_disp_Test_189.csv,Test_189,34.0,0.0,5508.600371518995,Case3
force_disp_Test_190.csv,Test_190,-80.0,40.0,5349.8765703494455,Case3
force_disp_Test_191.csv,Test_191,-75.0,6.0,4270.208134824356,Case3
force_disp_Test_192.csv,Test_192,89.0,-86.0,2388.867239563106,Case3
force_disp_Test_193.csv,Test_193,48.0,41.0,7242.769970301273,Case3
force_disp_Test_194.csv,Test_194,-11.0,-16.0,5421.525098284705,Case3
force_disp_Test_195.csv,Test_195,12.0,71.0,4706.9342716235105,Case3
force_disp_Test_196.csv,Test_196,-32.0,84.0,4958.6223892495045,Case3
force_disp_Test_197.csv,Test_197,-80.0,-38.0,5282.9562133231275,Case3
force_disp_Test_198.csv,Test_198,-82.0,-53.0,5387.821406485224,Case3
force_disp_Test_199.csv,Test_199,-45.0,82.0,5351.904110029425,Case3
force_disp_Test_200.csv,Test_200,88.0,-42.0,5198.299041796948,Case3
force_disp_Test_201.csv,Test_201,-73.0,-27.0,5166.4215147847635,Case3
force_disp_Test_202.csv,Test_202,-24.0,-76.0,4968.131794773383,Case3
force_disp_Test_203.csv,Test_203,33.0,58.0,6241.045062249921,Case3
force_disp_Test_204.csv,Test_204,27.0,-22.0,6227.089851817885,Case3
force_disp_Test_205.csv,Test_205,-58.0,-50.0,7095.178509784934,Case3
force_disp_Test_206.csv,Test_206,4.0,90.0,3933.4545736091645,Case3
force_disp_Test_207.csv,Test_207,19.0,-83.0,4497.129943712244,Case3
force_disp_Test_208.csv,Test_208,-87.0,47.0,5241.285540709097,Case3
force_disp_Test_209.csv,Test_209,58.0,-69.0,6243.904793502636,Case3
force_disp_Test_210.csv,Test_210,-10.0,23.0,5559.610299271045,Case3
force_disp_Test_211.csv,Test_211,55.0,-59.0,7212.33676000874,Case3
force_disp_Test_212.csv,Test_212,-63.0,54.0,6774.443910717802,Case3
force_disp_Test_213.csv,Test_213,67.0,-42.0,6106.0732669513745,Case3
force_disp_Test_214.csv,Test_214,63.0,-14.0,5193.800020087588,Case3
force_disp_Test_215.csv,Test_215,9.0,13.0,5137.830275241911,Case3
force_disp_Test_216.csv,Test_216,-10.0,59.0,5195.54750756793,Case3
force_disp_Test_217.csv,Test_217,21.0,56.0,5737.265404756296,Case3
force_disp_Test_218.csv,Test_218,5.0,-15.0,5135.380989152261,Case3
force_disp_Test_219.csv,Test_219,-7.0,65.0,4799.787472637127,Case3
force_disp_Test_220.csv,Test_220,14.0,-23.0,5665.395858330512,Case3
force_disp_Test_221.csv,Test_221,74.0,-56.0,5846.085833740932,Case3
force_disp_Test_222.csv,Test_222,7.0,-80.0,4040.516102851325,Case3
force_disp_Test_223.csv,Test_223,-78.0,-48.0,5555.413104176416,Case3
force_disp_Test_224.csv,Test_224,-4.0,-43.0,5457.344525212982,Case3
force_disp_Test_225.csv,Test_225,2.0,-73.0,4356.822568308358,Case3
force_disp_Test_226.csv,Test_226,-42.0,80.0,5397.785351249031,Case3
force_disp_Test_227.csv,Test_227,-42.0,-6.0,5614.952409790191,Case3
force_disp_Test_228.csv,Test_228,60.0,-31.0,6069.922138516716,Case3
force_disp_Test_229.csv,Test_229,42.0,86.0,5177.462342928828,Case3
force_disp_Test_230.csv,Test_230,-44.0,-30.0,6612.669125424975,Case3
force_disp_Test_231.csv,Test_231,-69.0,24.0,5237.734076991936,Case3
force_disp_Test_232.csv,Test_232,-8.0,-27.0,5481.867491010049,Case3
force_disp_Test_233.csv,Test_233,61.0,-20.0,5462.1176414835345,Case3
force_disp_Test_234.csv,Test_234,-49.0,-40.0,7120.0896312514715,Case3
force_disp_Test_235.csv,Test_235,-62.0,7.0,4999.324310713121,Case3
force_disp_Test_236.csv,Test_236,16.0,-57.0,5566.615641574086,Case3
force_disp_Test_237.csv,Test_237,-32.0,66.0,5807.467092097251,Case3
force_disp_Test_238.csv,Test_238,64.0,-22.0,5472.088403026538,Case3
force_disp_Test_239.csv,Test_239,30.0,17.0,5880.429518866012,Case3
force_disp_Test_240.csv,Test_240,53.0,26.0,6082.4864290737705,Case3
force_disp_Test_241.csv,Test_241,13.0,6.0,4905.690510197189,Case3
force_disp_Test_242.csv,Test_242,-31.0,60.0,6066.0867857631765,Case3
force_disp_Test_243.csv,Test_243,-63.0,-63.0,5913.621136216408,Case3
force_disp_Test_244.csv,Test_244,85.0,-58.0,5269.352450921268,Case3
force_disp_Test_245.csv,Test_245,-34.0,-14.0,5717.613982442492,Case3
force_disp_Test_246.csv,Test_246,60.0,61.0,6485.1826145387195,Case3
force_disp_Test_247.csv,Test_247,-83.0,78.0,2875.238860492064,Case3
force_disp_Test_248.csv,Test_248,6.0,27.0,5354.112101100512,Case3
force_disp_Test_249.csv,Test_249,6.0,16.0,5042.747269595202,Case3
force_disp_Test_250.csv,Test_250,-47.0,64.0,6512.934130064226,Case3
force_disp_Test_251.csv,Test_251,-69.0,0.0,4553.5443822794305,Case3
force_disp_Test_252.csv,Test_252,-82.0,-45.0,5347.023070769125,Case3
force_disp_Test_253.csv,Test_253,56.0,-34.0,6436.434060848709,Case3
force_disp_Test_254.csv,Test_254,-75.0,-17.0,4651.889045972212,Case3
force_disp_Test_255.csv,Test_255,32.0,-60.0,6184.521144021543,Case3
force_disp_Test_256.csv,Test_256,-25.0,-11.0,5468.516814199878,Case3
force_disp_Test_257.csv,Test_257,65.0,80.0,4292.177977127072,Case3
force_disp_Test_258.csv,Test_258,54.0,-18.0,5687.607866439596,Case3
force_disp_Test_259.csv,Test_259,-6.0,38.0,5657.783187473294,Case3
force_disp_Test_260.csv,Test_260,-50.0,68.0,6285.180715353422,Case3
force_disp_Test_261.csv,Test_261,-14.0,-28.0,5641.870263550833,Case3
force_disp_Test_262.csv,Test_262,-57.0,76.0,5690.6713193469495,Case3
force_disp_Test_263.csv,Test_263,-24.0,2.0,5287.498657999055,Case3
force_disp_Test_264.csv,Test_264,87.0,-65.0,4035.5426996117335,Case3
force_disp_Test_265.csv,Test_265,-25.0,-84.0,4630.568188365377,Case3
force_disp_Test_266.csv,Test_266,-26.0,-39.0,6446.9128453524845,Case3
force_disp_Test_267.csv,Test_267,-33.0,-46.0,6799.059504460685,Case3
force_disp_Test_268.csv,Test_268,-59.0,29.0,6049.489032525358,Case3
force_disp_Test_269.csv,Test_269,-60.0,60.0,6610.134475080261,Case3
force_disp_Test_270.csv,Test_270,10.0,76.0,4297.747765295715,Case3
force_disp_Test_271.csv,Test_271,-30.0,50.0,6481.748375694178,Case3
force_disp_Test_272.csv,Test_272,72.0,69.0,4354.133201568878,Case3
force_disp_Test_273.csv,Test_273,81.0,62.0,4794.198050892342,Case3
force_disp_Test_274.csv,Test_274,30.0,-25.0,6524.43345691036,Case3
force_disp_Test_275.csv,Test_275,80.0,-20.0,4523.13290434335,Case3
force_disp_Test_276.csv,Test_276,-88.0,70.0,3401.517722204122,Case3
force_disp_Test_277.csv,Test_277,57.0,88.0,5212.706653886073,Case3
force_disp_Test_278.csv,Test_278,18.0,78.0,4568.790407289279,Case3
force_disp_Test_279.csv,Test_279,-88.0,-89.0,2345.1859644138412,Case3
force_disp_Test_280.csv,Test_280,-31.0,-12.0,5746.12340597148,Case3
force_disp_Test_281.csv,Test_281,-72.0,-17.0,4794.036968247527,Case3
force_disp_Test_282.csv,Test_282,25.0,-74.0,5038.763186578957,Case3
force_disp_Test_283.csv,Test_283,34.0,-21.0,6264.969018114951,Case3
force_disp_Test_284.csv,Test_284,16.0,16.0,5553.548677453177,Case3
force_disp_Test_285.csv,Test_285,-21.0,55.0,5845.705286279004,Case3
force_disp_Test_286.csv,Test_286,40.0,-87.0,5149.985176296318,Case3
force_disp_Test_287.csv,Test_287,-77.0,22.0,4853.914392463762,Case3
force_disp_Test_288.csv,Test_288,37.0,70.0,5757.461667433211,Case3
force_disp_Test_289.csv,Test_289,-9.0,44.0,5676.253997762439,Case3
force_disp_Test_290.csv,Test_290,20.0,-82.0,4541.78602587344,Case3
force_disp_Test_291.csv,Test_291,26.0,5.0,5514.936620367583,Case3
force_disp_Test_292.csv,Test_292,71.0,-88.0,3297.6021150671536,Case3
force_disp_Test_293.csv,Test_293,-28.0,11.0,5569.869558665755,Case3
force_disp_Test_294.csv,Test_294,-71.0,-57.0,6067.17917881581,Case3
force_disp_Test_295.csv,Test_295,-84.0,-9.0,3979.3376936816653,Case3
force_disp_Test_296.csv,Test_296,-48.0,82.0,5381.955964322032,Case3
force_disp_Test_297.csv,Test_297,-13.0,-4.0,4962.165396971114,Case3
force_disp_Test_298.csv,Test_298,-19.0,-23.0,6066.59636168633,Case3
force_disp_Test_299.csv,Test_299,5.0,-32.0,5580.502181314948,Case3
force_disp_Test_300.csv,Test_300,51.0,46.0,7414.346946578003,Case3
