filename,test_id,theta1,theta2,pt,case
force_disp_Test_035.csv,Test_035,70.0,81.0,4865.016050006694,Case4
force_disp_Test_036.csv,Test_036,8.0,25.0,5720.320830925971,Case4
force_disp_Test_037.csv,Test_037,-85.0,67.0,5062.2037207287,Case4
force_disp_Test_038.csv,Test_038,-56.0,52.0,9708.181842461105,Case4
force_disp_Test_039.csv,Test_039,64.0,42.0,9278.336349474816,Case4
force_disp_Test_040.csv,Test_040,-27.0,-54.0,8424.713745640005,Case4
force_disp_Test_041.csv,Test_041,-2.0,-68.0,6692.884215057182,Case4
force_disp_Test_042.csv,Test_042,84.0,51.0,8357.185167173264,Case4
force_disp_Test_043.csv,Test_043,79.0,-71.0,4956.117892093866,Case4
force_disp_Test_044.csv,Test_044,59.0,-56.0,8837.212253399226,Case4
force_disp_Test_045.csv,Test_045,-18.0,-35.0,7103.081242022104,Case4
force_disp_Test_046.csv,Test_046,-76.0,-77.0,4604.562149050341,Case4
force_disp_Test_047.csv,Test_047,42.0,27.0,8206.135290238222,Case4
force_disp_Test_048.csv,Test_048,1.0,71.0,6563.388039393604,Case4
force_disp_Test_049.csv,Test_049,-37.0,22.0,7640.056383316708,Case4
force_disp_Test_050.csv,Test_050,-16.0,44.0,7421.293317093813,Case4
force_disp_Test_051.csv,Test_051,28.0,57.0,8468.996858937608,Case4
force_disp_Test_052.csv,Test_052,-79.0,34.0,8096.135686112949,Case4
force_disp_Test_053.csv,Test_053,3.0,87.0,6096.586330399429,Case4
force_disp_Test_054.csv,Test_054,-17.0,-44.0,7424.493099337768,Case4
force_disp_Test_055.csv,Test_055,44.0,-49.0,10549.665211453328,Case4
force_disp_Test_056.csv,Test_056,67.0,-19.0,7464.384582603821,Case4
force_disp_Test_057.csv,Test_057,2.0,74.0,6406.265356381364,Case4
force_disp_Test_058.csv,Test_058,82.0,19.0,6870.007684597509,Case4
force_disp_Test_059.csv,Test_059,14.0,3.0,4709.967384803875,Case4
force_disp_Test_060.csv,Test_060,44.0,-84.0,8477.213186269419,Case4
force_disp_Test_061.csv,Test_061,0.0,-52.0,6987.518535161345,Case4
force_disp_Test_062.csv,Test_062,33.0,26.0,7827.58928641721,Case4
force_disp_Test_063.csv,Test_063,-75.0,38.0,8508.498726557214,Case4
force_disp_Test_064.csv,Test_064,-20.0,55.0,7897.68401295813,Case4
force_disp_Test_065.csv,Test_065,72.0,31.0,8148.871497925377,Case4
force_disp_Test_066.csv,Test_066,75.0,72.0,5336.3009277028705,Case4
force_disp_Test_067.csv,Test_067,-83.0,68.0,5018.832270502839,Case4
force_disp_Test_068.csv,Test_068,-26.0,-1.0,5685.7966610439935,Case4
force_disp_Test_069.csv,Test_069,-36.0,57.0,9269.875387253875,Case4
force_disp_Test_070.csv,Test_070,-89.0,-51.0,8186.885156503056,Case4
force_disp_Test_071.csv,Test_071,-45.0,-29.0,8522.70335144116,Case4
force_disp_Test_072.csv,Test_072,-29.0,13.0,6416.567888444309,Case4
force_disp_Test_073.csv,Test_073,-22.0,46.0,7986.551751007632,Case4
force_disp_Test_074.csv,Test_074,-1.0,-8.0,4454.939969781293,Case4
force_disp_Test_075.csv,Test_075,-22.0,82.0,7143.206077416182,Case4
force_disp_Test_076.csv,Test_076,50.0,5.0,6882.240635812853,Case4
force_disp_Test_077.csv,Test_077,-64.0,20.0,7737.312632660686,Case4
force_disp_Test_078.csv,Test_078,29.0,-79.0,7803.462007931789,Case4
force_disp_Test_079.csv,Test_079,-67.0,39.0,8982.995305747301,Case4
force_disp_Test_080.csv,Test_080,-53.0,-64.0,10024.140841406297,Case4
force_disp_Test_081.csv,Test_081,-38.0,-72.0,8627.018592297212,Case4
force_disp_Test_082.csv,Test_082,85.0,48.0,8544.433939422363,Case4
force_disp_Test_083.csv,Test_083,-12.0,85.0,6471.801341815617,Case4
force_disp_Test_084.csv,Test_084,77.0,-48.0,8872.342836870366,Case4
force_disp_Test_085.csv,Test_085,45.0,75.0,8820.118349899549,Case4
force_disp_Test_086.csv,Test_086,-41.0,-54.0,9785.106877733755,Case4
force_disp_Test_087.csv,Test_087,-38.0,89.0,8152.117779680076,Case4
force_disp_Test_088.csv,Test_088,23.0,33.0,7461.225603669868,Case4
force_disp_Test_089.csv,Test_089,18.0,-35.0,7095.691677222553,Case4
force_disp_Test_090.csv,Test_090,-65.0,24.0,7976.981791930181,Case4
force_disp_Test_091.csv,Test_091,11.0,36.0,6625.152210227835,Case4
force_disp_Test_092.csv,Test_092,-38.0,-40.0,9702.760328515584,Case4
force_disp_Test_093.csv,Test_093,-70.0,-78.0,5125.362950803406,Case4
force_disp_Test_094.csv,Test_094,73.0,-55.0,8508.594598327965,Case4
force_disp_Test_095.csv,Test_095,68.0,-30.0,8337.406838288463,Case4
force_disp_Test_096.csv,Test_096,84.0,-52.0,8107.180297654419,Case4
force_disp_Test_097.csv,Test_097,-46.0,-23.0,7984.983347223492,Case4
force_disp_Test_098.csv,Test_098,-1.0,36.0,6233.452447751497,Case4
force_disp_Test_099.csv,Test_099,90.0,40.0,8219.557921999232,Case4
force_disp_Test_100.csv,Test_100,69.0,62.0,7030.441717237739,Case4
force_disp_Test_101.csv,Test_101,48.0,15.0,7301.068736934463,Case4
force_disp_Test_102.csv,Test_102,76.0,-24.0,7559.699790121312,Case4
force_disp_Test_103.csv,Test_103,66.0,14.0,7188.988053844833,Case4
force_disp_Test_104.csv,Test_104,83.0,3.0,6097.975702163886,Case4
force_disp_Test_105.csv,Test_105,89.0,-77.0,3788.9218588223316,Case4
force_disp_Test_106.csv,Test_106,-12.0,43.0,7095.8887279968985,Case4
force_disp_Test_107.csv,Test_107,69.0,8.0,6732.279195085798,Case4
force_disp_Test_108.csv,Test_108,46.0,-72.0,9086.16488647708,Case4
force_disp_Test_109.csv,Test_109,-69.0,17.0,7278.778854284408,Case4
force_disp_Test_110.csv,Test_110,-51.0,1.0,6852.670701511454,Case4
force_disp_Test_111.csv,Test_111,7.0,87.0,6102.399929010011,Case4
force_disp_Test_112.csv,Test_112,21.0,-8.0,5365.207130041489,Case4
force_disp_Test_113.csv,Test_113,35.0,-2.0,6319.804566328414,Case4
force_disp_Test_114.csv,Test_114,-35.0,-78.0,8154.096991937224,Case4
force_disp_Test_115.csv,Test_115,22.0,74.0,7451.756926284188,Case4
force_disp_Test_116.csv,Test_116,12.0,-85.0,6463.706076030276,Case4
force_disp_Test_117.csv,Test_117,-87.0,33.0,7845.6568553549905,Case4
force_disp_Test_118.csv,Test_118,54.0,-88.0,7396.543953430085,Case4
force_disp_Test_119.csv,Test_119,31.0,-10.0,6212.083369363901,Case4
force_disp_Test_120.csv,Test_120,-58.0,-26.0,8291.989442905944,Case4
force_disp_Test_121.csv,Test_121,-50.0,14.0,7349.083490589079,Case4
force_disp_Test_122.csv,Test_122,20.0,-73.0,7388.882997730079,Case4
force_disp_Test_123.csv,Test_123,76.0,4.0,6353.228650931616,Case4
force_disp_Test_124.csv,Test_124,42.0,-66.0,9239.133954507131,Case4
force_disp_Test_125.csv,Test_125,-3.0,72.0,6528.593395970822,Case4
force_disp_Test_126.csv,Test_126,-8.0,18.0,5230.918348215608,Case4
force_disp_Test_127.csv,Test_127,-66.0,77.0,5823.231516011065,Case4
force_disp_Test_128.csv,Test_128,59.0,-70.0,7537.689137484869,Case4
force_disp_Test_129.csv,Test_129,24.0,11.0,5785.386087532803,Case4
force_disp_Test_130.csv,Test_130,-59.0,12.0,7269.536334397416,Case4
force_disp_Test_131.csv,Test_131,41.0,53.0,9829.567362078002,Case4
force_disp_Test_132.csv,Test_132,38.0,35.0,9210.012389276973,Case4
force_disp_Test_133.csv,Test_133,-21.0,37.0,7463.232752412636,Case4
force_disp_Test_134.csv,Test_134,-56.0,37.0,9356.261202620251,Case4
force_disp_Test_135.csv,Test_135,39.0,-76.0,8532.372438883216,Case4
force_disp_Test_136.csv,Test_136,8.0,-68.0,6876.527845280246,Case4
force_disp_Test_137.csv,Test_137,68.0,53.0,9689.06781898347,Case4
force_disp_Test_138.csv,Test_138,-28.0,-75.0,7787.798763569689,Case4
force_disp_Test_139.csv,Test_139,-52.0,-36.0,9305.793114337961,Case4
force_disp_Test_140.csv,Test_140,1.0,-3.0,11665.921143637339,Case4
force_disp_Test_141.csv,Test_141,79.0,49.0,8774.357101799495,Case4
force_disp_Test_142.csv,Test_142,56.0,10.0,7098.562548082026,Case4
force_disp_Test_143.csv,Test_143,39.0,-35.0,9348.751601905826,Case4
force_disp_Test_144.csv,Test_144,-86.0,-39.0,8188.0332908818,Case4
force_disp_Test_145.csv,Test_145,29.0,32.0,8133.6579178682105,Case4
force_disp_Test_146.csv,Test_146,-41.0,-28.0,8355.232193454245,Case4
force_disp_Test_147.csv,Test_147,47.0,23.0,7994.233175780046,Case4
force_disp_Test_148.csv,Test_148,46.0,-62.0,9783.622353743329,Case4
force_disp_Test_149.csv,Test_149,24.0,-59.0,8161.766026699633,Case4
force_disp_Test_150.csv,Test_150,15.0,-47.0,7448.043010883276,Case4
force_disp_Test_151.csv,Test_151,-66.0,-82.0,5337.450907776226,Case4
force_disp_Test_152.csv,Test_152,-23.0,-66.0,7805.297601571619,Case4
force_disp_Test_153.csv,Test_153,50.0,-62.0,10093.466280529354,Case4
force_disp_Test_154.csv,Test_154,-65.0,-65.0,7049.5342982797365,Case4
force_disp_Test_155.csv,Test_155,11.0,-32.0,6458.419722424503,Case4
force_disp_Test_156.csv,Test_156,70.0,-86.0,4611.594982181081,Case4
force_disp_Test_157.csv,Test_157,78.0,-26.0,7610.389501731962,Case4
force_disp_Test_158.csv,Test_158,17.0,-43.0,7455.810587404853,Case4
force_disp_Test_159.csv,Test_159,-9.0,-4.0,4267.542858404089,Case4
force_disp_Test_160.csv,Test_160,47.0,-13.0,7323.433927324804,Case4
force_disp_Test_161.csv,Test_161,-43.0,-45.0,10437.139162342337,Case4
force_disp_Test_162.csv,Test_162,-71.0,-11.0,6772.271893460154,Case4
force_disp_Test_163.csv,Test_163,-84.0,28.0,7571.172369407428,Case4
force_disp_Test_164.csv,Test_164,-16.0,-5.0,5038.163977626102,Case4
force_disp_Test_165.csv,Test_165,-5.0,10.0,4616.582490604712,Case4
force_disp_Test_166.csv,Test_166,-61.0,-3.0,6840.473835881717,Case4
force_disp_Test_167.csv,Test_167,-4.0,-6.0,4488.450351485556,Case4
force_disp_Test_168.csv,Test_168,-5.0,-1.0,11591.474641550583,Case4
force_disp_Test_169.csv,Test_169,58.0,-70.0,7739.8607075403825,Case4
force_disp_Test_170.csv,Test_170,-35.0,-50.0,9210.473663926265,Case4
force_disp_Test_171.csv,Test_171,-6.0,-18.0,5081.54076738477,Case4
force_disp_Test_172.csv,Test_172,-68.0,5.0,6756.282934545184,Case4
force_disp_Test_173.csv,Test_173,82.0,-55.0,7446.86356777576,Case4
force_disp_Test_174.csv,Test_174,-76.0,51.0,9017.341679504323,Case4
force_disp_Test_175.csv,Test_175,-73.0,85.0,4298.531024147931,Case4
force_disp_Test_176.csv,Test_176,-36.0,30.0,8548.73040465072,Case4
force_disp_Test_177.csv,Test_177,25.0,-81.0,7427.862084587249,Case4
force_disp_Test_178.csv,Test_178,27.0,63.0,8186.938122022841,Case4
force_disp_Test_179.csv,Test_179,73.0,-44.0,8956.674580669807,Case4
force_disp_Test_180.csv,Test_180,-14.0,88.0,6540.939492371669,Case4
force_disp_Test_181.csv,Test_181,88.0,45.0,8447.547484966599,Case4
force_disp_Test_182.csv,Test_182,-14.0,42.0,7184.729909020651,Case4
force_disp_Test_183.csv,Test_183,37.0,63.0,9004.373983872552,Case4
force_disp_Test_184.csv,Test_184,83.0,43.0,8465.3020747716,Case4
force_disp_Test_185.csv,Test_185,-18.0,49.0,7665.455632397459,Case4
force_disp_Test_186.csv,Test_186,-54.0,1.0,6943.000399302032,Case4
force_disp_Test_187.csv,Test_187,-47.0,-37.0,9521.431627939932,Case4
force_disp_Test_188.csv,Test_188,-40.0,56.0,9673.450888141793,Case4
force_disp_Test_189.csv,Test_189,34.0,0.0,6082.068388142859,Case4
force_disp_Test_190.csv,Test_190,-80.0,40.0,8425.356405442357,Case4
force_disp_Test_191.csv,Test_191,-75.0,6.0,6429.327393041925,Case4
force_disp_Test_192.csv,Test_192,89.0,-86.0,3263.3188186067814,Case4
force_disp_Test_193.csv,Test_193,48.0,41.0,10046.174480990912,Case4
force_disp_Test_194.csv,Test_194,-11.0,-16.0,5237.654919306807,Case4
force_disp_Test_195.csv,Test_195,12.0,71.0,6946.349910892112,Case4
force_disp_Test_196.csv,Test_196,-32.0,84.0,7821.786440860429,Case4
force_disp_Test_197.csv,Test_197,-80.0,-38.0,8317.76013648186,Case4
force_disp_Test_198.csv,Test_198,-82.0,-53.0,7928.287032672046,Case4
force_disp_Test_199.csv,Test_199,-45.0,82.0,8574.72791292092,Case4
force_disp_Test_200.csv,Test_200,88.0,-42.0,8316.444040223607,Case4
force_disp_Test_201.csv,Test_201,-73.0,-27.0,7831.371908690561,Case4
force_disp_Test_202.csv,Test_202,-24.0,-76.0,7462.219246770399,Case4
force_disp_Test_203.csv,Test_203,33.0,58.0,8859.81603558297,Case4
force_disp_Test_204.csv,Test_204,27.0,-22.0,7044.645326569065,Case4
force_disp_Test_205.csv,Test_205,-58.0,-50.0,10405.310858162955,Case4
force_disp_Test_206.csv,Test_206,4.0,90.0,6074.071427162674,Case4
force_disp_Test_207.csv,Test_207,19.0,-83.0,6877.81567878057,Case4
force_disp_Test_208.csv,Test_208,-87.0,47.0,8521.277528450852,Case4
force_disp_Test_209.csv,Test_209,58.0,-69.0,7790.152050882739,Case4
force_disp_Test_210.csv,Test_210,-10.0,23.0,5820.59639528756,Case4
force_disp_Test_211.csv,Test_211,55.0,-59.0,8977.951214951056,Case4
force_disp_Test_212.csv,Test_212,-63.0,54.0,9102.073316116324,Case4
force_disp_Test_213.csv,Test_213,67.0,-42.0,9206.236256584609,Case4
force_disp_Test_214.csv,Test_214,63.0,-14.0,7279.9161091390515,Case4
force_disp_Test_215.csv,Test_215,9.0,13.0,4849.314193866626,Case4
force_disp_Test_216.csv,Test_216,-10.0,59.0,7242.66427212453,Case4
force_disp_Test_217.csv,Test_217,21.0,56.0,7853.240550876927,Case4
force_disp_Test_218.csv,Test_218,5.0,-15.0,4867.449820563283,Case4
force_disp_Test_219.csv,Test_219,-7.0,65.0,6932.388083725194,Case4
force_disp_Test_220.csv,Test_220,14.0,-23.0,5967.011292460819,Case4
force_disp_Test_221.csv,Test_221,74.0,-56.0,8068.908987704633,Case4
force_disp_Test_222.csv,Test_222,7.0,-80.0,6386.412938996282,Case4
force_disp_Test_223.csv,Test_223,-78.0,-48.0,8770.61738588107,Case4
force_disp_Test_224.csv,Test_224,-4.0,-43.0,6756.134135417976,Case4
force_disp_Test_225.csv,Test_225,2.0,-73.0,6553.797028649301,Case4
force_disp_Test_226.csv,Test_226,-42.0,80.0,8504.552723978,Case4
force_disp_Test_227.csv,Test_227,-42.0,-6.0,6687.500769842818,Case4
force_disp_Test_228.csv,Test_228,60.0,-31.0,8734.503444664257,Case4
force_disp_Test_229.csv,Test_229,42.0,86.0,8332.300372542817,Case4
force_disp_Test_230.csv,Test_230,-44.0,-30.0,8628.477266734028,Case4
force_disp_Test_231.csv,Test_231,-69.0,24.0,7851.701228449493,Case4
force_disp_Test_232.csv,Test_232,-8.0,-27.0,5854.452901889895,Case4
force_disp_Test_233.csv,Test_233,61.0,-20.0,7754.9070704342,Case4
force_disp_Test_234.csv,Test_234,-49.0,-40.0,9870.65127412545,Case4
force_disp_Test_235.csv,Test_235,-62.0,7.0,6933.2492408652315,Case4
force_disp_Test_236.csv,Test_236,16.0,-57.0,7618.114801552607,Case4
force_disp_Test_237.csv,Test_237,-32.0,66.0,8551.364840916036,Case4
force_disp_Test_238.csv,Test_238,64.0,-22.0,7883.04153052559,Case4
force_disp_Test_239.csv,Test_239,30.0,17.0,6745.651579757251,Case4
force_disp_Test_240.csv,Test_240,53.0,26.0,8282.711023932668,Case4
force_disp_Test_241.csv,Test_241,13.0,6.0,4712.504330772433,Case4
force_disp_Test_242.csv,Test_242,-31.0,60.0,8734.78748660295,Case4
force_disp_Test_243.csv,Test_243,-63.0,-63.0,7489.867644310873,Case4
force_disp_Test_244.csv,Test_244,85.0,-58.0,6585.13957749185,Case4
force_disp_Test_245.csv,Test_245,-34.0,-14.0,6645.13716517518,Case4
force_disp_Test_246.csv,Test_246,60.0,61.0,8016.524719105659,Case4
force_disp_Test_247.csv,Test_247,-83.0,78.0,3910.3576392995824,Case4
force_disp_Test_248.csv,Test_248,6.0,27.0,5791.436961737282,Case4
force_disp_Test_249.csv,Test_249,6.0,16.0,5014.3416237022275,Case4
force_disp_Test_250.csv,Test_250,-47.0,64.0,9693.143819672801,Case4
force_disp_Test_251.csv,Test_251,-69.0,0.0,6560.822273593419,Case4
force_disp_Test_252.csv,Test_252,-82.0,-45.0,8531.870916889393,Case4
force_disp_Test_253.csv,Test_253,56.0,-34.0,9073.869971416205,Case4
force_disp_Test_254.csv,Test_254,-75.0,-17.0,6987.70638296544,Case4
force_disp_Test_255.csv,Test_255,32.0,-60.0,8796.646424600342,Case4
force_disp_Test_256.csv,Test_256,-25.0,-11.0,5836.440591966097,Case4
force_disp_Test_257.csv,Test_257,65.0,80.0,5628.329122277541,Case4
force_disp_Test_258.csv,Test_258,54.0,-18.0,7719.553151008214,Case4
force_disp_Test_259.csv,Test_259,-6.0,38.0,6513.434386820206,Case4
force_disp_Test_260.csv,Test_260,-50.0,68.0,9565.940024932668,Case4
force_disp_Test_261.csv,Test_261,-14.0,-28.0,6248.642845926579,Case4
force_disp_Test_262.csv,Test_262,-57.0,76.0,7558.521585328418,Case4
force_disp_Test_263.csv,Test_263,-24.0,2.0,5480.171510131111,Case4
force_disp_Test_264.csv,Test_264,87.0,-65.0,5286.27500763011,Case4
force_disp_Test_265.csv,Test_265,-25.0,-84.0,7362.834359831665,Case4
force_disp_Test_266.csv,Test_266,-26.0,-39.0,7999.906321739766,Case4
force_disp_Test_267.csv,Test_267,-33.0,-46.0,9025.507685443468,Case4
force_disp_Test_268.csv,Test_268,-59.0,29.0,8528.921784722004,Case4
force_disp_Test_269.csv,Test_269,-60.0,60.0,8248.923787334112,Case4
force_disp_Test_270.csv,Test_270,10.0,76.0,6605.337987169939,Case4
force_disp_Test_271.csv,Test_271,-30.0,50.0,8798.518890412499,Case4
force_disp_Test_272.csv,Test_272,72.0,69.0,5881.108702172178,Case4
force_disp_Test_273.csv,Test_273,81.0,62.0,6032.558029957592,Case4
force_disp_Test_274.csv,Test_274,30.0,-25.0,7629.616753920288,Case4
force_disp_Test_275.csv,Test_275,80.0,-20.0,7028.847522719755,Case4
force_disp_Test_276.csv,Test_276,-88.0,70.0,4555.869102414041,Case4
force_disp_Test_277.csv,Test_277,57.0,88.0,6677.546177430286,Case4
force_disp_Test_278.csv,Test_278,18.0,78.0,6986.401290238939,Case4
force_disp_Test_279.csv,Test_279,-88.0,-89.0,3213.761617080221,Case4
force_disp_Test_280.csv,Test_280,-31.0,-12.0,6444.851030607163,Case4
force_disp_Test_281.csv,Test_281,-72.0,-17.0,7200.763124621847,Case4
force_disp_Test_282.csv,Test_282,25.0,-74.0,7657.1672168572795,Case4
force_disp_Test_283.csv,Test_283,34.0,-21.0,7306.768838299252,Case4
force_disp_Test_284.csv,Test_284,16.0,16.0,5663.779520126856,Case4
force_disp_Test_285.csv,Test_285,-21.0,55.0,7933.874078893078,Case4
force_disp_Test_286.csv,Test_286,40.0,-87.0,8252.835828434652,Case4
force_disp_Test_287.csv,Test_287,-77.0,22.0,7284.815639990839,Case4
force_disp_Test_288.csv,Test_288,37.0,70.0,8663.786558560198,Case4
force_disp_Test_289.csv,Test_289,-9.0,44.0,6906.107339208253,Case4
force_disp_Test_290.csv,Test_290,20.0,-82.0,7052.750141698297,Case4
force_disp_Test_291.csv,Test_291,26.0,5.0,5775.2654415921625,Case4
force_disp_Test_292.csv,Test_292,71.0,-88.0,4440.815415954187,Case4
force_disp_Test_293.csv,Test_293,-28.0,11.0,6159.111269899296,Case4
force_disp_Test_294.csv,Test_294,-71.0,-57.0,7786.067680964321,Case4
force_disp_Test_295.csv,Test_295,-84.0,-9.0,6279.295256327633,Case4
force_disp_Test_296.csv,Test_296,-48.0,82.0,8642.350030281408,Case4
force_disp_Test_297.csv,Test_297,-13.0,-4.0,4755.711890487717,Case4
force_disp_Test_298.csv,Test_298,-19.0,-23.0,6383.194555592167,Case4
force_disp_Test_299.csv,Test_299,5.0,-32.0,6165.130861327447,Case4
force_disp_Test_300.csv,Test_300,51.0,46.0,10588.056327098047,Case4
