filename,test_id,theta1,theta2,pt,case
force_disp_Test_108.csv,Test_108,46.0,-72.0,9080.962746517927,Case2
force_disp_Test_109.csv,Test_109,-69.0,17.0,7277.892356259281,Case2
force_disp_Test_110.csv,Test_110,-51.0,1.0,7005.36621778317,Case2
force_disp_Test_111.csv,Test_111,7.0,87.0,6103.14862576846,Case2
force_disp_Test_112.csv,Test_112,21.0,-8.0,5363.467522077733,Case2
force_disp_Test_113.csv,Test_113,35.0,-2.0,6309.8617823436425,Case2
force_disp_Test_114.csv,Test_114,-35.0,-78.0,8150.581691825827,Case2
force_disp_Test_115.csv,Test_115,22.0,74.0,7444.80656374171,Case2
force_disp_Test_116.csv,Test_116,12.0,-85.0,6472.2934192740395,Case2
force_disp_Test_117.csv,Test_117,-87.0,33.0,7842.651231101162,Case2
force_disp_Test_118.csv,Test_118,54.0,-88.0,7422.019602197723,Case2
force_disp_Test_119.csv,Test_119,31.0,-10.0,6211.292233677788,Case2
force_disp_Test_120.csv,Test_120,-58.0,-26.0,8290.154780623041,Case2
force_disp_Test_121.csv,Test_121,-50.0,14.0,7343.245294243103,Case2
force_disp_Test_122.csv,Test_122,20.0,-73.0,7275.527452847364,Case2
force_disp_Test_123.csv,Test_123,76.0,4.0,6356.380085896413,Case2
force_disp_Test_124.csv,Test_124,42.0,-66.0,9236.750113985738,Case2
force_disp_Test_125.csv,Test_125,-3.0,72.0,6528.777480626151,Case2
force_disp_Test_126.csv,Test_126,-8.0,18.0,5228.22718184735,Case2
force_disp_Test_127.csv,Test_127,-66.0,77.0,5805.745766411929,Case2
force_disp_Test_128.csv,Test_128,59.0,-70.0,7535.708159767084,Case2
force_disp_Test_129.csv,Test_129,24.0,11.0,5789.050357961961,Case2
force_disp_Test_130.csv,Test_130,-59.0,12.0,7267.683202843837,Case2
force_disp_Test_131.csv,Test_131,41.0,53.0,9827.464421406341,Case2
force_disp_Test_132.csv,Test_132,38.0,35.0,9204.975311628454,Case2
force_disp_Test_133.csv,Test_133,-21.0,37.0,7462.520355505316,Case2
force_disp_Test_134.csv,Test_134,-56.0,37.0,9360.42609771498,Case2
force_disp_Test_135.csv,Test_135,39.0,-76.0,8533.707957072267,Case2
force_disp_Test_136.csv,Test_136,8.0,-68.0,6874.297674547146,Case2
force_disp_Test_137.csv,Test_137,68.0,53.0,9661.755871863594,Case2
force_disp_Test_138.csv,Test_138,-28.0,-75.0,7785.112977325935,Case2
force_disp_Test_139.csv,Test_139,-52.0,-36.0,9303.082804276617,Case2
force_disp_Test_140.csv,Test_140,1.0,-3.0,11665.033231579439,Case2
force_disp_Test_141.csv,Test_141,79.0,49.0,8738.29844158857,Case2
force_disp_Test_142.csv,Test_142,56.0,10.0,7095.17391946656,Case2
force_disp_Test_143.csv,Test_143,39.0,-35.0,9303.816029788943,Case2
force_disp_Test_144.csv,Test_144,-86.0,-39.0,8189.143834710542,Case2
force_disp_Test_145.csv,Test_145,29.0,32.0,8217.944877826529,Case2
force_disp_Test_146.csv,Test_146,-41.0,-28.0,8352.300343441795,Case2
force_disp_Test_147.csv,Test_147,47.0,23.0,7997.19028647722,Case2
force_disp_Test_148.csv,Test_148,46.0,-62.0,9753.191144833758,Case2
force_disp_Test_149.csv,Test_149,24.0,-59.0,8161.082343836658,Case2
force_disp_Test_150.csv,Test_150,15.0,-47.0,7450.379497600241,Case2
force_disp_Test_151.csv,Test_151,-66.0,-82.0,5353.531975981881,Case2
force_disp_Test_152.csv,Test_152,-23.0,-66.0,7795.910182133222,Case2
force_disp_Test_153.csv,Test_153,50.0,-62.0,10068.454441796988,Case2
force_disp_Test_154.csv,Test_154,-65.0,-65.0,7083.937441816275,Case2
force_disp_Test_155.csv,Test_155,11.0,-32.0,6458.449818304124,Case2
force_disp_Test_156.csv,Test_156,70.0,-86.0,4612.560869506229,Case2
force_disp_Test_157.csv,Test_157,78.0,-26.0,7607.65070451984,Case2
force_disp_Test_158.csv,Test_158,17.0,-43.0,7458.889677252563,Case2
force_disp_Test_159.csv,Test_159,-9.0,-4.0,4267.4227905239495,Case2
force_disp_Test_160.csv,Test_160,47.0,-13.0,7192.0652450744265,Case2
force_disp_Test_161.csv,Test_161,-43.0,-45.0,10438.019316713633,Case2
force_disp_Test_162.csv,Test_162,-71.0,-11.0,6776.0381295866655,Case2
force_disp_Test_163.csv,Test_163,-84.0,28.0,7568.7320612622925,Case2
force_disp_Test_164.csv,Test_164,-16.0,-5.0,5038.840964001595,Case2
force_disp_Test_165.csv,Test_165,-5.0,10.0,4615.417633628161,Case2
force_disp_Test_166.csv,Test_166,-61.0,-3.0,6830.373341292009,Case2
force_disp_Test_167.csv,Test_167,-4.0,-6.0,4483.969980956597,Case2
force_disp_Test_168.csv,Test_168,-5.0,-1.0,11588.63193082034,Case2
force_disp_Test_169.csv,Test_169,58.0,-70.0,7720.602925318218,Case2
force_disp_Test_170.csv,Test_170,-35.0,-50.0,9256.937724435724,Case2
force_disp_Test_171.csv,Test_171,-6.0,-18.0,5080.205675128413,Case2
force_disp_Test_172.csv,Test_172,-68.0,5.0,6758.995375179671,Case2
force_disp_Test_173.csv,Test_173,82.0,-55.0,7446.145385103274,Case2
force_disp_Test_174.csv,Test_174,-76.0,51.0,9016.56679739327,Case2
force_disp_Test_175.csv,Test_175,-73.0,85.0,4298.546627302681,Case2
force_disp_Test_176.csv,Test_176,-36.0,30.0,8549.282438202226,Case2
force_disp_Test_177.csv,Test_177,25.0,-81.0,7430.202124638852,Case2
force_disp_Test_178.csv,Test_178,27.0,63.0,8272.789180832258,Case2
force_disp_Test_179.csv,Test_179,73.0,-44.0,8910.85584955233,Case2
force_disp_Test_180.csv,Test_180,-14.0,88.0,6545.690092157038,Case2
force_disp_Test_181.csv,Test_181,88.0,45.0,8402.686332020308,Case2
force_disp_Test_182.csv,Test_182,-14.0,42.0,7189.420068139018,Case2
force_disp_Test_183.csv,Test_183,37.0,63.0,9003.180314314966,Case2
force_disp_Test_184.csv,Test_184,83.0,43.0,8414.410153673603,Case2
force_disp_Test_185.csv,Test_185,-18.0,49.0,7668.279566665702,Case2
force_disp_Test_186.csv,Test_186,-54.0,1.0,6946.8752878813075,Case2
force_disp_Test_187.csv,Test_187,-47.0,-37.0,9525.904863820493,Case2
force_disp_Test_188.csv,Test_188,-40.0,56.0,9672.880328985164,Case2
force_disp_Test_189.csv,Test_189,34.0,0.0,6264.147664952297,Case2
force_disp_Test_190.csv,Test_190,-80.0,40.0,8422.986907255154,Case2
force_disp_Test_191.csv,Test_191,-75.0,6.0,6431.526123776949,Case2
force_disp_Test_192.csv,Test_192,89.0,-86.0,3263.124877292651,Case2
force_disp_Test_193.csv,Test_193,48.0,41.0,10045.609013157307,Case2
force_disp_Test_194.csv,Test_194,-11.0,-16.0,5234.989173717237,Case2
force_disp_Test_195.csv,Test_195,12.0,71.0,6949.897117760036,Case2
force_disp_Test_196.csv,Test_196,-32.0,84.0,7819.318444286175,Case2
force_disp_Test_197.csv,Test_197,-80.0,-38.0,8321.619700250285,Case2
force_disp_Test_198.csv,Test_198,-82.0,-53.0,7986.8313675062445,Case2
force_disp_Test_199.csv,Test_199,-45.0,82.0,8572.063221970291,Case2
force_disp_Test_200.csv,Test_200,88.0,-42.0,8319.12630855813,Case2
force_disp_Test_201.csv,Test_201,-73.0,-27.0,7836.179024198517,Case2
force_disp_Test_202.csv,Test_202,-24.0,-76.0,7458.751996437072,Case2
force_disp_Test_203.csv,Test_203,33.0,58.0,8856.850457360058,Case2
force_disp_Test_204.csv,Test_204,27.0,-22.0,7046.353877859408,Case2
force_disp_Test_205.csv,Test_205,-58.0,-50.0,10407.867915898876,Case2
force_disp_Test_206.csv,Test_206,4.0,90.0,6075.07227135913,Case2
force_disp_Test_207.csv,Test_207,19.0,-83.0,6873.175854888429,Case2
force_disp_Test_208.csv,Test_208,-87.0,47.0,8483.835915307347,Case2
force_disp_Test_209.csv,Test_209,58.0,-69.0,7788.629157755992,Case2
force_disp_Test_210.csv,Test_210,-10.0,23.0,5817.790291600348,Case2
force_disp_Test_211.csv,Test_211,55.0,-59.0,8976.960867943873,Case2
force_disp_Test_212.csv,Test_212,-63.0,54.0,9083.72940359844,Case2
force_disp_Test_213.csv,Test_213,67.0,-42.0,9160.870649150625,Case2
force_disp_Test_214.csv,Test_214,63.0,-14.0,7289.189214645425,Case2
force_disp_Test_215.csv,Test_215,9.0,13.0,4846.3193754628155,Case2
force_disp_Test_216.csv,Test_216,-10.0,59.0,7240.504647620444,Case2
force_disp_Test_217.csv,Test_217,21.0,56.0,7852.599044131925,Case2
force_disp_Test_218.csv,Test_218,5.0,-15.0,4866.431889905723,Case2
force_disp_Test_219.csv,Test_219,-7.0,65.0,6932.209052608763,Case2
force_disp_Test_220.csv,Test_220,14.0,-23.0,5966.654995960726,Case2
force_disp_Test_221.csv,Test_221,74.0,-56.0,8067.279895111892,Case2
force_disp_Test_222.csv,Test_222,7.0,-80.0,6389.013921313859,Case2
force_disp_Test_223.csv,Test_223,-78.0,-48.0,8805.191022285495,Case2
force_disp_Test_224.csv,Test_224,-4.0,-43.0,6759.849947953747,Case2
force_disp_Test_225.csv,Test_225,2.0,-73.0,6399.36084008656,Case2
force_disp_Test_226.csv,Test_226,-42.0,80.0,8507.313256683265,Case2
force_disp_Test_227.csv,Test_227,-42.0,-6.0,6695.064652612253,Case2
force_disp_Test_228.csv,Test_228,60.0,-31.0,8667.699960630836,Case2
force_disp_Test_229.csv,Test_229,42.0,86.0,8333.647586458595,Case2
force_disp_Test_230.csv,Test_230,-44.0,-30.0,8632.72009166208,Case2
force_disp_Test_231.csv,Test_231,-69.0,24.0,7849.97411526306,Case2
force_disp_Test_232.csv,Test_232,-8.0,-27.0,5847.175897144417,Case2
force_disp_Test_233.csv,Test_233,61.0,-20.0,7758.526056016842,Case2
force_disp_Test_234.csv,Test_234,-49.0,-40.0,9902.179436097,Case2
force_disp_Test_235.csv,Test_235,-62.0,7.0,6934.52857999645,Case2
force_disp_Test_236.csv,Test_236,16.0,-57.0,7502.29953331159,Case2
force_disp_Test_237.csv,Test_237,-32.0,66.0,8548.21901016473,Case2
force_disp_Test_238.csv,Test_238,64.0,-22.0,7784.286215060927,Case2
force_disp_Test_239.csv,Test_239,30.0,17.0,6746.491261343217,Case2
force_disp_Test_240.csv,Test_240,53.0,26.0,8280.67513533609,Case2
force_disp_Test_241.csv,Test_241,13.0,6.0,4707.946590397872,Case2
force_disp_Test_242.csv,Test_242,-31.0,60.0,8665.694702331131,Case2
force_disp_Test_243.csv,Test_243,-63.0,-63.0,7524.314508676943,Case2
force_disp_Test_244.csv,Test_244,85.0,-58.0,6585.400227377033,Case2
force_disp_Test_245.csv,Test_245,-34.0,-14.0,6643.369394053985,Case2
force_disp_Test_246.csv,Test_246,60.0,61.0,8069.070996124566,Case2
force_disp_Test_247.csv,Test_247,-83.0,78.0,3910.662687847563,Case2
force_disp_Test_248.csv,Test_248,6.0,27.0,5795.185060406668,Case2
force_disp_Test_249.csv,Test_249,6.0,16.0,5013.545602392656,Case2
force_disp_Test_250.csv,Test_250,-47.0,64.0,9722.795690861292,Case2
force_disp_Test_251.csv,Test_251,-69.0,0.0,6563.6650688922755,Case2
force_disp_Test_252.csv,Test_252,-82.0,-45.0,8531.391764270313,Case2
force_disp_Test_253.csv,Test_253,56.0,-34.0,9018.917592963477,Case2
force_disp_Test_254.csv,Test_254,-75.0,-17.0,6991.139652161381,Case2
force_disp_Test_255.csv,Test_255,32.0,-60.0,8732.75541162058,Case2
force_disp_Test_256.csv,Test_256,-25.0,-11.0,5840.17981276812,Case2
force_disp_Test_257.csv,Test_257,65.0,80.0,5647.170221596212,Case2
force_disp_Test_258.csv,Test_258,54.0,-18.0,7726.9567848106535,Case2
force_disp_Test_259.csv,Test_259,-6.0,38.0,6512.083361814975,Case2
force_disp_Test_260.csv,Test_260,-50.0,68.0,9567.081432562121,Case2
force_disp_Test_261.csv,Test_261,-14.0,-28.0,6245.527504103815,Case2
force_disp_Test_262.csv,Test_262,-57.0,76.0,7559.357733009482,Case2
force_disp_Test_263.csv,Test_263,-24.0,2.0,5481.067595556632,Case2
force_disp_Test_264.csv,Test_264,87.0,-65.0,5286.590681658748,Case2
force_disp_Test_265.csv,Test_265,-25.0,-84.0,7255.995454276849,Case2
force_disp_Test_266.csv,Test_266,-26.0,-39.0,8083.301867235183,Case2
force_disp_Test_267.csv,Test_267,-33.0,-46.0,9022.182441837189,Case2
force_disp_Test_268.csv,Test_268,-59.0,29.0,8522.94973684545,Case2
force_disp_Test_269.csv,Test_269,-60.0,60.0,8248.11079952405,Case2
force_disp_Test_270.csv,Test_270,10.0,76.0,6605.918039269294,Case2
force_disp_Test_271.csv,Test_271,-30.0,50.0,8796.702087737242,Case2
force_disp_Test_272.csv,Test_272,72.0,69.0,5914.521455823994,Case2
force_disp_Test_273.csv,Test_273,81.0,62.0,6050.564696641284,Case2
force_disp_Test_274.csv,Test_274,30.0,-25.0,7630.055451403598,Case2
force_disp_Test_275.csv,Test_275,80.0,-20.0,7031.566114529592,Case2
force_disp_Test_276.csv,Test_276,-88.0,70.0,4555.85416875518,Case2
force_disp_Test_277.csv,Test_277,57.0,88.0,6700.8635065961225,Case2
force_disp_Test_278.csv,Test_278,18.0,78.0,6988.514101721468,Case2
force_disp_Test_279.csv,Test_279,-88.0,-89.0,3213.6378290081702,Case2
force_disp_Test_280.csv,Test_280,-31.0,-12.0,6442.4468317275505,Case2
force_disp_Test_281.csv,Test_281,-72.0,-17.0,7193.076276587128,Case2
force_disp_Test_282.csv,Test_282,25.0,-74.0,7663.764703293749,Case2
force_disp_Test_283.csv,Test_283,34.0,-21.0,7300.873461401293,Case2
force_disp_Test_284.csv,Test_284,16.0,16.0,11751.284820193521,Case2
force_disp_Test_285.csv,Test_285,-21.0,55.0,7924.035897102099,Case2
force_disp_Test_286.csv,Test_286,40.0,-87.0,8249.377562653859,Case2
force_disp_Test_287.csv,Test_287,-77.0,22.0,7283.929959861705,Case2
force_disp_Test_288.csv,Test_288,37.0,70.0,8665.051389555934,Case2
force_disp_Test_289.csv,Test_289,-9.0,44.0,6902.080233405273,Case2
force_disp_Test_290.csv,Test_290,20.0,-82.0,7057.992665141844,Case2
force_disp_Test_291.csv,Test_291,26.0,5.0,5776.851231913564,Case2
force_disp_Test_292.csv,Test_292,71.0,-88.0,4440.48009257036,Case2
force_disp_Test_293.csv,Test_293,-28.0,11.0,6157.102921295528,Case2
force_disp_Test_294.csv,Test_294,-71.0,-57.0,7848.935449728033,Case2
force_disp_Test_295.csv,Test_295,-84.0,-9.0,6280.833585954962,Case2
force_disp_Test_296.csv,Test_296,-48.0,82.0,8639.96047552493,Case2
force_disp_Test_297.csv,Test_297,-13.0,-4.0,4755.369332838716,Case2
force_disp_Test_298.csv,Test_298,-19.0,-23.0,6376.712946791881,Case2
force_disp_Test_299.csv,Test_299,5.0,-32.0,6167.241333249499,Case2
force_disp_Test_300.csv,Test_300,51.0,46.0,10587.348986527171,Case2
