File = D:\Moldex3D\02. AI\Surrogate model - 2\Report\XYPlot\Packing-Sprue Pressure.csv

Title,Packing-Sprue Pressure
,,
Time (sec),Run 36 : V03FAM_G04_P01 (MPa),
0.00053615,0.000615978,
0.00160368,0.00732256,
0.00274448,0.0106196,
0.00383684,0.00322387,
0.00495914,0.167424,
0.0061025,1.19917,
0.00708458,2.03385,
0.00766375,1.84958,
0.00813841,1.75518,
0.00862627,1.74196,
0.00909507,1.7453,
0.00952572,1.78293,
0.0100233,1.857,
0.01062,1.91439,
0.0112257,1.97045,
0.0118563,2.03004,
0.012602,2.09258,
0.013355,2.14116,
0.0141101,2.1854,
0.0148722,2.22711,
0.0157734,2.28642,
0.016671,2.33398,
0.0175746,2.37739,
0.0186355,2.41636,
0.0197054,2.48081,
0.0207751,2.46817,
0.0218169,2.51544,
0.0230276,2.56778,
0.0242343,2.61617,
0.0254496,2.70626,
0.0267049,2.73517,
0.027968,2.76362,
0.0294502,2.76824,
0.0308992,2.81223,
0.0323366,2.85453,
0.0337813,2.89129,
0.0352314,2.92481,
0.0366855,2.95665,
0.0383878,2.99245,
0.0400921,3.02758,
0.0417992,3.06025,
0.0435168,3.09169,
0.0452435,3.12131,
0.0469825,3.14981,
0.0487265,3.17704,
0.0507602,3.20818,
0.0527849,3.23998,
0.0548187,3.269,
0.0568589,3.29657,
0.058909,3.32413,
0.0609742,3.37964,
0.0629616,3.38423,
0.0650364,3.40513,
0.0674722,3.43249,
0.0698979,3.45987,
0.0723344,3.48685,
0.0747774,3.51366,
0.0772239,3.53929,
0.0796872,3.565,
0.0821637,3.58998,
0.0846433,3.61457,
0.0875418,3.64322,
0.0904367,3.67174,
0.0933407,3.69893,
0.0962536,3.72534,
0.0991765,3.75096,
0.102112,3.77627,
0.105058,3.80156,
0.108012,3.82575,
0.110972,3.84984,
0.113935,3.87356,
0.11739,3.90124,
0.120831,3.92899,
0.12429,3.95599,
0.127756,3.98193,
0.131229,4.00703,
0.134709,4.03202,
0.138193,4.05692,
0.141686,4.08119,
0.145192,4.10538,
0.148702,4.12897,
0.152217,4.15199,
0.155738,4.17473,
0.159825,4.20134,
0.163898,4.22835,
0.167991,4.25413,
0.172043,4.27921,
0.175987,4.32081,
0.180024,4.35225,
0.18409,4.37562,
0.188057,4.4081,
0.192002,4.43945,
0.195949,4.46852,
0.199912,4.49675,
0.203879,4.5241,
0.207852,4.55078,
0.211823,4.57698,
0.215796,4.60314,
0.219788,4.62841,
0.223768,4.65326,
0.227578,4.68546,
0.231103,4.77681,
0.234654,4.90549,
0.238258,4.91369,
0.241889,4.95089,
0.245526,4.99271,
0.249148,5.03649,
0.252732,5.08345,
0.256307,5.12774,
0.259867,5.17429,
0.263425,5.22172,
0.26697,5.27103,
0.270516,5.3183,
0.274046,5.36591,
0.277576,5.41434,
0.281097,5.45923,
0.284553,5.5151,
0.288059,5.56227,
0.291566,5.61118,
0.295063,5.65631,
0.298501,5.71441,
0.301995,5.76233,
0.305496,5.79284,
0.308863,5.86438,
0.312356,5.89267,
0.315745,5.96183,
0.319241,5.98939,
0.32263,6.04071,
0.326014,6.10834,
0.329544,6.13442,
0.332948,6.1994,
0.336493,6.2282,
0.339927,6.27619,
0.34335,6.34046,
0.34694,6.36866,
0.350417,6.41414,
0.3539,6.45985,
0.357396,6.50414,
0.360903,6.55978,
0.364569,6.58639,
0.368136,6.62929,
0.371697,6.67309,
0.375268,6.71511,
0.378872,6.75608,
0.382486,6.79681,
0.386109,6.84572,
0.389899,6.87114,
0.393588,6.91156,
0.397253,6.95186,
0.400968,6.99108,
0.404683,7.02933,
0.40843,7.0742,
0.412318,7.09988,
0.416112,7.1451,
0.420048,7.17208,
0.423877,7.21034,
0.427682,7.24737,
0.431479,7.28977,
0.435398,7.31721,
0.43915,7.36108,
0.442847,7.41572,
0.446728,7.44635,
0.450619,7.47789,
0.454378,7.52896,
0.458263,7.5595,
0.462022,7.60067,
0.465768,7.64311,
0.469533,7.68407,
0.473265,7.72493,
0.477017,7.76515,
0.480754,7.80652,
0.484506,7.84668,
0.488231,7.88777,
0.491984,7.93636,
0.49585,7.9669,
0.499618,8.00906,
0.503351,8.05224,
0.507107,8.10258,
0.510998,8.13292,
0.514767,8.18293,
0.518652,8.21587,
0.522418,8.25892,
0.526177,8.30273,
0.529927,8.34488,
0.53371,8.39535,
0.537607,8.43221,
0.541506,8.47317,
0.545395,8.51037,
0.549144,8.56384,
0.552945,8.60555,
0.556764,8.64763,
0.560527,8.68388,
0.564132,8.7294,
0.567652,8.77371,
0.5684,8.79098,
0.572601,11.1231,
0.576352,13.1173,
0.578688,14.3131,
0.578688,14.3131,
0.582736,16.3367,
0.587027,18.3948,
0.591576,20.4828,
0.596397,22.5954,
0.601508,24.7268,
0.606925,26.8706,
0.612667,29.0199,
0.618754,31.1674,
0.625024,33.2446,
0.631481,35.25,
0.638133,37.1822,
0.644984,39.04,
0.65204,40.8225,
0.659308,42.5288,
0.666794,44.1586,
0.674505,45.7117,
0.682447,47.188,
0.690627,48.5878,
0.699053,49.9116,
0.707731,51.1603,
0.71667,52.3349,
0.725877,53.4365,
0.73536,54.4667,
0.745128,55.4272,
0.755189,56.3198,
0.765551,57.1468,
0.776224,57.9103,
0.787218,58.6127,
0.798541,59.2567,
0.810205,59.8449,
0.822218,60.3801,
0.834591,60.8651,
0.847336,61.3029,
0.860462,61.6963,
0.873983,62.0484,
0.889532,62.3985,
0.907413,62.7385,
0.927977,63.0596,
0.951624,63.3529,
0.978819,63.6105,
1.01009,63.8261,
1.04606,63.9966,
1.08742,64.1221,
1.13498,64.2067,
1.18968,64.2577,
1.24985,64.2832,
1.31604,64.2943,
1.38884,64.2985,
1.46893,64.2997,
1.55702,64.3,
1.65392,64.3,
1.76051,64.3,
1.87777,64.3,
2.00674,64.3,
2.14862,64.3,
2.30468,64.3,
2.47635,64.3,
2.66518,64.3,
2.8729,64.3,
3.0827,64.3,
3.2946,64.3,
3.50861,64.3,
3.5884,64.3,
3.67617,64.3,
3.69172,54.3,
3.70961,44.5885,
3.73018,35.4177,
3.75383,27.0404,
3.78103,19.6852,
3.81231,13.5275,
3.84828,8.66127,
3.88965,5.0782,
3.93723,2.66229,
3.99194,1.20574,
4.05212,0.480109,
4.11832,0.162279,
4.19114,0.0441082,
4.27124,0.0087769,
4.48739,1e-06,
4.70571,1e-06,
4.92621,1e-06,
5.14891,1e-06,
5.37384,1e-06,
5.60102,1e-06,
5.83047,1e-06,
6.06221,1e-06,
6.29628,1e-06,
6.53268,1e-06,
6.77145,1e-06,
7.0126,1e-06,
7.25617,1e-06,
7.50217,1e-06,
7.75064,1e-06,
8.00158,1e-06,
8.25504,1e-06,
8.51103,1e-06,
8.76958,1e-06,
9.03072,1e-06,
9.29447,1e-06,
9.56085,1e-06,
9.8299,1e-06,
10.1016,1e-06,
10.3761,1e-06,
10.6533,1e-06,
10.9333,1e-06,
11.2161,1e-06,
11.5016,1e-06,
11.7901,1e-06,
12.0815,1e-06,
12.3757,1e-06,
12.6729,1e-06,
12.9731,1e-06,
13.2762,1e-06,
13.5824,1e-06,
13.8917,1e-06,
14.2041,1e-06,
14.5196,1e-06,
14.8382,1e-06,
15.16,1e-06,
15.4851,1e-06,
15.8133,1e-06,
16.1449,1e-06,
16.4798,1e-06,
16.8181,1e-06,
17.1597,1e-06,
17.5047,1e-06,
17.8532,1e-06,
18.2052,1e-06,
18.5607,1e-06,
18.9197,1e-06,
19.2824,1e-06,
19.6486,1e-06,
20.0185,1e-06,
20.3922,1e-06,
20.7695,1e-06,
21.1507,1e-06,
21.5356,1e-06,
21.9244,1e-06,
22.3171,1e-06,
22.7137,1e-06,
22.7884,1e-06,
22.8706,1e-06,
