File = D:\Moldex3D\02. AI\Surrogate model - 2\Report\XYPlot\Packing-Sprue Pressure.csv

Title,Packing-Sprue Pressure
,,
Time (sec),Run 60 : V03FAM_G08_P05 (MPa),
0.000685434,0.00163547,
0.00188191,0.000199855,
0.00323189,0.00877293,
0.00455491,0.00256163,
0.00589976,0.132986,
0.00725152,1.09341,
0.00844816,1.9187,
0.00909407,1.78188,
0.00964144,1.67544,
0.0102289,1.67349,
0.0108123,1.67993,
0.0113758,1.64986,
0.0119832,1.72117,
0.0126642,1.78489,
0.0134755,1.84905,
0.0143236,1.90423,
0.0151869,1.88196,
0.0160442,1.96802,
0.0170834,2.00846,
0.018133,2.05996,
0.0191834,2.0952,
0.020421,2.14399,
0.0216573,2.18056,
0.022898,2.21346,
0.0243576,2.25659,
0.0258061,2.29306,
0.0272681,2.28721,
0.0289511,2.36879,
0.0306537,2.39949,
0.0323784,2.39833,
0.0340738,2.43159,
0.0357637,2.46343,
0.0377398,2.49602,
0.0397043,2.52783,
0.0416818,2.55743,
0.0436853,2.58416,
0.0456977,2.6091,
0.0477129,2.63257,
0.0500791,2.6587,
0.0524374,2.68595,
0.0547982,2.71041,
0.0571672,2.73413,
0.0595512,2.75658,
0.0619518,2.77907,
0.0647688,2.8039,
0.0675799,2.82952,
0.0704067,2.85322,
0.0732392,2.87549,
0.076083,2.89731,
0.0789376,2.91908,
0.0817574,2.94224,
0.0851074,2.96507,
0.0884575,2.98902,
0.0918237,3.01167,
0.0951942,3.03344,
0.0985681,3.05472,
0.101965,3.07582,
0.105373,3.09617,
0.108795,3.11639,
0.112795,3.14029,
0.116788,3.16432,
0.1208,3.18639,
0.12482,3.2078,
0.12884,3.22808,
0.132864,3.24824,
0.136899,3.26778,
0.140943,3.28725,
0.144999,3.30603,
0.149026,3.32441,
0.152932,3.35508,
0.157499,3.39036,
0.162094,3.42124,
0.166701,3.44908,
0.171325,3.47543,
0.175981,3.50065,
0.180654,3.52498,
0.185344,3.54941,
0.190061,3.56914,
0.194664,3.5969,
0.199259,3.62338,
0.203887,3.65054,
0.20866,3.66782,
0.213341,3.6917,
0.218003,3.71541,
0.222676,3.73812,
0.227368,3.75988,
0.232081,3.78201,
0.236828,3.80378,
0.241592,3.8248,
0.246356,3.8456,
0.251133,3.86624,
0.255926,3.8868,
0.260701,3.90697,
0.265486,3.92688,
0.270294,3.94686,
0.275101,3.96597,
0.279914,3.98511,
0.285531,4.00721,
0.291136,4.02997,
0.296671,4.0511,
0.301841,4.09651,
0.306769,4.25147,
0.311742,4.28143,
0.316703,4.31188,
0.321628,4.3539,
0.326488,4.39356,
0.331331,4.43307,
0.336161,4.47537,
0.340959,4.51798,
0.345731,4.55976,
0.350485,4.60203,
0.355217,4.6463,
0.359934,4.68856,
0.364652,4.73137,
0.369347,4.77283,
0.374052,4.81402,
0.378746,4.85587,
0.383451,4.89757,
0.388189,4.93809,
0.392943,4.97968,
0.397736,5.01818,
0.402504,5.05713,
0.407295,5.09531,
0.412093,5.13355,
0.416929,5.1721,
0.421781,5.20985,
0.426672,5.24693,
0.431577,5.28437,
0.436509,5.32151,
0.441476,5.3583,
0.446479,5.39515,
0.451512,5.43101,
0.456567,5.46651,
0.461657,5.50198,
0.466779,5.53709,
0.471929,5.57178,
0.477129,5.59988,
0.482171,5.64526,
0.487404,5.67582,
0.492675,5.70328,
0.497774,5.74543,
0.503096,5.77633,
0.508465,5.80396,
0.513686,5.84042,
0.518921,5.87885,
0.524344,5.90472,
0.529657,5.94141,
0.535137,5.96768,
0.540489,6.00212,
0.545807,6.03507,
0.551153,6.06785,
0.55668,6.09381,
0.562056,6.12666,
0.567373,6.15976,
0.572647,6.19446,
0.577842,6.23864,
0.583248,6.26532,
0.588654,6.29765,
0.594089,6.33141,
0.599493,6.3648,
0.604756,6.4072,
0.610142,6.44051,
0.615582,6.47425,
0.620849,6.51657,
0.626226,6.54877,
0.631465,6.58823,
0.636665,6.62664,
0.641821,6.66404,
0.646973,6.70078,
0.652092,6.73556,
0.657199,6.77015,
0.662317,6.80452,
0.667316,6.83775,
0.671643,6.95556,
0.675359,7.36736,
0.676173,7.31546,
0.679765,9.6032,
0.683381,11.8232,
0.686371,13.5925,
0.686371,13.5925,
0.690822,16.1476,
0.695539,18.7354,
0.70054,21.349,
0.705841,23.981,
0.71146,26.6229,
0.717416,29.2661,
0.72373,31.9009,
0.730232,34.4435,
0.73693,36.892,
0.743829,39.2451,
0.750935,41.5015,
0.758254,43.6605,
0.765793,45.7215,
0.773557,47.6843,
0.781555,49.549,
0.789793,51.3161,
0.798277,52.9862,
0.807017,54.5605,
0.816018,56.0403,
0.82529,57.4273,
0.834839,58.7234,
0.844675,59.931,
0.854807,61.0524,
0.865242,62.0904,
0.87599,63.0481,
0.887061,63.9284,
0.898463,64.7347,
0.910208,65.4706,
0.922306,66.1395,
0.934766,66.7451,
0.9476,67.2912,
0.960819,67.7815,
0.974434,68.2197,
0.988458,68.6096,
1.0029,68.9549,
1.01951,69.2946,
1.03862,69.6204,
1.06059,69.9235,
1.08585,70.1954,
1.1149,70.4292,
1.14831,70.6199,
1.18674,70.766,
1.23092,70.8694,
1.28174,70.9357,
1.33764,70.9717,
1.39912,70.9891,
1.46676,70.9965,
1.54115,70.9991,
1.62299,70.9998,
1.71301,71,
1.81203,71,
1.92096,71,
2.04078,71,
2.17258,71,
2.31756,71,
2.47704,71,
2.65246,71,
2.84543,71,
3.0577,71,
3.27208,71,
3.48862,71,
3.70731,71,
3.91617,71,
3.94588,61,
3.96228,51,
3.98113,41.3852,
4.00281,32.4128,
4.02774,24.3315,
4.05642,17.3551,
4.08939,11.6326,
4.12731,7.22163,
4.17091,4.0725,
4.22106,2.03023,
4.27622,0.9103,
4.3369,0.357939,
4.40365,0.119026,
4.47707,0.0316352,
4.55784,0.00608544,
4.77872,1e-06,
5.00181,1e-06,
5.22714,1e-06,
5.45471,1e-06,
5.68457,1e-06,
5.91672,1e-06,
6.15119,1e-06,
6.38801,1e-06,
6.62719,1e-06,
6.86877,1e-06,
7.11277,1e-06,
7.3592,1e-06,
7.6081,1e-06,
7.85949,1e-06,
8.11339,1e-06,
8.36983,1e-06,
8.62883,1e-06,
8.89042,1e-06,
9.15463,1e-06,
9.42148,1e-06,
9.69101,1e-06,
9.96322,1e-06,
10.2382,1e-06,
10.5159,1e-06,
10.7963,1e-06,
11.0796,1e-06,
11.3657,1e-06,
11.6546,1e-06,
11.9465,1e-06,
12.2413,1e-06,
12.539,1e-06,
12.8397,1e-06,
13.1434,1e-06,
13.4501,1e-06,
13.7599,1e-06,
14.0728,1e-06,
14.3889,1e-06,
14.7081,1e-06,
15.0304,1e-06,
15.3561,1e-06,
15.6849,1e-06,
16.0171,1e-06,
16.3526,1e-06,
16.6914,1e-06,
17.0336,1e-06,
17.3792,1e-06,
17.7283,1e-06,
18.0809,1e-06,
18.4371,1e-06,
18.7967,1e-06,
19.16,1e-06,
19.5269,1e-06,
19.8975,1e-06,
20.2718,1e-06,
20.6498,1e-06,
21.0316,1e-06,
21.4172,1e-06,
21.8067,1e-06,
22.2001,1e-06,
22.5974,1e-06,
22.9986,1e-06,
23.1162,1e-06,
23.2454,1e-06,
