File = D:\Moldex3D\02. AI\Surrogate model - 2 Report\V02\v02FAM_G03\P01\Packing-Sprue Pressure.csv

Title,Packing-Sprue Pressure
,,
Time (sec),Run 11 : V02FAM_G03_P01 (MPa),
0.0013934,0.000165497,
0.00376387,3.65285e-05,
0.00613321,0.00614822,
0.00840429,0.0557849,
0.0105085,0.312919,
0.0126226,0.585646,
0.0150601,1.36529,
0.0166733,1.45575,
0.0174905,1.44134,
0.0183287,1.48055,
0.0191631,1.56081,
0.0200131,1.6522,
0.020894,1.7193,
0.0217667,1.78666,
0.022797,1.86838,
0.0238364,1.938,
0.025059,2.0178,
0.0262653,2.09059,
0.0274961,2.1581,
0.0289208,2.23585,
0.0303742,2.31613,
0.0318366,2.38306,
0.0335253,2.46759,
0.0352643,2.53782,
0.0369953,2.60118,
0.0387088,2.66994,
0.0406838,2.74257,
0.0426445,2.81341,
0.0446326,2.88094,
0.0466594,2.94591,
0.0486746,3.00508,
0.0510346,3.07564,
0.0533876,3.14219,
0.055742,3.20508,
0.0581417,3.26889,
0.0605275,3.32755,
0.0629444,3.38768,
0.0657468,3.45303,
0.0685475,3.51931,
0.0713653,3.58375,
0.0742054,3.64523,
0.0770508,3.706,
0.0799258,3.76548,
0.0828037,3.82304,
0.0861744,3.88904,
0.0895137,3.95464,
0.0928842,4.02068,
0.0962908,4.08371,
0.0996955,4.14541,
0.10313,4.20642,
0.106557,4.26649,
0.11055,4.33472,
0.114525,4.40767,
0.118533,4.47562,
0.122524,4.54291,
0.126566,4.61002,
0.13063,4.67612,
0.134709,4.74179,
0.138823,4.80582,
0.142935,4.86859,
0.1477,4.94,
0.152421,5.01261,
0.157165,5.08398,
0.161959,5.15297,
0.166739,5.22241,
0.171576,5.29269,
0.176431,5.36291,
0.181296,5.4345,
0.18621,5.50988,
0.191101,5.58974,
0.19598,5.69794,
0.200827,5.81787,
0.205595,5.96322,
0.209974,6.21216,
0.215118,6.35702,
0.220291,6.5474,
0.225424,6.73255,
0.230632,6.92612,
0.23583,7.12383,
0.241024,7.32608,
0.246113,7.51528,
0.251263,7.71614,
0.25633,7.90294,
0.261515,8.10464,
0.266488,8.29486,
0.271573,8.48505,
0.276513,8.67252,
0.281447,8.85367,
0.286402,9.03399,
0.291356,9.21358,
0.296324,9.39309,
0.301266,9.57147,
0.306218,9.74985,
0.311177,9.93025,
0.316016,10.1062,
0.32085,10.2716,
0.325797,10.4413,
