File = D:\Moldex3D\02. AI\Only CAE Surrogate\Report\XYPlot\G23_P01-10_SPRUE PRESSURE.csv

Title,Packing-Sprue Pressure
,,,,,,,,,,,,,,,,,,,,
Time (sec),Run 1 : G23_P01 (MPa),Time (sec),Run 2 : G23_P02 (MPa),Time (sec),Run 3 : G23_P03 (MPa),Time (sec),Run 4 : G23_P04 (MPa),Time (sec),Run 5 : G23_P05 (MPa),Time (sec),Run 6 : G23_P06 (MPa),Time (sec),Run 7 : G23_P07 (MPa),Time (sec),Run 8 : G23_P08 (MPa),Time (sec),Run 9 : G23_P09 (MPa),Time (sec),Run 10 : G23_P10 (MPa),
0.047573,1.4564,0.0266944,1.79817,0.0159946,2.23054,0.032235,1.93268,0.0379141,1.663,0.0266403,2.31658,0.0394294,1.58828,0.0172509,2.4871,0.0367169,1.45364,0.0300688,1.8955,
0.0531125,1.49732,0.0295141,1.84258,0.0174633,2.3195,0.0358851,1.97282,0.0420649,1.69376,0.0296463,2.38497,0.0437942,1.62409,0.0188695,2.57228,0.04084,1.48217,0.0332141,1.91403,
0.0594615,1.52886,0.0328561,1.89364,0.0191761,2.40136,0.0400209,2.03579,0.046843,1.73923,0.0326559,2.40816,0.0487411,1.67283,0.0207732,2.67425,0.0455176,1.52214,0.0367361,1.98707,
0.0659665,1.56016,0.0362112,1.91618,0.0211669,2.48322,0.0440238,2.08815,0.0523769,1.78772,0.0360799,2.47667,0.0544179,1.7096,0.0229789,2.7638,0.0503296,1.55562,0.0404383,2.02094,
0.0736018,1.59434,0.0400367,1.97571,0.0231547,2.52751,0.0488125,2.13514,0.0579452,1.82753,0.0394203,2.53679,0.0602393,1.74609,0.0251859,2.81741,0.0560802,1.58753,0.0446364,2.06756,
0.0823725,1.63278,0.0444437,2.0179,0.0254866,2.60984,0.0536179,2.18101,0.0645319,1.86537,0.0433501,2.61179,0.0671608,1.7818,0.0277869,2.89369,0.0628194,1.62393,0.0494911,2.12629,
0.091234,1.6699,0.0488001,2.07252,0.0278297,2.66358,0.0592827,2.23077,0.0722059,1.91375,0.0473129,2.66138,0.0752189,1.82693,0.0304124,2.96765,0.0694937,1.66043,0.0543689,2.17233,
0.101629,1.70855,0.0539593,2.11886,0.0305802,2.73263,0.0658163,2.28938,0.0798472,1.95894,0.0518873,2.72785,0.0832027,1.86865,0.0334396,3.00503,0.0772435,1.69808,0.0599686,2.22357,
0.112067,1.74575,0.0590332,2.16517,0.0333298,2.76877,0.0723797,2.34293,0.0887467,2.00619,0.0565048,2.78533,0.0925208,1.91307,0.0363508,3.08639,0.0849467,1.73396,0.0655257,2.27157,
0.12437,1.78473,0.0650468,2.2143,0.0359907,2.83333,0.0799858,2.40078,0.0976216,2.05182,0.0619514,2.84655,0.101804,1.95533,0.0397176,3.16792,0.0939977,1.7723,0.0721565,2.32167,
0.136694,1.82071,0.0710585,2.2579,0.0390583,2.90096,0.0875952,2.45566,0.108018,2.09961,0.0673358,2.90625,0.112725,1.99958,0.0430657,3.23927,0.103096,1.80717,0.0787011,2.36607,
0.149092,1.85351,0.0770297,2.30007,0.0420938,2.96201,0.0951855,2.50393,0.11843,2.14387,0.0727697,2.96005,0.123642,2.04007,0.0464228,3.30229,0.112299,1.83854,0.0854004,2.41038,
0.163631,1.88893,0.0839671,2.34446,0.045199,3.01818,0.104179,2.56047,0.129032,2.18512,0.0782348,3.01177,0.134755,2.07786,0.0503474,3.3717,0.123119,1.87394,0.0931448,2.45488,
0.178187,1.92288,0.0909432,2.38492,0.0488063,3.07428,0.113063,2.6116,0.141481,2.22924,0.0845914,3.06874,0.147804,2.11781,0.0543203,3.43672,0.133763,1.90505,0.101004,2.50036,
0.192933,1.95372,0.0981165,2.42255,0.0524087,3.12911,0.1222,2.6589,0.15386,2.27216,0.0909843,3.12131,0.160768,2.15607,0.0583134,3.49366,0.144628,1.93457,0.108812,2.53881,
0.207807,1.98272,0.105309,2.45887,0.0560416,3.1792,0.131496,2.70658,0.166441,2.31328,0.097567,3.17254,0.173941,2.19221,0.0623212,3.54772,0.155624,1.96199,0.116813,2.57556,
0.225129,2.01574,0.11382,2.49872,0.0597221,3.2264,0.142341,2.75996,0.179053,2.35216,0.105259,3.22907,0.187165,2.22523,0.0669873,3.60892,0.168521,1.99294,0.126212,2.61869,
0.242279,2.04727,0.122367,2.54077,0.0639927,3.27898,0.153218,2.81874,0.193722,2.39602,0.112934,3.28753,0.202546,2.26363,0.0716589,3.66722,0.181387,2.02349,0.135558,2.65922,
0.2596,2.0775,0.130823,2.57701,0.06823,3.32859,0.164189,2.89255,0.208384,2.45025,0.120676,3.34273,0.217959,2.30074,0.0764364,3.72398,0.194295,2.05172,0.145012,2.69865,
0.279986,2.11274,0.139421,2.61172,0.0725291,3.37621,0.175186,2.95801,0.223142,2.50748,0.128473,3.39394,0.233444,2.33551,0.0819846,3.78966,0.209353,2.08381,0.156037,2.74366,
0.300452,2.14652,0.149511,2.65464,0.0768784,3.42278,0.188036,3.02426,0.240354,2.56506,0.137581,3.45408,0.251496,2.37571,0.0875061,3.85458,0.224375,2.11457,0.167062,2.7871,
0.320932,2.17862,0.159385,2.69487,0.0819295,3.47283,0.200872,3.09033,0.257749,2.62035,0.146641,3.51595,0.269737,2.41591,0.093058,3.91211,0.239569,2.14342,0.178123,2.82704,
0.341525,2.20966,0.169332,2.72993,0.0869962,3.52424,0.213757,3.149,0.27523,2.66959,0.155633,3.57105,0.288086,2.45269,0.098625,3.96749,0.254852,2.17081,0.189258,2.86584,
0.362237,2.23962,0.179517,2.76598,0.0920775,3.57103,0.226757,3.20332,0.292728,2.71585,0.164616,3.61882,0.306414,2.48817,0.104271,4.02235,0.270212,2.19819,0.200504,2.90664,
0.382923,2.26932,0.189583,2.79957,0.0971931,3.61549,0.239854,3.25899,0.310397,2.76003,0.173743,3.67323,0.324947,2.52288,0.109931,4.07493,0.285689,2.22445,0.211591,2.94175,
0.403144,2.29912,0.199678,2.83297,0.102341,3.65941,0.252694,3.31513,0.328003,2.80147,0.182443,3.738,0.343375,2.55622,0.115652,4.12645,0.303648,2.25468,0.222605,2.9791,
0.421176,2.34728,0.209205,2.87578,0.107415,3.70145,0.264424,3.3847,0.345028,2.84253,0.190082,3.88681,0.361186,2.59021,0.122102,4.18462,0.320146,2.2932,0.232558,3.04004,
0.440381,2.42776,0.218846,2.98126,0.112186,3.75944,0.276559,3.51171,0.360265,2.90771,0.198896,3.97801,0.377117,2.64964,0.127989,4.27631,0.334606,2.36971,0.243263,3.15329,
0.460332,2.46664,0.228492,3.03643,0.116417,3.89921,0.288727,3.58249,0.376894,3.00858,0.207787,4.06783,0.394555,2.74046,0.133512,4.44793,0.349185,2.40826,0.254223,3.20155,
0.480323,2.51873,0.23835,3.09898,0.121523,3.96583,0.301111,3.65476,0.393797,3.05632,0.216694,4.15866,0.412228,2.78501,0.139134,4.50921,0.36459,2.45921,0.264937,3.26849,
0.500283,2.56965,0.247979,3.16016,0.126661,4.04586,0.313679,3.73084,0.410423,3.12163,0.225563,4.24677,0.429674,2.84454,0.144713,4.59608,0.379361,2.50895,0.275611,3.33375,
0.520427,2.62038,0.25784,3.22106,0.131782,4.12783,0.32633,3.80481,0.42744,3.18375,0.234473,4.33357,0.447561,2.90254,0.150281,4.70009,0.394241,2.5568,0.28642,3.39777,
0.540541,2.67184,0.267818,3.28136,0.136791,4.20977,0.338864,3.87911,0.444546,3.24559,0.243308,4.41936,0.465468,2.95826,0.155725,4.77927,0.409286,2.60458,0.297323,3.46094,
0.560268,2.72088,0.277652,3.34187,0.141896,4.28575,0.351474,3.95405,0.461616,3.31067,0.25218,4.50774,0.483333,3.01831,0.161268,4.86578,0.42446,2.65218,0.308207,3.52604,
0.580264,2.77264,0.287577,3.40511,0.147024,4.36663,0.36414,4.02618,0.478974,3.37227,0.261086,4.59045,0.501514,3.07551,0.166894,4.95028,0.439309,2.70082,0.319117,3.59146,
0.600438,2.82367,0.297541,3.46815,0.152206,4.44726,0.376805,4.09928,0.495669,3.43683,0.269995,4.67674,0.519001,3.13404,0.172574,5.04588,0.454005,2.74841,0.33014,3.65673,
0.620676,2.8759,0.30702,3.53188,0.157326,4.52606,0.389468,4.17589,0.512861,3.50618,0.278924,4.76208,0.53702,3.19067,0.178011,5.13538,0.469213,2.79599,0.341142,3.72104,
0.640903,2.92749,0.316475,3.59073,0.162505,4.60528,0.402238,4.26684,0.530016,3.58345,0.28791,4.84794,0.554993,3.24808,0.183462,5.22197,0.484408,2.84399,0.352128,3.7898,
0.661284,2.98298,0.325903,3.64668,0.16742,4.68632,0.414262,4.35504,0.547152,3.66595,0.296946,4.93523,0.572998,3.30627,0.188905,5.30782,0.499333,2.89395,0.362594,3.85322,
0.680547,3.03299,0.335964,3.70637,0.172283,4.76315,0.4267,4.45665,0.564265,3.762,0.305491,5.02201,0.590936,3.36664,0.194361,5.3937,0.514707,2.94577,0.373704,3.91977,
0.700689,3.0876,0.345993,3.77009,0.177134,4.8394,0.438785,4.55808,0.580637,3.85299,0.31403,5.10082,0.608965,3.43352,0.199855,5.48006,0.529302,2.99539,0.384211,3.98727,
0.721047,3.15486,0.355591,3.83067,0.182056,4.91637,0.450861,4.65807,0.596869,3.94191,0.322947,5.18496,0.626586,3.50546,0.205355,5.56707,0.543809,3.04479,0.394691,4.05176,
0.740397,3.22526,0.365593,3.89368,0.186959,4.99303,0.463013,4.7616,0.613226,4.02289,0.331502,5.27138,0.644552,3.58198,0.210836,5.6522,0.558278,3.09279,0.405151,4.11442,
0.759579,3.28695,0.375187,3.95707,0.191876,5.06994,0.475069,4.86727,0.630007,4.11067,0.339978,5.35318,0.662018,3.66784,0.216308,5.73857,0.572677,3.13994,0.415609,4.17826,
0.779866,3.36355,0.384668,4.0178,0.196755,5.14668,0.487191,4.9728,0.647156,4.20434,0.348453,5.4361,0.679134,3.74957,0.221757,5.82451,0.58714,3.18431,0.426108,4.24157,
0.799228,3.44033,0.3941,4.07742,0.201692,5.22291,0.499292,5.08037,0.664403,4.31283,0.35694,5.53049,0.696382,3.83178,0.22724,5.90985,0.602479,3.23535,0.436576,4.30474,
0.818691,3.51427,0.4035,4.13733,0.206613,5.29877,0.511417,5.18911,0.680706,4.41221,0.365438,5.63002,0.71361,3.91421,0.232738,5.99612,0.617126,3.28644,0.447027,4.36872,
0.838041,3.59025,0.41297,4.19786,0.211505,5.37518,0.523598,5.29753,0.697169,4.50696,0.373938,5.73394,0.730786,3.99878,0.238196,6.08193,0.63162,3.33578,0.457515,4.43207,
0.857261,3.66617,0.422483,4.25802,0.216403,5.45166,0.535811,5.40715,0.713589,4.60255,0.382474,5.8418,0.748025,4.08302,0.243693,6.1693,0.646115,3.38482,0.467996,4.49602,
0.87673,3.74279,0.431961,4.31757,0.221297,5.52808,0.548003,5.51773,0.730072,4.69775,0.391089,5.9528,0.76522,4.16849,0.24917,6.25386,0.660666,3.43374,0.4785,4.56044,
0.896143,3.82131,0.441423,4.37791,0.22619,5.60448,0.560198,5.62903,0.746558,4.79354,0.399679,6.0663,0.782543,4.25546,0.254636,6.34058,0.675302,3.48282,0.488956,4.62462,
0.915489,3.89904,0.450965,4.43868,0.231081,5.68054,0.5723,5.73971,0.76308,4.88919,0.408178,6.1816,0.799818,4.34225,0.26013,6.42674,0.689914,3.53255,0.499424,4.68863,
0.934715,3.97783,0.460534,4.50127,0.235985,5.75597,0.584375,5.84969,0.779537,4.98566,0.416688,6.29845,0.816981,4.42997,0.26557,6.51234,0.704427,3.58251,0.509967,4.75368,
0.954043,4.05635,0.470181,4.56368,0.240896,5.83322,0.596477,5.95897,0.795982,5.08202,0.425285,6.41491,0.834238,4.51824,0.271028,6.59889,0.718912,3.63197,0.520574,4.81934,
0.973405,4.13509,0.479768,4.62529,0.245806,5.91023,0.60867,6.07055,0.812364,5.17813,0.43388,6.53849,0.851451,4.60576,0.276511,6.68604,0.733447,3.68226,0.531196,4.88539,
0.993012,4.21657,0.489327,4.68716,0.250735,5.98741,0.621034,6.18585,0.82896,5.27543,0.442423,6.65777,0.868843,4.69542,0.282002,6.77125,0.747977,3.73239,0.541695,4.95288,
1.0124,4.28915,0.498863,4.75011,0.255705,6.06737,0.633213,6.30049,0.845566,5.37706,0.451008,6.78199,0.886192,4.77638,0.287517,6.86085,0.762426,3.78279,0.552204,5.0193,
1.03225,4.3681,0.508487,4.81055,0.260596,6.14424,0.645355,6.41439,0.862037,5.46559,0.459637,6.90775,0.903904,4.87489,0.293064,6.95089,0.777052,3.83382,0.562786,5.09288,
1.05277,4.46106,0.518606,4.87596,0.265489,6.22201,0.657551,6.52818,0.878971,5.57647,0.468074,7.03365,0.921163,4.96904,0.298542,7.0392,0.791675,3.88453,0.573385,5.17399,
1.07221,4.55166,0.528246,4.94387,0.270447,6.30031,0.66977,6.64859,0.895585,5.68271,0.476536,7.15986,0.938543,5.06217,0.304027,7.12614,0.806271,3.9369,0.583871,5.25988,
1.09147,4.63682,0.53787,5.01045,0.2754,6.38067,0.681871,6.76685,0.911917,5.77493,0.484955,7.28556,0.955603,5.15653,0.309523,7.21356,0.820737,3.98955,0.594417,5.34758,
1.11044,4.72155,0.547374,5.07494,0.280265,6.46043,0.693845,6.88363,0.928684,5.88965,0.491838,7.43081,0.972696,5.25032,0.315027,7.30584,0.835271,4.0434,0.604857,5.43554,
1.12847,4.8055,0.556696,5.14143,0.285113,6.54085,0.705527,7.0033,0.944749,5.99749,0.497979,7.56862,0.989446,5.34515,0.320481,7.39608,0.849551,4.09803,0.615071,5.52753,
1.14534,4.92296,0.565151,5.23369,0.289885,6.62153,0.716166,7.14349,0.96006,6.11963,0.504281,7.71261,1.00559,5.44071,0.325914,7.48709,0.863617,4.16047,0.62407,5.65721,
1.15952,5.02144,0.573458,5.34478,0.294488,6.73511,0.725212,7.28534,0.973631,6.24388,0.510582,7.85799,1.02055,5.5738,0.331235,7.57964,0.876137,4.24725,0.631876,5.77096,
1.17354,5.11097,0.580482,5.42859,0.298509,6.88117,0.734073,7.40727,0.985793,6.35804,0.516855,8.00898,1.03329,5.68455,0.336124,7.7256,0.888456,4.33942,0.639613,5.87344,
1.18774,5.20948,0.587405,5.51617,0.302157,6.99216,0.742879,7.53761,0.99774,6.4662,0.522374,8.14453,1.04584,5.78771,0.340862,7.89803,0.899243,4.42136,0.647319,5.98553,
1.2001,5.2997,0.594409,5.6094,0.305752,7.09763,0.75179,7.6728,1.0099,6.5849,0.527819,8.26813,1.0585,5.89661,0.344892,8.02621,0.909757,4.49915,0.654125,6.0867,
1.21243,5.38503,0.600438,5.69311,0.309382,7.2146,0.759494,7.79639,1.0204,6.69364,0.533289,8.40209,1.06958,5.99571,0.348884,8.16515,0.920411,4.58057,0.660786,6.17846,
1.22451,5.46982,0.606588,5.77732,0.312545,7.31206,0.767207,7.9066,1.03084,6.79493,0.53883,8.55984,1.08055,6.09124,0.352939,8.30263,0.929619,4.65596,0.667521,6.28296,
1.23686,5.56016,0.612633,5.86728,0.315591,7.40653,0.774998,8.02874,1.04102,6.89624,0.544064,8.68209,1.09133,6.18651,0.356497,8.42845,0.938843,4.72982,0.674134,6.38299,
1.24898,5.64816,0.618675,5.95666,0.318637,7.50687,0.782782,8.15391,1.05163,7.01929,0.549454,8.81856,1.10253,6.2895,0.36003,8.54856,0.947981,4.8034,0.6809,6.4854,
1.26146,5.73794,0.624726,6.04731,0.321714,7.61646,0.790436,8.29387,1.06163,7.10997,0.554857,8.95072,1.11357,6.39251,0.363486,8.69231,0.957289,4.88002,0.687522,6.60241,
1.27418,5.83291,0.630996,6.15116,0.324712,7.70906,0.797882,8.39847,1.07218,7.21525,0.56034,9.10615,1.12458,6.49229,0.366875,8.80793,0.966503,4.95914,0.693983,6.70527,
1.28668,5.92798,0.63693,6.23719,0.327819,7.80957,0.805667,8.51841,1.08293,7.32389,0.565712,9.24927,1.13576,6.59509,0.370388,8.93488,0.975741,5.03608,0.700523,6.79294,
1.29915,6.02098,0.643069,6.33077,0.330955,7.91494,0.813477,8.64241,1.09382,7.44044,0.571071,9.35874,1.14676,6.69439,0.373974,9.06885,0.98502,5.11544,0.707479,6.89851,
1.31169,6.10683,0.649243,6.422,0.334181,8.02512,0.821288,8.76132,1.10446,7.55442,0.57669,9.5058,1.15824,6.80269,0.377469,9.21628,0.994356,5.19224,0.714249,6.99949,
1.3249,6.20277,0.655512,6.51702,0.33725,8.11841,0.829266,8.88311,1.1151,7.65483,0.582227,9.62055,1.16948,6.90428,0.380847,9.34539,1.00373,5.27048,0.721174,7.11638,
1.3378,6.29157,0.66179,6.60597,0.340455,8.21932,0.837199,9.00322,1.12622,7.76745,0.587994,9.74633,1.18078,6.99915,0.38431,9.46502,1.01326,5.34894,0.727893,7.20489,
1.35083,6.37835,0.668227,6.71021,0.343703,8.31525,0.845313,9.1176,1.13717,7.87377,0.593879,9.87179,1.19257,7.09948,0.387863,9.60248,1.02279,5.42229,0.734897,7.31289,
1.36427,6.46248,0.674547,6.78156,0.346927,8.41442,0.853557,9.23351,1.14828,7.97496,0.599911,9.99399,1.20448,7.19731,0.391396,9.71732,1.03251,5.49857,0.741871,7.39593,
1.37798,6.55054,0.681304,6.88124,0.35015,8.50725,0.861895,9.34953,1.15974,8.07878,0.60596,10.139,1.21659,7.29945,0.395062,9.85193,1.0422,5.56781,0.749119,7.49107,
1.3919,6.63846,0.687766,6.95671,0.353378,8.59401,0.870307,9.45831,1.17111,8.17867,0.611919,10.2435,1.22875,7.39626,0.398662,9.95982,1.05238,5.64142,0.756382,7.58083,
1.4061,6.7264,0.694485,7.04782,0.356685,8.66976,0.878838,9.56782,1.1831,8.28128,0.618023,10.372,1.24108,7.49277,0.402389,10.0744,1.06261,5.71324,0.763801,7.67289,
1.4203,6.81232,0.701102,7.12952,0.360135,8.75395,0.887554,9.67529,1.19512,8.38729,0.624176,10.4729,1.25349,7.58596,0.406182,10.1902,1.07298,5.78408,0.771263,7.773,
1.43454,6.89435,0.707768,7.19624,0.363498,8.82946,0.896543,9.78288,1.20715,8.48563,0.630653,10.6038,1.26587,7.6755,0.409994,10.316,1.0835,5.86414,0.778749,7.86097,
1.44903,6.97633,0.714835,7.27268,0.366894,8.90448,0.905655,9.89482,1.21916,8.5807,0.637098,10.7051,1.27852,7.76519,0.413736,10.4246,1.09383,5.92486,0.786413,7.93703,
1.46378,7.0595,0.722094,7.35158,0.370363,8.97454,0.914839,10.0031,1.23145,8.6767,0.643746,10.817,1.29141,7.8549,0.417522,10.5175,1.10443,5.98925,0.794354,8.02235,
1.47869,7.14023,0.729447,7.42982,0.373856,9.04303,0.924099,10.1055,1.24392,8.7727,0.65048,10.9472,1.30459,7.9447,0.421489,10.6196,1.1153,6.05518,0.802446,8.10853,
1.49378,7.21936,0.736863,7.5067,0.377441,9.10386,0.933521,10.2105,1.25651,8.8671,0.657136,11.0452,1.31784,8.03352,0.425513,10.7364,1.12631,6.12089,0.810601,8.19462,
1.50905,7.29959,0.744325,7.58274,0.381191,9.17488,0.943103,10.3146,1.26927,8.95923,0.664038,11.1547,1.33121,8.12118,0.429507,10.8289,1.13744,6.18658,0.818893,8.29066,
1.5245,7.37953,0.751875,7.65753,0.384901,9.23863,0.952748,10.4177,1.28225,9.0511,0.670995,11.2661,1.34475,8.20799,0.433649,10.9287,1.14877,6.25272,0.827066,8.36518,
1.54022,7.45979,0.759525,7.74092,0.388687,9.30033,0.962564,10.5209,1.29537,9.1442,0.677903,11.3935,1.35857,8.29407,0.437886,11.0397,1.16028,6.31739,0.835526,8.4465,
1.55843,7.5442,0.76706,7.80704,0.39251,9.36152,0.97241,10.6225,1.30871,9.23745,0.6847,11.4873,1.37252,8.38179,0.442112,11.1448,1.17176,6.38235,0.84396,8.52824,
1.57633,7.63942,0.776026,7.89532,0.396351,9.42156,0.983663,10.7308,1.32416,9.33543,0.692538,11.619,1.38864,8.47356,0.446369,11.2453,1.18511,6.45076,0.853841,8.61856,
1.59383,7.72806,0.784688,7.97474,0.400236,9.47829,0.994705,10.8508,1.33941,9.44635,0.699941,11.7469,1.40454,8.57733,0.450646,11.3439,1.19838,6.52587,0.863591,8.71738,
1.61072,7.82189,0.793292,8.06717,0.404071,9.53354,1.00557,10.9619,1.3543,9.54995,0.70748,11.8771,1.42006,8.67362,0.455562,11.4491,1.21162,6.60695,0.873093,8.8124,
1.62775,7.91161,0.801503,8.15095,0.408561,9.59171,1.01612,11.0848,1.36869,9.66074,0.714852,12.0292,1.43511,8.77741,0.460406,11.5642,1.22454,6.66985,0.882284,8.91607,
1.64489,8.00669,0.809933,8.23755,0.413005,9.66047,1.02675,11.2162,1.38315,9.78185,0.722076,12.1667,1.45029,8.87649,0.465239,11.6563,1.23737,6.74191,0.891571,9.01546,
1.66205,8.10342,0.818205,8.33824,0.417212,9.74155,1.037,11.3456,1.39704,9.88105,0.729276,12.2782,1.46544,8.98011,0.470158,11.7772,1.25014,6.82119,0.900619,9.11831,
1.67922,8.20303,0.826277,8.43366,0.421578,9.8079,1.04716,11.4672,1.41148,9.99082,0.736857,12.4281,1.48066,9.08584,0.474831,11.8924,1.26298,6.90073,0.90991,9.21999,
1.69591,8.29794,0.834333,8.52543,0.42575,9.88768,1.05738,11.568,1.426,10.1242,0.744136,12.57,1.49587,9.20619,0.47962,12.0086,1.27547,6.97935,0.919232,9.32427,
1.71304,8.40654,0.842349,8.61766,0.429882,9.96545,1.06817,11.7096,1.43983,10.2262,0.751313,12.7029,1.5106,9.31695,0.484342,12.1441,1.28818,7.05796,0.9286,9.44248,
1.72953,8.49713,0.850344,8.70892,0.434019,10.0409,1.0785,11.8442,1.4542,10.359,0.758545,12.8348,1.5251,9.42133,0.48897,12.2747,1.30108,7.13811,0.937543,9.55111,
1.74635,8.60512,0.858471,8.80135,0.438173,10.1168,1.08867,11.9701,1.46819,10.484,0.765807,12.9691,1.53958,9.52632,0.493572,12.3999,1.31388,7.22892,0.946398,9.65318,
1.76267,8.70681,0.866553,8.89492,0.442305,10.1917,1.0989,12.0977,1.48212,10.6059,0.773067,13.103,1.55416,9.63334,0.498174,12.5247,1.32626,7.31163,0.95531,9.75566,
1.77899,8.8055,0.87461,8.98706,0.446483,10.2673,1.10922,12.2289,1.49583,10.7255,0.780298,13.2345,1.56874,9.74205,0.502813,12.6491,1.3385,7.3915,0.964257,9.85837,
1.79544,8.90658,0.882776,9.08172,0.45065,10.3422,1.11941,12.3599,1.5097,10.8486,0.787486,13.3683,1.58323,9.85042,0.507437,12.7749,1.35073,7.47022,0.973138,9.95889,
1.81189,9.00997,0.890852,9.17463,0.454785,10.4152,1.12961,12.4937,1.52358,10.9735,0.794779,13.5055,1.59785,9.96168,0.512041,12.8985,1.36294,7.54897,0.982037,10.0618,
1.82802,9.11328,0.898842,9.26699,0.45896,10.4905,1.13974,12.6284,1.53759,11.0997,0.801958,13.6402,1.6125,10.0758,0.516645,13.0241,1.37517,7.62797,0.99085,10.1632,
1.84449,9.21769,0.906983,9.36275,0.463131,10.5648,1.15002,12.7646,1.55138,11.2254,0.809116,13.7745,1.62685,10.1887,0.521253,13.1494,1.38731,7.70668,0.999718,10.2652,
1.861,9.32681,0.915039,9.45764,0.467248,10.6379,1.16026,12.9045,1.56531,11.3512,0.816403,13.913,1.64154,10.3037,0.525846,13.2722,1.39962,7.78648,1.00864,10.3686,
