File = D:\Moldex3D\02. AI\Surrogate model - 2\Report\XYPlot\Packing-Sprue Pressure.csv

Title,Packing-Sprue Pressure
,,
Time (sec),Run 27 : V03FAM_G02_P02 (MPa),
0.000759905,0.0015646,
0.00209005,0.000187747,
0.00357682,0.00871069,
0.00499859,0.00233483,
0.00639312,0.425037,
0.0078227,1.0914,
0.00906535,1.97827,
0.00956136,1.65965,
0.010072,1.61691,
0.0106254,1.61758,
0.0111958,1.61836,
0.0118831,1.65357,
0.0125715,1.66217,
0.0133528,1.66948,
0.0141914,1.70241,
0.0151034,1.78596,
0.0162022,1.84071,
0.0173384,1.85971,
0.0185169,1.88823,
0.0197121,1.91286,
0.0209271,1.93643,
0.0221527,1.96959,
0.0235943,1.99877,
0.0250224,2.02118,
0.0267243,2.052,
0.0284367,2.08881,
0.030147,2.07898,
0.0321183,2.11095,
0.0340703,2.14143,
0.0360252,2.16888,
0.0379876,2.19243,
0.0402884,2.21652,
0.0425916,2.23997,
0.0448957,2.2617,
0.0472086,2.28115,
0.049537,2.29996,
0.0522785,2.31976,
0.0550177,2.33963,
0.0577729,2.35875,
0.0605336,2.3764,
0.0633002,2.39323,
0.066555,2.4125,
0.0697862,2.43189,
0.0730468,2.44994,
0.0763218,2.46737,
0.0796184,2.48387,
0.0829204,2.49987,
0.0867903,2.51778,
0.0906607,2.53647,
0.0945518,2.55431,
0.0984585,2.57134,
0.102374,2.58759,
0.106305,2.60338,
0.11024,2.61859,
0.11419,2.63355,
0.118817,2.65054,
0.123407,2.6677,
0.128035,2.6844,
0.132679,2.7009,
0.137316,2.71652,
0.141973,2.73143,
0.146647,2.74638,
0.151345,2.76088,
0.156057,2.77457,
0.160776,2.78814,
0.166286,2.80394,
0.171773,2.81921,
0.177256,2.83482,
0.182763,2.84966,
0.188174,2.8685,
0.193333,2.89375,
0.198707,2.91265,
0.20414,2.92943,
0.209606,2.94626,
0.215098,2.96244,
0.220604,2.9785,
0.226138,2.99448,
0.231716,3.01162,
0.237092,3.03395,
0.24241,3.05334,
0.248586,3.06894,
0.25501,3.08608,
0.261246,3.10416,
0.267711,3.12037,
0.27397,3.13732,
0.280444,3.15007,
0.286867,3.16636,
0.293283,3.18249,
0.299716,3.19813,
0.306155,3.21361,
0.312639,3.22881,
0.319145,3.24343,
0.325683,3.25795,
0.331963,3.27175,
0.337725,3.32418,
0.343371,3.437,
0.349104,3.44924,
0.354869,3.47163,
0.360629,3.49833,
0.366348,3.52217,
0.372044,3.55105,
0.37772,3.57955,
0.38337,3.6091,
0.388991,3.63759,
0.3946,3.66661,
0.40019,3.69503,
0.40576,3.72445,
0.411336,3.75425,
0.416905,3.78226,
0.422474,3.81079,
0.428031,3.84036,
0.433606,3.86839,
0.439187,3.89814,
0.444797,3.92549,
0.450427,3.95211,
0.456046,3.98023,
0.4617,4.00751,
0.467396,4.034,
0.473106,4.06022,
0.478861,4.08571,
0.484644,4.11167,
0.490448,4.13763,
0.496291,4.16331,
0.502173,4.18828,
0.508089,4.21349,
0.514026,4.23838,
0.519999,4.26268,
0.526007,4.28742,
0.532057,4.30625,
0.537949,4.34041,
0.544042,4.35753,
0.549982,4.38507,
0.555954,4.4106,
0.561928,4.43604,
0.567977,4.46266,
0.57425,4.47909,
0.580386,4.50511,
0.586717,4.52398,
0.593099,4.5425,
0.599315,4.56923,
0.605687,4.58711,
0.611898,4.61317,
0.618246,4.63213,
