File = D:\Moldex3D\02. AI\Surrogate model - 2\Report\XYPlot\Packing-Sprue Pressure.csv

Title,Packing-Sprue Pressure
,,
Time (sec),Run 55 : V03FAM_G07_P05 (MPa),
0.000669444,0.00171856,
0.00185447,0.000307169,
0.00319404,0.0092316,
0.00449718,0.00266851,
0.00580828,0.141247,
0.00710667,1.16406,
0.0083468,2.03409,
0.00883807,1.75459,
0.0093965,1.71605,
0.00998785,1.72059,
0.0106088,1.72134,
0.0112203,1.67646,
0.0117951,1.72958,
0.0124259,1.76798,
0.0131366,1.83643,
0.0140026,1.8915,
0.0148998,1.9298,
0.015967,1.97989,
0.017048,2.03594,
0.0181365,2.07162,
0.0192267,2.08604,
0.0203332,2.11552,
0.0216498,2.15571,
0.0229684,2.15199,
0.0244721,2.19705,
0.0259591,2.24178,
0.0274457,2.27871,
0.0289319,2.30965,
0.0304313,2.36941,
0.0322336,2.36532,
0.0340058,2.39561,
0.0357706,2.42481,
0.0375413,2.45151,
0.0396141,2.47869,
0.0416759,2.50709,
0.0437631,2.53251,
0.0458584,2.55519,
0.0479649,2.57711,
0.050082,2.59818,
0.052564,2.62142,
0.0550403,2.645,
0.0575247,2.66396,
0.0599739,2.69127,
0.0624752,2.71026,
0.0649944,2.72899,
0.0679543,2.74915,
0.070854,2.77547,
0.073812,2.79561,
0.0767813,2.81482,
0.0797606,2.83366,
0.0827596,2.85213,
0.0857739,2.87068,
0.0893047,2.89168,
0.0928182,2.91325,
0.0963444,2.93366,
0.0998901,2.95355,
0.103445,2.97276,
0.107012,2.99134,
0.110581,3.00963,
0.11411,3.02968,
0.118298,3.04898,
0.122484,3.07392,
0.126792,3.08606,
0.13097,3.11145,
0.135315,3.12409,
0.139531,3.14822,
0.143723,3.16842,
0.147921,3.18833,
0.15212,3.20642,
0.156329,3.22408,
0.160536,3.24114,
0.164765,3.25766,
0.1697,3.27654,
0.174601,3.2958,
0.179525,3.31288,
0.18456,3.33028,
0.189526,3.35063,
0.19447,3.36572,
0.199508,3.38057,
0.204556,3.39611,
0.209613,3.41173,
0.214676,3.4274,
0.219748,3.443,
0.224826,3.45831,
0.229917,3.47335,
0.234997,3.48815,
0.239849,3.504,
0.24426,3.56394,
0.249164,3.69621,
0.254069,3.7162,
0.259041,3.74638,
0.263983,3.77996,
0.26889,3.815,
0.273805,3.84987,
0.278705,3.88291,
0.283563,3.91931,
0.288424,3.95601,
0.293261,3.99251,
0.297449,4.02137,
0.301591,4.04818,
0.305752,4.07796,
0.309922,4.11109,
0.314107,4.1436,
0.318244,4.17719,
0.322401,4.21109,
0.326551,4.24546,
0.330705,4.27951,
0.334828,4.31483,
0.338973,4.34969,
0.343115,4.38481,
0.347264,4.42049,
0.351422,4.45628,
0.35557,4.49184,
0.359721,4.52759,
0.363876,4.56314,
0.368047,4.59917,
0.37221,4.63443,
0.37638,4.66936,
0.380563,4.70436,
0.384762,4.73922,
0.388962,4.77341,
0.393187,4.80725,
0.39742,4.82922,
0.401524,4.88034,
0.405798,4.90986,
0.410085,4.93992,
0.414395,4.97072,
0.418713,5.00216,
0.423072,5.03308,
0.42745,5.0634,
0.431844,5.09352,
0.436259,5.12331,
0.440697,5.15306,
0.445168,5.18136,
0.44965,5.21055,
0.454176,5.23919,
0.458732,5.26689,
0.463301,5.28811,
0.467745,5.32566,
0.472349,5.35097,
0.476996,5.37626,
0.481671,5.39774,
0.486187,5.43166,
0.490845,5.45686,
0.495547,5.47705,
0.500067,5.50645,
0.504561,5.53572,
0.508995,5.57566,
0.513536,5.60987,
0.518061,5.63613,
0.522646,5.66373,
0.527236,5.69422,
0.531777,5.72468,
0.536338,5.75368,
0.540938,5.78357,
0.545547,5.8134,
0.550159,5.84364,
0.554767,5.87451,
0.559359,5.90686,
0.563973,5.93842,
0.568579,5.96939,
0.573169,5.99654,
0.577651,6.03892,
0.582255,6.06728,
0.586862,6.09682,
0.591469,6.12851,
0.596102,6.15556,
0.600577,6.19726,
0.605174,6.22641,
0.609798,6.25297,
0.614291,6.29401,
0.618866,6.32303,
0.62349,6.35324,
0.6281,6.38503,
0.632709,6.41736,
0.637316,6.44545,
0.641773,6.48802,
0.646358,6.51748,
0.650916,6.54489,
0.655302,6.58647,
0.659772,6.61215,
0.664101,6.64684,
0.668366,6.67847,
0.672591,6.7126,
0.676175,6.72655,
0.680546,9.53591,
0.68533,12.4768,
0.688106,14.1011,
0.688106,14.1011,
0.691969,16.2994,
0.696064,18.5395,
0.700405,20.8168,
0.705007,23.126,
0.709885,25.4611,
0.715055,27.8155,
0.720535,30.1822,
0.726344,32.5534,
0.732502,34.9209,
0.738845,37.2092,
0.745377,39.4167,
0.752106,41.5419,
0.759037,43.5835,
0.766176,45.5407,
0.773528,47.4126,
0.781102,49.199,
0.788902,50.8996,
0.796937,52.5145,
0.805212,54.0443,
0.813736,55.4896,
0.822515,56.8513,
0.831558,58.1308,
0.840873,59.3294,
0.850466,60.4491,
0.860348,61.4917,
0.870526,62.4594,
0.881009,63.3547,
0.891807,64.1803,
0.902928,64.9387,
0.914384,65.6331,
0.926183,66.2663,
0.938335,66.8416,
0.950853,67.3621,
0.963746,67.8312,
0.977026,68.252,
0.990704,68.6279,
1.00479,68.9621,
1.021,69.2922,
1.03963,69.6104,
1.06105,69.9082,
1.0857,70.1772,
1.11403,70.4104,
1.14662,70.6025,
1.1841,70.7515,
1.22719,70.8586,
1.27675,70.9287,
1.33375,70.9693,
1.39645,70.9886,
1.46541,70.9964,
1.54127,70.9991,
1.62472,70.9999,
1.71651,71,
1.81749,71,
1.92856,71,
2.05073,71,
2.18513,71,
2.33296,71,
2.49558,71,
2.67446,71,
2.87122,71,
3.08767,71,
3.30627,71,
3.52707,71,
3.75007,71,
3.91617,71,
3.94191,61,
3.9583,51,
3.97715,41.3852,
3.99884,32.4128,
4.02377,24.3315,
4.05244,17.3551,
4.08541,11.6326,
4.12333,7.22163,
4.16694,4.0725,
4.21709,2.03023,
4.27225,0.9103,
4.33293,0.357939,
4.39968,0.119026,
4.4731,0.0316352,
4.55386,0.00608544,
4.6427,0.00067913,
4.74043,1.54563e-05,
4.84792,1e-06,
4.96617,1e-06,
5.1914,1e-06,
5.41888,1e-06,
5.64864,1e-06,
5.8807,1e-06,
6.11508,1e-06,
6.3518,1e-06,
6.59088,1e-06,
6.83236,1e-06,
7.07625,1e-06,
7.32259,1e-06,
7.57138,1e-06,
7.82267,1e-06,
8.07646,1e-06,
8.3328,1e-06,
8.59169,1e-06,
8.85318,1e-06,
9.11728,1e-06,
9.38403,1e-06,
9.65344,1e-06,
9.92554,1e-06,
10.2004,1e-06,
10.4779,1e-06,
10.7583,1e-06,
11.0414,1e-06,
11.3274,1e-06,
11.6163,1e-06,
11.908,1e-06,
12.2027,1e-06,
12.5002,1e-06,
12.8008,1e-06,
13.1044,1e-06,
13.411,1e-06,
13.7207,1e-06,
14.0335,1e-06,
14.3494,1e-06,
14.6684,1e-06,
14.9907,1e-06,
15.3162,1e-06,
15.6449,1e-06,
15.9769,1e-06,
16.3123,1e-06,
16.6509,1e-06,
16.993,1e-06,
17.3385,1e-06,
17.6875,1e-06,
18.0399,1e-06,
18.3959,1e-06,
18.7554,1e-06,
19.1185,1e-06,
19.4853,1e-06,
19.8557,1e-06,
20.2299,1e-06,
20.6077,1e-06,
20.9894,1e-06,
21.3748,1e-06,
21.7642,1e-06,
22.1574,1e-06,
22.5545,1e-06,
22.9556,1e-06,
