File = D:\Moldex3D\02. AI\Surrogate model - 2\Report\XYPlot\Packing-Sprue Pressure.csv

Title,Packing-Sprue Pressure
,,
Time (sec),Run 34 : V03FAM_G03_P04 (MPa),
0.00069339,0.00175304,
0.0019315,0.000358446,
0.00332662,0.0101408,
0.00464308,0.00342663,
0.00595894,0.47203,
0.00731319,1.17174,
0.00847149,2.08572,
0.00893108,1.72351,
0.00941463,1.68358,
0.00992769,1.69478,
0.0104633,1.69652,
0.0110002,1.69755,
0.0116072,1.71469,
0.0121626,1.73378,
0.0127781,1.79103,
0.0135138,1.85287,
0.0144201,1.90575,
0.0153419,1.95995,
0.0162706,1.99788,
0.017373,2.03985,
0.018466,2.08728,
0.0195734,2.11842,
0.0208833,2.16335,
0.022192,2.19802,
0.0234992,2.23008,
0.0250407,2.27525,
0.0265804,2.2686,
0.0280997,2.34467,
0.0299017,2.34362,
0.0316779,2.41525,
0.0334883,2.39596,
0.0352469,2.44688,
0.0370346,2.47461,
0.0391227,2.50488,
0.0412035,2.53343,
0.0432957,2.55988,
0.045396,2.58485,
0.0475181,2.60896,
0.0496525,2.63098,
0.0521414,2.65656,
0.0546365,2.6811,
0.0571368,2.70504,
0.0596508,2.72757,
0.0621851,2.74966,
0.0647371,2.77041,
0.0677159,2.79448,
0.0706928,2.81855,
0.0736786,2.84085,
0.0766795,2.86226,
0.0796861,2.88283,
0.0827165,2.903,
0.0857674,2.92287,
0.0893382,2.94555,
0.0929033,2.96835,
0.0964824,2.98988,
0.100067,3.01083,
0.103667,3.03057,
0.107202,3.05294,
0.110811,3.07149,
0.114446,3.09,
0.118027,3.11002,
0.122256,3.13056,
0.126413,3.15652,
0.130787,3.1692,
0.135034,3.19424,
0.139449,3.20789,
0.143799,3.22766,
0.148129,3.24752,
0.153165,3.27328,
0.158325,3.28994,
0.163399,3.31277,
0.168433,3.33449,
0.173475,3.35479,
0.178526,3.37485,
0.183598,3.394,
0.188675,3.41261,
0.193752,3.43078,
0.198799,3.44874,
0.20372,3.47691,
0.208714,3.50265,
0.213749,3.52502,
0.218806,3.54698,
0.223893,3.56821,
0.229001,3.59307,
0.233899,3.61421,
0.239726,3.63959,
0.245654,3.65896,
0.251458,3.68514,
0.257231,3.70925,
0.262998,3.73253,
0.268791,3.75935,
0.274457,3.77841,
0.280274,3.79717,
0.285997,3.81644,
0.291328,3.86331,
0.296486,3.99238,
0.301703,4.02956,
0.306925,4.05462,
0.312095,4.09054,
0.317255,4.1281,
0.322358,4.16591,
0.327447,4.20468,
0.332526,4.24248,
0.337575,4.28072,
0.342611,4.31972,
0.347621,4.36016,
0.352636,4.40098,
0.35762,4.44221,
0.362602,4.48275,
0.36757,4.5241,
0.372521,4.56487,
0.377475,4.60563,
0.382396,4.64752,
0.387365,4.68985,
0.392304,4.73079,
0.397267,4.773,
0.402248,4.81225,
0.407212,4.85357,
0.412209,4.89282,
0.4172,4.93215,
0.422214,4.97237,
0.427276,5.00935,
0.432354,5.04806,
0.43747,5.08447,
0.442596,5.12218,
0.447765,5.15853,
0.452976,5.19453,
0.458207,5.23025,
0.463476,5.26544,
0.468775,5.30064,
0.474104,5.33554,
0.479457,5.36972,
0.484858,5.40338,
0.490294,5.43668,
0.495764,5.46971,
0.501257,5.50259,
0.506795,5.53532,
0.51239,5.56116,
0.517849,5.60291,
0.523444,5.63199,
0.529088,5.65705,
0.534578,5.69167,
0.540052,5.72853,
0.545727,5.75382,
0.551464,5.78195,
0.557218,5.80788,
0.562779,5.84477,
0.56844,5.87391,
0.574045,5.91608,
0.57965,5.95386,
0.585173,5.98829,
0.590771,6.02078,
0.596408,6.0547,
0.602048,6.08887,
0.607683,6.1236,
0.613286,6.15862,
0.618897,6.19511,
0.624538,6.22705,
0.62999,6.26472,
0.635692,6.3023,
0.641358,6.33455,
0.646813,6.37912,
0.652438,6.41201,
0.658068,6.44658,
0.663694,6.47937,
0.669155,6.52409,
0.674765,6.55392,
0.680173,6.59401,
0.685525,6.6291,
0.69115,6.66141,
0.69649,6.70087,
0.701769,6.74169,
0.707208,6.76937,
0.712442,6.80435,
0.715371,6.86705,
0.71909,8.62357,
0.72279,10.3063,
0.726003,11.7135,
0.728203,12.6461,
0.728203,12.6461,
0.732131,14.2741,
0.736293,15.9319,
0.740706,17.6161,
0.745383,19.3225,
0.750341,21.0468,
0.755596,22.7838,
0.761167,24.5284,
0.767072,26.2745,
0.773331,28.0162,
0.779778,29.6978,
0.786418,31.3182,
0.793258,32.8764,
0.800303,34.3716,
0.807559,35.8031,
0.815033,37.1706,
0.822731,38.4738,
0.83066,39.7128,
0.838827,40.8878,
0.847239,41.9992,
0.855903,43.0476,
0.864827,44.034,
0.874019,44.9592,
0.883487,45.8246,
0.893238,46.6316,
0.903282,47.3818,
0.913628,48.0768,
0.924284,48.7186,
0.936538,49.3781,
0.95063,50.0435,
0.966837,50.7009,
0.985474,51.3344,
1.00691,51.9272,
1.03156,52.4627,
1.0599,52.9268,
1.0925,53.3092,
1.12998,53.6057,
1.17309,53.8188,
1.22267,53.9582,
1.27968,54.039,
1.34239,54.0773,
1.41138,54.0929,
1.48726,54.0983,
1.57073,54.0997,
1.66255,54.1,
1.76355,54.1,
1.87465,54.1,
1.99686,54.1,
2.13129,54.1,
2.27916,54.1,
2.44182,54.1,
2.62075,54.1,
2.71537,54.1,
2.73461,44.1,
2.75674,34.3429,
2.78218,25.6047,
2.81144,18.1127,
2.84509,12.0179,
2.88379,7.36733,
2.92829,4.08877,
2.97946,1.99628,
3.03576,0.872488,
3.09768,0.332211,
3.1658,0.105922,
3.24073,0.0265572,
3.32314,0.00466865,
3.41381,0.000435939,
3.51354,1.1828e-06,
3.62324,1e-06,
3.74391,1e-06,
3.87665,1e-06,
4.02266,1e-06,
4.18328,1e-06,
4.35995,1e-06,
4.55677,1e-06,
4.77327,1e-06,
4.99194,1e-06,
5.21279,1e-06,
5.43585,1e-06,
5.66115,1e-06,
5.88869,1e-06,
6.11852,1e-06,
6.35064,1e-06,
6.58507,1e-06,
6.82186,1e-06,
7.06101,1e-06,
7.30256,1e-06,
7.54652,1e-06,
7.79292,1e-06,
8.04178,1e-06,
8.29313,1e-06,
8.547,1e-06,
8.8034,1e-06,
9.06237,1e-06,
9.32393,1e-06,
9.5881,1e-06,
9.85492,1e-06,
10.1244,1e-06,
10.3966,1e-06,
10.6715,1e-06,
10.9491,1e-06,
11.2296,1e-06,
11.5128,1e-06,
11.7988,1e-06,
12.0878,1e-06,
12.3796,1e-06,
12.6743,1e-06,
12.972,1e-06,
13.2726,1e-06,
13.5763,1e-06,
13.883,1e-06,
14.1928,1e-06,
14.5056,1e-06,
14.8216,1e-06,
15.1408,1e-06,
15.4631,1e-06,
15.7887,1e-06,
16.1175,1e-06,
16.4496,1e-06,
16.785,1e-06,
17.1238,1e-06,
17.466,1e-06,
17.8116,1e-06,
18.1606,1e-06,
18.5132,1e-06,
18.8692,1e-06,
19.2289,1e-06,
19.5921,1e-06,
19.959,1e-06,
20.3295,1e-06,
20.7037,1e-06,
21.0817,1e-06,
21.4634,1e-06,
21.849,1e-06,
21.9154,1e-06,
21.9884,1e-06,
