File = D:\Moldex3D\02. AI\Surrogate model - 2 Report\V02\v02FAM_G04\P01\Packing-Sprue Pressure.csv

Title,Packing-Sprue Pressure
,,
Time (sec),Run 16 : V02FAM_G04_P01 (MPa),
0.679369,16.9497,
0.682652,17.0812,
0.685954,17.2108,
0.689301,17.3409,
0.692581,17.472,
0.69595,17.5968,
0.699337,17.7262,
0.702681,17.852,
0.7061,17.9782,
0.709532,18.1028,
0.713053,18.2421,
0.716451,18.3569,
0.719971,18.4797,
0.723476,18.62,
0.726933,18.746,
0.730392,18.8678,
0.733864,18.988,
0.737372,19.1082,
0.740921,19.2287,
0.744501,19.3492,
0.748111,19.4694,
0.751737,19.5899,
0.755415,19.7114,
0.759647,19.8397,
0.763878,19.9879,
0.76812,20.1261,
0.772381,20.261,
0.776682,20.3992,
0.781018,20.5361,
0.78538,20.6723,
0.78974,20.8094,
0.794099,20.9461,
0.798494,21.0822,
0.803529,21.2283,
0.808405,21.4012,
0.813152,21.5419,
0.818088,21.6967,
0.823066,21.8592,
0.828156,22.0276,
0.833226,22.2175,
0.838135,22.38,
0.84318,22.5467,
0.848243,22.7362,
0.853142,22.9156,
0.858028,23.0708,
0.863091,23.2755,
0.867895,23.4582,
0.872653,23.6237,
0.877389,23.7899,
0.882135,23.953,
0.886847,24.1164,
0.891547,24.2765,
0.896258,24.4358,
0.90101,24.5977,
0.90574,24.7572,
0.910438,24.9177,
0.915129,25.0753,
0.919878,25.2342,
0.924595,25.3948,
0.92934,25.5542,
0.934048,25.7121,
0.93874,25.8691,
0.943439,26.0259,
0.948139,26.1816,
0.952883,26.3392,
0.957608,26.4961,
0.962321,26.6518,
0.967053,26.807,
0.971743,26.9627,
0.976416,27.1145,
0.981127,27.2664,
0.985866,27.4223,
0.990593,27.5762,
0.995304,27.7294,
1.00004,27.8826,
1.00479,28.0368,
1.0095,28.1912,
1.01417,28.3428,
1.0188,28.4933,
1.02345,28.6438,
1.02821,28.7957,
1.03303,28.9521,
1.03778,29.1135,
1.04247,29.2666,
1.04712,29.4193,
1.05174,29.5679,
1.05634,29.7186,
1.06093,29.8674,
1.06554,30.0177,
1.07022,30.1696,
1.07493,30.3238,
1.07966,30.4794,
1.08439,30.6362,
1.08908,30.7919,
1.0938,30.9454,
1.09848,31.1008,
1.10314,31.2313,
1.1081,31.4036,
1.11282,31.5495,
1.11769,31.7238,
1.12247,31.8883,
1.12716,32.0471,
1.13179,32.2033,
1.13654,32.3564,
1.14128,32.5156,
1.14598,32.6749,
1.15069,32.8298,
1.15545,32.9867,
1.16019,33.1437,
1.16487,33.3034,
1.16958,33.4594,
1.17437,33.6161,
1.17912,33.7782,
1.18381,33.9368,
1.18855,34.0937,
1.19332,34.2512,
1.19804,34.413,
1.20277,34.5714,
1.20753,34.73,
1.21227,34.8935,
1.21699,35.0516,
1.2218,35.21,
1.22656,35.3458,
1.23147,35.531,
1.23632,35.7004,
1.24105,35.8402,
1.24439,36.0002,
1.24986,38.9992,
1.25643,42.4015,
1.26305,45.6058,
1.26753,47.6297,
1.26753,47.6297,
1.27302,50.0031,
1.27885,52.3807,
1.28503,54.7541,
1.29139,57.0476,
1.29795,59.2596,
1.3047,61.3887,
1.31165,63.4336,
1.31881,65.3935,
1.32619,67.2675,
1.33378,69.0554,
1.34161,70.757,
1.34967,72.3725,
1.35797,73.9024,
1.36652,75.3473,
1.37533,76.7083,
1.3844,77.9867,
1.39375,79.184,
1.40337,80.302,
1.41328,81.3426,
1.42349,82.3083,
1.43401,83.2013,
1.44484,84.0244,
1.456,84.7804,
1.46749,85.4722,
1.47933,86.1028,
1.49152,86.6755,
1.50408,87.1934,
1.51701,87.6599,
1.53033,88.0782,
1.54406,88.4517,
1.55819,88.7836,
1.57275,89.0772,
1.58774,89.3355,
1.60319,89.5617,
1.61909,89.7587,
1.63548,89.9293,
1.65236,90.0762,
1.66974,90.202,
1.68764,90.3091,
1.70608,90.3996,
1.72508,90.4757,
1.74464,90.5391,
1.76479,90.5917,
1.78555,90.6349,
1.80693,90.6702,
1.83151,90.7021,
1.85979,90.7298,
1.8923,90.7526,
1.92969,90.7703,
1.97269,90.7831,
2.02214,90.7915,
2.07901,90.7963,
2.14156,90.7986,
2.21037,90.7996,
2.28606,90.7999,
2.36932,90.8,
2.46091,90.8,
2.56165,90.8,
2.67247,90.8,
2.79437,90.8,
2.92846,90.8,
3.07595,90.8,
3.2382,90.8,
3.41668,90.8,
3.613,90.8,
3.82895,90.8,
4.04706,90.8,
4.26736,90.8,
4.48985,90.8,
4.71457,90.8,
4.94154,90.8,
5.17078,90.8,
5.40231,90.8,
5.63616,90.8,
5.87234,90.8,
6.11089,90.8,
6.35182,90.8,
6.59516,90.8,
6.68439,90.8,
6.6954,80.8,
6.70778,70.8,
6.7219,60.8,
6.73814,50.9243,
6.75682,41.412,
6.7783,32.5161,
6.80301,24.4835,
6.83142,17.528,
6.86409,11.8015,
6.90166,7.36759,
6.94486,4.18431,
6.99455,2.10523,
7.05169,0.902288,
7.11455,0.335158,
7.18369,0.103429,
7.25974,0.0247669,
7.3434,0.00404701,
7.58918,1e-06,
7.83741,1e-06,
8.08812,1e-06,
8.34134,1e-06,
8.5971,1e-06,
8.85541,1e-06,
9.1163,1e-06,
9.37981,1e-06,
9.64594,1e-06,
9.91475,1e-06,
10.1862,1e-06,
10.4604,1e-06,
10.7374,1e-06,
11.0171,1e-06,
11.2996,1e-06,
11.5849,1e-06,
11.8731,1e-06,
12.1642,1e-06,
12.4582,1e-06,
12.7551,1e-06,
13.055,1e-06,
13.3579,1e-06,
13.6638,1e-06,
13.9728,1e-06,
14.2849,1e-06,
14.6,1e-06,
14.9184,1e-06,
15.2399,1e-06,
15.5646,1e-06,
15.8926,1e-06,
16.2239,1e-06,
16.5585,1e-06,
16.8964,1e-06,
17.2377,1e-06,
17.5824,1e-06,
17.9306,1e-06,
18.2822,1e-06,
18.5844,1e-06,
18.8895,1e-06,
