File = source:G25_P01-10_SPRUE_PRESSURE.csv

Title,Packing-Sprue Pressure

Time (sec),Run 6 : G25_P06 (MPa)
0.000823943,0.000747057
0.00266348,0.0110566
0.00441191,0.00480443
0.00608183,0.586241
0.00742695,1.45913
0.00855674,2.59064
0.00896346,2.11191
0.00939848,2.01639
0.00982916,2.01269
0.0103404,1.98899
0.0109041,2.06684
0.0115505,2.12571
0.0123255,2.19563
0.0132587,2.28116
0.0143351,2.37416
0.0154316,2.45772
0.0167277,2.54888
0.0182625,2.64338
0.0200356,2.74365
0.0218255,2.82192
0.0238967,2.90856
0.0259736,2.98576
0.0284081,3.07636
0.0308451,3.12255
0.0335817,3.21916
0.0363208,3.31699
0.0391081,3.37582
0.0423192,3.46317
0.0455788,3.53515
0.048895,3.59912
0.0526922,3.67619
0.0565618,3.74587
0.0604663,3.81193
0.064324,3.8744
0.0688998,3.94752
0.0734199,4.01339
0.0780653,4.07874
0.0827672,4.14098
0.0882279,4.21281
0.0936701,4.28733
0.0990243,4.34936
0.104559,4.41246
0.110132,4.47686
0.115652,4.53532
0.12213,4.60376
0.128623,4.67404
0.135057,4.73593
0.141642,4.79747
0.148327,4.85781
0.155036,4.91712
0.162817,4.98584
0.170608,5.05527
0.178425,5.12018
0.186278,5.18179
0.194198,5.24484
0.202088,5.30596
0.21008,5.36683
0.219327,5.43525
0.228872,5.50347
0.238203,5.57146
0.247526,5.6363
0.256925,5.69985
0.266348,5.76376
0.275859,5.82724
0.285438,5.88963
0.295006,5.95187
0.304614,6.01501
0.315729,6.10862
0.326764,6.23749
0.337855,6.37461
0.348872,6.51662
0.359493,6.66821
0.369202,6.89031
0.378791,7.08768
0.388532,7.23953
0.398204,7.41644
0.407765,7.58963
0.41725,7.7636
0.426612,7.93667
0.435611,8.11855
0.444541,8.29309
0.453484,8.46754
0.462495,8.64159
0.471536,8.81954
0.480559,8.99282
0.489649,9.16547
0.498624,9.3396
0.507711,9.51215
0.516742,9.68554
0.525863,9.85661
0.534952,10.0275
0.544048,10.1964
0.553167,10.3671
0.562338,10.5349
0.571483,10.7032
0.580702,10.8691
0.589952,11.0359
0.599257,11.2014
0.608607,11.3647
0.617954,11.5278
0.627376,11.6884
0.636858,11.85
0.646429,12.0105
0.656021,12.1704
0.665653,12.3301
0.675246,12.4889
0.684769,12.6509
0.694258,12.8128
0.703764,12.9762
0.713297,13.139
0.722844,13.3032
0.732409,13.4707
0.742,13.638
0.751642,13.8072
0.761206,13.9766
0.770751,14.1453
0.780359,14.3152
0.790008,14.4885
0.799625,14.6606
0.809147,14.8345
0.818784,15.0072
0.828457,15.1833
0.83802,15.3587
0.847613,15.5313
0.857324,15.7091
0.866946,15.8861
0.876477,16.0593
0.886209,16.2359
0.895932,16.4138
0.905487,16.5876
0.915235,16.7659
0.924943,16.944
0.934622,17.1172
0.944331,17.2951
0.954057,17.4725
0.963672,17.6468
0.973411,17.8239
0.983188,18.0096
0.992676,18.1861
1.00204,18.3536
1.01187,18.5243
1.02147,18.7019
1.03121,18.8803
1.04087,19.0592
1.05048,19.233
1.05246,19.3506
1.06363,21.8243
1.0726,23.5885
1.0726,23.5885
1.0829,25.4334
1.09351,27.1379
1.10443,28.7073
1.11569,30.1471
1.12728,31.4632
1.13922,32.6617
1.15152,33.7487
1.16419,34.7306
1.17724,35.6139
1.19068,36.4049
1.20452,37.1102
1.21878,37.7361
1.23346,38.2888
1.24859,38.7745
1.26417,39.1992
1.28022,39.5684
1.29674,39.8876
1.31377,40.1621
1.3313,40.3967
1.34936,40.596
1.36797,40.7642
1.38713,40.9052
1.40686,41.0226
1.42719,41.1196
1.44813,41.1993
1.46969,41.2641
1.49191,41.3165
1.51745,41.3634
1.54683,41.4035
1.58061,41.4361
1.61946,41.4609
1.66414,41.4784
1.71552,41.4895
1.77204,41.4954
1.83421,41.4983
1.90259,41.4995
1.97782,41.4999
2.06057,41.5
2.15159,41.5
2.25171,41.5
2.36185,41.5
2.483,41.5
2.61627,41.5
2.76286,41.5
2.92411,41.5
3.10149,41.5
3.2966,41.5
3.51123,41.5
3.728,41.5
3.94694,41.5
4.16807,41.5
4.39141,41.5
4.61699,41.5
4.84482,41.5
5.07492,41.5
5.30733,41.5
5.41046,41.5
5.4378,31.5
5.46924,21.5976
5.50539,13.7897
5.54696,8.05671
5.59477,4.20475
5.64976,1.89289
5.71024,0.748062
5.77676,0.250388
5.84995,0.0671509
5.93044,0.0130948
6.01899,0.00149944
6.25373,1e-06
6.49081,1e-06
6.73026,1e-06
6.97211,1e-06
7.21637,1e-06
7.46308,1e-06
7.71225,1e-06
7.96392,1e-06
8.2181,1e-06
8.47482,1e-06
8.73411,1e-06
8.996,1e-06
9.2605,1e-06
9.52765,1e-06
9.79747,1e-06
10.07,1e-06
10.3452,1e-06
10.6232,1e-06
10.904,1e-06
11.1876,1e-06
11.474,1e-06
11.7633,1e-06
12.0555,1e-06
12.3506,1e-06
12.6486,1e-06
12.9496,1e-06
13.2537,1e-06
13.5608,1e-06
13.8709,1e-06
14.1842,1e-06
14.5006,1e-06
14.8201,1e-06
15.1428,1e-06
15.4688,1e-06
15.798,1e-06
16.1306,1e-06
16.4664,1e-06
16.8056,1e-06
17.1482,1e-06
17.4942,1e-06
17.8437,1e-06
18.1967,1e-06
18.5532,1e-06
18.9133,1e-06
19.277,1e-06
19.6443,1e-06
20.0105,1e-06
20.3803,1e-06
