File = source:G06_P01-10_SPRUE_PRESSURE.csv

Title,Packing-Sprue Pressure

Time (sec),Run 56 : G06_P02 (MPa)
0.00120121,0.00167883
0.00328776,0.00079282
0.00529438,0.00767445
0.00726606,0.0885264
0.00898921,0.617124
0.0106921,1.05688
0.0119554,1.69927
0.0126583,1.52133
0.0134282,1.45479
0.0142072,1.45587
0.0151261,1.46814
0.0160041,1.47822
0.0169753,1.50941
0.018115,1.56106
0.019529,1.58682
0.021199,1.62989
0.0229117,1.63533
0.0248926,1.68267
0.0272096,1.73591
0.0299374,1.78108
0.0330299,1.83938
0.0361928,1.88495
0.0398389,1.92812
0.0435368,1.9788
0.0479324,2.01778
0.0530076,2.07082
0.0581176,2.11414
0.0641237,2.1629
0.070161,2.20671
0.0762072,2.24719
0.0831882,2.29191
0.0902843,2.33352
0.0973509,2.37401
0.104516,2.40928
0.113011,2.44878
0.121628,2.48942
0.130216,2.52403
0.13886,2.56039
0.148992,2.60069
0.159088,2.64014
0.16922,2.6786
0.179281,2.71307
0.189618,2.7476
0.201584,2.78895
0.213229,2.82744
0.224553,2.866
0.234485,2.97296
0.244475,3.02405
0.254551,3.08246
0.264644,3.14105
0.274775,3.20015
0.284903,3.25788
0.294778,3.32081
0.305092,3.37893
0.315275,3.43677
0.325476,3.49649
0.335721,3.5587
0.345459,3.61851
0.355134,3.67738
0.364872,3.73441
0.374541,3.78769
0.384519,3.84803
0.394287,3.90635
0.404039,3.96562
0.413808,4.02261
0.423527,4.07969
0.433298,4.13784
0.443157,4.19589
0.452951,4.25398
0.462747,4.3136
0.472608,4.37268
0.482473,4.43151
0.492307,4.4917
0.502119,4.55194
0.511932,4.6129
0.521786,4.67289
0.531602,4.73338
0.541321,4.79381
0.551058,4.85433
0.56076,4.91662
0.570432,4.97929
0.579638,5.0554
0.588167,5.14246
0.596881,5.2289
0.605932,5.32304
0.613911,5.41379
0.621728,5.49389
0.629679,5.57793
0.637632,5.66324
0.645667,5.74876
0.653786,5.84603
0.661688,5.92224
0.669914,6.00701
0.678284,6.1015
0.686511,6.18728
0.694801,6.27068
0.703136,6.35371
0.711546,6.43389
0.720082,6.50436
0.728902,6.59037
0.73765,6.67449
0.746404,6.74306
0.75523,6.82975
0.763793,6.91277
0.772226,6.99142
0.780698,7.07809
0.789171,7.1632
0.797564,7.2486
0.805977,7.33217
0.814546,7.41711
0.823054,7.50545
0.831552,7.59239
0.840103,7.68077
0.848624,7.76778
0.857102,7.85573
0.865577,7.93508
0.874298,8.03312
0.882781,8.12592
0.891285,8.21504
0.899744,8.30702
0.908277,8.39815
0.916754,8.48999
0.925161,8.58061
0.933521,8.67016
0.941993,8.76084
0.95051,8.8543
0.959056,8.94891
0.967642,9.04392
0.976231,9.13967
0.984756,9.23554
0.993272,9.33087
1.00183,9.41417
1.01061,9.52109
1.01916,9.62171
1.02761,9.7197
1.03604,9.81552
1.04449,9.91099
1.0529,10.0075
1.06133,10.1061
1.07005,10.2042
1.07867,10.3084
1.08711,10.4098
1.0956,10.5082
1.10432,10.608
1.11288,10.7111
1.12122,10.8152
1.12966,10.9147
1.13831,11.0174
1.14689,11.1265
1.15536,11.2311
1.16385,11.334
1.17252,11.439
1.18109,11.5473
1.18956,11.6559
1.19801,11.7628
1.20626,11.8673
1.21473,14.8438
1.22435,17.9365
1.22435,17.9365
1.23244,20.2874
1.24077,22.513
1.24935,24.6144
1.25819,26.5931
1.26729,28.451
1.27667,30.1904
1.28633,31.814
1.29628,33.3248
1.30652,34.7261
1.31708,36.0215
1.32795,37.215
1.33915,38.3107
1.35068,39.3128
1.36256,40.226
1.37479,41.0548
1.3874,41.804
1.40038,42.4785
1.41375,43.083
1.42752,43.6224
1.4417,44.1015
1.45631,44.525
1.47136,44.8974
1.48686,45.2233
1.50283,45.5069
1.51927,45.7525
1.53621,45.9637
1.55365,46.1445
1.57162,46.2982
1.59012,46.4281
1.60919,46.5371
1.62882,46.628
1.64904,46.7032
1.66988,46.7651
1.69133,46.8155
1.71343,46.8562
1.73619,46.889
1.75963,46.915
1.78378,46.9355
1.80865,46.9516
1.83427,46.964
