File = source:G17_P01-10_SPRUE_PRESSURE.csv

Title,Packing-Sprue Pressure

Time (sec),Run 6 : G17_P06 (MPa)
0.000933942,0.000191624
0.00282804,0.00878172
0.00466782,0.0199186
0.00639593,0.251676
0.00789551,1.14455
0.00916914,1.96926
0.0101793,2.07022
0.0109441,2.02206
0.0117138,1.95037
0.0124352,1.96982
0.01316,2.01729
0.0140278,2.05695
0.0150471,2.07788
0.0162166,2.15691
0.0176072,2.32142
0.0192798,2.40335
0.0210062,2.46993
0.0230491,2.56039
0.0254268,2.65013
0.0277512,2.71435
0.0305093,2.80007
0.0332588,2.842
0.0363739,2.94752
0.0395156,3.02441
0.0432436,3.09697
0.0468705,3.1739
0.0506096,3.23913
0.0543787,3.29969
0.0587889,3.37128
0.0633193,3.43407
0.0678143,3.49648
0.0730357,3.56775
0.0782335,3.63518
0.0835148,3.70353
0.0887327,3.76212
0.0949345,3.83249
0.101156,3.90149
0.107403,3.96559
0.113717,4.02845
0.120028,4.08812
0.12739,4.15792
0.134757,4.22458
0.142207,4.28906
0.149751,4.35191
0.157326,4.41258
0.166144,4.48136
0.174957,4.54959
0.183757,4.61352
0.192631,4.67718
0.201613,4.73981
0.210776,4.79989
0.221506,4.86991
0.231938,4.94388
0.242386,5.0139
0.252909,5.08074
0.263454,5.14689
0.274115,5.21237
0.28479,5.27641
0.29558,5.34096
0.306393,5.4182
0.318874,5.53101
0.331468,5.66984
0.343737,5.81273
0.355089,5.98456
0.365703,6.2258
0.376341,6.36623
0.386511,6.54139
0.396263,6.72738
0.405879,6.90332
0.415446,7.08279
0.42497,7.2583
0.434433,7.43768
0.442668,7.60309
0.450834,7.7529
0.458957,7.90903
0.467068,8.06448
0.475311,8.22132
0.483376,8.38448
0.491603,8.54543
0.499681,8.70271
0.507707,8.86727
0.515746,9.03302
0.523773,9.1943
0.531718,9.35754
0.539689,9.52107
0.547727,9.68169
0.555711,9.84337
0.563663,10.0036
0.571664,10.1666
0.579728,10.3258
0.587817,10.4867
0.595959,10.6442
0.604135,10.8034
0.612415,10.9602
0.62079,11.1177
0.629242,11.2735
0.637759,11.4297
0.646316,11.5856
0.654936,11.7395
0.663651,11.8947
0.672399,12.0474
0.681199,12.2004
0.690242,12.3566
0.69935,12.5129
0.708484,12.6678
0.71773,12.8236
0.727144,12.9839
0.736583,13.143
0.746054,13.3013
0.755681,13.4603
0.765387,13.6244
0.775049,13.788
0.784661,13.9509
0.794161,14.1124
0.803352,14.293
0.812562,14.4557
0.821792,14.6268
0.831053,14.7996
0.84034,14.9749
0.849628,15.1509
0.858908,15.3287
0.868271,15.5038
0.877572,15.6828
0.886869,15.8593
0.896163,16.0366
0.905523,16.2124
0.914847,16.3891
0.924179,16.5653
0.933529,16.741
0.942915,16.9175
0.952314,17.0929
0.961624,17.2662
0.970925,17.4386
0.980295,17.6086
0.989598,17.8095
0.998525,17.9517
1.00788,18.1084
1.01718,18.2784
1.02658,18.4466
1.03588,18.6112
1.04517,18.7769
1.05245,18.9478
1.06122,20.9275
1.07029,22.7936
1.07029,22.7936
1.07911,24.4418
1.08818,25.9899
1.09753,27.4398
1.10716,28.7935
1.11707,30.0536
1.12729,31.2228
1.13781,32.3041
1.14865,33.3006
1.15981,34.2158
1.1713,35.0532
1.18315,35.8166
1.19534,36.5098
1.20791,37.1367
1.22084,37.7013
1.23417,38.2076
1.2479,38.6596
1.26204,39.0612
1.2766,39.4164
1.2916,39.7289
1.30705,40.0025
1.32297,40.2409
1.33936,40.4472
1.35624,40.625
1.37363,40.7771
1.39154,40.9066
1.40999,41.0161
1.42899,41.108
1.44857,41.1848
1.46873,41.2483
1.48949,41.3006
1.51337,41.3482
1.54083,41.3899
1.57241,41.4247
1.60872,41.452
1.65049,41.4721
1.69852,41.4855
1.75375,41.4935
1.81451,41.4974
1.88134,41.4992
1.95485,41.4998
2.03572,41.5
2.12467,41.5
2.22252,41.5
2.33016,41.5
2.44855,41.5
2.57879,41.5
2.72205,41.5
2.87964,41.5
3.05298,41.5
3.24366,41.5
3.4534,41.5
3.66525,41.5
3.87921,41.5
4.09531,41.5
4.31358,41.5
4.53403,41.5
4.75667,41.5
4.98155,41.5
5.20868,41.5
5.41045,41.5
5.45955,31.5
5.4913,21.5
5.5278,13.6508
5.56979,7.91963
5.61807,4.09589
5.67359,1.82169
5.73467,0.709067
5.80186,0.232687
5.87576,0.0607256
5.95705,0.0113601
6.04647,0.00120168
6.27587,1e-06
6.50756,1e-06
6.74157,1e-06
6.97792,1e-06
7.21663,1e-06
7.45773,1e-06
7.70124,1e-06
7.94718,1e-06
8.19559,1e-06
8.44647,1e-06
8.69987,1e-06
8.9558,1e-06
9.21429,1e-06
9.47537,1e-06
9.73905,1e-06
10.0054,1e-06
10.2744,1e-06
10.546,1e-06
10.8204,1e-06
11.0976,1e-06
11.3775,1e-06
11.6602,1e-06
11.9457,1e-06
12.2341,1e-06
12.5254,1e-06
12.8196,1e-06
13.1167,1e-06
13.4168,1e-06
13.7199,1e-06
14.026,1e-06
14.3352,1e-06
14.6475,1e-06
14.9629,1e-06
15.2815,1e-06
15.6032,1e-06
15.9282,1e-06
16.2564,1e-06
16.5879,1e-06
16.9227,1e-06
17.2609,1e-06
17.6024,1e-06
17.9474,1e-06
18.2958,1e-06
18.6477,1e-06
19.0031,1e-06
19.362,1e-06
19.7246,1e-06
20.0105,1e-06
20.2992,1e-06
