File = D:\Moldex3D\02. AI\Surrogate model - 2\Report\XYPlot\Packing-Sprue Pressure.csv

Title,Packing-Sprue Pressure
,,
Time (sec),Run 53 : V03FAM_G07_P03 (MPa),
0.000856494,0.00143109,
0.00234223,0.000151981,
0.00398443,0.00825166,
0.00552002,0.0989717,
0.00713848,0.576056,
0.00853072,1.01382,
0.00966111,1.84796,
0.0102371,1.57811,
0.0108324,1.52744,
0.0114729,1.53946,
0.0121449,1.53133,
0.0128077,1.5075,
0.0135552,1.55695,
0.0142492,1.57671,
0.0150177,1.62598,
0.0159295,1.67839,
0.0170517,1.73628,
0.018194,1.71538,
0.0193289,1.79063,
0.0205066,1.81088,
0.0219077,1.84371,
0.0233172,1.88297,
0.0247261,1.87265,
0.0263552,1.9083,
0.0279697,1.92671,
0.0298294,1.98315,
0.031711,2.01305,
0.0335982,2.03938,
0.0354968,2.06389,
0.0374106,2.08645,
0.0396574,2.11032,
0.0419007,2.13384,
0.0441521,2.15585,
0.0464091,2.1767,
0.0490694,2.19887,
0.0517185,2.22128,
0.0543851,2.24198,
0.0570683,2.26142,
0.0597691,2.2801,
0.0624933,2.29766,
0.0656714,2.31735,
0.0688411,2.34237,
0.0721003,2.35161,
0.0752758,2.37383,
0.0784939,2.39151,
0.0822591,2.4115,
0.0860375,2.4317,
0.0898232,2.45064,
0.0936242,2.46838,
0.0974331,2.48572,
0.101262,2.50215,
0.105111,2.51882,
0.109611,2.53732,
0.114095,2.55588,
0.118602,2.57417,
0.12313,2.5916,
0.127678,2.60859,
0.13223,2.62433,
0.136805,2.64157,
0.141309,2.66,
0.14654,2.67755,
0.151876,2.69411,
0.157237,2.71337,
0.162763,2.72507,
0.168114,2.74529,
0.173428,2.76319,
0.178744,2.78078,
0.184076,2.79693,
0.189432,2.81267,
0.194823,2.82792,
0.200218,2.84269,
0.20561,2.85678,
0.211909,2.87305,
0.218165,2.88988,
0.224419,2.90424,
0.230851,2.92005,
0.237187,2.93837,
0.243503,2.95411,
0.249829,2.9698,
0.256142,2.98505,
0.262457,2.99627,
0.268886,3.01095,
0.275211,3.0231,
0.281688,3.03518,
0.2882,3.04785,
0.294721,3.06053,
0.301131,3.07304,
0.30707,3.09958,
0.313519,3.1975,
0.319851,3.25195,
0.326147,3.27456,
0.332461,3.30197,
0.338756,3.33058,
0.345046,3.36032,
0.351312,3.3924,
0.357541,3.424,
0.363756,3.45535,
0.369962,3.48736,
0.376167,3.52005,
0.381508,3.54643,
0.3868,3.56954,
0.39213,3.59729,
0.397474,3.62606,
0.40281,3.65591,
0.408124,3.68583,
0.413411,3.71611,
0.418699,3.74681,
0.423989,3.77809,
0.429282,3.80886,
0.434581,3.84008,
0.4399,3.87178,
0.44521,3.90332,
0.450529,3.93524,
0.45584,3.9671,
0.461165,3.9992,
0.46649,4.03047,
0.471811,4.06255,
0.477136,4.09381,
0.482494,4.12534,
0.487859,4.15664,
0.493243,4.18746,
0.498633,4.21833,
0.50405,4.24862,
0.509488,4.27861,
0.51495,4.30854,
0.520436,4.33815,
0.52594,4.36714,
0.531484,4.39621,
0.537053,4.42373,
0.542649,4.45205,
0.548276,4.47976,
0.553935,4.50713,
0.559619,4.53448,
0.565339,4.5607,
0.571064,4.58693,
0.576843,4.61348,
0.582664,4.6393,
0.588539,4.6653,
0.594416,4.69012,
0.600303,4.71535,
0.606255,4.7411,
0.612242,4.76231,
0.618077,4.79356,
0.62404,4.81583,
0.630049,4.83897,
0.636041,4.86056,
0.641796,4.88865,
0.647475,4.92169,
0.653109,4.9625,
0.658875,4.98494,
0.664647,5.01097,
0.670436,5.03597,
0.676298,5.06089,
0.682206,5.08731,
0.688097,5.11492,
0.69397,5.14278,
0.699881,5.17123,
0.705764,5.19889,
0.711658,5.22759,
0.717541,5.25696,
0.723422,5.28619,
0.729335,5.31468,
0.735253,5.34369,
0.741133,5.37239,
0.747028,5.40222,
0.752946,5.43107,
0.758825,5.46055,
0.764741,5.49066,
0.770648,5.51979,
0.776554,5.54906,
0.782436,5.5792,
0.78836,5.60902,
0.794262,5.63895,
0.800173,5.66912,
0.806078,5.69917,
0.811984,5.7289,
0.817879,5.75894,
0.823743,5.7868,
0.829417,5.82438,
0.835209,5.84911,
0.840763,5.88343,
0.84627,5.91902,
0.851733,5.95382,
0.857188,5.98691,
0.862337,6.01907,
0.867919,8.90359,
0.873996,11.869,
0.873996,11.869,
0.878939,14.1344,
0.884178,16.417,
0.889732,18.7099,
0.895619,21.0053,
0.90186,23.2952,
0.908287,25.5066,
0.914908,27.6379,
0.921727,29.6879,
0.928751,31.6553,
0.935985,33.5395,
0.943436,35.3398,
0.951111,37.0559,
0.959016,38.6878,
0.967159,40.2359,
0.975545,41.7005,
0.984183,43.0826,
0.993081,44.3831,
1.00224,45.6035,
1.01168,46.7453,
1.02141,47.8104,
1.03142,48.8007,
1.04174,49.7186,
1.05236,50.5666,
1.0633,51.3471,
1.07457,52.0632,
1.08618,52.7175,
1.09814,53.3133,
1.11045,53.8536,
1.12314,54.3415,
1.13621,54.7803,
1.14966,55.1733,
1.16352,55.5235,
1.1778,55.8343,
1.19251,56.1086,
1.20766,56.3497,
1.22326,56.5603,
1.23933,56.7435,
1.25588,56.9018,
1.27293,57.0379,
1.29049,57.1541,
1.30857,57.2529,
1.32937,57.3459,
1.35329,57.4306,
1.3808,57.5047,
1.41243,57.5665,
1.44881,57.615,
1.49065,57.6506,
1.53876,57.6744,
1.59408,57.6885,
1.65494,57.6955,
1.72189,57.6985,
1.79553,57.6996,
1.87653,57.6999,
1.96563,57.7,
2.06365,57.7,
2.17146,57.7,
2.29006,57.7,
2.42052,57.7,
2.56402,57.7,
2.72188,57.7,
2.89552,57.7,
3.08652,57.7,
3.29662,57.7,
3.50883,57.7,
3.72315,57.7,
3.93962,57.7,
4.15826,57.7,
4.37908,57.7,
4.60211,57.7,
4.82736,57.7,
5.05488,57.7,
5.28234,57.7,
5.32215,47.7,
5.34312,37.7,
5.36723,28.6109,
5.39495,20.6784,
5.42684,14.0853,
5.4635,8.92066,
5.50567,5.1591,
5.55416,2.65736,
5.60993,1.17547,
5.67127,0.45441,
5.73875,0.14779,
5.81297,0.0380944,
5.89462,0.00699168,
6.1244,1e-06,
6.35649,1e-06,
6.59089,1e-06,
6.82764,1e-06,
7.06676,1e-06,
7.30827,1e-06,
7.55219,1e-06,
7.79855,1e-06,
8.04738,1e-06,
8.29869,1e-06,
8.55252,1e-06,
8.80889,1e-06,
9.06782,1e-06,
9.32934,1e-06,
9.59347,1e-06,
9.86024,1e-06,
10.1297,1e-06,
10.4018,1e-06,
10.6767,1e-06,
10.9543,1e-06,
11.2347,1e-06,
11.5179,1e-06,
11.8039,1e-06,
12.0928,1e-06,
12.3845,1e-06,
12.6792,1e-06,
12.9768,1e-06,
13.2775,1e-06,
13.5811,1e-06,
13.8877,1e-06,
14.1974,1e-06,
14.5103,1e-06,
14.8262,1e-06,
15.1453,1e-06,
15.4676,1e-06,
15.7931,1e-06,
16.1219,1e-06,
16.4539,1e-06,
16.7893,1e-06,
17.1281,1e-06,
17.4702,1e-06,
17.8157,1e-06,
18.1647,1e-06,
18.5172,1e-06,
18.8732,1e-06,
19.2328,1e-06,
19.596,1e-06,
19.9628,1e-06,
20.3332,1e-06,
20.7074,1e-06,
21.0853,1e-06,
21.467,1e-06,
21.8525,1e-06,
22.2419,1e-06,
22.6351,1e-06,
23.0323,1e-06,
23.4335,1e-06,
23.8387,1e-06,
24.2479,1e-06,
24.4823,1e-06,
24.7191,1e-06,
