case,test_id,theta1,theta2,pt,predicted_type,confidence,type1_probability,type2_probability,type3_probability,review_priority,csv_path,plot_path
Case4,Test_050,-16.0,44.0,7421.293317093813,2,0.665,0.07333333333333333,0.665,0.26166666666666666,high,data/New_Data/csv_6x8_Case4/force_disp_Test_050.csv,data/New_Data/6x8_Case4/Original/plot_Test_050_original.png
Case4,Test_051,28.0,57.0,8468.996858937608,2,0.7183333333333334,0.15666666666666668,0.7183333333333334,0.125,medium,data/New_Data/csv_6x8_Case4/force_disp_Test_051.csv,data/New_Data/6x8_Case4/Original/plot_Test_051_original.png
Case4,Test_052,-79.0,34.0,8096.135686112949,2,0.7516666666666667,0.165,0.7516666666666667,0.08333333333333333,medium,data/New_Data/csv_6x8_Case4/force_disp_Test_052.csv,data/New_Data/6x8_Case4/Original/plot_Test_052_original.png
Case4,Test_053,3.0,87.0,6096.586330399429,2,0.69,0.07166666666666667,0.69,0.23833333333333334,high,data/New_Data/csv_6x8_Case4/force_disp_Test_053.csv,data/New_Data/6x8_Case4/Original/plot_Test_053_original.png
Case4,Test_054,-17.0,-44.0,7424.493099337768,2,0.5916666666666667,0.06166666666666667,0.5916666666666667,0.3466666666666667,high,data/New_Data/csv_6x8_Case4/force_disp_Test_054.csv,data/New_Data/6x8_Case4/Original/plot_Test_054_original.png
Case4,Test_056,67.0,-19.0,7464.384582603821,2,0.7233333333333334,0.09,0.7233333333333334,0.18666666666666668,medium,data/New_Data/csv_6x8_Case4/force_disp_Test_056.csv,data/New_Data/6x8_Case4/Original/plot_Test_056_original.png
Case4,Test_057,2.0,74.0,6406.265356381364,2,0.77,0.04833333333333333,0.77,0.18166666666666667,medium,data/New_Data/csv_6x8_Case4/force_disp_Test_057.csv,data/New_Data/6x8_Case4/Original/plot_Test_057_original.png
Case4,Test_058,82.0,19.0,6870.007684597509,2,0.7183333333333334,0.10166666666666667,0.7183333333333334,0.18,medium,data/New_Data/csv_6x8_Case4/force_disp_Test_058.csv,data/New_Data/6x8_Case4/Original/plot_Test_058_original.png
Case4,Test_060,44.0,-84.0,8477.213186269419,2,0.5183333333333333,0.4116666666666667,0.5183333333333333,0.07,high,data/New_Data/csv_6x8_Case4/force_disp_Test_060.csv,data/New_Data/6x8_Case4/Original/plot_Test_060_original.png
Case4,Test_061,0.0,-52.0,6987.518535161345,2,0.6466666666666666,0.03833333333333333,0.6466666666666666,0.315,high,data/New_Data/csv_6x8_Case4/force_disp_Test_061.csv,data/New_Data/6x8_Case4/Original/plot_Test_061_original.png
Case4,Test_062,33.0,26.0,7827.58928641721,2,0.49333333333333335,0.10666666666666667,0.49333333333333335,0.4,high,data/New_Data/csv_6x8_Case4/force_disp_Test_062.csv,data/New_Data/6x8_Case4/Original/plot_Test_062_original.png
Case4,Test_063,-75.0,38.0,8508.498726557214,2,0.6866666666666666,0.22666666666666666,0.6866666666666666,0.08666666666666667,high,data/New_Data/csv_6x8_Case4/force_disp_Test_063.csv,data/New_Data/6x8_Case4/Original/plot_Test_063_original.png
Case4,Test_064,-20.0,55.0,7897.68401295813,2,0.8066666666666666,0.06666666666666667,0.8066666666666666,0.12666666666666668,medium,data/New_Data/csv_6x8_Case4/force_disp_Test_064.csv,data/New_Data/6x8_Case4/Original/plot_Test_064_original.png
Case4,Test_065,72.0,31.0,8148.871497925377,2,0.7166666666666667,0.17166666666666666,0.7166666666666667,0.11166666666666666,medium,data/New_Data/csv_6x8_Case4/force_disp_Test_065.csv,data/New_Data/6x8_Case4/Original/plot_Test_065_original.png
Case4,Test_069,-36.0,57.0,9269.875387253875,2,0.6283333333333333,0.2916666666666667,0.6283333333333333,0.08,high,data/New_Data/csv_6x8_Case4/force_disp_Test_069.csv,data/New_Data/6x8_Case4/Original/plot_Test_069_original.png
Case4,Test_071,-45.0,-29.0,8522.70335144116,2,0.6566666666666666,0.15833333333333333,0.6566666666666666,0.185,high,data/New_Data/csv_6x8_Case4/force_disp_Test_071.csv,data/New_Data/6x8_Case4/Original/plot_Test_071_original.png
Case4,Test_073,-22.0,46.0,7986.551751007632,2,0.7433333333333333,0.095,0.7433333333333333,0.16166666666666665,medium,data/New_Data/csv_6x8_Case4/force_disp_Test_073.csv,data/New_Data/6x8_Case4/Original/plot_Test_073_original.png
Case4,Test_075,-22.0,82.0,7143.206077416182,2,0.855,0.06666666666666667,0.855,0.07833333333333334,low,data/New_Data/csv_6x8_Case4/force_disp_Test_075.csv,data/New_Data/6x8_Case4/Original/plot_Test_075_original.png
Case4,Test_076,50.0,5.0,6882.240635812853,2,0.575,0.043333333333333335,0.575,0.38166666666666665,high,data/New_Data/csv_6x8_Case4/force_disp_Test_076.csv,data/New_Data/6x8_Case4/Original/plot_Test_076_original.png
Case4,Test_077,-64.0,20.0,7737.312632660686,2,0.77,0.07166666666666667,0.77,0.15833333333333333,medium,data/New_Data/csv_6x8_Case4/force_disp_Test_077.csv,data/New_Data/6x8_Case4/Original/plot_Test_077_original.png
Case4,Test_078,29.0,-79.0,7803.462007931789,2,0.78,0.12,0.78,0.1,medium,data/New_Data/csv_6x8_Case4/force_disp_Test_078.csv,data/New_Data/6x8_Case4/Original/plot_Test_078_original.png
Case4,Test_079,-67.0,39.0,8982.995305747301,2,0.6383333333333333,0.2866666666666667,0.6383333333333333,0.075,high,data/New_Data/csv_6x8_Case4/force_disp_Test_079.csv,data/New_Data/6x8_Case4/Original/plot_Test_079_original.png
Case4,Test_081,-38.0,-72.0,8627.018592297212,2,0.64,0.255,0.64,0.105,high,data/New_Data/csv_6x8_Case4/force_disp_Test_081.csv,data/New_Data/6x8_Case4/Original/plot_Test_081_original.png
Case4,Test_082,85.0,48.0,8544.433939422363,2,0.5533333333333333,0.40166666666666667,0.5533333333333333,0.045,high,data/New_Data/csv_6x8_Case4/force_disp_Test_082.csv,data/New_Data/6x8_Case4/Original/plot_Test_082_original.png
Case4,Test_083,-12.0,85.0,6471.801341815617,2,0.82,0.056666666666666664,0.82,0.12333333333333334,medium,data/New_Data/csv_6x8_Case4/force_disp_Test_083.csv,data/New_Data/6x8_Case4/Original/plot_Test_083_original.png
Case4,Test_084,77.0,-48.0,8872.342836870366,2,0.49,0.485,0.49,0.025,high,data/New_Data/csv_6x8_Case4/force_disp_Test_084.csv,data/New_Data/6x8_Case4/Original/plot_Test_084_original.png
Case4,Test_085,45.0,75.0,8820.118349899549,2,0.555,0.3983333333333333,0.555,0.04666666666666667,high,data/New_Data/csv_6x8_Case4/force_disp_Test_085.csv,data/New_Data/6x8_Case4/Original/plot_Test_085_original.png
Case4,Test_086,-41.0,-54.0,9785.106877733755,2,0.5666666666666667,0.41833333333333333,0.5666666666666667,0.015,high,data/New_Data/csv_6x8_Case4/force_disp_Test_086.csv,data/New_Data/6x8_Case4/Original/plot_Test_086_original.png
Case4,Test_087,-38.0,89.0,8152.117779680076,2,0.6933333333333334,0.24166666666666667,0.6933333333333334,0.065,high,data/New_Data/csv_6x8_Case4/force_disp_Test_087.csv,data/New_Data/6x8_Case4/Original/plot_Test_087_original.png
Case4,Test_088,23.0,33.0,7461.225603669868,2,0.45166666666666666,0.09666666666666666,0.45166666666666666,0.45166666666666666,high,data/New_Data/csv_6x8_Case4/force_disp_Test_088.csv,data/New_Data/6x8_Case4/Original/plot_Test_088_original.png
Case4,Test_090,-65.0,24.0,7976.981791930181,2,0.7766666666666666,0.08666666666666667,0.7766666666666666,0.13666666666666666,medium,data/New_Data/csv_6x8_Case4/force_disp_Test_090.csv,data/New_Data/6x8_Case4/Original/plot_Test_090_original.png
Case4,Test_092,-38.0,-40.0,9702.760328515584,2,0.53,0.37666666666666665,0.53,0.09333333333333334,high,data/New_Data/csv_6x8_Case4/force_disp_Test_092.csv,data/New_Data/6x8_Case4/Original/plot_Test_092_original.png
Case4,Test_095,68.0,-30.0,8337.406838288463,2,0.7416666666666667,0.14333333333333334,0.7416666666666667,0.115,medium,data/New_Data/csv_6x8_Case4/force_disp_Test_095.csv,data/New_Data/6x8_Case4/Original/plot_Test_095_original.png
Case4,Test_097,-46.0,-23.0,7984.983347223492,2,0.6483333333333333,0.09666666666666666,0.6483333333333333,0.255,high,data/New_Data/csv_6x8_Case4/force_disp_Test_097.csv,data/New_Data/6x8_Case4/Original/plot_Test_097_original.png
Case4,Test_099,90.0,40.0,8219.557921999232,2,0.5683333333333334,0.3466666666666667,0.5683333333333334,0.085,high,data/New_Data/csv_6x8_Case4/force_disp_Test_099.csv,data/New_Data/6x8_Case4/Original/plot_Test_099_original.png
Case4,Test_101,48.0,15.0,7301.068736934463,2,0.6183333333333333,0.055,0.6183333333333333,0.32666666666666666,high,data/New_Data/csv_6x8_Case4/force_disp_Test_101.csv,data/New_Data/6x8_Case4/Original/plot_Test_101_original.png
Case4,Test_102,76.0,-24.0,7559.699790121312,2,0.755,0.1,0.755,0.145,medium,data/New_Data/csv_6x8_Case4/force_disp_Test_102.csv,data/New_Data/6x8_Case4/Original/plot_Test_102_original.png
Case4,Test_103,66.0,14.0,7188.988053844833,2,0.6933333333333334,0.07166666666666667,0.6933333333333334,0.235,high,data/New_Data/csv_6x8_Case4/force_disp_Test_103.csv,data/New_Data/6x8_Case4/Original/plot_Test_103_original.png
Case4,Test_104,83.0,3.0,6097.975702163886,2,0.525,0.105,0.525,0.37,high,data/New_Data/csv_6x8_Case4/force_disp_Test_104.csv,data/New_Data/6x8_Case4/Original/plot_Test_104_original.png
Case4,Test_106,-12.0,43.0,7095.8887279968985,2,0.5966666666666667,0.06166666666666667,0.5966666666666667,0.3416666666666667,high,data/New_Data/csv_6x8_Case4/force_disp_Test_106.csv,data/New_Data/6x8_Case4/Original/plot_Test_106_original.png
Case4,Test_107,69.0,8.0,6732.279195085798,2,0.6683333333333333,0.07666666666666666,0.6683333333333333,0.255,high,data/New_Data/csv_6x8_Case4/force_disp_Test_107.csv,data/New_Data/6x8_Case4/Original/plot_Test_107_original.png
Case4,Test_108,46.0,-72.0,9086.16488647708,2,0.51,0.465,0.51,0.025,high,data/New_Data/csv_6x8_Case4/force_disp_Test_108.csv,data/New_Data/6x8_Case4/Original/plot_Test_108_original.png
Case4,Test_109,-69.0,17.0,7278.778854284408,2,0.76,0.065,0.76,0.175,medium,data/New_Data/csv_6x8_Case4/force_disp_Test_109.csv,data/New_Data/6x8_Case4/Original/plot_Test_109_original.png
Case4,Test_110,-51.0,1.0,6852.670701511454,2,0.6116666666666667,0.03333333333333333,0.6116666666666667,0.355,high,data/New_Data/csv_6x8_Case4/force_disp_Test_110.csv,data/New_Data/6x8_Case4/Original/plot_Test_110_original.png
Case4,Test_111,7.0,87.0,6102.399929010011,2,0.7516666666666667,0.06166666666666667,0.7516666666666667,0.18666666666666668,medium,data/New_Data/csv_6x8_Case4/force_disp_Test_111.csv,data/New_Data/6x8_Case4/Original/plot_Test_111_original.png
Case4,Test_114,-35.0,-78.0,8154.096991937224,2,0.7133333333333334,0.18666666666666668,0.7133333333333334,0.1,medium,data/New_Data/csv_6x8_Case4/force_disp_Test_114.csv,data/New_Data/6x8_Case4/Original/plot_Test_114_original.png
Case4,Test_115,22.0,74.0,7451.756926284188,2,0.835,0.06666666666666667,0.835,0.09833333333333333,medium,data/New_Data/csv_6x8_Case4/force_disp_Test_115.csv,data/New_Data/6x8_Case4/Original/plot_Test_115_original.png
Case4,Test_116,12.0,-85.0,6463.706076030276,2,0.74,0.07,0.74,0.19,medium,data/New_Data/csv_6x8_Case4/force_disp_Test_116.csv,data/New_Data/6x8_Case4/Original/plot_Test_116_original.png
Case4,Test_117,-87.0,33.0,7845.6568553549905,2,0.755,0.15666666666666668,0.755,0.08833333333333333,medium,data/New_Data/csv_6x8_Case4/force_disp_Test_117.csv,data/New_Data/6x8_Case4/Original/plot_Test_117_original.png
Case4,Test_120,-58.0,-26.0,8291.989442905944,2,0.7116666666666667,0.11833333333333333,0.7116666666666667,0.17,medium,data/New_Data/csv_6x8_Case4/force_disp_Test_120.csv,data/New_Data/6x8_Case4/Original/plot_Test_120_original.png
Case4,Test_121,-50.0,14.0,7349.083490589079,2,0.6716666666666666,0.058333333333333334,0.6716666666666666,0.27,high,data/New_Data/csv_6x8_Case4/force_disp_Test_121.csv,data/New_Data/6x8_Case4/Original/plot_Test_121_original.png
Case4,Test_122,20.0,-73.0,7388.882997730079,2,0.785,0.07333333333333333,0.785,0.14166666666666666,medium,data/New_Data/csv_6x8_Case4/force_disp_Test_122.csv,data/New_Data/6x8_Case4/Original/plot_Test_122_original.png
Case4,Test_123,76.0,4.0,6353.228650931616,2,0.6116666666666667,0.08166666666666667,0.6116666666666667,0.30666666666666664,high,data/New_Data/csv_6x8_Case4/force_disp_Test_123.csv,data/New_Data/6x8_Case4/Original/plot_Test_123_original.png
Case4,Test_124,42.0,-66.0,9239.133954507131,2,0.5633333333333334,0.38666666666666666,0.5633333333333334,0.05,high,data/New_Data/csv_6x8_Case4/force_disp_Test_124.csv,data/New_Data/6x8_Case4/Original/plot_Test_124_original.png
Case4,Test_125,-3.0,72.0,6528.593395970822,2,0.8066666666666666,0.04,0.8066666666666666,0.15333333333333332,medium,data/New_Data/csv_6x8_Case4/force_disp_Test_125.csv,data/New_Data/6x8_Case4/Original/plot_Test_125_original.png
Case4,Test_130,-59.0,12.0,7269.536334397416,2,0.71,0.06,0.71,0.23,medium,data/New_Data/csv_6x8_Case4/force_disp_Test_130.csv,data/New_Data/6x8_Case4/Original/plot_Test_130_original.png
Case4,Test_131,41.0,53.0,9829.567362078002,2,0.5583333333333333,0.4266666666666667,0.5583333333333333,0.015,high,data/New_Data/csv_6x8_Case4/force_disp_Test_131.csv,data/New_Data/6x8_Case4/Original/plot_Test_131_original.png
Case4,Test_132,38.0,35.0,9210.012389276973,2,0.5366666666666666,0.2966666666666667,0.5366666666666666,0.16666666666666666,high,data/New_Data/csv_6x8_Case4/force_disp_Test_132.csv,data/New_Data/6x8_Case4/Original/plot_Test_132_original.png
Case4,Test_133,-21.0,37.0,7463.232752412636,2,0.5516666666666666,0.09666666666666666,0.5516666666666666,0.3516666666666667,high,data/New_Data/csv_6x8_Case4/force_disp_Test_133.csv,data/New_Data/6x8_Case4/Original/plot_Test_133_original.png
Case4,Test_134,-56.0,37.0,9356.261202620251,2,0.6366666666666667,0.295,0.6366666666666667,0.06833333333333333,high,data/New_Data/csv_6x8_Case4/force_disp_Test_134.csv,data/New_Data/6x8_Case4/Original/plot_Test_134_original.png
Case4,Test_135,39.0,-76.0,8532.372438883216,2,0.6266666666666667,0.2816666666666667,0.6266666666666667,0.09166666666666666,high,data/New_Data/csv_6x8_Case4/force_disp_Test_135.csv,data/New_Data/6x8_Case4/Original/plot_Test_135_original.png
Case4,Test_136,8.0,-68.0,6876.527845280246,2,0.75,0.05,0.75,0.2,medium,data/New_Data/csv_6x8_Case4/force_disp_Test_136.csv,data/New_Data/6x8_Case4/Original/plot_Test_136_original.png
Case4,Test_138,-28.0,-75.0,7787.798763569689,2,0.7433333333333333,0.12166666666666667,0.7433333333333333,0.135,medium,data/New_Data/csv_6x8_Case4/force_disp_Test_138.csv,data/New_Data/6x8_Case4/Original/plot_Test_138_original.png
Case4,Test_139,-52.0,-36.0,9305.793114337961,2,0.6133333333333333,0.2916666666666667,0.6133333333333333,0.095,high,data/New_Data/csv_6x8_Case4/force_disp_Test_139.csv,data/New_Data/6x8_Case4/Original/plot_Test_139_original.png
Case4,Test_141,79.0,49.0,8774.357101799495,2,0.5716666666666667,0.4066666666666667,0.5716666666666667,0.021666666666666667,high,data/New_Data/csv_6x8_Case4/force_disp_Test_141.csv,data/New_Data/6x8_Case4/Original/plot_Test_141_original.png
Case4,Test_142,56.0,10.0,7098.562548082026,2,0.655,0.055,0.655,0.29,high,data/New_Data/csv_6x8_Case4/force_disp_Test_142.csv,data/New_Data/6x8_Case4/Original/plot_Test_142_original.png
Case4,Test_143,39.0,-35.0,9348.751601905826,2,0.5366666666666666,0.325,0.5366666666666666,0.13833333333333334,high,data/New_Data/csv_6x8_Case4/force_disp_Test_143.csv,data/New_Data/6x8_Case4/Original/plot_Test_143_original.png
Case4,Test_144,-86.0,-39.0,8188.0332908818,2,0.6383333333333333,0.265,0.6383333333333333,0.09666666666666666,high,data/New_Data/csv_6x8_Case4/force_disp_Test_144.csv,data/New_Data/6x8_Case4/Original/plot_Test_144_original.png
Case4,Test_145,29.0,32.0,8133.6579178682105,2,0.5083333333333333,0.13,0.5083333333333333,0.3616666666666667,high,data/New_Data/csv_6x8_Case4/force_disp_Test_145.csv,data/New_Data/6x8_Case4/Original/plot_Test_145_original.png
Case4,Test_146,-41.0,-28.0,8355.232193454245,2,0.615,0.135,0.615,0.25,high,data/New_Data/csv_6x8_Case4/force_disp_Test_146.csv,data/New_Data/6x8_Case4/Original/plot_Test_146_original.png
Case4,Test_147,47.0,23.0,7994.233175780046,2,0.675,0.10166666666666667,0.675,0.22333333333333333,high,data/New_Data/csv_6x8_Case4/force_disp_Test_147.csv,data/New_Data/6x8_Case4/Original/plot_Test_147_original.png
Case4,Test_149,24.0,-59.0,8161.766026699633,2,0.7583333333333333,0.09,0.7583333333333333,0.15166666666666667,medium,data/New_Data/csv_6x8_Case4/force_disp_Test_149.csv,data/New_Data/6x8_Case4/Original/plot_Test_149_original.png
Case4,Test_150,15.0,-47.0,7448.043010883276,2,0.6533333333333333,0.058333333333333334,0.6533333333333333,0.28833333333333333,high,data/New_Data/csv_6x8_Case4/force_disp_Test_150.csv,data/New_Data/6x8_Case4/Original/plot_Test_150_original.png
Case4,Test_152,-23.0,-66.0,7805.297601571619,2,0.745,0.08666666666666667,0.745,0.16833333333333333,medium,data/New_Data/csv_6x8_Case4/force_disp_Test_152.csv,data/New_Data/6x8_Case4/Original/plot_Test_152_original.png
Case4,Test_157,78.0,-26.0,7610.389501731962,2,0.7433333333333333,0.11666666666666667,0.7433333333333333,0.14,medium,data/New_Data/csv_6x8_Case4/force_disp_Test_157.csv,data/New_Data/6x8_Case4/Original/plot_Test_157_original.png
Case4,Test_158,17.0,-43.0,7455.810587404853,2,0.6033333333333334,0.06666666666666667,0.6033333333333334,0.33,high,data/New_Data/csv_6x8_Case4/force_disp_Test_158.csv,data/New_Data/6x8_Case4/Original/plot_Test_158_original.png
Case4,Test_160,47.0,-13.0,7323.433927324804,2,0.59,0.056666666666666664,0.59,0.35333333333333333,high,data/New_Data/csv_6x8_Case4/force_disp_Test_160.csv,data/New_Data/6x8_Case4/Original/plot_Test_160_original.png
Case4,Test_162,-71.0,-11.0,6772.271893460154,2,0.6983333333333334,0.07166666666666667,0.6983333333333334,0.23,high,data/New_Data/csv_6x8_Case4/force_disp_Test_162.csv,data/New_Data/6x8_Case4/Original/plot_Test_162_original.png
Case4,Test_163,-84.0,28.0,7571.172369407428,2,0.7733333333333333,0.11166666666666666,0.7733333333333333,0.115,medium,data/New_Data/csv_6x8_Case4/force_disp_Test_163.csv,data/New_Data/6x8_Case4/Original/plot_Test_163_original.png
Case4,Test_166,-61.0,-3.0,6840.473835881717,2,0.6733333333333333,0.04666666666666667,0.6733333333333333,0.28,high,data/New_Data/csv_6x8_Case4/force_disp_Test_166.csv,data/New_Data/6x8_Case4/Original/plot_Test_166_original.png
Case4,Test_170,-35.0,-50.0,9210.473663926265,2,0.5816666666666667,0.29833333333333334,0.5816666666666667,0.12,high,data/New_Data/csv_6x8_Case4/force_disp_Test_170.csv,data/New_Data/6x8_Case4/Original/plot_Test_170_original.png
Case4,Test_172,-68.0,5.0,6756.282934545184,2,0.705,0.05333333333333334,0.705,0.24166666666666667,medium,data/New_Data/csv_6x8_Case4/force_disp_Test_172.csv,data/New_Data/6x8_Case4/Original/plot_Test_172_original.png
Case4,Test_174,-76.0,51.0,9017.341679504323,2,0.5133333333333333,0.47833333333333333,0.5133333333333333,0.008333333333333333,high,data/New_Data/csv_6x8_Case4/force_disp_Test_174.csv,data/New_Data/6x8_Case4/Original/plot_Test_174_original.png
Case4,Test_176,-36.0,30.0,8548.73040465072,2,0.6133333333333333,0.16833333333333333,0.6133333333333333,0.21833333333333332,high,data/New_Data/csv_6x8_Case4/force_disp_Test_176.csv,data/New_Data/6x8_Case4/Original/plot_Test_176_original.png
Case4,Test_177,25.0,-81.0,7427.862084587249,2,0.7983333333333333,0.08833333333333333,0.7983333333333333,0.11333333333333333,medium,data/New_Data/csv_6x8_Case4/force_disp_Test_177.csv,data/New_Data/6x8_Case4/Original/plot_Test_177_original.png
Case4,Test_178,27.0,63.0,8186.938122022841,2,0.7566666666666667,0.12666666666666668,0.7566666666666667,0.11666666666666667,medium,data/New_Data/csv_6x8_Case4/force_disp_Test_178.csv,data/New_Data/6x8_Case4/Original/plot_Test_178_original.png
Case4,Test_179,73.0,-44.0,8956.674580669807,2,0.5366666666666666,0.41,0.5366666666666666,0.05333333333333334,high,data/New_Data/csv_6x8_Case4/force_disp_Test_179.csv,data/New_Data/6x8_Case4/Original/plot_Test_179_original.png
Case4,Test_180,-14.0,88.0,6540.939492371669,2,0.8483333333333334,0.055,0.8483333333333334,0.09666666666666666,medium,data/New_Data/csv_6x8_Case4/force_disp_Test_180.csv,data/New_Data/6x8_Case4/Original/plot_Test_180_original.png
