File = D:\Moldex3D\02. AI\Surrogate model - 2\Report\XYPlot\Packing-Sprue Pressure.csv

Title,Packing-Sprue Pressure
,,
Time (sec),Run 39 : V03FAM_G04_P04 (MPa),
0.000677242,0.000416273,
0.00200861,0.00729774,
0.00339343,0.00992627,
0.00469128,0.00212391,
0.00593961,0.493508,
0.00720673,1.20039,
0.0082897,2.12748,
0.00876336,1.77242,
0.009255,1.71624,
0.00976568,1.70144,
0.0102537,1.70773,
0.010711,1.73131,
0.0112267,1.79864,
0.0118496,1.84736,
0.0125842,1.91658,
0.0133426,1.97863,
0.0141098,2.02188,
0.0150207,2.08018,
0.0159339,2.12813,
0.0168574,2.16798,
0.0179384,2.22193,
0.0190228,2.27008,
0.0201089,2.31057,
0.0213905,2.36614,
0.0226707,2.41034,
0.0239546,2.40392,
0.0252169,2.44809,
0.0266863,2.49672,
0.0281521,2.5422,
0.0296192,2.58189,
0.0310953,2.61944,
0.0325803,2.65388,
0.0343241,2.69082,
0.0360623,2.72787,
0.0378126,2.76317,
0.0395736,2.79527,
0.0413391,2.82532,
0.0431124,2.89613,
0.0450982,2.89687,
0.0471584,2.92348,
0.0492295,2.95257,
0.0513189,2.98073,
0.0534212,3.0082,
0.0555392,3.03503,
0.058013,3.06521,
0.0604725,3.09554,
0.0629482,3.12445,
0.0654398,3.15198,
0.0679393,3.17871,
0.0704471,3.20453,
0.0729682,3.23011,
0.0759108,3.25942,
0.0788543,3.28878,
0.0818079,3.31586,
0.0847626,3.34311,
0.087739,3.36912,
0.0907273,3.39432,
0.093736,3.4192,
0.0967503,3.44358,
0.100264,3.47208,
0.103769,3.50038,
0.107286,3.52801,
0.110821,3.55412,
0.114365,3.57974,
0.117929,3.60437,
0.121506,3.6289,
0.125091,3.65316,
0.12869,3.67694,
0.132882,3.70504,
0.137064,3.73251,
0.141261,3.75931,
0.145461,3.78562,
0.149668,3.81139,
0.153894,3.83635,
0.158126,3.86097,
0.162381,3.88521,
0.166651,3.90932,
0.170913,3.93304,
0.175182,3.95677,
0.179463,3.98007,
0.184452,4.00761,
0.189424,4.03474,
0.194404,4.06128,
0.199384,4.08687,
0.204362,4.11191,
0.209349,4.1364,
0.214305,4.16081,
0.219141,4.19827,
0.224081,4.22919,
0.229059,4.2537,
0.233929,4.28547,
0.238783,4.31569,
0.24364,4.34447,
0.248493,4.3716,
0.253343,4.39768,
0.258205,4.42409,
0.263081,4.44985,
0.267962,4.4756,
0.272851,4.50109,
0.277762,4.52575,
0.282571,4.55018,
0.287076,4.6058,
0.291483,4.74367,
0.295919,4.76145,
0.300382,4.79762,
0.304848,4.83813,
0.309297,4.8797,
0.313719,4.92458,
0.318116,4.96911,
0.32251,5.01185,
0.326887,5.05741,
0.331257,5.10398,
0.335608,5.1464,
0.339887,5.19946,
0.344228,5.24383,
0.348561,5.28488,
0.352803,5.33887,
0.357101,5.38427,
0.361413,5.43037,
0.365715,5.47536,
0.369937,5.52891,
0.374243,5.56069,
0.378384,5.62768,
0.382672,5.6733,
0.386987,5.71831,
0.391284,5.75065,
0.395431,5.81639,
0.399723,5.86152,
0.40404,5.89355,
0.40821,5.95831,
0.412537,5.98836,
0.416732,6.04979,
0.421079,6.08114,
0.425295,6.14064,
0.429671,6.18316,
0.434066,6.21623,
0.438334,6.26338,
0.4426,6.30899,
0.44689,6.36318,
0.451358,6.39192,
0.455699,6.43546,
0.460041,6.47896,
0.464406,6.5212,
0.468799,6.56294,
0.473201,6.61102,
0.477795,6.63973,
0.482263,6.68043,
0.486735,6.72106,
0.491211,6.76114,
0.495723,6.79996,
0.500271,6.84491,
0.50498,6.87314,
0.509591,6.91234,
0.514169,6.95063,
0.518805,6.99411,
0.523607,7.02213,
0.528284,7.06034,
0.53297,7.09838,
0.537654,7.13514,
0.542305,7.17113,
0.546951,7.20777,
0.551547,7.24777,
0.556094,7.29993,
0.560865,7.32888,
0.565632,7.36253,
0.570267,7.41108,
0.575006,7.44357,
0.579638,7.49248,
0.58439,7.52467,
0.589022,7.56758,
0.593606,7.60982,
0.598212,7.65693,
0.602961,7.68888,
0.607588,7.73764,
0.612343,7.77159,
0.61696,7.81443,
0.621544,7.85813,
0.626148,7.90626,
0.630917,7.93996,
0.63553,7.99052,
0.640322,8.03098,
0.644941,8.08854,
0.649724,8.13412,
0.654369,8.18956,
0.658961,8.24805,
0.663749,8.2945,
0.668385,8.35454,
0.673165,8.40548,
0.677943,8.46084,
0.682758,8.51585,
0.687356,8.58078,
0.692083,8.63504,
0.696801,8.69169,
0.701306,8.7556,
0.70591,8.80989,
0.710328,8.8715,
0.714353,8.92765,
0.715372,8.95768,
0.720193,11.1339,
0.724706,13.0733,
0.727675,14.2912,
0.727675,14.2912,
0.732093,16.0499,
0.736776,17.8319,
0.74174,19.6322,
0.747002,21.4459,
0.75258,23.2672,
0.758492,25.0901,
0.764759,26.9082,
0.771214,28.6634,
0.777863,30.3546,
0.784711,31.9807,
0.791764,33.5409,
0.79903,35.0346,
0.806513,36.4613,
0.81422,37.8208,
0.822159,39.1132,
0.830336,40.3387,
0.838759,41.4977,
0.847434,42.591,
0.856369,43.6193,
0.865572,44.5839,
0.875052,45.486,
0.884815,46.327,
0.894872,47.1087,
0.905231,47.8329,
0.9159,48.5016,
0.928169,49.1885,
0.942279,49.8815,
0.958506,50.566,
0.977166,51.2255,
0.998626,51.8423,
1.0233,52.3995,
1.05168,52.8821,
1.08432,53.2796,
1.12186,53.5875,
1.16502,53.8087,
1.21465,53.9533,
1.27174,54.037,
1.33453,54.0766,
1.4036,54.0928,
1.47958,54.0983,
1.56315,54.0997,
1.65508,54.1,
1.75621,54.1,
1.86745,54.1,
1.98981,54.1,
2.12441,54.1,
2.27246,54.1,
2.43533,54.1,
2.61448,54.1,
2.71537,54.1,
2.73589,44.1,
2.75856,34.1,
2.78464,25.2077,
2.81463,17.6483,
2.84911,11.5619,
2.88878,6.97645,
2.93438,3.79456,
2.98683,1.8043,
3.04453,0.763302,
3.10799,0.278873,
3.17781,0.0841878,
3.2546,0.0195378,
3.33907,0.00303387,
3.43199,0.000214828,
3.5342,1e-06,
3.64663,1e-06,
3.77031,1e-06,
3.90635,1e-06,
4.056,1e-06,
4.22061,1e-06,
4.41767,1e-06,
4.63445,1e-06,
4.85338,1e-06,
5.07451,1e-06,
5.29785,1e-06,
5.52343,1e-06,
5.75126,1e-06,
5.98136,1e-06,
6.21377,1e-06,
6.44851,1e-06,
6.68559,1e-06,
6.92504,1e-06,
7.16688,1e-06,
7.41115,1e-06,
7.65785,1e-06,
7.90702,1e-06,
8.15869,1e-06,
8.41287,1e-06,
8.6696,1e-06,
8.92889,1e-06,
9.19077,1e-06,
9.45527,1e-06,
9.72242,1e-06,
9.99224,1e-06,
10.2648,1e-06,
10.54,1e-06,
10.818,1e-06,
11.0988,1e-06,
11.3823,1e-06,
11.6688,1e-06,
11.958,1e-06,
12.2502,1e-06,
12.5453,1e-06,
12.8434,1e-06,
13.1444,1e-06,
13.4484,1e-06,
13.7555,1e-06,
14.0657,1e-06,
14.3789,1e-06,
14.6953,1e-06,
15.0149,1e-06,
15.3376,1e-06,
15.6636,1e-06,
15.9928,1e-06,
16.3253,1e-06,
16.6612,1e-06,
17.0004,1e-06,
17.343,1e-06,
17.689,1e-06,
18.0385,1e-06,
18.3915,1e-06,
18.748,1e-06,
19.108,1e-06,
19.4717,1e-06,
19.839,1e-06,
20.21,1e-06,
20.5847,1e-06,
20.9632,1e-06,
21.3454,1e-06,
21.7314,1e-06,
21.9154,1e-06,
22.1177,1e-06,
