File = D:\Moldex3D\02. AI\Only CAE Surrogate\Report\XYPlot\G04_P01-10_SPRUE PRESSURE.csv

Title,Packing-Sprue Pressure
,,,,,,,,,,,,,,,,,,,,
Time (sec),Run 4 : G04_P01 (MPa),Time (sec),Run 38 : G04_P02 (MPa),Time (sec),Run 39 : G04_P03 (MPa),Time (sec),Run 40 : G04_P04 (MPa),Time (sec),Run 41 : G04_P05 (MPa),Time (sec),Run 42 : G04_P06 (MPa),Time (sec),Run 43 : G04_P07 (MPa),Time (sec),Run 44 : G04_P08 (MPa),Time (sec),Run 45 : G04_P09 (MPa),Time (sec),Run 46 : G04_P10 (MPa),
0.0267611,1.18596,0.015531,1.38525,0.0112079,1.90489,0.0184897,1.54064,0.0238209,1.39447,0.0144265,1.7553,0.0259452,1.40104,0.0118105,2.09485,0.0232348,1.24179,0.0164888,1.45763,
0.0282567,1.24,0.016208,1.4573,0.0117397,1.94486,0.0192831,1.589,0.0251388,1.44858,0.0150404,1.8514,0.027613,1.44409,0.0123404,2.11959,0.024608,1.28778,0.0171591,1.49407,
0.0300311,1.2923,0.0169179,1.4731,0.0123538,2.04958,0.0202342,1.61623,0.0266839,1.49926,0.0156899,1.86855,0.0295164,1.51291,0.0129462,2.24333,0.026194,1.35079,0.0179541,1.54291,
0.0320957,1.35031,0.017735,1.53972,0.0129688,2.1421,0.0213093,1.70443,0.0284413,1.57814,0.0164324,1.96115,0.0317187,1.59262,0.0135648,2.25479,0.0281432,1.41509,0.0188827,1.62146,
0.0344852,1.41783,0.0186926,1.59516,0.0137044,2.24796,0.022582,1.78647,0.0304928,1.65358,0.0173182,1.99809,0.034308,1.68404,0.0142627,2.41933,0.0303317,1.49735,0.0199841,1.67591,
0.0372839,1.49689,0.0198358,1.68309,0.0145599,2.37186,0.0241316,1.87332,0.0328705,1.74024,0.018312,2.12027,0.0373471,1.76817,0.0150845,2.54912,0.0328869,1.57131,0.0212307,1.7678,
0.0405766,1.57147,0.0211667,1.76179,0.0155651,2.49728,0.0258784,1.97438,0.0356056,1.82513,0.0194593,2.23473,0.0404488,1.84294,0.0160594,2.67185,0.0354763,1.64315,0.0226895,1.86536,
0.0439741,1.6403,0.0226785,1.86168,0.0167306,2.61666,0.0279471,2.07134,0.0388584,1.92085,0.0208022,2.36132,0.0440185,1.91654,0.0171865,2.816,0.0385543,1.71389,0.0244264,1.96478,
0.0478994,1.7089,0.0244397,1.96468,0.0178869,2.75307,0.0302784,2.17232,0.0421016,1.9973,0.0223891,2.48699,0.048149,2.00904,0.0184992,2.98307,0.0420309,1.79451,0.0264471,2.06998,
0.0524411,1.78768,0.0265251,2.06637,0.0192262,2.82284,0.0326771,2.2699,0.0458456,2.08282,0.0242487,2.6196,0.0523902,2.09519,0.0197971,3.08589,0.0455006,1.86986,0.0284436,2.15228,
0.0569768,1.86135,0.0285693,2.13514,0.0205192,2.95624,0.0354393,2.36735,0.0501316,2.18411,0.0260896,2.68933,0.0574385,2.1833,0.0213029,3.24047,0.0496427,1.94844,0.0307439,2.2452,
0.0625279,1.93832,0.0308764,2.24818,0.0219678,3.1257,0.0385918,2.47769,0.0545079,2.26808,0.0281687,2.8442,0.0624982,2.27104,0.0227807,3.37901,0.0539089,2.02658,0.0334053,2.35638,
0.067958,2.01722,0.0332245,2.34864,0.0235113,3.2642,0.0417745,2.58477,0.0596329,2.36541,0.0302857,2.96569,0.0682966,2.35547,0.0245105,3.55106,0.058874,2.10585,0.036069,2.45638,
0.0743637,2.09639,0.0360146,2.44668,0.0250715,3.37675,0.0455422,2.69062,0.0648026,2.45284,0.03274,3.09597,0.0741914,2.44886,0.0262944,3.68337,0.0637385,2.17786,0.0391968,2.56142,
0.0807838,2.17681,0.0388741,2.53713,0.0268615,3.49439,0.0493547,2.79684,0.070198,2.54137,0.0352457,3.21162,0.0801228,2.52462,0.0283503,3.82135,0.0686825,2.25068,0.0423714,2.66009,
0.0882188,2.25898,0.0421395,2.63058,0.0286782,3.63462,0.0531887,2.88503,0.0763436,2.6324,0.0382045,3.34584,0.0870243,2.61161,0.0303828,3.96926,0.0745428,2.32437,0.045649,2.74927,
0.0957189,2.33454,0.0454519,2.725,0.0305779,3.73656,0.0577223,2.99537,0.0825867,2.72108,0.0412087,3.4571,0.0940953,2.69802,0.0324499,4.09171,0.080366,2.3974,0.0494517,2.85138,
0.103388,2.4077,0.0487732,2.80933,0.0327216,3.8553,0.0623356,3.09553,0.0889179,2.80302,0.0442137,3.56545,0.101136,2.77288,0.0345534,4.21555,0.086375,2.46957,0.0532403,2.9402,
0.111038,2.47791,0.0526673,2.90454,0.0348689,3.98191,0.0669645,3.18816,0.0961877,2.89684,0.0472641,3.67084,0.108299,2.85273,0.037034,4.35708,0.0932311,2.54295,0.0570719,3.0292,
0.12,2.55546,0.0566502,2.99403,0.0370467,4.08256,0.071621,3.2808,0.103576,2.98867,0.0508688,3.78694,0.116357,2.93455,0.0395128,4.47831,0.100118,2.61562,0.0616195,3.12576,
0.128914,2.62844,0.0606182,3.07309,0.0392588,4.18625,0.0770164,3.38018,0.110928,3.0738,0.0544427,3.89844,0.124588,3.01772,0.0420292,4.59944,0.10706,2.68311,0.0661361,3.2156,
0.137986,2.70068,0.0646633,3.15472,0.0418571,4.3002,0.0824602,3.48458,0.118386,3.15961,0.0581044,4.00583,0.133052,3.09786,0.0445453,4.71223,0.114052,2.74933,0.0707596,3.30579,
0.148645,2.78038,0.0692944,3.24241,0.0444143,4.40867,0.0879556,3.58146,0.127112,3.25452,0.0617669,4.10698,0.141548,3.17477,0.0474644,4.84571,0.122177,2.82321,0.0753837,3.38602,
0.159253,2.85853,0.0739317,3.32936,0.0469737,4.51677,0.0943533,3.69447,0.135827,3.34951,0.0659657,4.22345,0.151305,3.26278,0.0504271,4.96859,0.130382,2.89663,0.0806789,3.48019,
0.170055,2.93796,0.0786892,3.4109,0.0495478,4.61936,0.100803,3.80283,0.144627,3.44131,0.0702472,4.33595,0.161149,3.35048,0.0533308,5.08571,0.138713,2.9637,0.0860985,3.57127,
0.18087,3.01049,0.0834781,3.4898,0.0522197,4.71359,0.107221,3.90282,0.153483,3.52993,0.074532,4.44291,0.171061,3.43352,0.0563486,5.20192,0.147112,3.03066,0.0915186,3.65481,
0.191655,3.08295,0.0890553,3.58194,0.0552976,4.81958,0.113643,4.00263,0.163788,3.62783,0.0788942,4.55181,0.181206,3.51841,0.0593826,5.31116,0.156751,3.10518,0.0970393,3.74061,
0.204307,3.16554,0.0946537,3.66774,0.0582892,4.92719,0.121219,4.11749,0.17414,3.7379,0.0839118,4.67328,0.192883,3.60927,0.0628685,5.43652,0.166437,3.17939,0.103401,3.83539,
0.216935,3.24873,0.100229,3.74759,0.0614027,5.02798,0.128777,4.23148,0.184531,3.8529,0.0889451,4.78996,0.204498,3.7028,0.0663747,5.56141,0.176205,3.24928,0.109752,3.92692,
0.229709,3.32868,0.105885,3.82834,0.0645429,5.12428,0.136459,4.35244,0.194984,3.96197,0.0940605,4.90316,0.216286,3.79366,0.0699426,5.67968,0.186064,3.31827,0.116207,4.01432,
0.242562,3.4067,0.112433,3.92001,0.0676817,5.21893,0.144166,4.48271,0.205589,4.07026,0.0992183,5.0143,0.228121,3.88349,0.0735149,5.79743,0.195993,3.3854,0.122723,4.10147,
0.255487,3.48405,0.119009,4.00957,0.0708921,5.31407,0.151952,4.61329,0.217809,4.18412,0.104409,5.1238,0.240198,3.97886,0.077148,5.91336,0.206023,3.45262,0.129278,4.18689,
0.270454,3.5692,0.125611,4.09513,0.0745667,5.41937,0.1599,4.74758,0.230182,4.32044,0.110407,5.24573,0.252272,4.07626,0.0813375,6.04143,0.217289,3.52422,0.136873,4.28319,
0.285517,3.65752,0.132259,4.18025,0.0782328,5.52404,0.168938,4.89925,0.242631,4.47756,0.11633,5.36747,0.265878,4.18333,0.0855322,6.17206,0.22896,3.59916,0.144377,4.37812,
0.300626,3.74579,0.138971,4.26306,0.0819656,5.62493,0.177951,5.07361,0.254779,4.64893,0.122371,5.48526,0.279819,4.32128,0.089793,6.29398,0.240583,3.66942,0.152006,4.47075,
0.315877,3.8514,0.145809,4.34495,0.085681,5.7225,0.18713,5.26586,0.267027,4.82859,0.12845,5.60186,0.293762,4.47628,0.094049,6.4129,0.252317,3.74133,0.159708,4.56082,
0.331096,3.98033,0.153588,4.43715,0.0894649,5.81961,0.196322,5.4776,0.279289,5.01023,0.134595,5.72041,0.307487,4.64051,0.0983236,6.53316,0.264141,3.81247,0.167464,4.64953,
0.34623,4.12272,0.161467,4.53104,0.0937882,5.93153,0.205425,5.69625,0.293278,5.20435,0.141664,5.86268,0.321339,4.80902,0.102624,6.64926,0.276004,3.88111,0.176383,4.7503,
0.363591,4.27537,0.169311,4.62028,0.0981186,6.04166,0.215822,5.92803,0.3075,5.42453,0.148681,6.01088,0.335152,4.97777,0.107567,6.78445,0.289728,3.95985,0.185272,4.85024,
0.381155,4.45248,0.177271,4.7105,0.102458,6.14431,0.226104,6.18653,0.321806,5.63637,0.155814,6.16026,0.349143,5.14968,0.112559,6.91532,0.303512,4.04131,0.19427,4.94926,
0.398585,4.62673,0.185236,4.7984,0.106895,6.25094,0.236617,6.43583,0.336102,5.84356,0.162941,6.3329,0.365385,5.32955,0.117614,7.04436,0.317385,4.11801,0.203292,5.04401,
0.415998,4.79817,0.193379,4.88704,0.111358,6.35354,0.247205,6.68339,0.350664,6.04477,0.170231,6.53985,0.381465,5.5315,0.122651,7.1697,0.331247,4.19375,0.212529,5.14249,
0.433943,4.96925,0.201498,4.97374,0.115821,6.45371,0.257895,6.9249,0.365204,6.24276,0.17753,6.76758,0.39783,5.72551,0.127712,7.29468,0.345262,4.2725,0.221757,5.23785,
0.451888,5.1407,0.210873,5.06848,0.120305,6.55469,0.268659,7.16335,0.38002,6.43943,0.184629,7.00158,0.414274,5.91306,0.132906,7.41777,0.359425,4.34696,0.230938,5.33115,
0.469858,5.30683,0.220307,5.16915,0.12482,6.65434,0.279426,7.39341,0.394868,6.62943,0.191937,7.23497,0.430691,6.09842,0.138072,7.53736,0.373502,4.42248,0.24036,5.4253,
0.487889,5.47177,0.22975,5.26338,0.130016,6.76552,0.290349,7.61617,0.409615,6.81343,0.200201,7.49193,0.447291,6.27934,0.143225,7.65881,0.387822,4.51462,0.25112,5.53727,
0.505964,5.63111,0.239259,5.36013,0.135237,6.87953,0.301317,7.83516,0.42677,7.0015,0.208453,7.77482,0.463964,6.45753,0.149203,7.79821,0.404254,4.64174,0.261961,5.69778,
0.524179,5.7879,0.248883,5.45565,0.14046,6.98915,0.31387,8.05647,0.443844,7.21353,0.216756,8.05006,0.480833,6.63249,0.1551,7.9715,0.420375,4.79218,0.272879,5.8823,
0.545268,5.95069,0.258486,5.55096,0.145727,7.09762,0.326507,8.3075,0.461045,7.40737,0.225105,8.31878,0.497761,6.80457,0.161081,8.18992,0.436352,4.94114,0.283566,6.07528,
0.566079,6.1321,0.268176,5.65248,0.151019,7.20206,0.339126,8.53207,0.478293,7.59516,0.233511,8.5835,0.514301,6.96554,0.167081,8.42435,0.45175,5.10041,0.294237,6.26798,
0.586015,6.31444,0.277841,5.79635,0.156083,7.31931,0.351838,8.74912,0.494777,7.78403,0.241986,8.84356,0.529778,7.20864,0.173073,8.6829,0.465544,5.32437,0.304877,6.4629,
0.60362,6.54521,0.287545,5.96412,0.160653,7.57514,0.364427,8.9642,0.509719,8.05071,0.250376,9.09909,0.545093,7.39516,0.178557,8.9836,0.479912,5.48666,0.315654,6.66123,
0.621737,6.71386,0.297641,6.20908,0.165304,7.70028,0.37577,9.2535,0.524691,8.23254,0.258563,9.37369,0.559727,7.58531,0.183782,9.3862,0.493881,5.67008,0.325658,6.89891,
0.639673,6.89857,0.30681,6.46503,0.1698,7.86399,0.38729,9.49459,0.539684,8.43771,0.265803,9.73033,0.574312,7.76862,0.188832,9.65987,0.5077,5.84948,0.3348,7.16848,
0.657543,7.08031,0.315943,6.67462,0.174293,8.02109,0.39806,9.73258,0.554371,8.64397,0.273341,9.98297,0.588736,7.95222,0.193814,9.93864,0.521387,6.02583,0.34425,7.36804,
0.67526,7.26349,0.325215,6.90971,0.178756,8.17244,0.408721,9.94476,0.568837,8.83859,0.280589,10.2467,0.60313,8.13395,0.198911,10.2297,0.535079,6.2021,0.35359,7.60033,
0.692839,7.4438,0.334469,7.14728,0.183205,8.31937,0.419357,10.1624,0.583413,9.03092,0.287949,10.511,0.617405,8.31471,0.203934,10.5339,0.548582,6.37664,0.362695,7.81763,
0.710337,7.62361,0.343423,7.37657,0.187603,8.47283,0.429825,10.3771,0.597908,9.22476,0.295285,10.7933,0.63166,8.49017,0.208971,10.8329,0.561981,6.54915,0.371713,8.03344,
0.727753,7.79924,0.352338,7.59766,0.192046,8.62232,0.440261,10.5852,0.612319,9.41602,0.302317,11.0473,0.645979,8.67156,0.214032,11.1319,0.575512,6.72235,0.380711,8.23453,
0.745247,7.97749,0.361127,7.81945,0.196481,8.77992,0.450819,10.7917,0.626872,9.60858,0.309428,11.2939,0.660098,8.8512,0.219064,11.4461,0.589171,6.90494,0.389784,8.453,
0.762775,8.15439,0.369882,8.02289,0.200917,8.92802,0.46126,11.0008,0.641363,9.80012,0.316483,11.5344,0.674084,9.02937,0.223928,11.7141,0.602451,7.07293,0.398746,8.65463,
0.780209,8.32727,0.379119,8.24984,0.205323,9.07942,0.471626,11.2006,0.655904,9.99734,0.323651,11.7801,0.688191,9.20345,0.229048,12.0159,0.616155,7.24623,0.407908,8.86781,
0.797732,8.51008,0.388135,8.48466,0.209696,9.235,0.482352,11.4129,0.670057,10.1891,0.330925,12.035,0.702243,9.37536,0.234091,12.317,0.629704,7.42492,0.416971,9.07571,
0.81486,8.67833,0.396898,8.69583,0.214174,9.39213,0.492855,11.6152,0.684095,10.3735,0.338284,12.298,0.71622,9.54507,0.239186,12.6121,0.643032,7.59122,0.426172,9.29561,
0.832458,8.85824,0.405778,8.90845,0.218558,9.54989,0.503541,11.829,0.698165,10.5586,0.345372,12.5466,0.730252,9.71553,0.244208,12.9008,0.656636,7.76649,0.435124,9.50485,
0.849511,9.03468,0.414859,9.13165,0.223004,9.73979,0.514074,12.0368,0.712259,10.7473,0.352348,12.7697,0.744272,9.88605,0.249272,13.2004,0.669819,7.93856,0.44402,9.69953,
0.866569,9.2065,0.423814,9.34966,0.227405,9.94713,0.524574,12.2452,0.726493,10.9386,0.359537,13.0104,0.758278,10.057,0.254174,13.4755,0.682971,8.10007,0.453305,9.90707,
0.88363,9.38276,0.432818,9.56691,0.231809,10.1708,0.535046,12.4514,0.740673,11.1321,0.366671,13.2482,0.77227,10.2308,0.259193,13.7612,0.696572,8.27298,0.462288,10.1206,
0.900666,9.55824,0.441778,9.78496,0.236226,10.3949,0.545442,12.661,0.754888,11.3279,0.373725,13.4833,0.786353,10.4079,0.26406,14.0374,0.709757,8.44364,0.471153,10.3118,
0.917716,9.73541,0.450814,10.0023,0.240635,10.6302,0.555763,12.8718,0.769155,11.525,0.380752,13.7044,0.800448,10.5846,0.269067,14.3102,0.722873,8.61065,0.480245,10.5117,
0.934915,9.91245,0.459838,10.2234,0.24506,10.8609,0.56622,13.085,0.783324,11.7237,0.387934,13.9456,0.814472,10.7589,0.274071,14.5936,0.73624,8.77766,0.489462,10.7218,
0.95206,10.0919,0.468578,10.4315,0.249484,11.101,0.576746,13.3014,0.797632,11.9232,0.394965,14.1809,0.828506,10.9379,0.27913,14.8698,0.749474,8.9484,0.498352,10.919,
0.969266,10.2751,0.47737,10.6311,0.253909,11.3373,0.587237,13.5197,0.811952,12.1244,0.402048,14.4094,0.842496,11.1155,0.284147,15.1505,0.762824,9.11793,0.507512,11.1171,
0.986494,10.4569,0.486416,10.8475,0.25831,11.5825,0.597839,13.7377,0.826166,12.3271,0.409139,14.6314,0.856731,11.2932,0.289196,15.4204,0.776114,9.28709,0.516655,11.319,
1.00356,10.6417,0.495205,11.0579,0.262716,11.8278,0.608265,13.9587,0.840449,12.5303,0.416377,14.8732,0.870829,11.4769,0.294178,15.7074,0.788692,9.47088,0.525864,11.5275,
1.02052,10.8274,0.503976,11.2577,0.266866,12.1067,0.618792,14.1812,0.854726,12.737,0.423467,15.1097,0.884972,11.6606,0.299071,15.9691,0.80072,9.6666,0.534805,11.7279,
1.03625,11.0427,0.5124,11.5067,0.270808,12.4065,0.629271,14.4056,0.868802,12.946,0.430564,15.3446,0.899056,11.8439,0.30384,16.2835,0.812374,9.85487,0.543707,11.9214,
1.05146,11.244,0.52018,11.7446,0.274565,12.6803,0.639792,14.6302,0.881694,13.1889,0.437616,15.5797,0.912937,12.0343,0.308187,16.6069,0.82226,10.0295,0.552863,12.1277,
1.06474,11.4351,0.526833,11.9453,0.278281,12.9345,0.649768,14.8897,0.89426,13.4136,0.444604,15.816,0.925816,12.2524,0.312446,16.8999,0.832083,10.1908,0.561448,12.3425,
1.07766,11.6092,0.533386,12.1378,0.281624,13.2001,0.659111,15.1492,0.906656,13.6391,0.451046,16.0996,0.938192,12.4521,0.316639,17.1854,0.841892,10.3598,0.569785,12.5896,
1.09029,11.7901,0.539962,12.3347,0.284787,13.4274,0.66832,15.396,0.91739,13.8554,0.457383,16.371,0.950426,12.6568,0.320426,17.484,0.851575,10.5343,0.577558,12.8145,
1.1029,11.9782,0.546605,12.5431,0.288088,13.6673,0.676315,15.6325,0.927981,14.0521,0.463534,16.6336,0.962524,12.8628,0.324082,17.7323,0.861257,10.7102,0.585194,13.0314,
1.11542,12.1646,0.552432,12.7432,0.291331,13.923,0.684254,15.8459,0.938623,14.263,0.468832,16.8744,0.974537,13.0763,0.327758,18.0133,0.869671,10.8684,0.591851,13.2399,
1.12789,12.3559,0.558195,12.9274,0.294546,14.1792,0.692132,16.0802,0.949098,14.4747,0.474071,17.1042,0.984853,13.2748,0.331462,18.2921,0.878262,11.0299,0.598425,13.4314,
1.13888,12.5378,0.563983,13.121,0.297706,14.4362,0.699925,16.313,0.959321,14.6875,0.479327,17.3416,0.995097,13.4516,0.335062,18.5807,0.886687,11.1869,0.605083,13.6258,
1.14969,12.7022,0.56972,13.3193,0.300872,14.6849,0.707573,16.5509,0.969583,14.9052,0.484553,17.59,1.00528,13.6423,0.338655,18.8647,0.895358,11.3593,0.611802,13.8377,
1.16031,12.8816,0.575501,13.5202,0.303964,14.9452,0.715225,16.7902,0.979842,15.1277,0.489721,17.8211,1.01542,13.8381,0.342238,19.1562,0.903462,11.5318,0.618566,14.0639,
1.17122,13.0519,0.581165,13.7262,0.307051,15.2019,0.721879,17.0133,0.990248,15.3538,0.495086,18.0796,1.02564,14.0317,0.345352,19.4347,0.911753,11.6896,0.625017,14.2727,
1.18215,13.2375,0.586886,13.9286,0.309863,15.4441,0.728442,17.2134,0.999414,15.5719,0.500477,18.3522,1.03579,14.2349,0.348543,19.668,0.920343,11.8658,0.631607,14.4901,
1.19297,13.4213,0.592594,14.1401,0.312592,15.668,0.734907,17.4328,1.00824,15.7669,0.505676,18.6257,1.04562,14.4388,0.351656,19.9398,0.928469,12.0359,0.638445,14.7157,
1.20358,13.6068,0.598289,14.3478,0.315306,15.9049,0.741658,17.6344,1.0172,15.9673,0.510896,18.8983,1.05575,14.6392,0.354741,20.2022,0.937081,12.2089,0.645095,14.9454,
1.21444,13.7846,0.603858,14.5618,0.318048,16.1379,0.748603,17.8709,1.02609,16.1767,0.515978,19.1561,1.06598,14.8476,0.357856,20.4691,0.945393,12.3945,0.650942,15.1643,
1.2254,13.9815,0.609465,14.7666,0.320757,16.3782,0.755309,18.1141,1.03489,16.3798,0.521144,19.4249,1.07605,15.0589,0.360953,20.7399,0.953699,12.5737,0.656543,15.3625,
1.23632,14.1737,0.615137,14.9849,0.323461,16.6197,0.761744,18.3338,1.04398,16.5928,0.52628,19.6989,1.08606,15.2742,0.363996,21.0074,0.962111,12.7522,0.662093,15.554,
1.24725,14.3686,0.620638,15.2013,0.3262,16.8498,0.768462,18.5738,1.05309,16.8158,0.531548,19.9834,1.09586,15.478,0.367071,21.2814,0.97054,12.9343,0.667757,15.7576,
1.25813,14.5713,0.626221,15.4164,0.328885,17.0865,0.774897,18.7975,1.0622,17.0343,0.536035,20.2486,1.10596,15.695,0.370157,21.5488,0.978926,13.1199,0.673362,15.9634,
1.2692,14.7716,0.631807,15.6328,0.331592,17.3212,0.78158,19.0322,1.07121,17.2589,0.540478,20.4774,1.11628,15.9173,0.37325,21.8181,0.987359,13.3038,0.679028,16.1734,
1.28021,14.9842,0.637474,15.8499,0.33432,17.5549,0.788233,19.2733,1.08019,17.4892,0.544985,20.7245,1.12656,16.1413,0.376328,22.0967,0.995827,13.4879,0.68465,16.3773,
1.2909,15.1866,0.643062,16.0655,0.337064,17.7895,0.794889,19.5135,1.08932,17.7253,0.549453,20.9693,1.13671,16.3793,0.379456,22.365,1.00441,13.6781,0.690307,16.5854,
1.30165,15.3835,0.648671,16.2819,0.3398,18.027,0.801534,19.7606,1.09814,17.9608,0.553941,21.2225,1.14663,16.6058,0.382565,22.6398,1.01288,13.8601,0.695934,16.8001,
1.3128,15.599,0.654332,16.5031,0.342579,18.2674,0.808312,20.0074,1.10714,18.1773,0.558477,21.4651,1.15659,16.8223,0.385701,22.9102,1.0214,14.048,0.701619,17.0061,
1.32369,15.8156,0.660061,16.7175,0.345365,18.4978,0.815071,20.2561,1.11636,18.417,0.562983,21.7176,1.16691,17.0643,0.388804,23.1803,1.02998,14.2419,0.707282,17.2142,
1.33456,16.0263,0.66581,16.9382,0.348181,18.729,0.821772,20.5099,1.12556,18.6618,0.56753,21.9697,1.17701,17.2914,0.391944,23.4513,1.03836,14.4213,0.713039,17.428,
1.34559,16.2267,0.671556,17.1572,0.350958,18.9599,0.828531,20.7643,1.13486,18.9162,0.572048,22.218,1.18747,17.5387,0.395078,23.721,1.04709,14.6033,0.718769,17.6396,
1.35701,16.4579,0.677377,17.3697,0.353756,19.1882,0.835312,21.034,1.14392,19.1503,0.576627,22.4722,1.19769,17.7666,0.398258,23.9872,1.05586,14.7987,0.724522,17.8509,
1.36815,16.6828,0.683248,17.5893,0.356623,19.414,0.841923,21.2779,1.15328,19.3964,0.581204,22.7286,1.20827,18.0109,0.401486,24.2535,1.06453,14.9794,0.730333,18.0636,
1.37935,16.9028,0.689244,17.8055,0.359485,19.6405,0.848816,21.5355,1.16278,19.6652,0.585816,22.9813,1.21891,18.273,0.404732,24.5171,1.07348,15.1735,0.736168,18.2721,
1.3906,17.1273,0.695251,18.0227,0.362403,19.865,0.855773,21.8123,1.17207,19.9241,0.590502,23.2362,1.22939,18.5235,0.408009,24.7841,1.08225,15.3542,0.74202,18.4824,
1.40212,17.3546,0.701349,18.2402,0.365344,20.0941,0.86257,22.0825,1.18144,20.1757,0.595219,23.4923,1.23995,18.7729,0.411306,25.0463,1.09145,15.547,0.747918,18.6925,
1.41373,17.5876,0.707454,18.4563,0.368342,20.318,0.869487,22.3281,1.19095,20.433,0.599934,23.7496,1.25052,19.0251,0.414619,25.3045,1.10049,15.7405,0.753895,18.9049,
1.42554,17.8234,0.713646,18.672,0.371358,20.5399,0.876822,22.6192,1.20048,20.6931,0.604723,24.0063,1.26124,19.2773,0.417975,25.5647,1.10951,15.923,0.759897,19.118,
1.43743,18.0627,0.719933,18.8856,0.374393,20.7601,0.883834,22.9054,1.2101,20.9542,0.609559,24.2672,1.27217,19.5381,0.421328,25.8277,1.11899,16.1102,0.765948,19.3376,
1.44947,18.3074,0.726304,19.1018,0.377412,20.9795,0.890892,23.1615,1.21991,21.2231,0.614452,24.5213,1.28323,19.8016,0.424771,26.0849,1.12864,16.308,0.771963,19.5404,
1.46153,18.5516,0.732801,19.3202,0.380474,21.1958,0.898137,23.4529,1.22969,21.493,0.619451,24.7913,1.29437,20.0553,0.428282,26.3435,1.13832,16.5092,0.778154,19.752,
1.47363,18.7959,0.739305,19.5421,0.383626,21.4075,0.905356,23.7372,1.23958,21.763,0.624406,25.0754,1.30597,20.3363,0.431786,26.608,1.14819,16.7095,0.784416,19.9676,
1.48592,19.0418,0.74584,19.7631,0.386787,21.6258,0.912711,24.0181,1.24969,22.0377,0.629202,25.3319,1.31751,20.613,0.435288,26.8682,1.158,16.9154,0.790786,20.1764,
1.49835,19.2903,0.752389,19.9931,0.389917,21.839,0.920041,24.3081,1.25992,22.3187,0.634282,25.5858,1.32906,20.8865,0.438837,27.1227,1.16786,17.1298,0.797363,20.4008,
1.51103,19.5416,0.758766,20.2044,0.393055,22.0513,0.927426,24.5916,1.27019,22.6012,0.639478,25.8642,1.34076,21.16,0.442442,27.3837,1.17761,17.3207,0.803799,20.6262,
1.52369,19.7987,0.765401,20.4204,0.396262,22.2569,0.934933,24.8763,1.28043,22.8805,0.644629,26.1418,1.35263,21.4373,0.446099,27.6417,1.1878,17.5355,0.810349,20.8446,
