File = source:G20_P01-10_SPRUE_PRESSURE.csv

Title,Packing-Sprue Pressure

Time (sec),Run 7 : G20_P07 (MPa)
0.00220201,5.84221e-05
0.00581279,0.00544287
0.00914123,0.00354811
0.0122148,0.417501
0.0146606,0.744569
0.0170356,1.5072
0.0180275,1.34963
0.0191114,1.29548
0.020199,1.31131
0.0212939,1.3123
0.0225311,1.33363
0.0239538,1.36066
0.0256456,1.38633
0.0276293,1.41888
0.0299765,1.46109
0.0327528,1.50156
0.0359308,1.56205
0.0397637,1.60977
0.0442639,1.65795
0.0488406,1.70378
0.0542092,1.74852
0.0604541,1.79775
0.0667406,1.85005
0.0740499,1.90253
0.0814205,1.95397
0.0899602,2.00492
0.0985893,2.05479
0.108614,2.10541
0.118774,2.1558
0.129053,2.19884
0.141006,2.2487
0.152988,2.29616
0.164995,2.34081
0.17728,2.38394
0.191546,2.43069
0.205888,2.47899
0.220046,2.52178
0.23453,2.56621
0.251321,2.6133
0.268201,2.66182
0.285347,2.70931
0.302494,2.75532
0.319954,2.80128
0.339938,2.85083
0.360069,2.90334
0.380299,2.95297
0.400604,3.00041
0.421183,3.04663
0.444895,3.0974
0.46862,3.14935
0.493046,3.20421
0.517712,3.27938
0.54208,3.36749
0.566409,3.45909
0.590929,3.55508
0.615404,3.65265
0.64013,3.75092
0.668456,3.85002
0.696233,3.97036
0.720783,4.11429
0.744551,4.25999
0.768522,4.363
0.792401,4.48395
0.815822,4.60261
0.837894,4.72734
0.859406,4.8481
0.880776,4.96654
0.902106,5.08476
0.923434,5.20595
0.942135,5.33498
0.959512,5.41533
0.978167,5.51714
0.996666,5.62414
1.01538,5.73315
1.03395,5.84265
1.05251,5.95277
1.07102,6.0639
1.08958,6.17598
1.108,6.30242
1.12541,6.39996
1.14394,6.50928
1.16249,6.62493
1.18119,6.73982
1.1998,6.85518
1.21855,6.97056
1.23745,7.08715
1.25647,7.20432
1.27571,7.32243
1.29503,7.44117
1.3145,7.56015
1.33431,7.68128
1.35436,7.80309
1.37455,7.92462
1.39502,8.04893
1.41575,8.17486
1.43665,8.3002
1.4576,8.42637
1.47874,8.55259
