File = source:G24_P01-10_SPRUE_PRESSURE.csv

Title,Packing-Sprue Pressure

Time (sec),Run 2 : G24_P02 (MPa)
0.00145194,0.000151278
0.00374717,0.00372714
0.00608539,0.00523659
0.00828077,0.00155087
0.0104866,0.245404
0.0128089,0.736796
0.0150431,1.41628
0.015988,1.32757
0.0170383,1.26069
0.018099,1.27509
0.0191418,1.27699
0.0203017,1.30066
0.0216638,1.33412
0.0232935,1.37267
0.0249517,1.3843
0.0268474,1.43665
0.0291157,1.48777
0.0318474,1.54258
0.0351259,1.57737
0.0388058,1.63653
0.0425482,1.68025
0.046805,1.72737
0.0520159,1.77422
0.0572256,1.81996
0.0635389,1.87046
0.0696995,1.92153
0.076792,1.97297
0.083862,2.02188
0.0923543,2.07261
0.100845,2.12149
0.109339,2.16766
0.119413,2.21677
0.129492,2.26674
0.139505,2.31253
0.149795,2.35593
0.161248,2.40367
0.171544,2.47242
0.180814,2.585
0.190354,2.64808
0.199927,2.71748
0.209424,2.7891
0.218941,2.86036
0.22873,2.9329
0.238496,3.00429
0.248201,3.07821
0.257927,3.15592
0.267709,3.23669
0.277494,3.31626
0.287271,3.39467
0.297115,3.47115
0.306615,3.54929
0.316164,3.62538
0.326033,3.7013
0.335663,3.77797
0.345475,3.85309
0.355235,3.93051
0.36501,4.00597
0.374507,4.08207
0.384155,4.15677
0.393662,4.2325
0.403261,4.31084
0.412835,4.38647
0.422308,4.46334
0.431759,4.53865
0.441179,4.61307
0.450941,4.69003
0.460613,4.77103
0.470165,4.85335
0.479708,4.94027
0.489461,5.03189
0.499018,5.12881
0.508582,5.22699
0.518206,5.32875
0.527942,5.43263
0.537827,5.53995
0.547447,5.65047
0.557065,5.75734
0.566655,5.86897
0.576152,5.97721
0.585545,6.08859
0.593973,6.24103
0.602256,6.38114
0.609291,6.50243
0.616693,6.61292
0.624182,6.73284
0.631788,6.8565
0.639431,6.98031
0.647134,7.10136
0.65503,7.22581
0.662933,7.34639
0.671031,7.46744
0.679302,7.58688
0.687657,7.70599
0.696118,7.82293
0.704665,7.93748
0.713308,8.05532
0.721911,8.16934
0.730479,8.27838
0.738877,8.40459
0.74697,8.5055
0.7555,8.62246
0.763878,8.74155
0.772405,8.86426
0.78068,8.98298
0.789193,9.10056
0.797725,9.22962
0.806051,9.34826
0.814458,9.46842
0.82311,9.59235
0.831614,9.7188
0.840164,9.84301
0.848615,9.96775
0.857005,10.0973
0.865227,10.2189
0.873763,10.3447
0.882269,10.469
0.8909,10.5973
0.899583,10.7332
0.908092,10.8805
0.916286,10.989
0.92486,11.117
0.93332,11.249
0.941712,11.3744
0.950298,11.5029
0.95893,11.6368
0.967556,11.7714
0.976201,11.9062
0.984854,12.0425
0.993498,12.1843
1.00194,12.3174
1.01052,12.4512
1.01914,12.59
1.02774,12.7535
1.03596,12.8725
1.04453,13.0071
1.05318,13.1499
1.06179,13.3004
1.07022,13.4391
1.07878,13.5798
1.08732,13.723
1.09586,13.8673
1.1044,14.0097
1.11296,14.1526
1.12152,14.2943
1.13002,14.4351
1.1386,14.5761
1.14744,14.7235
1.15598,14.8623
1.16456,15.0098
1.17284,15.146
1.18126,15.2806
1.18984,15.4258
1.19827,15.5617
1.20621,15.7004
1.21475,18.3736
1.2245,21.1655
1.2245,21.1655
1.23259,23.2553
1.24092,25.2336
1.24951,27.1016
1.25834,28.8604
1.26745,30.5119
1.27683,32.058
1.28648,33.5013
1.29643,34.8442
1.30668,36.0898
1.31723,37.2413
1.32811,38.3022
1.3393,39.2761
1.35084,40.1669
1.36272,40.9786
1.37495,41.7153
1.38755,42.3813
1.40053,42.9809
1.4139,43.5182
1.42768,43.9977
1.44186,44.4235
1.45647,44.8
1.47152,45.131
1.48702,45.4207
1.50298,45.6728
1.51942,45.8911
1.53636,46.0789
1.5538,46.2396
1.57177,46.3762
1.59028,46.4916
1.60934,46.5886
1.62898,46.6693
1.6492,46.7362
1.67003,46.7912
1.69149,46.836
1.71358,46.8722
1.73635,46.9013
1.75979,46.9244
1.78394,46.9427
1.80881,46.9569
1.83443,46.968
1.86081,46.9764
1.88799,46.9828
1.91925,46.9882
1.95519,46.9924
1.99653,46.9956
2.04406,46.9977
2.09873,46.9989
2.15886,46.9996
2.225,46.9999
2.29776,47
2.3778,47
2.46584,47
2.56268,47
2.66921,47
2.78639,47
2.91529,47
3.05708,47
3.21304,47
3.38461,47
3.57333,47
3.78092,47
3.99059,47
4.20235,47
4.41623,47
4.63226,47
4.85044,47
5.0708,47
5.29337,47
5.51816,47
5.7452,47
5.97451,47
6.20611,47
6.44003,47
6.67629,47
6.91492,47
7.15592,47
7.39934,47
7.64519,47
7.88721,47
7.93922,37
7.96624,27
7.99732,18.6081
8.03307,11.957
8.07417,7.04209
8.12144,3.71326
8.1758,1.6947
8.2356,0.681317
8.30138,0.233168
8.37373,0.0644605
8.45332,0.0131564
8.54087,0.00163811
8.78918,1e-06
9.03998,1e-06
9.29328,1e-06
9.54911,1e-06
9.80751,1e-06
10.0685,1e-06
10.3321,1e-06
10.5983,1e-06
10.8672,1e-06
11.1388,1e-06
11.413,1e-06
11.6901,1e-06
11.9699,1e-06
12.2525,1e-06
12.5379,1e-06
12.8262,1e-06
13.1173,1e-06
13.4114,1e-06
13.7084,1e-06
14.0084,1e-06
14.3114,1e-06
14.6174,1e-06
14.9265,1e-06
15.2387,1e-06
15.554,1e-06
15.8724,1e-06
16.194,1e-06
16.5189,1e-06
16.847,1e-06
17.1783,1e-06
17.513,1e-06
17.851,1e-06
18.1925,1e-06
18.5373,1e-06
18.8856,1e-06
19.2373,1e-06
19.5926,1e-06
19.9514,1e-06
20.3138,1e-06
20.6799,1e-06
21.0496,1e-06
21.423,1e-06
21.8001,1e-06
22.181,1e-06
22.4872,1e-06
22.7965,1e-06
