File = source:G08_P01-10_SPRUE_PRESSURE.csv

Title,Packing-Sprue Pressure

Time (sec),Run 85 : G08_P08 (MPa)
0.000891129,0.00135846
0.00226179,9.80698e-05
0.00375517,0.000920712
0.00523288,0.00936921
0.00669816,0.111347
0.00835689,0.58551
0.0100425,1.06267
0.0117298,1.89921
0.0123433,1.7915
0.0129096,1.80006
0.0134872,1.84065
0.0140912,1.9116
0.014686,2.00179
0.0153905,2.10945
0.0162182,2.2165
0.0171644,2.34958
0.0182707,2.48696
0.0195574,2.64349
0.0208547,2.74967
0.022344,2.89148
0.0238504,3.02987
0.0256056,3.18561
0.0274104,3.31711
0.0294705,3.45628
0.0315579,3.60368
0.0340363,3.74951
0.0365011,3.88197
0.039008,4.01496
0.0415674,4.13392
0.0444632,4.26195
0.0474265,4.39859
0.0504169,4.51667
0.0533994,4.62946
0.0568237,4.76326
0.0603317,4.89335
0.063871,5.01371
0.0673865,5.13377
0.0715461,5.2756
0.075612,5.40691
0.0797899,5.54255
0.0840259,5.66743
0.0882428,5.78823
0.0930643,5.93127
0.0979816,6.07483
0.102939,6.20896
0.107852,6.34563
0.112874,6.48099
0.118621,6.63048
0.124432,6.79117
0.130272,6.94385
0.136095,7.12006
0.142017,7.34761
0.14795,7.59583
0.153954,7.87183
0.159877,8.13983
0.165876,8.41286
0.171669,8.71108
0.176977,9.15476
0.1822,9.45744
0.187164,9.75521
0.192243,10.0614
0.197262,10.367
0.202342,10.6773
0.207321,10.9811
0.212366,11.2845
0.217406,11.5823
0.222424,11.8793
0.227496,12.1792
0.232581,12.4726
0.237729,12.7659
0.242785,13.0616
0.247841,13.3476
0.25284,13.6346
0.2579,13.9149
0.262926,14.1958
0.267987,14.4748
0.273052,14.7614
0.277976,15.0297
0.282998,15.2971
0.288072,15.5771
0.293166,15.8552
0.298247,16.1363
0.303373,16.424
0.308524,16.7046
0.313597,16.9885
0.318656,17.2696
0.323712,17.5559
0.32853,17.8891
0.333023,18.2006
0.337419,18.4976
0.341871,18.7883
0.346415,19.0916
0.351025,19.41
0.355648,19.7399
0.360159,20.0599
0.364664,20.3736
0.369174,20.695
0.373666,21.0073
0.377664,21.2992
0.381632,21.5631
0.385702,21.8459
0.389761,22.1273
0.3939,22.4056
0.398002,22.6877
0.402096,22.9689
0.406268,23.2441
0.410596,23.5274
0.414831,23.8167
0.419123,24.0918
0.423432,24.3713
0.427737,24.6485
0.43213,24.9248
0.436522,25.2048
0.440988,25.4788
0.44547,25.7742
0.449857,26.0383
0.454365,26.3176
0.458896,26.5957
0.463488,26.8817
0.467928,27.1692
0.472408,27.4637
0.476731,27.7597
0.481206,28.0522
0.485564,28.3541
0.490027,28.6552
0.494411,28.9567
0.498877,29.2579
0.503281,29.5618
0.507769,29.8631
0.51217,30.167
0.516629,30.4719
0.521057,30.7693
0.525544,31.0746
0.529966,31.3752
0.534445,31.676
0.538904,31.9735
0.543359,32.2771
0.547812,32.572
0.552237,32.8703
0.556687,33.1623
0.561094,33.4575
0.565605,33.7485
0.570024,34.0411
0.574513,34.3338
0.578884,34.6177
0.583427,34.9069
0.587887,35.2023
0.592357,35.4952
0.596856,35.7845
0.601351,36.082
0.605833,36.3664
0.610354,36.6614
0.61486,36.9502
0.619361,37.2491
0.624021,37.5462
0.628621,37.8522
0.6331,38.1501
0.637373,38.4291
0.641923,38.7133
0.646455,39.0151
0.650837,39.3006
0.655276,39.5859
0.659974,39.891
0.664596,40.1995
