File = D:\Moldex3D\02. AI\Surrogate model - 2 Report\V02\v02FAM_G03\P04\Packing-Sprue Pressure.csv

Title,Packing-Sprue Pressure
,,
Time (sec),Run 14 : V02FAM_G03_P04 (MPa),
0.408517,10.623,
0.414579,10.7881,
0.420664,10.9551,
0.42672,11.1215,
0.432792,11.2885,
0.438843,11.4564,
0.444921,11.6245,
0.450998,11.8166,
0.456765,11.9875,
0.46251,12.1267,
0.468574,12.3108,
0.474368,12.4851,
0.480154,12.6506,
0.485933,12.8165,
0.491686,12.9826,
0.497453,13.1491,
0.503202,13.3152,
0.50894,13.4824,
0.514668,13.6491,
0.520398,13.8164,
0.526119,13.9855,
0.531844,14.1536,
0.537583,14.3226,
0.543285,14.4925,
0.549031,14.6616,
0.554784,14.8324,
0.560561,14.9775,
0.566651,15.1502,
0.572764,15.3337,
0.578876,15.5169,
0.585001,15.7005,
0.591124,15.8857,
0.5972,16.0704,
0.603332,16.2569,
0.609489,16.4446,
0.615615,16.6317,
0.621745,16.8206,
0.627864,17.0096,
0.633979,17.199,
0.640117,17.3892,
0.646226,17.5792,
0.652355,17.795,
0.658158,17.9625,
0.664272,18.1684,
0.670136,18.3369,
0.676212,18.5205,
0.682333,18.7151,
0.688456,18.9096,
0.694548,19.1025,
0.700647,19.2977,
0.706711,19.5197,
0.712393,19.6894,
0.717937,19.9284,
0.723261,20.1563,
0.727923,20.3535,
0.73253,20.5323,
0.737243,20.7337,
0.741722,20.9315,
0.746319,21.1244,
0.750906,21.3284,
0.755403,21.5286,
0.759282,21.7162,
0.763057,21.8774,
0.7669,22.0399,
0.770811,22.2328,
0.774557,22.4089,
0.778261,22.5779,
0.782014,22.7463,
0.785784,22.9169,
0.789504,23.0863,
0.793266,23.2551,
0.797038,23.4244,
0.80083,23.5961,
0.804613,23.7475,
0.808534,23.9373,
0.812337,24.0937,
0.816265,24.26,
0.820328,24.4593,
0.824216,24.6219,
0.82819,24.7955,
0.832205,24.9906,
0.836108,25.1683,
0.84003,25.3206,
0.844069,25.5117,
0.848036,25.6893,
0.852018,25.8603,
0.856007,26.0102,
0.860136,26.201,
0.864203,26.3582,
0.868388,26.5526,
0.872499,26.7314,
0.87663,26.9064,
0.880763,27.0811,
0.884901,27.2558,
0.889051,27.4318,
0.893255,27.608,
0.897488,27.7868,
0.901766,27.966,
0.906078,28.1472,
0.910396,28.3305,
0.914761,28.5152,
0.919155,28.6734,
0.923676,28.8858,
0.92814,29.082,
0.932612,29.2714,
0.937087,29.4315,
0.941655,29.647,
0.946851,29.822,
0.952101,30.0844,
0.95723,30.3086,
0.962314,30.4883,
0.967419,30.7346,
0.972349,30.9258,
0.977498,31.1285,
0.982709,31.3559,
0.987908,31.5846,
0.993119,31.8239,
0.998226,32.0528,
1.00329,32.2639,
1.00847,32.4827,
1.01365,32.7082,
1.01885,32.9319,
1.02401,33.197,
1.02893,33.3729,
1.03417,33.6224,
1.03916,33.8541,
1.04408,34.0625,
1.04902,34.2711,
1.05396,34.4779,
1.05885,34.6818,
1.06376,34.8838,
1.06869,35.0884,
1.0736,35.2901,
1.07847,35.4899,
1.08336,35.6858,
1.08831,35.8874,
1.09324,36.0866,
1.09811,36.2832,
1.10302,36.4764,
1.10793,36.6739,
1.11282,36.869,
1.11767,37.0613,
1.12257,37.2543,
1.12748,37.4503,
1.13238,37.6431,
1.13724,37.836,
1.14215,38.0275,
1.14708,38.223,
1.15198,38.4181,
1.15686,38.6106,
1.16168,38.8014,
1.16656,38.991,
1.17153,39.1856,
1.17647,39.385,
1.18137,39.5796,
1.18622,39.7707,
1.19107,39.9619,
1.19595,40.1544,
1.20085,40.3475,
1.20575,40.5442,
1.21067,40.7405,
1.21559,40.9361,
1.22049,41.13,
1.22538,41.3266,
1.23028,41.5198,
1.23515,41.7139,
1.24001,41.9109,
1.2449,42.101,
1.24981,42.2962,
1.25476,42.4944,
1.2597,42.6969,
1.26462,42.8945,
1.26954,43.0901,
1.27447,43.2893,
1.2794,43.4852,
1.28433,43.6835,
1.28928,43.8841,
1.29423,44.0827,
1.29916,44.2843,
1.30414,44.4844,
1.30908,44.6879,
1.31399,44.8876,
1.31896,45.0871,
1.32391,45.2885,
1.32883,45.491,
1.33373,45.6935,
1.33872,45.8928,
1.34368,46.1002,
1.34858,46.3036,
1.35352,46.5032,
1.35851,46.7063,
1.36344,46.9133,
1.36829,47.1184,
1.3733,47.3162,
1.37825,47.5264,
1.38313,47.7333,
1.388,47.9335,
1.39295,48.136,
1.3979,48.343,
1.40278,48.5514,
1.40773,48.7552,
1.41268,48.9636,
1.41756,49.1735,
1.42247,49.3772,
1.42744,49.5826,
1.43241,49.7922,
1.43732,50.0031,
1.44224,50.2117,
1.44721,50.4188,
1.4522,50.6316,
1.45713,50.8442,
1.46204,51.0537,
1.46701,51.2604,
1.47197,51.4727,
1.47688,51.6868,
1.48182,51.8969,
1.48684,52.1087,
1.49179,52.3279,
1.4967,52.5395,
1.50166,52.75,
1.50666,52.9643,
1.51161,53.1816,
1.5165,53.3974,
1.51878,53.541,
1.52465,55.1339,
1.53142,56.8657,
1.53844,58.5379,
1.54495,59.9806,
1.5487,60.7588,
1.5487,60.7588,
1.55454,61.922,
1.56072,63.0831,
1.56709,64.205,
1.57365,65.287,
1.5804,66.3284,
1.58736,67.3285,
1.59453,68.287,
1.60191,69.2034,
1.60952,70.0777,
1.61735,70.9097,
1.62542,71.6995,
1.63373,72.4474,
1.64229,73.1537,
1.6511,73.819,
1.66018,74.4438,
1.66953,75.0289,
1.67917,75.5752,
1.68909,76.0837,
1.69931,76.5554,
1.70984,76.9917,
1.72068,77.3938,
1.73185,77.763,
1.74335,78.1008,
1.75519,78.4088,
1.7674,78.6883,
1.77997,78.9412,
1.79291,79.1689,
1.80625,79.3731,
1.81998,79.5553,
1.83413,79.7172,
1.8487,79.8604,
1.86371,79.9864,
1.87916,80.0967,
1.89509,80.1928,
1.91149,80.276,
1.92838,80.3476,
1.94578,80.4089,
1.9637,80.4611,
1.9843,80.5103,
2.008,80.5553,
2.03526,80.5947,
2.0666,80.6277,
2.10264,80.6538,
2.1441,80.6729,
2.19176,80.6858,
2.24658,80.6936,
2.30688,80.6975,
2.37321,80.6991,
2.44618,80.6998,
2.52644,80.7,
2.61472,80.7,
2.71184,80.7,
2.81866,80.7,
2.93617,80.7,
3.06543,80.7,
3.20762,80.7,
3.36402,80.7,
3.53606,80.7,
3.72531,80.7,
3.93349,80.7,
4.14374,80.7,
4.3561,80.7,
4.57058,80.7,
4.78721,80.7,
5.006,80.7,
5.22698,80.7,
5.45017,80.7,
5.67559,80.7,
5.86878,80.7,
5.89511,70.7,
5.90926,60.7,
5.92553,50.8266,
5.94423,41.3191,
5.96574,32.4306,
5.99048,24.4078,
6.01893,17.464,
6.05165,11.7504,
6.08927,7.32941,
6.13254,4.15815,
6.1823,2.08914,
6.23952,0.893705,
6.30246,0.331175,
6.3717,0.101876,
6.44786,0.0242855,
6.53164,0.0039396,
6.75932,1e-06,
6.98927,1e-06,
7.22152,1e-06,
7.4561,1e-06,
7.69302,1e-06,
7.93231,1e-06,
8.17399,1e-06,
8.41809,1e-06,
8.66463,1e-06,
8.91364,1e-06,
9.16513,1e-06,
9.41914,1e-06,
9.67569,1e-06,
9.93481,1e-06,
10.1965,1e-06,
10.4608,1e-06,
10.7278,1e-06,
10.9974,1e-06,
11.2698,1e-06,
11.5448,1e-06,
11.8226,1e-06,
12.1032,1e-06,
12.3866,1e-06,
12.6728,1e-06,
12.9619,1e-06,
13.2539,1e-06,
13.5488,1e-06,
13.8467,1e-06,
14.1475,1e-06,
14.4513,1e-06,
14.7582,1e-06,
15.0681,1e-06,
15.3812,1e-06,
15.6974,1e-06,
16.0167,1e-06,
16.3392,1e-06,
16.665,1e-06,
16.994,1e-06,
17.3263,1e-06,
17.6619,1e-06,
17.7688,1e-06,
17.8864,1e-06,
