File = D:\Moldex3D\02. AI\Surrogate model - 2\Report\XYPlot\Packing-Sprue Pressure.csv

Title,Packing-Sprue Pressure
,,
Time (sec),Run 47 : V03FAM_G06_P02 (MPa),
0.000819168,0.0013195,
0.00219105,0.000106458,
0.00371665,0.00734866,
0.00521573,0.00204766,
0.00673801,0.101649,
0.00828019,0.968962,
0.0096706,1.7312,
0.0105429,1.62572,
0.0113038,1.58164,
0.012086,1.56481,
0.0128323,1.57351,
0.0135176,1.60499,
0.0143094,1.67354,
0.0152607,1.71825,
0.0162572,1.76153,
0.0172533,1.813,
0.0182755,1.84687,
0.0194994,1.89099,
0.0207215,1.92655,
0.0219562,1.95933,
0.0234159,2.00137,
0.0248711,2.03695,
0.0263376,2.06942,
0.0280682,2.11061,
0.0297974,2.11339,
0.031498,2.17803,
0.0335258,2.18712,
0.0355149,2.22457,
0.0375028,2.25796,
0.0394934,2.28884,
0.0414933,2.3166,
0.0438337,2.34722,
0.046175,2.37769,
0.0485337,2.40537,
0.0509082,2.43241,
0.0532821,2.45734,
0.0560725,2.48533,
0.0588511,2.51343,
0.0616452,2.53998,
0.0644574,2.56452,
0.0672893,2.58858,
0.0701442,2.61166,
0.0734773,2.63792,
0.0767946,2.66441,
0.0801244,2.68949,
0.0834809,2.7134,
0.0868471,2.73633,
0.090234,2.75895,
0.0941956,2.78513,
0.0981365,2.81081,
0.102096,2.83546,
0.106074,2.85917,
0.110068,2.88212,
0.114083,2.90485,
0.118119,2.92665,
0.122166,2.94837,
0.126879,2.97321,
0.131588,2.99857,
0.136317,3.02232,
0.14106,3.04566,
0.1458,3.06824,
0.150552,3.09054,
0.15533,3.11283,
0.160119,3.13489,
0.164942,3.15615,
0.17056,3.18031,
0.176161,3.20496,
0.181763,3.2292,
0.187371,3.25269,
0.192996,3.27552,
0.198637,3.29759,
0.204282,3.31921,
0.20994,3.34073,
0.215629,3.36205,
0.22134,3.38289,
0.227036,3.40364,
0.232619,3.4274,
0.23894,3.46467,
0.245416,3.49086,
0.251742,3.52218,
0.258039,3.55057,
0.264348,3.57724,
0.270675,3.60296,
0.277016,3.6281,
0.283376,3.65295,
0.289773,3.67719,
0.296118,3.70106,
0.302118,3.7374,
0.307846,3.82215,
0.313476,3.91234,
0.319145,3.9305,
0.324857,3.9682,
0.330558,4.0084,
0.336224,4.04919,
0.341846,4.09213,
0.347455,4.13552,
0.353047,4.1816,
0.358625,4.22708,
0.364186,4.27147,
0.369734,4.31682,
0.375274,4.36211,
0.380804,4.40748,
0.386314,4.45481,
0.391822,4.50235,
0.397327,4.54974,
0.402806,4.59755,
0.408317,4.64479,
0.413824,4.69249,
0.419309,4.73937,
0.424827,4.78587,
0.43033,4.83288,
0.435852,4.88023,
0.441397,4.92503,
0.446974,4.97055,
0.452571,5.01637,
0.458188,5.04938,
0.463642,5.10964,
0.469319,5.15056,
0.47504,5.19271,
0.480785,5.23553,
0.486566,5.27792,
0.492383,5.32053,
0.498248,5.36276,
0.504151,5.40435,
0.510089,5.44591,
0.516075,5.48645,
0.522098,5.52731,
0.528162,5.56746,
0.534255,5.60699,
0.540428,5.6464,
0.546628,5.68536,
0.552877,5.72453,
0.559151,5.76322,
0.565475,5.80156,
0.571806,5.83971,
0.578177,5.87432,
0.584341,5.91557,
0.590435,5.95519,
0.596483,5.99553,
0.602438,6.05333,
0.608519,6.08857,
0.614736,6.13413,
0.620757,6.19186,
0.626952,6.24168,
0.633175,6.29562,
0.639391,6.35151,
0.645607,6.40819,
0.651826,6.46617,
0.658053,6.52443,
0.664276,6.58407,
0.670517,6.64377,
0.676736,6.70373,
0.682965,6.76396,
0.689214,6.82514,
0.69543,6.88662,
0.70167,6.94851,
0.707902,7.00999,
0.714141,7.0722,
0.720347,7.13475,
0.726543,7.19768,
0.732705,7.26309,
0.738596,7.3292,
0.744641,7.3904,
0.75042,7.45252,
0.756362,7.512,
0.762008,7.57706,
0.764346,7.61691,
0.770573,10.1063,
0.775769,12.0546,
0.775769,12.0546,
0.782146,14.3212,
0.788713,16.5068,
0.795478,18.6102,
0.802446,20.6302,
0.809623,22.5658,
0.817015,24.4163,
0.824629,26.1815,
0.832471,27.8612,
0.840549,29.4556,
0.848868,30.9652,
0.857438,32.3907,
0.866265,33.7332,
0.875356,34.9939,
0.88472,36.1743,
0.894365,37.2763,
0.904299,38.3019,
0.914532,39.2533,
0.925071,40.133,
0.935927,40.9436,
0.947108,41.6879,
0.958625,42.3688,
0.970487,42.9893,
0.982705,43.5526,
0.99529,44.062,
1.00825,44.5206,
1.0216,44.9317,
1.03535,45.2986,
1.04952,45.6246,
1.06411,45.9128,
1.07913,46.1663,
1.09461,46.3882,
1.11055,46.5814,
1.12697,46.7487,
1.14389,46.8926,
1.16131,47.0159,
1.18134,47.1329,
1.20438,47.2405,
1.23087,47.3357,
1.26134,47.4163,
1.29638,47.4806,
1.33667,47.5287,
1.38301,47.5618,
1.4363,47.5821,
1.49491,47.5926,
1.55939,47.5974,
1.63032,47.5992,
1.70834,47.5998,
1.79416,47.6,
1.88856,47.6,
1.99241,47.6,
2.10663,47.6,
2.23228,47.6,
2.3705,47.6,
2.52254,47.6,
2.68978,47.6,
2.87374,47.6,
3.07611,47.6,
3.28049,47.6,
3.48692,47.6,
3.69541,47.6,
3.90599,47.6,
4.11868,47.6,
4.33349,47.6,
4.55045,47.6,
4.60435,47.6,
4.62535,37.6,
4.64952,28.516,
4.6773,20.5932,
4.70925,14.0134,
4.74599,8.86436,
4.78825,5.11869,
4.83684,2.63133,
4.89272,1.16087,
4.9542,0.447271,
5.02181,0.144835,
5.09619,0.0371067,
5.17801,0.00674675,
5.26801,0.000674691,
5.48714,1e-06,
5.70846,1e-06,
5.93199,1e-06,
6.15776,1e-06,
6.38579,1e-06,
6.6161,1e-06,
6.84871,1e-06,
7.08364,1e-06,
7.32093,1e-06,
7.56059,1e-06,
7.80264,1e-06,
8.04712,1e-06,
8.29403,1e-06,
8.54342,1e-06,
8.79531,1e-06,
9.04971,1e-06,
9.30665,1e-06,
9.56617,1e-06,
9.82828,1e-06,
10.093,1e-06,
10.3604,1e-06,
10.6304,1e-06,
10.9032,1e-06,
11.1787,1e-06,
11.4569,1e-06,
11.7379,1e-06,
12.0218,1e-06,
12.3084,1e-06,
12.598,1e-06,
12.8904,1e-06,
13.1857,1e-06,
13.484,1e-06,
13.7853,1e-06,
14.0896,1e-06,
14.397,1e-06,
14.7074,1e-06,
15.0209,1e-06,
15.3376,1e-06,
15.6574,1e-06,
15.9804,1e-06,
16.3067,1e-06,
16.6362,1e-06,
16.969,1e-06,
17.3051,1e-06,
17.6446,1e-06,
17.9875,1e-06,
18.3339,1e-06,
18.6837,1e-06,
19.0369,1e-06,
19.3938,1e-06,
19.7542,1e-06,
20.1181,1e-06,
20.4858,1e-06,
20.8571,1e-06,
21.2321,1e-06,
21.6109,1e-06,
21.9934,1e-06,
22.3798,1e-06,
22.7701,1e-06,
23.1642,1e-06,
23.5623,1e-06,
23.8043,1e-06,
24.0488,1e-06,
