File = source:G19_P01-10_SPRUE_PRESSURE.csv

Title,Packing-Sprue Pressure

Time (sec),Run 4 : G19_P04 (MPa)
0.00126655,0.00215875
0.00359836,0.000488564
0.00584437,0.00640709
0.00805268,0.683946
0.0096788,1.13343
0.0110277,2.0789
0.01161,1.82691
0.0122549,1.73926
0.0129233,1.75073
0.0136103,1.74813
0.0144152,1.76964
0.0153374,1.7459
0.0163298,1.82174
0.0174833,1.87045
0.0188717,1.92879
0.0205629,1.97821
0.0222744,2.02069
0.0243328,2.08569
0.0267392,2.13678
0.0296058,2.20519
0.0324381,2.21961
0.0357256,2.29545
0.0397147,2.33645
0.0435652,2.39133
0.0480381,2.45244
0.0525474,2.50305
0.0578234,2.55938
0.0630464,2.61248
0.0692078,2.66948
0.0753686,2.72073
0.0815727,2.77107
0.0887722,2.82437
0.0960587,2.87653
0.103392,2.92661
0.111885,2.98372
0.120309,3.03464
0.128915,3.08211
0.137677,3.13036
0.146534,3.17823
0.156805,3.23025
0.167151,3.28728
0.177399,3.33322
0.187806,3.3855
0.198335,3.44181
0.210575,3.50247
0.222889,3.56235
0.235256,3.61551
0.247649,3.66573
0.260133,3.71527
0.272685,3.7625
0.287239,3.81367
0.301778,3.86638
0.316366,3.9142
0.331063,3.96086
0.345842,4.00638
0.360675,4.05144
0.375621,4.09612
0.390709,4.14025
0.405813,4.18519
0.423432,4.25415
0.4409,4.34319
0.458291,4.43701
0.475751,4.53575
0.493288,4.63763
0.510341,4.74177
0.525798,4.88978
0.541027,5.0208
0.556319,5.12791
0.571527,5.2476
0.586569,5.36609
0.601226,5.48419
0.615794,5.59693
0.630317,5.70957
0.644486,5.81981
0.65854,5.93349
0.672576,6.04794
0.686493,6.158
0.700635,6.26935
0.71497,6.38182
0.72931,6.49531
0.74368,6.60824
0.758145,6.71987
0.772716,6.8311
0.78725,6.9429
0.8018,7.05296
0.816476,7.16371
0.831279,7.27436
0.846155,7.38476
0.861107,7.49459
0.876149,7.60341
0.891307,7.71196
0.906455,7.82067
0.921707,7.92918
0.936992,8.03735
0.952209,8.14428
0.967375,8.25147
0.982429,8.36243
0.997523,8.48089
1.01201,8.57757
1.02718,8.68257
1.04207,8.78932
1.05731,8.90738
1.07188,9.01839
1.08646,9.1214
1.10102,9.22724
1.11557,9.33281
1.13003,9.43752
1.1444,9.54214
1.15875,9.64498
1.17309,9.74901
1.18776,9.85402
1.20241,9.96097
1.21693,10.0673
1.23142,10.1605
1.24617,10.2753
1.26063,10.3837
1.27538,10.4892
1.29009,10.5986
1.30465,10.6918
1.32008,10.7968
1.3352,10.9111
1.35033,11.0212
1.36588,11.1483
1.38054,11.2644
1.39519,11.3728
1.40971,11.4715
1.42481,11.5944
1.43937,11.6902
1.45479,11.8189
1.46968,11.9381
1.4841,12.0354
1.49967,12.1609
1.51403,12.2676
1.5267,12.3874
1.53723,17.3874
1.54877,22.2956
1.54877,22.2956
1.55815,25.821
1.5678,29.1118
1.57775,32.1739
1.58799,35.0143
1.59855,37.6401
1.60941,40.0593
1.62061,42.2803
1.63214,44.3119
1.64401,46.1631
1.65625,47.8434
1.66885,49.3625
1.68182,50.7299
1.69519,51.9556
1.70896,53.0494
1.72314,54.0208
1.73944,54.9796
1.7582,55.9023
1.77977,56.7645
1.80457,57.5422
1.83309,58.2147
1.86589,58.7675
1.90361,59.1947
1.94699,59.5006
1.99687,59.6999
2.05424,59.8147
2.11735,59.8685
2.18676,59.8904
2.26312,59.8977
2.34711,59.8996
2.4395,59.9
2.54113,59.9
2.65293,59.9
2.7759,59.9
2.91117,59.9
3.05997,59.9
3.22364,59.9
3.40369,59.9
3.4787,59.9
3.4954,49.9
3.5146,40.3199
3.53668,31.4179
3.56207,23.4408
3.59126,16.5964
3.62484,11.0235
3.66346,6.76676
3.70787,3.7618
3.75893,1.84069
3.81511,0.80667
3.8769,0.308202
3.94488,0.0987091
4.01965,0.0249044
4.10189,0.00442132
4.19237,0.000421283
4.29188,2.02764e-06
4.40135,1e-06
4.52177,1e-06
4.65423,1e-06
4.85228,1e-06
5.07014,1e-06
5.29017,1e-06
5.5124,1e-06
5.73686,1e-06
5.96356,1e-06
6.19252,1e-06
6.42378,1e-06
6.65735,1e-06
6.89326,1e-06
7.13152,1e-06
7.37217,1e-06
7.61522,1e-06
7.8607,1e-06
8.10864,1e-06
8.35906,1e-06
8.61198,1e-06
8.86743,1e-06
9.12544,1e-06
9.38603,1e-06
9.64922,1e-06
9.91504,1e-06
10.1835,1e-06
10.4547,1e-06
10.7286,1e-06
11.0052,1e-06
11.2846,1e-06
11.5667,1e-06
11.8518,1e-06
12.1396,1e-06
12.4303,1e-06
12.724,1e-06
13.0205,1e-06
13.3201,1e-06
13.6226,1e-06
13.9282,1e-06
14.2368,1e-06
14.5485,1e-06
14.8633,1e-06
15.1812,1e-06
15.5024,1e-06
15.8267,1e-06
16.1544,1e-06
16.4852,1e-06
16.8194,1e-06
17.1569,1e-06
17.4978,1e-06
17.8421,1e-06
18.0787,1e-06
18.3176,1e-06
