File = D:\Moldex3D\02. AI\Surrogate model - 2\Report\XYPlot\Packing-Sprue Pressure.csv

Title,Packing-Sprue Pressure
,,
Time (sec),Run 18 : V02FAM_G04_P03 (MPa),
0.00204392,0.000337561,
0.00486339,0.000582414,
0.007779,7.03274e-05,
0.0105358,0.00258515,
0.0135384,0.034047,
0.0167125,0.550706,
0.0195225,0.944344,
0.0212687,1.17982,
0.0223456,1.18889,
0.0234495,1.20555,
0.0245706,1.23429,
0.0256726,1.27749,
0.0267955,1.33464,
0.0279473,1.38629,
0.0293096,1.44015,
0.0306715,1.49473,
0.0322784,1.55189,
0.0341721,1.61491,
0.0360688,1.66242,
0.0379335,1.71432,
0.0401371,1.78081,
0.0423597,1.82565,
0.0449312,1.8878,
0.0475148,1.94638,
0.050098,1.9985,
0.0527033,2.04818,
0.0557363,2.10261,
0.0587936,2.15655,
0.0618565,2.2073,
0.0649581,2.25594,
0.0685886,2.31079,
0.0722011,2.3655,
0.0758606,2.41721,
0.0795317,2.46746,
0.0832156,2.51496,
0.0875399,2.56947,
0.0918359,2.62332,
0.096155,2.67475,
0.100516,2.72684,
0.104898,2.77645,
0.110017,2.83416,
0.115127,2.89104,
0.120234,2.94497,
0.125428,2.99873,
0.130647,3.05122,
0.135892,3.10273,
0.141907,3.1598,
0.147959,3.22125,
0.154039,3.27834,
0.160189,3.3358,
0.166351,3.39396,
0.172526,3.4546,
0.178761,3.52399,
0.18503,3.59168,
0.192268,3.66481,
0.199537,3.74402,
0.206805,3.81903,
0.214082,3.89315,
0.221382,3.97142,
0.228831,4.07233,
0.236098,4.17553,
0.242984,4.28422,
0.249526,4.45825,
0.256206,4.56655,
0.26281,4.69768,
0.26939,4.82612,
0.276016,4.9549,
0.28265,5.08916,
0.289292,5.22416,
0.295897,5.35685,
0.302534,5.49659,
0.309076,5.63032,
0.315555,5.7649,
0.322074,5.89443,
0.328579,6.02749,
0.335123,6.15717,
0.341602,6.28972,
0.348139,6.41964,
0.35465,6.54917,
0.361156,6.6791,
0.367692,6.8088,
0.374231,6.93835,
0.380745,7.0684,
0.387331,7.19799,
0.393903,7.3285,
0.400479,7.45749,
0.407049,7.58702,
0.413633,7.71178,
0.420339,7.84357,
0.426944,7.97963,
0.433445,8.12159,
0.439766,8.237,
0.446374,8.3614,
0.453016,8.50757,
0.45936,8.64206,
0.465678,8.75622,
0.472155,8.89355,
0.478481,9.02576,
0.484775,9.1527,
0.491074,9.26677,
0.497556,9.40514,
0.503869,9.53847,
0.510148,9.66794,
0.516422,9.79615,
0.52267,9.91129,
0.529134,10.0498,
0.53543,10.184,
0.541666,10.3128,
0.547895,10.4412,
0.554098,10.57,
0.560431,10.6978,
0.566841,10.8329,
0.57318,10.9678,
0.579443,11.0989,
0.585642,11.2286,
0.592007,11.341,
0.598707,11.4924,
0.605077,11.6192,
0.611624,11.7504,
0.6183,11.9059,
0.624732,12.0557,
0.631031,12.1928,
0.637351,12.3287,
0.643752,12.4661,
0.650086,12.6071,
0.656396,12.7436,
0.662695,12.8837,
0.669036,13.0218,
0.67537,13.142,
0.682026,13.2974,
0.688389,13.4489,
0.694643,13.5875,
0.700929,13.7256,
0.707173,13.8456,
0.713616,13.9973,
0.719483,14.1548,
0.725226,14.3349,
0.7307,14.5104,
0.736059,14.6792,
0.740693,14.8343,
0.74523,14.9764,
0.749766,15.1236,
0.754361,15.2753,
0.758923,15.4291,
0.763434,15.5825,
0.767368,15.7241,
0.771202,15.8522,
0.775086,15.9815,
0.778921,16.1157,
0.782847,16.2524,
0.786754,16.3925,
0.790642,16.5304,
0.794551,16.6687,
0.798562,16.8089,
0.802533,16.9514,
0.806536,17.095,
0.810568,17.2386,
0.814495,17.3832,
0.818525,17.5237,
0.822538,17.6678,
0.826599,17.811,
0.83069,17.9549,
0.834799,18.1009,
0.838952,18.2438,
0.84311,18.389,
0.84731,18.5324,
0.851542,18.6777,
0.855811,18.8257,
0.860019,18.9675,
0.864338,19.1094,
0.868657,19.2523,
0.873089,19.398,
0.87743,19.5394,
0.881874,19.6831,
0.886329,19.8449,
0.890673,19.9732,
0.895133,20.1297,
0.899532,20.2745,
0.903931,20.4142,
0.908365,20.5539,
0.91283,20.6939,
0.917335,20.8339,
0.921893,20.9747,
0.926503,21.1162,
0.931141,21.2591,
0.935816,21.4035,
0.940507,21.5488,
0.945255,21.669,
0.950841,21.8439,
0.956345,22.0279,
0.961851,22.1668,
0.967504,22.3299,
0.973188,22.4977,
0.978915,22.6651,
0.984638,22.8326,
0.990345,22.9983,
0.996845,23.2025,
1.00303,23.3885,
1.00915,23.5697,
1.01546,23.7492,
1.0218,23.9338,
1.02828,24.1309,
1.03467,24.3191,
1.04113,24.5253,
1.04739,24.7104,
1.05372,24.9031,
1.05994,25.0762,
1.06637,25.2689,
1.0726,25.4493,
1.0789,25.629,
1.08519,25.8445,
1.09128,25.9907,
1.09772,26.1669,
1.10404,26.3512,
1.1103,26.5285,
1.11658,26.7359,
1.12263,26.8856,
1.12891,27.0819,
1.13496,27.2607,
1.14098,27.429,
1.14701,27.5973,
1.15301,27.7643,
1.15904,27.9306,
1.165,28.0968,
1.171,28.262,
1.17695,28.4267,
1.18296,28.5911,
1.18896,28.7586,
1.19496,28.9263,
1.20101,29.0945,
1.20697,29.2631,
1.213,29.4282,
1.21904,29.5988,
1.22496,29.7661,
1.23087,29.9305,
1.23705,30.0971,
1.24311,30.2786,
1.24904,30.4465,
1.25488,30.6122,
1.26089,30.7766,
1.26692,30.9517,
1.27288,31.1225,
1.2788,31.2911,
1.28467,31.4593,
1.29061,31.6274,
1.29666,31.7977,
1.30266,31.9752,
1.30865,32.147,
1.3146,32.3192,
1.32053,32.4892,
1.32645,32.6619,
1.33239,32.8336,
1.33839,33.0055,
1.34438,33.182,
1.35042,33.3557,
1.35643,33.5326,
1.36237,33.6805,
1.36871,33.8766,
1.37474,34.0414,
1.38094,34.2131,
1.38731,34.3947,
1.39359,34.6154,
1.39967,34.7731,
1.40603,34.9523,
1.41231,35.1735,
1.41845,35.3624,
1.42446,35.5496,
1.43043,35.7305,
1.43648,35.9096,
1.44247,36.0963,
1.4485,36.2766,
1.45459,36.459,
1.46058,36.6451,
1.46657,36.7955,
1.47293,37.0066,
1.479,37.1755,
1.48532,37.3873,
1.49142,37.5901,
1.49746,37.7778,
1.50354,37.935,
1.50983,38.1523,
1.51598,38.3182,
1.52227,38.5425,
1.52841,38.7436,
1.53443,38.9063,
1.53831,39.0731,
1.54543,43.0186,
1.55378,47.3152,
1.56202,51.204,
1.56202,51.204,
1.56891,54.1871,
1.57601,57.0479,
1.58332,59.7855,
1.59084,62.3991,
1.5986,64.8884,
1.60659,67.2536,
1.61481,69.4952,
1.62329,71.614,
1.63201,73.6115,
1.64101,75.4893,
1.65026,77.2496,
1.6598,78.8948,
1.66963,80.4278,
1.67974,81.8516,
1.69017,83.1698,
1.7009,84.386,
1.71195,85.5043,
1.72334,86.5287,
1.73507,87.4637,
1.74715,88.3138,
1.7596,89.0836,
1.77242,89.7778,
1.78562,90.4013,
1.79922,90.9586,
1.81322,91.4546,
1.82765,91.8939,
1.84251,92.2812,
1.85781,92.6207,
1.87357,92.917,
1.88981,93.174,
1.90654,93.3958,
1.92376,93.586,
1.9415,93.7481,
1.95978,93.8855,
1.9786,94.0012,
1.99799,94.0979,
2.01796,94.1782,
2.03852,94.2444,
2.05971,94.2985,
2.08407,94.3476,
2.11209,94.3903,
2.14431,94.4257,
2.18136,94.4532,
2.22397,94.4731,
2.27297,94.4863,
2.32933,94.494,
2.39131,94.4977,
2.4595,94.4993,
2.53451,94.4998,
2.61701,94.5,
2.70777,94.5,
2.8076,94.5,
2.91742,94.5,
3.03821,94.5,
3.17109,94.5,
3.31726,94.5,
3.47804,94.5,
3.6549,94.5,
3.84944,94.5,
4.06344,94.5,
4.27958,94.5,
4.49788,94.5,
4.71836,94.5,
4.94105,94.5,
5.16597,94.5,
5.39313,94.5,
5.62257,94.5,
5.8543,94.5,
6.08835,94.5,
6.32474,94.5,
6.56349,94.5,
6.59831,94.5,
6.60889,84.5,
6.62073,74.5,
6.63415,64.5,
6.64959,54.5436,
6.66734,44.8612,
6.68776,35.7031,
6.71123,27.3212,
6.73823,19.945,
6.76928,13.7525,
6.80498,8.84218,
6.84604,5.21152,
6.89326,2.75065,
6.94757,1.25697,
7.0073,0.506143,
7.07301,0.173575,
7.14528,0.0481202,
7.22479,0.00986236,
7.46593,1e-06,
7.70948,1e-06,
7.95546,1e-06,
8.20391,1e-06,
