File = source:G15_P01-10_SPRUE_PRESSURE.csv

Title,Packing-Sprue Pressure

Time (sec),Run 3 : G15_P03 (MPa)
0.000743716,0.000596314
0.00198263,0.0047173
0.00331875,0.0065788
0.0046898,0.00901567
0.00591762,0.108666
0.00732362,0.584923
0.00869435,1.05069
0.0100185,1.8524
0.0104393,1.63223
0.0108674,1.58541
0.0113008,1.66817
0.0117554,1.69766
0.0122076,1.74831
0.0127507,1.82463
0.0133889,1.908
0.0141322,1.99868
0.0149844,2.12
0.0159933,2.24854
0.0171703,2.3639
0.018342,2.49273
0.0197307,2.59582
0.0210668,2.70528
0.0226412,2.85181
0.0242381,2.96499
0.0260814,3.09961
0.0279427,3.20893
0.029796,3.32405
0.0319894,3.43715
0.0341548,3.55635
0.0363592,3.65886
0.0386136,3.75478
0.0411889,3.8616
0.0437564,3.97455
0.0463313,4.06922
0.0489061,4.16396
0.0519207,4.27053
0.0549223,4.37146
0.0580412,4.4692
0.0611874,4.56383
0.0648397,4.67237
0.0685019,4.77951
0.0722178,4.87902
0.075972,4.9793
0.079745,5.076
0.0841197,5.18505
0.0884708,5.2923
0.092836,5.39495
0.0972549,5.50066
0.101732,5.60065
0.106222,5.70035
0.110758,5.79883
0.116001,5.9076
0.121211,6.02196
0.126516,6.13091
0.131767,6.23362
0.137117,6.34339
0.142386,6.4422
0.147661,6.54146
0.153047,6.64366
0.158698,6.83911
0.163793,7.04685
0.168828,7.19996
0.173845,7.34998
0.178939,7.5118
0.18394,7.66954
0.189025,7.83432
0.19399,7.98823
0.199041,8.14835
0.204082,8.31396
0.209127,8.47296
0.214196,8.66167
0.219286,8.88084
0.224304,9.11542
0.229296,9.35194
0.234359,9.60164
0.239273,9.83981
0.244317,10.0978
0.249266,10.3454
0.254309,10.6014
0.259375,10.8649
0.264125,11.1336
0.26864,11.4589
0.272392,11.7131
0.276039,11.9613
0.279668,12.2102
0.283228,12.4668
0.286806,12.7245
0.289947,12.9497
0.293098,13.1819
0.296169,13.4128
0.299342,13.6467
0.302458,13.9003
0.305519,14.1486
0.308626,14.398
0.31172,14.652
0.314772,14.91
0.317794,15.1614
0.320821,15.4209
0.32351,15.6489
0.326136,15.8694
0.328797,16.0932
0.331456,16.3172
0.334129,16.5456
0.336814,16.7645
0.339449,16.9909
0.34213,17.2149
0.344797,17.4344
0.347529,17.657
0.350284,17.8792
0.353063,18.0963
0.355869,18.3139
0.358698,18.5312
0.36155,18.7461
0.364418,18.9604
0.367336,19.171
0.370289,19.383
0.373258,19.6022
0.376152,19.8015
0.379173,20.0007
0.382249,20.2024
0.385271,20.4127
0.388377,20.6162
0.391453,20.8125
0.394578,21.0087
0.397799,21.2131
0.40089,21.4037
0.404137,21.6018
0.407719,21.8098
0.411434,22.0396
0.415135,22.2616
0.418757,22.4789
0.422454,22.688
0.42619,22.9056
0.429951,23.1162
0.433767,23.3335
0.437596,23.5446
0.441411,23.7614
0.445864,23.9887
0.450209,24.2494
0.454461,24.4918
0.458649,24.7569
0.462787,25.0142
0.466928,25.2742
0.471054,25.5263
0.475323,25.7953
0.479533,26.0726
0.483821,26.3512
0.488046,26.6361
0.492276,26.9212
0.496468,27.2085
0.500708,27.4994
0.504892,27.7928
0.50914,28.0914
0.513348,28.3895
0.517599,28.6942
0.521759,29.0022
0.525999,29.3066
0.530228,29.6169
0.534459,29.9323
0.538647,30.2421
0.542895,30.5555
0.547104,30.8679
0.551378,31.1827
0.555586,31.4973
0.559822,31.8276
0.563884,32.1158
0.568102,32.4139
0.572293,32.7218
0.576536,33.0435
0.580605,33.3312
0.584862,33.6232
0.58906,33.9286
0.593305,34.2371
0.597354,34.5198
0.601605,34.8016
0.605827,35.1004
0.610114,35.3914
0.614362,35.6865
0.618558,35.9864
0.622665,36.2555
0.625201,36.5002
0.629906,37.2342
0.635367,38.0461
0.635367,38.0461
0.640822,38.8127
0.646604,39.581
0.652733,40.3483
0.659046,41.0902
0.665549,41.8061
0.672246,42.4955
0.679145,43.1581
0.68625,43.7934
0.693568,44.4013
0.701106,44.9817
0.708871,45.5343
0.716868,46.0594
0.725105,46.557
0.733589,47.0273
0.742328,47.4705
0.751328,47.8872
0.760599,48.2778
0.770148,48.6428
0.779984,48.9828
0.790114,49.2986
0.800549,49.5909
0.811296,49.8606
0.822366,50.1085
0.833768,50.3355
0.845512,50.5428
0.857608,50.7311
0.870067,50.9017
0.8829,51.0555
0.896119,51.1935
0.909733,51.3169
0.923756,51.4267
0.9382,51.524
0.953077,51.6097
0.9684,51.6848
0.984183,51.7503
1.00044,51.8072
1.01718,51.8562
1.03443,51.8983
1.05219,51.9341
1.07049,51.9645
1.08934,51.99
1.10875,52.0113
1.12874,52.0291
1.14933,52.0437
1.17054,52.0556
1.19494,52.0665
1.22299,52.0759
1.25525,52.0836
1.29235,52.0897
1.33501,52.0941
1.38407,52.097
1.44049,52.0987
1.50256,52.0995
1.57083,52.0998
1.64593,52.1
1.72853,52.1
1.8194,52.1
1.91936,52.1
2.0293,52.1
2.15025,52.1
2.28329,52.1
2.42963,52.1
2.59061,52.1
2.76769,52.1
2.96247,52.1
3.17673,52.1
3.39314,52.1
3.6117,52.1
3.83246,52.1
4.05542,52.1
4.28061,52.1
4.50805,52.1
4.73777,52.1
4.96979,52.1
5.20412,52.1
5.4408,52.1
5.67984,52.1
5.92128,52.1
6.0022,52.1
6.09122,52.1
6.11041,42.1
6.13248,32.8073
6.15787,24.4795
6.18706,17.3336
6.22063,11.5147
6.25923,7.06936
6.30363,3.93081
6.35469,1.92389
6.41085,0.843402
6.47263,0.322367
6.54058,0.103301
6.61533,0.0260822
6.69756,0.00463578
6.94141,1e-06
7.1877,1e-06
7.43645,1e-06
7.68769,1e-06
7.94144,1e-06
8.19773,1e-06
8.45658,1e-06
8.71802,1e-06
8.98207,1e-06
9.24876,1e-06
9.51813,1e-06
9.79018,1e-06
10.065,1e-06
10.3425,1e-06
10.6228,1e-06
10.9059,1e-06
11.1918,1e-06
11.4806,1e-06
11.7723,1e-06
12.0669,1e-06
12.3644,1e-06
12.6649,1e-06
12.9685,1e-06
13.275,1e-06
13.5847,1e-06
13.8974,1e-06
14.2132,1e-06
14.5322,1e-06
14.8544,1e-06
15.1798,1e-06
15.5085,1e-06
15.8405,1e-06
16.1758,1e-06
16.5144,1e-06
16.8564,1e-06
17.2018,1e-06
17.5507,1e-06
17.9031,1e-06
18.259,1e-06
18.6185,1e-06
18.9815,1e-06
19.3482,1e-06
19.7186,1e-06
20.0926,1e-06
20.4704,1e-06
20.6022,1e-06
20.7471,1e-06
