File = D:\Moldex3D\02. AI\Surrogate model - 2\Report\XYPlot\Packing-Sprue Pressure.csv

Title,Packing-Sprue Pressure
,,
Time (sec),Run 49 : V03FAM_G06_P04 (MPa),
0.000765975,0.00141039,
0.0020556,2.09379e-06,
0.00349802,0.0012293,
0.00481221,0.00573357,
0.00629116,0.0233283,
0.00775215,0.654991,
0.00898114,1.63122,
0.0100202,1.77259,
0.0107524,1.67766,
0.0115123,1.62464,
0.0122437,1.63082,
0.0129154,1.66448,
0.0135821,1.70427,
0.0143801,1.75057,
0.0151824,1.79438,
0.0161456,1.84771,
0.0171449,1.88235,
0.0181623,1.91644,
0.0193726,1.97601,
0.0205776,2.01701,
0.0217854,2.05107,
0.0232066,2.09655,
0.024627,2.13388,
0.0262926,2.16758,
0.0279771,2.21745,
0.0296609,2.21832,
0.031314,2.25631,
0.0332332,2.32711,
0.0351971,2.33185,
0.0371361,2.36703,
0.0390731,2.39819,
0.0410123,2.42816,
0.0432879,2.45987,
0.0455551,2.49184,
0.0478347,2.52101,
0.0501281,2.54878,
0.05244,2.57501,
0.0551412,2.60431,
0.057849,2.63319,
0.0605713,2.661,
0.0633005,2.68646,
0.0660412,2.71081,
0.0687999,2.73458,
0.0720253,2.76231,
0.0752352,2.78886,
0.078457,2.81504,
0.0817021,2.83937,
0.0849717,2.86351,
0.0882577,2.88671,
0.0915608,2.90943,
0.0954115,2.93574,
0.0992663,2.96171,
0.10313,2.98664,
0.107002,3.01032,
0.110877,3.03329,
0.114774,3.05619,
0.118688,3.07879,
0.123275,3.10467,
0.127833,3.13056,
0.132394,3.15526,
0.136966,3.1792,
0.141554,3.20233,
0.14615,3.22524,
0.15077,3.24795,
0.155412,3.27042,
0.160076,3.29208,
0.164759,3.31331,
0.16946,3.33483,
0.174929,3.3596,
0.180384,3.38444,
0.18586,3.40823,
0.191343,3.4313,
0.196826,3.45368,
0.202322,3.47599,
0.20783,3.49783,
0.213332,3.51923,
0.218716,3.5448,
0.22396,3.57931,
0.229368,3.60199,
0.234678,3.64065,
0.239859,3.65911,
0.245159,3.68229,
0.250473,3.70483,
0.255791,3.72704,
0.261116,3.74963,
0.266479,3.77174,
0.271874,3.79374,
0.277214,3.8152,
0.282292,3.84278,
0.286996,3.91651,
0.291734,4.0234,
0.29655,4.03261,
0.301406,4.06579,
0.30624,4.1034,
0.311065,4.14215,
0.31587,4.18142,
0.320653,4.22153,
0.325413,4.26254,
0.33016,4.30507,
0.334905,4.34748,
0.339637,4.38951,
0.344352,4.43142,
0.34907,4.4744,
0.353777,4.51653,
0.358472,4.56026,
0.36316,4.60501,
0.367833,4.64943,
0.372521,4.69233,
0.37718,4.73612,
0.381835,4.7814,
0.386507,4.81182,
0.391027,4.87289,
0.395703,4.91097,
0.400312,4.95892,
0.405012,4.99999,
0.409727,5.04218,
0.414468,5.08333,
0.419226,5.11369,
0.423832,5.17121,
0.42861,5.19944,
0.433238,5.24266,
0.437876,5.29471,
0.44272,5.3304,
0.447618,5.36712,
0.452528,5.40569,
0.457454,5.4443,
0.46241,5.48292,
0.467404,5.52103,
0.472428,5.55841,
0.477469,5.58859,
0.482383,5.63647,
0.487467,5.66465,
0.492442,5.70905,
0.497585,5.74202,
0.502825,5.7709,
0.507846,5.81232,
0.513068,5.84074,
0.518195,5.878,
0.523313,5.9134,
0.528435,5.95066,
0.533784,5.97748,
0.538997,6.01162,
0.54417,6.04546,
0.549357,6.08055,
0.554643,6.10789,
0.559771,6.14622,
0.56494,6.18909,
0.570212,6.22028,
0.575461,6.2566,
0.580719,6.29365,
0.58597,6.32751,
0.59107,6.37278,
0.596315,6.40782,
0.601579,6.44442,
0.606856,6.48253,
0.612134,6.5204,
0.617392,6.55489,
0.622503,6.6014,
0.627748,6.63776,
0.633014,6.67532,
0.638304,6.71026,
0.643418,6.75745,
0.648664,6.79885,
0.653948,6.84303,
0.65923,6.89019,
0.664506,6.93706,
0.669626,6.99033,
0.674698,7.04468,
0.679952,7.08839,
0.685009,7.14369,
0.690029,7.19614,
0.694994,7.24786,
0.699917,7.30039,
0.704812,7.35129,
0.709638,7.40173,
0.714406,7.4516,
0.715356,7.47159,
0.721072,10.1368,
0.725726,12.1832,
0.725726,12.1832,
0.731053,14.4159,
0.736699,16.6565,
0.742684,18.8975,
0.749028,21.1307,
0.755562,23.285,
0.762292,25.3589,
0.769225,27.3513,
0.776365,29.2612,
0.783719,31.0879,
0.791294,32.8311,
0.799096,34.4905,
0.807132,36.0664,
0.81541,37.5591,
0.823936,38.9693,
0.832717,40.298,
0.841762,41.5464,
0.851078,42.7159,
0.860674,43.8083,
0.870558,44.8255,
0.880738,45.7697,
0.891223,46.6432,
0.902023,47.4485,
0.913148,48.1884,
0.924605,48.8658,
0.937782,49.5555,
0.952935,50.2441,
0.970361,50.916,
0.990401,51.5541,
1.01345,52.1408,
1.03995,52.66,
1.07043,53.0989,
1.10548,53.4498,
1.14578,53.7119,
1.19214,53.8918,
1.24544,54.0028,
1.30408,54.0598,
1.36858,54.0857,
1.43953,54.0959,
1.51758,54.0991,
1.60343,54.0999,
1.69786,54.1,
1.80174,54.1,
1.91601,54.1,
2.0417,54.1,
2.17997,54.1,
2.33206,54.1,
2.49935,54.1,
2.68338,54.1,
2.71536,54.1,
2.73384,44.1,
2.7551,34.7257,
2.77954,26.2368,
2.80766,18.8611,
2.83998,12.7634,
2.87716,8.01818,
2.91992,4.58999,
2.96909,2.33316,
3.02563,1.0139,
3.08783,0.383272,
3.15625,0.121045,
3.23151,0.0299466,
3.31429,0.00515505,
3.40536,0.000460631,
3.50553,1e-06,
3.61572,1e-06,
3.73692,1e-06,
3.87025,1e-06,
4.01691,1e-06,
4.17824,1e-06,
4.38067,1e-06,
4.58512,1e-06,
4.79162,1e-06,
5.00019,1e-06,
5.21084,1e-06,
5.42359,1e-06,
5.63848,1e-06,
5.85551,1e-06,
6.07472,1e-06,
6.29611,1e-06,
6.51972,1e-06,
6.74557,1e-06,
6.97367,1e-06,
7.20405,1e-06,
