Test_ID,theta1,theta2,Pt,type,panel_a_in,panel_b_in,source_dataset,source_test_id,csv_path
6x4_149,24.0,-59.0,18997.599674229477,2,6.0,4.0,6x4_curated_v1,Test_149,data/datasets/DD_cases_2_3_4_curated_v1/Case3/csv_load/force_disp_Test_149.csv
6x4_150,15.0,-47.0,20405.900384903987,2,6.0,4.0,6x4_curated_v1,Test_150,data/datasets/DD_cases_2_3_4_curated_v1/Case3/csv_load/force_disp_Test_150.csv
6x4_151,-66.0,-82.0,7884.62066735183,1,6.0,4.0,6x4_curated_v1,Test_151,data/datasets/DD_cases_2_3_4_curated_v1/Case3/csv_load/force_disp_Test_151.csv
6x4_152,-23.0,-66.0,19588.66220643706,2,6.0,4.0,6x4_curated_v1,Test_152,data/datasets/DD_cases_2_3_4_curated_v1/Case3/csv_load/force_disp_Test_152.csv
6x4_153,50.0,-62.0,14290.840122513191,1,6.0,4.0,6x4_curated_v1,Test_153,data/datasets/DD_cases_2_3_4_curated_v1/Case3/csv_load/force_disp_Test_153.csv
6x4_154,-65.0,-65.0,10694.434718737653,1,6.0,4.0,6x4_curated_v1,Test_154,data/datasets/DD_cases_2_3_4_curated_v1/Case3/csv_load/force_disp_Test_154.csv
6x4_155,11.0,-32.0,21032.456055075923,3,6.0,4.0,6x4_curated_v1,Test_155,data/datasets/DD_cases_2_3_4_curated_v1/Case3/csv_load/force_disp_Test_155.csv
6x4_156,70.0,-86.0,6923.025836043321,1,6.0,4.0,6x4_curated_v1,Test_156,data/datasets/DD_cases_2_3_4_curated_v1/Case3/csv_load/force_disp_Test_156.csv
6x4_157,78.0,-26.0,18668.95348620785,2,6.0,4.0,6x4_curated_v1,Test_157,data/datasets/DD_cases_2_3_4_curated_v1/Case3/csv_load/force_disp_Test_157.csv
6x4_158,17.0,-43.0,19849.177278895735,2,6.0,4.0,6x4_curated_v1,Test_158,data/datasets/DD_cases_2_3_4_curated_v1/Case3/csv_load/force_disp_Test_158.csv
6x4_159,-9.0,-4.0,32036.752553927407,3,6.0,4.0,6x4_curated_v1,Test_159,data/datasets/DD_cases_2_3_4_curated_v1/Case3/csv_load/force_disp_Test_159.csv
6x4_160,47.0,-13.0,20684.774715667143,2,6.0,4.0,6x4_curated_v1,Test_160,data/datasets/DD_cases_2_3_4_curated_v1/Case3/csv_load/force_disp_Test_160.csv
6x4_161,-43.0,-45.0,15156.201961397343,1,6.0,4.0,6x4_curated_v1,Test_161,data/datasets/DD_cases_2_3_4_curated_v1/Case3/csv_load/force_disp_Test_161.csv
6x4_162,-71.0,-11.0,22022.413863544887,2,6.0,4.0,6x4_curated_v1,Test_162,data/datasets/DD_cases_2_3_4_curated_v1/Case3/csv_load/force_disp_Test_162.csv
6x4_163,-84.0,28.0,18266.868850108156,2,6.0,4.0,6x4_curated_v1,Test_163,data/datasets/DD_cases_2_3_4_curated_v1/Case3/csv_load/force_disp_Test_163.csv
6x4_164,-16.0,-5.0,18183.706992387233,3,6.0,4.0,6x4_curated_v1,Test_164,data/datasets/DD_cases_2_3_4_curated_v1/Case3/csv_load/force_disp_Test_164.csv
6x4_165,-5.0,10.0,16950.112781421787,3,6.0,4.0,6x4_curated_v1,Test_165,data/datasets/DD_cases_2_3_4_curated_v1/Case3/csv_load/force_disp_Test_165.csv
6x4_166,-61.0,-3.0,22146.754272526483,2,6.0,4.0,6x4_curated_v1,Test_166,data/datasets/DD_cases_2_3_4_curated_v1/Case3/csv_load/force_disp_Test_166.csv
6x4_167,-4.0,-6.0,16754.90672422311,3,6.0,4.0,6x4_curated_v1,Test_167,data/datasets/DD_cases_2_3_4_curated_v1/Case3/csv_load/force_disp_Test_167.csv
6x4_168,-5.0,-1.0,17139.61928521297,3,6.0,4.0,6x4_curated_v1,Test_168,data/datasets/DD_cases_2_3_4_curated_v1/Case3/csv_load/force_disp_Test_168.csv
6x4_169,58.0,-70.0,11099.265634864609,1,6.0,4.0,6x4_curated_v1,Test_169,data/datasets/DD_cases_2_3_4_curated_v1/Case3/csv_load/force_disp_Test_169.csv
6x4_170,-35.0,-50.0,15614.023224339771,2,6.0,4.0,6x4_curated_v1,Test_170,data/datasets/DD_cases_2_3_4_curated_v1/Case3/csv_load/force_disp_Test_170.csv
6x4_171,-6.0,-18.0,17540.320712343866,3,6.0,4.0,6x4_curated_v1,Test_171,data/datasets/DD_cases_2_3_4_curated_v1/Case3/csv_load/force_disp_Test_171.csv
6x4_172,-68.0,5.0,22011.918442106205,2,6.0,4.0,6x4_curated_v1,Test_172,data/datasets/DD_cases_2_3_4_curated_v1/Case3/csv_load/force_disp_Test_172.csv
6x4_173,82.0,-55.0,10106.262755440353,1,6.0,4.0,6x4_curated_v1,Test_173,data/datasets/DD_cases_2_3_4_curated_v1/Case3/csv_load/force_disp_Test_173.csv
6x4_174,-76.0,51.0,11688.244810745935,1,6.0,4.0,6x4_curated_v1,Test_174,data/datasets/DD_cases_2_3_4_curated_v1/Case3/csv_load/force_disp_Test_174.csv
6x4_175,-73.0,85.0,6493.408798879067,1,6.0,4.0,6x4_curated_v1,Test_175,data/datasets/DD_cases_2_3_4_curated_v1/Case3/csv_load/force_disp_Test_175.csv
6x4_176,-36.0,30.0,16861.418796414117,2,6.0,4.0,6x4_curated_v1,Test_176,data/datasets/DD_cases_2_3_4_curated_v1/Case3/csv_load/force_disp_Test_176.csv
6x4_177,25.0,-81.0,19231.55483406084,2,6.0,4.0,6x4_curated_v1,Test_177,data/datasets/DD_cases_2_3_4_curated_v1/Case3/csv_load/force_disp_Test_177.csv
6x4_178,27.0,63.0,18268.280616398955,2,6.0,4.0,6x4_curated_v1,Test_178,data/datasets/DD_cases_2_3_4_curated_v1/Case3/csv_load/force_disp_Test_178.csv
6x4_179,73.0,-44.0,15100.34955432096,1,6.0,4.0,6x4_curated_v1,Test_179,data/datasets/DD_cases_2_3_4_curated_v1/Case3/csv_load/force_disp_Test_179.csv
6x4_180,-14.0,88.0,20981.1283021967,2,6.0,4.0,6x4_curated_v1,Test_180,data/datasets/DD_cases_2_3_4_curated_v1/Case3/csv_load/force_disp_Test_180.csv
6x4_181,88.0,45.0,12618.453308520386,1,6.0,4.0,6x4_curated_v1,Test_181,data/datasets/DD_cases_2_3_4_curated_v1/Case3/csv_load/force_disp_Test_181.csv
6x4_182,-14.0,42.0,20685.679771739804,2,6.0,4.0,6x4_curated_v1,Test_182,data/datasets/DD_cases_2_3_4_curated_v1/Case3/csv_load/force_disp_Test_182.csv
6x4_183,37.0,63.0,16022.617298437033,2,6.0,4.0,6x4_curated_v1,Test_183,data/datasets/DD_cases_2_3_4_curated_v1/Case3/csv_load/force_disp_Test_183.csv
6x4_184,83.0,43.0,12057.478693098097,1,6.0,4.0,6x4_curated_v1,Test_184,data/datasets/DD_cases_2_3_4_curated_v1/Case3/csv_load/force_disp_Test_184.csv
6x4_185,-18.0,49.0,20106.6583107552,2,6.0,4.0,6x4_curated_v1,Test_185,data/datasets/DD_cases_2_3_4_curated_v1/Case3/csv_load/force_disp_Test_185.csv
6x4_186,-54.0,1.0,22192.93997980658,2,6.0,4.0,6x4_curated_v1,Test_186,data/datasets/DD_cases_2_3_4_curated_v1/Case3/csv_load/force_disp_Test_186.csv
6x4_187,-47.0,-37.0,15469.306103976014,1,6.0,4.0,6x4_curated_v1,Test_187,data/datasets/DD_cases_2_3_4_curated_v1/Case3/csv_load/force_disp_Test_187.csv
6x4_188,-40.0,56.0,15505.556137508522,1,6.0,4.0,6x4_curated_v1,Test_188,data/datasets/DD_cases_2_3_4_curated_v1/Case3/csv_load/force_disp_Test_188.csv
6x4_189,34.0,0.0,21690.79835324644,2,6.0,4.0,6x4_curated_v1,Test_189,data/datasets/DD_cases_2_3_4_curated_v1/Case3/csv_load/force_disp_Test_189.csv
6x4_190,-80.0,40.0,15660.035271325043,2,6.0,4.0,6x4_curated_v1,Test_190,data/datasets/DD_cases_2_3_4_curated_v1/Case3/csv_load/force_disp_Test_190.csv
6x4_191,-75.0,6.0,21882.010175929852,2,6.0,4.0,6x4_curated_v1,Test_191,data/datasets/DD_cases_2_3_4_curated_v1/Case3/csv_load/force_disp_Test_191.csv
6x4_192,89.0,-86.0,4974.456344214698,1,6.0,4.0,6x4_curated_v1,Test_192,data/datasets/DD_cases_2_3_4_curated_v1/Case3/csv_load/force_disp_Test_192.csv
6x4_193,48.0,41.0,15500.57236990941,1,6.0,4.0,6x4_curated_v1,Test_193,data/datasets/DD_cases_2_3_4_curated_v1/Case3/csv_load/force_disp_Test_193.csv
6x4_194,-11.0,-16.0,18009.31869637085,3,6.0,4.0,6x4_curated_v1,Test_194,data/datasets/DD_cases_2_3_4_curated_v1/Case3/csv_load/force_disp_Test_194.csv
6x4_195,12.0,71.0,21377.041338223076,2,6.0,4.0,6x4_curated_v1,Test_195,data/datasets/DD_cases_2_3_4_curated_v1/Case3/csv_load/force_disp_Test_195.csv
6x4_196,-32.0,84.0,17440.041142761896,2,6.0,4.0,6x4_curated_v1,Test_196,data/datasets/DD_cases_2_3_4_curated_v1/Case3/csv_load/force_disp_Test_196.csv
6x4_197,-80.0,-38.0,16056.639305761139,1,6.0,4.0,6x4_curated_v1,Test_197,data/datasets/DD_cases_2_3_4_curated_v1/Case3/csv_load/force_disp_Test_197.csv
6x4_198,-82.0,-53.0,10604.521694320127,1,6.0,4.0,6x4_curated_v1,Test_198,data/datasets/DD_cases_2_3_4_curated_v1/Case3/csv_load/force_disp_Test_198.csv
6x4_199,-45.0,82.0,12785.334725510631,1,6.0,4.0,6x4_curated_v1,Test_199,data/datasets/DD_cases_2_3_4_curated_v1/Case3/csv_load/force_disp_Test_199.csv
6x4_200,88.0,-42.0,12008.926351299118,1,6.0,4.0,6x4_curated_v1,Test_200,data/datasets/DD_cases_2_3_4_curated_v1/Case3/csv_load/force_disp_Test_200.csv
6x4_201,-73.0,-27.0,18014.9650621937,2,6.0,4.0,6x4_curated_v1,Test_201,data/datasets/DD_cases_2_3_4_curated_v1/Case3/csv_load/force_disp_Test_201.csv
6x4_202,-24.0,-76.0,19495.640169757466,2,6.0,4.0,6x4_curated_v1,Test_202,data/datasets/DD_cases_2_3_4_curated_v1/Case3/csv_load/force_disp_Test_202.csv
6x4_203,33.0,58.0,16482.04080712149,2,6.0,4.0,6x4_curated_v1,Test_203,data/datasets/DD_cases_2_3_4_curated_v1/Case3/csv_load/force_disp_Test_203.csv
6x4_204,27.0,-22.0,20179.030442597563,3,6.0,4.0,6x4_curated_v1,Test_204,data/datasets/DD_cases_2_3_4_curated_v1/Case3/csv_load/force_disp_Test_204.csv
6x4_205,-58.0,-50.0,15124.68535354721,1,6.0,4.0,6x4_curated_v1,Test_205,data/datasets/DD_cases_2_3_4_curated_v1/Case3/csv_load/force_disp_Test_205.csv
6x4_206,4.0,90.0,10038.600722349593,2,6.0,4.0,6x4_curated_v1,Test_206,data/datasets/DD_cases_2_3_4_curated_v1/Case3/csv_load/force_disp_Test_206.csv
6x4_207,19.0,-83.0,20564.91963223016,2,6.0,4.0,6x4_curated_v1,Test_207,data/datasets/DD_cases_2_3_4_curated_v1/Case3/csv_load/force_disp_Test_207.csv
6x4_208,-87.0,47.0,11906.234435663253,1,6.0,4.0,6x4_curated_v1,Test_208,data/datasets/DD_cases_2_3_4_curated_v1/Case3/csv_load/force_disp_Test_208.csv
6x4_209,58.0,-69.0,11282.766392551277,1,6.0,4.0,6x4_curated_v1,Test_209,data/datasets/DD_cases_2_3_4_curated_v1/Case3/csv_load/force_disp_Test_209.csv
6x4_210,-10.0,23.0,18468.04259986061,3,6.0,4.0,6x4_curated_v1,Test_210,data/datasets/DD_cases_2_3_4_curated_v1/Case3/csv_load/force_disp_Test_210.csv
6x4_211,55.0,-59.0,13100.177711280565,1,6.0,4.0,6x4_curated_v1,Test_211,data/datasets/DD_cases_2_3_4_curated_v1/Case3/csv_load/force_disp_Test_211.csv
6x4_212,-63.0,54.0,13170.06214727101,1,6.0,4.0,6x4_curated_v1,Test_212,data/datasets/DD_cases_2_3_4_curated_v1/Case3/csv_load/force_disp_Test_212.csv
6x4_213,67.0,-42.0,15292.9758923371,1,6.0,4.0,6x4_curated_v1,Test_213,data/datasets/DD_cases_2_3_4_curated_v1/Case3/csv_load/force_disp_Test_213.csv
6x4_214,63.0,-14.0,20812.492840603652,2,6.0,4.0,6x4_curated_v1,Test_214,data/datasets/DD_cases_2_3_4_curated_v1/Case3/csv_load/force_disp_Test_214.csv
6x4_215,9.0,13.0,17439.106265007424,3,6.0,4.0,6x4_curated_v1,Test_215,data/datasets/DD_cases_2_3_4_curated_v1/Case3/csv_load/force_disp_Test_215.csv
6x4_216,-10.0,59.0,22290.258824537737,2,6.0,4.0,6x4_curated_v1,Test_216,data/datasets/DD_cases_2_3_4_curated_v1/Case3/csv_load/force_disp_Test_216.csv
6x4_217,21.0,56.0,19720.401500551343,2,6.0,4.0,6x4_curated_v1,Test_217,data/datasets/DD_cases_2_3_4_curated_v1/Case3/csv_load/force_disp_Test_217.csv
6x4_218,5.0,-15.0,17063.771872042933,3,6.0,4.0,6x4_curated_v1,Test_218,data/datasets/DD_cases_2_3_4_curated_v1/Case3/csv_load/force_disp_Test_218.csv
6x4_219,-7.0,65.0,22867.58007996084,2,6.0,4.0,6x4_curated_v1,Test_219,data/datasets/DD_cases_2_3_4_curated_v1/Case3/csv_load/force_disp_Test_219.csv
6x4_220,14.0,-23.0,18941.57052539226,3,6.0,4.0,6x4_curated_v1,Test_220,data/datasets/DD_cases_2_3_4_curated_v1/Case3/csv_load/force_disp_Test_220.csv
6x4_221,74.0,-56.0,10793.905735864098,1,6.0,4.0,6x4_curated_v1,Test_221,data/datasets/DD_cases_2_3_4_curated_v1/Case3/csv_load/force_disp_Test_221.csv
6x4_222,7.0,-80.0,22708.164994086703,2,6.0,4.0,6x4_curated_v1,Test_222,data/datasets/DD_cases_2_3_4_curated_v1/Case3/csv_load/force_disp_Test_222.csv
6x4_223,-78.0,-48.0,12260.421951534236,1,6.0,4.0,6x4_curated_v1,Test_223,data/datasets/DD_cases_2_3_4_curated_v1/Case3/csv_load/force_disp_Test_223.csv
6x4_224,-4.0,-43.0,21096.36439751405,3,6.0,4.0,6x4_curated_v1,Test_224,data/datasets/DD_cases_2_3_4_curated_v1/Case3/csv_load/force_disp_Test_224.csv
6x4_225,2.0,-73.0,22999.862364438683,2,6.0,4.0,6x4_curated_v1,Test_225,data/datasets/DD_cases_2_3_4_curated_v1/Case3/csv_load/force_disp_Test_225.csv
6x4_226,-42.0,80.0,12703.70335130492,1,6.0,4.0,6x4_curated_v1,Test_226,data/datasets/DD_cases_2_3_4_curated_v1/Case3/csv_load/force_disp_Test_226.csv
6x4_227,-42.0,-6.0,22070.71955774193,3,6.0,4.0,6x4_curated_v1,Test_227,data/datasets/DD_cases_2_3_4_curated_v1/Case3/csv_load/force_disp_Test_227.csv
6x4_228,60.0,-31.0,16921.061657142618,1,6.0,4.0,6x4_curated_v1,Test_228,data/datasets/DD_cases_2_3_4_curated_v1/Case3/csv_load/force_disp_Test_228.csv
6x4_229,42.0,86.0,12216.487732381484,1,6.0,4.0,6x4_curated_v1,Test_229,data/datasets/DD_cases_2_3_4_curated_v1/Case3/csv_load/force_disp_Test_229.csv
6x4_230,-44.0,-30.0,16392.611358614835,1,6.0,4.0,6x4_curated_v1,Test_230,data/datasets/DD_cases_2_3_4_curated_v1/Case3/csv_load/force_disp_Test_230.csv
6x4_231,-69.0,24.0,18672.066403642337,2,6.0,4.0,6x4_curated_v1,Test_231,data/datasets/DD_cases_2_3_4_curated_v1/Case3/csv_load/force_disp_Test_231.csv
6x4_232,-8.0,-27.0,20370.07284750744,3,6.0,4.0,6x4_curated_v1,Test_232,data/datasets/DD_cases_2_3_4_curated_v1/Case3/csv_load/force_disp_Test_232.csv
6x4_233,61.0,-20.0,20089.811395422636,2,6.0,4.0,6x4_curated_v1,Test_233,data/datasets/DD_cases_2_3_4_curated_v1/Case3/csv_load/force_disp_Test_233.csv
6x4_234,-49.0,-40.0,15399.378258803974,1,6.0,4.0,6x4_curated_v1,Test_234,data/datasets/DD_cases_2_3_4_curated_v1/Case3/csv_load/force_disp_Test_234.csv
6x4_235,-62.0,7.0,21848.001063428106,2,6.0,4.0,6x4_curated_v1,Test_235,data/datasets/DD_cases_2_3_4_curated_v1/Case3/csv_load/force_disp_Test_235.csv
6x4_236,16.0,-57.0,21060.347674631616,2,6.0,4.0,6x4_curated_v1,Test_236,data/datasets/DD_cases_2_3_4_curated_v1/Case3/csv_load/force_disp_Test_236.csv
6x4_237,-32.0,66.0,17257.4661116269,1,6.0,4.0,6x4_curated_v1,Test_237,data/datasets/DD_cases_2_3_4_curated_v1/Case3/csv_load/force_disp_Test_237.csv
6x4_238,64.0,-22.0,19603.9716603638,2,6.0,4.0,6x4_curated_v1,Test_238,data/datasets/DD_cases_2_3_4_curated_v1/Case3/csv_load/force_disp_Test_238.csv
6x4_239,30.0,17.0,19685.40104714372,3,6.0,4.0,6x4_curated_v1,Test_239,data/datasets/DD_cases_2_3_4_curated_v1/Case3/csv_load/force_disp_Test_239.csv
6x4_240,53.0,26.0,17367.955799762494,2,6.0,4.0,6x4_curated_v1,Test_240,data/datasets/DD_cases_2_3_4_curated_v1/Case3/csv_load/force_disp_Test_240.csv
6x4_241,13.0,6.0,17775.53588470045,3,6.0,4.0,6x4_curated_v1,Test_241,data/datasets/DD_cases_2_3_4_curated_v1/Case3/csv_load/force_disp_Test_241.csv
6x4_242,-31.0,60.0,17185.84743144669,2,6.0,4.0,6x4_curated_v1,Test_242,data/datasets/DD_cases_2_3_4_curated_v1/Case3/csv_load/force_disp_Test_242.csv
6x4_243,-63.0,-63.0,11571.045094294217,1,6.0,4.0,6x4_curated_v1,Test_243,data/datasets/DD_cases_2_3_4_curated_v1/Case3/csv_load/force_disp_Test_243.csv
6x4_244,85.0,-58.0,9248.263805205346,1,6.0,4.0,6x4_curated_v1,Test_244,data/datasets/DD_cases_2_3_4_curated_v1/Case3/csv_load/force_disp_Test_244.csv
6x4_245,-34.0,-14.0,21169.51855098021,2,6.0,4.0,6x4_curated_v1,Test_245,data/datasets/DD_cases_2_3_4_curated_v1/Case3/csv_load/force_disp_Test_245.csv
6x4_246,60.0,61.0,12186.420540176798,1,6.0,4.0,6x4_curated_v1,Test_246,data/datasets/DD_cases_2_3_4_curated_v1/Case3/csv_load/force_disp_Test_246.csv
6x4_247,-83.0,78.0,5904.1324528991545,1,6.0,4.0,6x4_curated_v1,Test_247,data/datasets/DD_cases_2_3_4_curated_v1/Case3/csv_load/force_disp_Test_247.csv
6x4_248,6.0,27.0,19913.879655588986,3,6.0,4.0,6x4_curated_v1,Test_248,data/datasets/DD_cases_2_3_4_curated_v1/Case3/csv_load/force_disp_Test_248.csv
6x4_249,6.0,16.0,17617.310269223028,3,6.0,4.0,6x4_curated_v1,Test_249,data/datasets/DD_cases_2_3_4_curated_v1/Case3/csv_load/force_disp_Test_249.csv
6x4_250,-47.0,64.0,15079.348337583882,1,6.0,4.0,6x4_curated_v1,Test_250,data/datasets/DD_cases_2_3_4_curated_v1/Case3/csv_load/force_disp_Test_250.csv
6x4_251,-69.0,0.0,22181.976651935638,2,6.0,4.0,6x4_curated_v1,Test_251,data/datasets/DD_cases_2_3_4_curated_v1/Case3/csv_load/force_disp_Test_251.csv
6x4_252,-82.0,-45.0,12805.992993890331,1,6.0,4.0,6x4_curated_v1,Test_252,data/datasets/DD_cases_2_3_4_curated_v1/Case3/csv_load/force_disp_Test_252.csv
6x4_253,56.0,-34.0,16048.898978965943,1,6.0,4.0,6x4_curated_v1,Test_253,data/datasets/DD_cases_2_3_4_curated_v1/Case3/csv_load/force_disp_Test_253.csv
6x4_254,-75.0,-17.0,20295.581441903447,2,6.0,4.0,6x4_curated_v1,Test_254,data/datasets/DD_cases_2_3_4_curated_v1/Case3/csv_load/force_disp_Test_254.csv
6x4_255,32.0,-60.0,16960.47444659435,1,6.0,4.0,6x4_curated_v1,Test_255,data/datasets/DD_cases_2_3_4_curated_v1/Case3/csv_load/force_disp_Test_255.csv
6x4_256,-25.0,-11.0,19471.70339355408,3,6.0,4.0,6x4_curated_v1,Test_256,data/datasets/DD_cases_2_3_4_curated_v1/Case3/csv_load/force_disp_Test_256.csv
6x4_257,65.0,80.0,8254.977994858447,1,6.0,4.0,6x4_curated_v1,Test_257,data/datasets/DD_cases_2_3_4_curated_v1/Case3/csv_load/force_disp_Test_257.csv
6x4_258,54.0,-18.0,19646.974082873447,2,6.0,4.0,6x4_curated_v1,Test_258,data/datasets/DD_cases_2_3_4_curated_v1/Case3/csv_load/force_disp_Test_258.csv
6x4_259,-6.0,38.0,21161.761987119058,3,6.0,4.0,6x4_curated_v1,Test_259,data/datasets/DD_cases_2_3_4_curated_v1/Case3/csv_load/force_disp_Test_259.csv
6x4_260,-50.0,68.0,12950.945634514916,1,6.0,4.0,6x4_curated_v1,Test_260,data/datasets/DD_cases_2_3_4_curated_v1/Case3/csv_load/force_disp_Test_260.csv
6x4_261,-14.0,-28.0,21027.60738804005,3,6.0,4.0,6x4_curated_v1,Test_261,data/datasets/DD_cases_2_3_4_curated_v1/Case3/csv_load/force_disp_Test_261.csv
6x4_262,-57.0,76.0,10344.068553316582,1,6.0,4.0,6x4_curated_v1,Test_262,data/datasets/DD_cases_2_3_4_curated_v1/Case3/csv_load/force_disp_Test_262.csv
6x4_263,-24.0,2.0,19639.621734054886,3,6.0,4.0,6x4_curated_v1,Test_263,data/datasets/DD_cases_2_3_4_curated_v1/Case3/csv_load/force_disp_Test_263.csv
6x4_264,87.0,-65.0,7725.825405550275,1,6.0,4.0,6x4_curated_v1,Test_264,data/datasets/DD_cases_2_3_4_curated_v1/Case3/csv_load/force_disp_Test_264.csv
6x4_265,-25.0,-84.0,19275.03920096971,2,6.0,4.0,6x4_curated_v1,Test_265,data/datasets/DD_cases_2_3_4_curated_v1/Case3/csv_load/force_disp_Test_265.csv
6x4_266,-26.0,-39.0,17236.994143611984,2,6.0,4.0,6x4_curated_v1,Test_266,data/datasets/DD_cases_2_3_4_curated_v1/Case3/csv_load/force_disp_Test_266.csv
6x4_267,-33.0,-46.0,15783.547365565131,1,6.0,4.0,6x4_curated_v1,Test_267,data/datasets/DD_cases_2_3_4_curated_v1/Case3/csv_load/force_disp_Test_267.csv
6x4_268,-59.0,29.0,17461.72884297697,2,6.0,4.0,6x4_curated_v1,Test_268,data/datasets/DD_cases_2_3_4_curated_v1/Case3/csv_load/force_disp_Test_268.csv
6x4_269,-60.0,60.0,12357.183283795895,1,6.0,4.0,6x4_curated_v1,Test_269,data/datasets/DD_cases_2_3_4_curated_v1/Case3/csv_load/force_disp_Test_269.csv
6x4_270,10.0,76.0,21637.279173263676,2,6.0,4.0,6x4_curated_v1,Test_270,data/datasets/DD_cases_2_3_4_curated_v1/Case3/csv_load/force_disp_Test_270.csv
6x4_271,-30.0,50.0,16433.395853451722,2,6.0,4.0,6x4_curated_v1,Test_271,data/datasets/DD_cases_2_3_4_curated_v1/Case3/csv_load/force_disp_Test_271.csv
6x4_272,72.0,69.0,8582.788953184589,1,6.0,4.0,6x4_curated_v1,Test_272,data/datasets/DD_cases_2_3_4_curated_v1/Case3/csv_load/force_disp_Test_272.csv
6x4_273,81.0,62.0,8668.509358412743,1,6.0,4.0,6x4_curated_v1,Test_273,data/datasets/DD_cases_2_3_4_curated_v1/Case3/csv_load/force_disp_Test_273.csv
6x4_274,30.0,-25.0,19119.897610543696,2,6.0,4.0,6x4_curated_v1,Test_274,data/datasets/DD_cases_2_3_4_curated_v1/Case3/csv_load/force_disp_Test_274.csv
6x4_275,80.0,-20.0,20363.18272349178,2,6.0,4.0,6x4_curated_v1,Test_275,data/datasets/DD_cases_2_3_4_curated_v1/Case3/csv_load/force_disp_Test_275.csv
6x4_276,-88.0,70.0,6795.8041052207645,1,6.0,4.0,6x4_curated_v1,Test_276,data/datasets/DD_cases_2_3_4_curated_v1/Case3/csv_load/force_disp_Test_276.csv
6x4_277,57.0,88.0,9435.268850119559,1,6.0,4.0,6x4_curated_v1,Test_277,data/datasets/DD_cases_2_3_4_curated_v1/Case3/csv_load/force_disp_Test_277.csv
6x4_278,18.0,78.0,20986.89993534419,2,6.0,4.0,6x4_curated_v1,Test_278,data/datasets/DD_cases_2_3_4_curated_v1/Case3/csv_load/force_disp_Test_278.csv
6x4_279,-88.0,-89.0,4911.324790713473,1,6.0,4.0,6x4_curated_v1,Test_279,data/datasets/DD_cases_2_3_4_curated_v1/Case3/csv_load/force_disp_Test_279.csv
6x4_280,-31.0,-12.0,20774.18053463553,3,6.0,4.0,6x4_curated_v1,Test_280,data/datasets/DD_cases_2_3_4_curated_v1/Case3/csv_load/force_disp_Test_280.csv
6x4_281,-72.0,-17.0,20711.036763829376,2,6.0,4.0,6x4_curated_v1,Test_281,data/datasets/DD_cases_2_3_4_curated_v1/Case3/csv_load/force_disp_Test_281.csv
6x4_282,25.0,-74.0,19272.65176735183,2,6.0,4.0,6x4_curated_v1,Test_282,data/datasets/DD_cases_2_3_4_curated_v1/Case3/csv_load/force_disp_Test_282.csv
6x4_283,34.0,-21.0,19016.767768615802,2,6.0,4.0,6x4_curated_v1,Test_283,data/datasets/DD_cases_2_3_4_curated_v1/Case3/csv_load/force_disp_Test_283.csv
6x4_284,16.0,16.0,18689.25204022269,3,6.0,4.0,6x4_curated_v1,Test_284,data/datasets/DD_cases_2_3_4_curated_v1/Case3/csv_load/force_disp_Test_284.csv
6x4_285,-21.0,55.0,19670.234272744197,2,6.0,4.0,6x4_curated_v1,Test_285,data/datasets/DD_cases_2_3_4_curated_v1/Case3/csv_load/force_disp_Test_285.csv
6x4_286,40.0,-87.0,11036.653496965433,3,6.0,4.0,6x4_curated_v1,Test_286,data/datasets/DD_cases_2_3_4_curated_v1/Case3/csv_load/force_disp_Test_286.csv
6x4_287,-77.0,22.0,19868.523250725088,2,6.0,4.0,6x4_curated_v1,Test_287,data/datasets/DD_cases_2_3_4_curated_v1/Case3/csv_load/force_disp_Test_287.csv
6x4_288,37.0,70.0,16300.188756217416,1,6.0,4.0,6x4_curated_v1,Test_288,data/datasets/DD_cases_2_3_4_curated_v1/Case3/csv_load/force_disp_Test_288.csv
6x4_289,-9.0,44.0,21717.376436376882,2,6.0,4.0,6x4_curated_v1,Test_289,data/datasets/DD_cases_2_3_4_curated_v1/Case3/csv_load/force_disp_Test_289.csv
6x4_290,20.0,-82.0,20449.8820843123,2,6.0,4.0,6x4_curated_v1,Test_290,data/datasets/DD_cases_2_3_4_curated_v1/Case3/csv_load/force_disp_Test_290.csv
6x4_291,26.0,5.0,19250.933509499788,3,6.0,4.0,6x4_curated_v1,Test_291,data/datasets/DD_cases_2_3_4_curated_v1/Case3/csv_load/force_disp_Test_291.csv
6x4_292,71.0,-88.0,6687.873343672521,1,6.0,4.0,6x4_curated_v1,Test_292,data/datasets/DD_cases_2_3_4_curated_v1/Case3/csv_load/force_disp_Test_292.csv
6x4_293,-28.0,11.0,19541.8698952902,3,6.0,4.0,6x4_curated_v1,Test_293,data/datasets/DD_cases_2_3_4_curated_v1/Case3/csv_load/force_disp_Test_293.csv
6x4_294,-71.0,-57.0,11009.283649709707,1,6.0,4.0,6x4_curated_v1,Test_294,data/datasets/DD_cases_2_3_4_curated_v1/Case3/csv_load/force_disp_Test_294.csv
6x4_295,-84.0,-9.0,21530.979419450596,2,6.0,4.0,6x4_curated_v1,Test_295,data/datasets/DD_cases_2_3_4_curated_v1/Case3/csv_load/force_disp_Test_295.csv
6x4_296,-48.0,82.0,12059.051590994488,1,6.0,4.0,6x4_curated_v1,Test_296,data/datasets/DD_cases_2_3_4_curated_v1/Case3/csv_load/force_disp_Test_296.csv
