File = source:G25_P01-10_SPRUE_PRESSURE.csv

Title,Packing-Sprue Pressure

Time (sec),Run 8 : G25_P08 (MPa)
0.000555233,0.000217689
0.00182988,0.0121904
0.00312506,0.0303432
0.00422089,0.300048
0.00555702,1.02606
0.00642496,2.60061
0.0071178,2.57278
0.00762219,2.40781
0.00812123,2.30809
0.00859805,2.3371
0.00906692,2.35879
0.00963575,2.41937
0.0102893,2.54438
0.0110725,2.64114
0.0118601,2.72878
0.0128027,2.84388
0.0139048,2.96202
0.015202,3.08483
0.0164892,3.17951
0.0180189,3.29761
0.0195341,3.38501
0.0213009,3.50308
0.0230524,3.60216
0.0251121,3.65211
0.0270718,3.75889
0.0290209,3.85288
0.0310107,3.94088
0.0333184,4.03304
0.0356539,4.12301
0.0379814,4.20111
0.0403365,4.27635
0.0430672,4.35739
0.0458256,4.44162
0.0486081,4.51402
0.0514083,4.58363
0.0542119,4.64796
0.0575612,4.72254
0.0608544,4.79738
0.0641708,4.86826
0.0674934,4.93313
0.0708539,4.99967
0.074759,5.07105
0.0786585,5.14148
0.0826556,5.21137
0.0866202,5.27613
0.0906887,5.34339
0.0953111,5.41802
0.0999154,5.49025
0.104665,5.56064
0.109353,5.62891
0.114086,5.69196
0.118918,5.75748
0.123717,5.81674
0.129295,5.88645
0.134972,5.96026
0.14065,6.02832
0.14636,6.09768
0.152115,6.1658
0.157918,6.23162
0.163733,6.29661
0.169554,6.36038
0.17632,6.43383
0.183052,6.508
0.189855,6.57771
0.196656,6.64701
0.203526,6.71509
0.210405,6.78215
0.217333,6.84943
0.224271,6.91515
0.231242,6.98127
0.238154,7.04538
0.244852,7.11242
0.250965,7.25854
0.257032,7.41577
0.263142,7.4844
0.269199,7.57708
0.275231,7.67764
0.281262,7.77458
0.287227,7.87796
0.293072,7.98673
0.298828,8.11602
0.304527,8.25153
0.310225,8.39888
0.315944,8.55218
0.321679,8.70247
0.327345,8.8613
0.333128,9.01994
0.338847,9.18611
0.344643,9.35476
0.35042,9.52239
0.356183,9.69384
0.361956,9.86531
0.367766,10.0366
0.37355,10.2106
0.379381,10.3862
0.385228,10.5613
0.391089,10.7358
0.396994,10.911
0.402885,11.0854
0.408789,11.2598
0.414739,11.4324
0.420685,11.6039
0.426681,11.7771
0.432746,11.9452
0.438825,12.1144
0.444903,12.282
0.45099,12.4483
0.457071,12.613
0.463093,12.8028
0.468814,12.9474
0.474794,13.1041
0.480825,13.2704
0.486894,13.4364
0.492967,13.6028
0.499053,13.7697
0.505156,13.9363
0.511275,14.1026
0.517375,14.2702
0.523481,14.4373
0.529591,14.6062
0.5357,14.775
0.541793,14.9444
0.547868,15.1144
0.553946,15.2843
0.560006,15.4526
0.566045,15.6241
0.572094,15.7966
0.578153,15.9655
0.584276,16.1402
0.590388,16.3179
0.596513,16.4941
0.602566,16.6979
0.608384,16.847
0.614495,17.0169
0.620605,17.1995
0.626758,17.377
0.632841,17.5612
0.638946,17.739
0.645105,17.9233
0.651224,18.1045
0.657412,18.2913
0.663498,18.4783
0.669712,18.6595
0.675833,18.8461
0.68201,19.0291
0.688168,19.2492
0.694036,19.407
0.700153,19.5759
0.706327,19.763
0.711541,19.9636
0.712457,20.0353
0.718637,23.8955
0.724665,27.4281
0.724665,27.4281
0.730604,30.6991
0.7369,33.9604
0.743385,37.108
0.750064,40.1399
0.756944,43.0541
0.76403,45.8492
0.771328,48.5242
0.778846,51.0783
0.786589,53.5113
0.794564,55.8233
0.802779,58.0147
0.81124,60.0864
0.819955,62.0397
0.829977,64.0903
0.841502,66.2121
0.854756,68.3709
0.869999,70.5245
0.887528,72.6237
0.907686,74.6145
0.930867,76.4425
0.957526,78.0574
0.988184,79.4194
1.02344,80.5055
1.06399,81.3142
1.11061,81.8671
1.16423,82.2065
1.22322,82.3796
1.2881,82.4577
1.35947,82.4879
1.43797,82.4974
1.52433,82.4996
1.61932,82.5
1.72381,82.5
1.77046,82.5
1.78258,72.5
1.79637,62.5
1.81223,52.5862
1.83047,42.9938
1.85145,33.9747
1.87558,25.7786
1.90332,18.6269
1.93522,12.6841
1.97191,8.03031
2.01411,4.64205
2.06263,2.38961
2.11843,1.05619
2.17981,0.407891
2.24733,0.132487
2.3216,0.0340878
2.4033,0.00623878
2.51824,1e-06
2.64468,1e-06
2.78375,1e-06
2.93674,1e-06
3.10503,1e-06
3.29014,1e-06
3.49376,1e-06
3.69942,1e-06
3.90714,1e-06
4.11694,1e-06
4.32883,1e-06
4.54284,1e-06
4.75899,1e-06
4.97731,1e-06
5.1978,1e-06
5.42051,1e-06
5.64543,1e-06
5.87261,1e-06
6.10206,1e-06
6.33381,1e-06
6.56787,1e-06
6.80427,1e-06
7.04304,1e-06
7.28419,1e-06
7.52776,1e-06
7.77376,1e-06
8.02222,1e-06
8.27316,1e-06
8.52662,1e-06
8.78261,1e-06
9.04116,1e-06
9.30229,1e-06
9.56604,1e-06
9.83242,1e-06
10.1015,1e-06
10.3732,1e-06
10.6477,1e-06
10.9249,1e-06
11.2048,1e-06
11.4876,1e-06
11.7732,1e-06
12.0617,1e-06
12.353,1e-06
12.6473,1e-06
12.9445,1e-06
13.2446,1e-06
13.5478,1e-06
13.854,1e-06
14.1633,1e-06
14.4756,1e-06
14.7911,1e-06
15.1097,1e-06
15.4316,1e-06
15.7566,1e-06
16.0849,1e-06
16.3705,1e-06
16.6589,1e-06
