feature,scalar_importance,type_importance,curve_importance,combined_importance
angle_abs_std,0.10372174522214023,0.11172587377160201,0.1005270706208072,0.10532489653818317
angle_min_abs,0.11327303146303028,0.07910038624775294,0.09186537791770609,0.09474626520949644
abs_theta1,0.07552318160174848,0.06937437843849523,0.031395008610551854,0.058764189550265196
d11_d22_ratio,0.04245515401181318,0.05819944278670776,0.034263983973931184,0.044972860257484044
d12,0.034389576929203206,0.031796889863434256,0.034204668828131925,0.0334637118735898
angle_max_abs,0.02789853257145924,0.040749266324024404,0.030170873825358772,0.032939557573614144
bending_anisotropy,0.029690887390493585,0.028174900205423084,0.03998401857245674,0.032616602056124475
a11_a22_ratio,0.039113524179090836,0.03295847204539928,0.02520198521218049,0.03242466047889021
d66,0.03325810369042664,0.027772510286873782,0.03075833459315356,0.030596316190151327
abs_theta2,0.038191275928300024,0.02870127717794941,0.022452778948326254,0.029781777351525235
theta_abs_diff,0.02013768282058783,0.02844538602005441,0.037937754899022326,0.028840274579888196
a12,0.02500458479157684,0.0270947246492599,0.03111187751395932,0.027737062318265355
case_case3,0.028835805283364047,0.025662342090541093,0.02752282887445287,0.02734032541611934
a66,0.026126250678219803,0.026261169216262762,0.02689155749583566,0.026426325796772746
case_case4,0.022271807815327248,0.027263124797690823,0.023501683013252412,0.024345538542090164
case_case2,0.019647273907778786,0.03034720296882637,0.020284842021524814,0.023426439632709992
membrane_anisotropy,0.022202707460767412,0.020889078998382642,0.024601799940523746,0.02256452879989127
d26,0.018741479067787937,0.026747542092779953,0.02059186798796499,0.022026963049510965
angle_abs_mean,0.027871232313994968,0.016381174700174684,0.02081543775528002,0.02168928158981656
b_coupling_norm,0.014657218592214595,0.02468922535935141,0.023570456963712415,0.02097230030509281
theta1,0.018310778355370382,0.019992946217936004,0.019812992029605576,0.019372238867637323
d11,0.022201596799433603,0.011702045177952255,0.023844182846605458,0.01924927494133044
d16,0.012850420467098295,0.024681978463497446,0.019912696338294913,0.01914836508963022
a11,0.01800315854367183,0.015414643258635737,0.023055570080473813,0.018824457294260463
theta2,0.019302986753863126,0.014447409181051498,0.021984403995300616,0.018578266643405082
d22,0.018188305854826944,0.014093000243638621,0.022774436921905405,0.018351914340123662
stack_balance_cos_sum,0.017084041610975095,0.013380349497733701,0.02279735375671022,0.017753914955139675
theta_diff,0.019796317450068504,0.012669793838139003,0.019445795136703668,0.017303968808303725
b26,0.011906454380340686,0.017111495631393726,0.022645543961227383,0.017221164657653935
a22,0.019143474871325453,0.01606067350807143,0.015981492857248474,0.01706188041221512
d_coupling_norm,0.01153418761880955,0.020113110658294377,0.0185043493226728,0.016717215866592246
theta_sum,0.014964564199064192,0.015243013719719289,0.018603651699152755,0.016270409872645414
b16,0.01012993875414787,0.019544279766272547,0.016197914930106694,0.015290711150175705
theta_product,0.012188452917255259,0.01227668093783729,0.020551289581993,0.015005474479028518
stack_symmetry_mismatch,0.011384265704424036,0.01093421185884089,0.0162341189738666,0.012850865512377178
