case,test_id,theta1,theta2,pt,predicted_type,confidence,type1_probability,type2_probability,type3_probability,review_priority,csv_path,plot_path
Case3,Test_018,-53.0,31.0,8870.709970794984,2,0.68,0.20333333333333334,0.68,0.11666666666666667,high,data/New_Data/csv_6x8_Case3/force_disp_Test_018.csv,data/New_Data/6x8_Case3/Original/plot_Test_018_original.png
Case3,Test_019,-79.0,29.0,7800.312944908193,2,0.755,0.13,0.755,0.115,medium,data/New_Data/csv_6x8_Case3/force_disp_Test_019.csv,data/New_Data/6x8_Case3/Original/plot_Test_019_original.png
Case3,Test_020,-2.0,48.0,6911.159924844127,2,0.61,0.03333333333333333,0.61,0.3566666666666667,high,data/New_Data/csv_6x8_Case3/force_disp_Test_020.csv,data/New_Data/6x8_Case3/Original/plot_Test_020_original.png
Case3,Test_022,43.0,-33.0,9082.27771426675,2,0.5483333333333333,0.31166666666666665,0.5483333333333333,0.14,high,data/New_Data/csv_6x8_Case3/force_disp_Test_022.csv,data/New_Data/6x8_Case3/Original/plot_Test_022_original.png
Case3,Test_024,30.0,75.0,8015.284047360245,2,0.7583333333333333,0.14333333333333334,0.7583333333333333,0.09833333333333333,medium,data/New_Data/csv_6x8_Case3/force_disp_Test_024.csv,data/New_Data/6x8_Case3/Original/plot_Test_024_original.png
Case3,Test_028,36.0,-31.0,8694.655884221893,2,0.5733333333333334,0.19166666666666668,0.5733333333333334,0.235,high,data/New_Data/csv_6x8_Case3/force_disp_Test_028.csv,data/New_Data/6x8_Case3/Original/plot_Test_028_original.png
Case3,Test_034,-43.0,-15.0,7322.088663289745,2,0.4866666666666667,0.056666666666666664,0.4866666666666667,0.45666666666666667,high,data/New_Data/csv_6x8_Case3/force_disp_Test_034.csv,data/New_Data/6x8_Case3/Original/plot_Test_034_original.png
Case3,Test_039,64.0,42.0,9354.945515556834,2,0.5116666666666667,0.44666666666666666,0.5116666666666667,0.041666666666666664,high,data/New_Data/csv_6x8_Case3/force_disp_Test_039.csv,data/New_Data/6x8_Case3/Original/plot_Test_039_original.png
Case3,Test_040,-27.0,-54.0,8417.011511067643,2,0.68,0.13166666666666665,0.68,0.18833333333333332,high,data/New_Data/csv_6x8_Case3/force_disp_Test_040.csv,data/New_Data/6x8_Case3/Original/plot_Test_040_original.png
Case3,Test_041,-2.0,-68.0,6699.98573717735,2,0.7,0.05,0.7,0.25,medium,data/New_Data/csv_6x8_Case3/force_disp_Test_041.csv,data/New_Data/6x8_Case3/Original/plot_Test_041_original.png
Case3,Test_047,42.0,27.0,8279.967262373988,2,0.6166666666666667,0.13666666666666666,0.6166666666666667,0.24666666666666667,high,data/New_Data/csv_6x8_Case3/force_disp_Test_047.csv,data/New_Data/6x8_Case3/Original/plot_Test_047_original.png
Case3,Test_048,1.0,71.0,6563.468961879951,2,0.7816666666666666,0.035,0.7816666666666666,0.18333333333333332,medium,data/New_Data/csv_6x8_Case3/force_disp_Test_048.csv,data/New_Data/6x8_Case3/Original/plot_Test_048_original.png
Case3,Test_049,-37.0,22.0,7642.469373378412,2,0.5233333333333333,0.10333333333333333,0.5233333333333333,0.37333333333333335,high,data/New_Data/csv_6x8_Case3/force_disp_Test_049.csv,data/New_Data/6x8_Case3/Original/plot_Test_049_original.png
Case3,Test_050,-16.0,44.0,7429.534916811786,2,0.6166666666666667,0.075,0.6166666666666667,0.30833333333333335,high,data/New_Data/csv_6x8_Case3/force_disp_Test_050.csv,data/New_Data/6x8_Case3/Original/plot_Test_050_original.png
Case3,Test_051,28.0,57.0,8469.189546572357,2,0.7066666666666667,0.15333333333333332,0.7066666666666667,0.14,medium,data/New_Data/csv_6x8_Case3/force_disp_Test_051.csv,data/New_Data/6x8_Case3/Original/plot_Test_051_original.png
Case3,Test_052,-79.0,34.0,8162.8014153166905,2,0.7183333333333334,0.18666666666666668,0.7183333333333334,0.095,medium,data/New_Data/csv_6x8_Case3/force_disp_Test_052.csv,data/New_Data/6x8_Case3/Original/plot_Test_052_original.png
Case3,Test_053,3.0,87.0,6097.274114105937,2,0.6616666666666666,0.08,0.6616666666666666,0.25833333333333336,high,data/New_Data/csv_6x8_Case3/force_disp_Test_053.csv,data/New_Data/6x8_Case3/Original/plot_Test_053_original.png
Case3,Test_054,-17.0,-44.0,7415.760628275197,2,0.5233333333333333,0.065,0.5233333333333333,0.4116666666666667,high,data/New_Data/csv_6x8_Case3/force_disp_Test_054.csv,data/New_Data/6x8_Case3/Original/plot_Test_054_original.png
Case3,Test_056,67.0,-19.0,7575.267173406533,2,0.7133333333333334,0.10666666666666667,0.7133333333333334,0.18,medium,data/New_Data/csv_6x8_Case3/force_disp_Test_056.csv,data/New_Data/6x8_Case3/Original/plot_Test_056_original.png
Case3,Test_057,2.0,74.0,6404.5765113421485,2,0.76,0.04833333333333333,0.76,0.19166666666666668,medium,data/New_Data/csv_6x8_Case3/force_disp_Test_057.csv,data/New_Data/6x8_Case3/Original/plot_Test_057_original.png
Case3,Test_058,82.0,19.0,6990.421326106947,2,0.71,0.115,0.71,0.175,medium,data/New_Data/csv_6x8_Case3/force_disp_Test_058.csv,data/New_Data/6x8_Case3/Original/plot_Test_058_original.png
Case3,Test_060,44.0,-84.0,8518.496274441966,2,0.485,0.44333333333333336,0.485,0.07166666666666667,high,data/New_Data/csv_6x8_Case3/force_disp_Test_060.csv,data/New_Data/6x8_Case3/Original/plot_Test_060_original.png
Case3,Test_061,0.0,-52.0,6986.884563563323,2,0.6033333333333334,0.04,0.6033333333333334,0.3566666666666667,high,data/New_Data/csv_6x8_Case3/force_disp_Test_061.csv,data/New_Data/6x8_Case3/Original/plot_Test_061_original.png
Case3,Test_062,33.0,26.0,7828.853848038589,2,0.485,0.105,0.485,0.41,high,data/New_Data/csv_6x8_Case3/force_disp_Test_062.csv,data/New_Data/6x8_Case3/Original/plot_Test_062_original.png
Case3,Test_063,-75.0,38.0,8564.10510985636,2,0.6316666666666667,0.27,0.6316666666666667,0.09833333333333333,high,data/New_Data/csv_6x8_Case3/force_disp_Test_063.csv,data/New_Data/6x8_Case3/Original/plot_Test_063_original.png
Case3,Test_064,-20.0,55.0,7891.335126607133,2,0.7983333333333333,0.06666666666666667,0.7983333333333333,0.135,medium,data/New_Data/csv_6x8_Case3/force_disp_Test_064.csv,data/New_Data/6x8_Case3/Original/plot_Test_064_original.png
Case3,Test_065,72.0,31.0,8228.556080062759,2,0.6966666666666667,0.185,0.6966666666666667,0.11833333333333333,high,data/New_Data/csv_6x8_Case3/force_disp_Test_065.csv,data/New_Data/6x8_Case3/Original/plot_Test_065_original.png
Case3,Test_069,-36.0,57.0,9272.518168259172,2,0.5833333333333334,0.3283333333333333,0.5833333333333334,0.08833333333333333,high,data/New_Data/csv_6x8_Case3/force_disp_Test_069.csv,data/New_Data/6x8_Case3/Original/plot_Test_069_original.png
Case3,Test_071,-45.0,-29.0,8588.500874257914,2,0.6183333333333333,0.17166666666666666,0.6183333333333333,0.21,high,data/New_Data/csv_6x8_Case3/force_disp_Test_071.csv,data/New_Data/6x8_Case3/Original/plot_Test_071_original.png
Case3,Test_073,-22.0,46.0,7991.318059068361,2,0.7266666666666667,0.09166666666666666,0.7266666666666667,0.18166666666666667,medium,data/New_Data/csv_6x8_Case3/force_disp_Test_073.csv,data/New_Data/6x8_Case3/Original/plot_Test_073_original.png
Case3,Test_075,-22.0,82.0,7138.576514473828,2,0.8433333333333334,0.07,0.8433333333333334,0.08666666666666667,medium,data/New_Data/csv_6x8_Case3/force_disp_Test_075.csv,data/New_Data/6x8_Case3/Original/plot_Test_075_original.png
Case3,Test_076,50.0,5.0,7036.320129332741,2,0.5716666666666667,0.04666666666666667,0.5716666666666667,0.38166666666666665,high,data/New_Data/csv_6x8_Case3/force_disp_Test_076.csv,data/New_Data/6x8_Case3/Original/plot_Test_076_original.png
Case3,Test_077,-64.0,20.0,7730.400520896431,2,0.7516666666666667,0.08,0.7516666666666667,0.16833333333333333,medium,data/New_Data/csv_6x8_Case3/force_disp_Test_077.csv,data/New_Data/6x8_Case3/Original/plot_Test_077_original.png
Case3,Test_078,29.0,-79.0,7810.785798508536,2,0.7516666666666667,0.13666666666666666,0.7516666666666667,0.11166666666666666,medium,data/New_Data/csv_6x8_Case3/force_disp_Test_078.csv,data/New_Data/6x8_Case3/Original/plot_Test_078_original.png
Case3,Test_079,-67.0,39.0,9028.989566253744,2,0.5933333333333334,0.32666666666666666,0.5933333333333334,0.08,high,data/New_Data/csv_6x8_Case3/force_disp_Test_079.csv,data/New_Data/6x8_Case3/Original/plot_Test_079_original.png
Case3,Test_081,-38.0,-72.0,8680.800592914631,2,0.6066666666666667,0.28,0.6066666666666667,0.11333333333333333,high,data/New_Data/csv_6x8_Case3/force_disp_Test_081.csv,data/New_Data/6x8_Case3/Original/plot_Test_081_original.png
Case3,Test_083,-12.0,85.0,6463.958490693491,2,0.8083333333333333,0.056666666666666664,0.8083333333333333,0.135,medium,data/New_Data/csv_6x8_Case3/force_disp_Test_083.csv,data/New_Data/6x8_Case3/Original/plot_Test_083_original.png
Case3,Test_085,45.0,75.0,8900.982015934325,2,0.4816666666666667,0.4666666666666667,0.4816666666666667,0.051666666666666666,high,data/New_Data/csv_6x8_Case3/force_disp_Test_085.csv,data/New_Data/6x8_Case3/Original/plot_Test_085_original.png
Case3,Test_087,-38.0,89.0,8149.316952421689,2,0.6416666666666667,0.29,0.6416666666666667,0.06833333333333333,high,data/New_Data/csv_6x8_Case3/force_disp_Test_087.csv,data/New_Data/6x8_Case3/Original/plot_Test_087_original.png
Case3,Test_090,-65.0,24.0,7982.342931067636,2,0.7583333333333333,0.09333333333333334,0.7583333333333333,0.14833333333333334,medium,data/New_Data/csv_6x8_Case3/force_disp_Test_090.csv,data/New_Data/6x8_Case3/Original/plot_Test_090_original.png
Case3,Test_095,68.0,-30.0,8333.378532982306,2,0.7133333333333334,0.17166666666666666,0.7133333333333334,0.115,medium,data/New_Data/csv_6x8_Case3/force_disp_Test_095.csv,data/New_Data/6x8_Case3/Original/plot_Test_095_original.png
Case3,Test_097,-46.0,-23.0,7992.970352737475,2,0.625,0.09333333333333334,0.625,0.2816666666666667,high,data/New_Data/csv_6x8_Case3/force_disp_Test_097.csv,data/New_Data/6x8_Case3/Original/plot_Test_097_original.png
Case3,Test_099,90.0,40.0,8274.295847250927,2,0.515,0.39666666666666667,0.515,0.08833333333333333,high,data/New_Data/csv_6x8_Case3/force_disp_Test_099.csv,data/New_Data/6x8_Case3/Original/plot_Test_099_original.png
Case3,Test_101,48.0,15.0,7432.226229484006,2,0.61,0.058333333333333334,0.61,0.33166666666666667,high,data/New_Data/csv_6x8_Case3/force_disp_Test_101.csv,data/New_Data/6x8_Case3/Original/plot_Test_101_original.png
Case3,Test_102,76.0,-24.0,7564.618010245786,2,0.7433333333333333,0.115,0.7433333333333333,0.14166666666666666,medium,data/New_Data/csv_6x8_Case3/force_disp_Test_102.csv,data/New_Data/6x8_Case3/Original/plot_Test_102_original.png
Case3,Test_103,66.0,14.0,7184.262851352114,2,0.6883333333333334,0.08,0.6883333333333334,0.23166666666666666,high,data/New_Data/csv_6x8_Case3/force_disp_Test_103.csv,data/New_Data/6x8_Case3/Original/plot_Test_103_original.png
Case3,Test_104,83.0,3.0,6092.318340201479,2,0.5166666666666667,0.12,0.5166666666666667,0.36333333333333334,high,data/New_Data/csv_6x8_Case3/force_disp_Test_104.csv,data/New_Data/6x8_Case3/Original/plot_Test_104_original.png
Case3,Test_106,-12.0,43.0,7094.357934988239,2,0.54,0.06333333333333334,0.54,0.39666666666666667,high,data/New_Data/csv_6x8_Case3/force_disp_Test_106.csv,data/New_Data/6x8_Case3/Original/plot_Test_106_original.png
Case3,Test_107,69.0,8.0,6730.974926442521,2,0.6666666666666666,0.08333333333333333,0.6666666666666666,0.25,high,data/New_Data/csv_6x8_Case3/force_disp_Test_107.csv,data/New_Data/6x8_Case3/Original/plot_Test_107_original.png
Case3,Test_109,-69.0,17.0,7271.130594758279,2,0.74,0.06833333333333333,0.74,0.19166666666666668,medium,data/New_Data/csv_6x8_Case3/force_disp_Test_109.csv,data/New_Data/6x8_Case3/Original/plot_Test_109_original.png
Case3,Test_110,-51.0,1.0,6995.620333105884,2,0.5733333333333334,0.03333333333333333,0.5733333333333334,0.3933333333333333,high,data/New_Data/csv_6x8_Case3/force_disp_Test_110.csv,data/New_Data/6x8_Case3/Original/plot_Test_110_original.png
Case3,Test_111,7.0,87.0,6249.152885527738,2,0.7233333333333334,0.06833333333333333,0.7233333333333334,0.20833333333333334,medium,data/New_Data/csv_6x8_Case3/force_disp_Test_111.csv,data/New_Data/6x8_Case3/Original/plot_Test_111_original.png
Case3,Test_114,-35.0,-78.0,8222.349213646074,2,0.665,0.21833333333333332,0.665,0.11666666666666667,high,data/New_Data/csv_6x8_Case3/force_disp_Test_114.csv,data/New_Data/6x8_Case3/Original/plot_Test_114_original.png
Case3,Test_115,22.0,74.0,7445.467270484865,2,0.8216666666666667,0.06833333333333333,0.8216666666666667,0.11,medium,data/New_Data/csv_6x8_Case3/force_disp_Test_115.csv,data/New_Data/6x8_Case3/Original/plot_Test_115_original.png
Case3,Test_116,12.0,-85.0,6465.063323678779,2,0.72,0.07333333333333333,0.72,0.20666666666666667,medium,data/New_Data/csv_6x8_Case3/force_disp_Test_116.csv,data/New_Data/6x8_Case3/Original/plot_Test_116_original.png
Case3,Test_117,-87.0,33.0,7847.524023385839,2,0.725,0.17666666666666667,0.725,0.09833333333333333,medium,data/New_Data/csv_6x8_Case3/force_disp_Test_117.csv,data/New_Data/6x8_Case3/Original/plot_Test_117_original.png
Case3,Test_120,-58.0,-26.0,8283.694255242888,2,0.69,0.11833333333333333,0.69,0.19166666666666668,high,data/New_Data/csv_6x8_Case3/force_disp_Test_120.csv,data/New_Data/6x8_Case3/Original/plot_Test_120_original.png
Case3,Test_121,-50.0,14.0,7345.364184301592,2,0.6433333333333333,0.06,0.6433333333333333,0.2966666666666667,high,data/New_Data/csv_6x8_Case3/force_disp_Test_121.csv,data/New_Data/6x8_Case3/Original/plot_Test_121_original.png
Case3,Test_122,20.0,-73.0,7393.279409982616,2,0.76,0.08,0.76,0.16,medium,data/New_Data/csv_6x8_Case3/force_disp_Test_122.csv,data/New_Data/6x8_Case3/Original/plot_Test_122_original.png
Case3,Test_123,76.0,4.0,6354.458186437243,2,0.6183333333333333,0.08666666666666667,0.6183333333333333,0.295,high,data/New_Data/csv_6x8_Case3/force_disp_Test_123.csv,data/New_Data/6x8_Case3/Original/plot_Test_123_original.png
Case3,Test_125,-3.0,72.0,6524.992565918011,2,0.7866666666666666,0.03833333333333333,0.7866666666666666,0.175,medium,data/New_Data/csv_6x8_Case3/force_disp_Test_125.csv,data/New_Data/6x8_Case3/Original/plot_Test_125_original.png
Case3,Test_130,-59.0,12.0,7265.771721117012,2,0.6883333333333334,0.06333333333333334,0.6883333333333334,0.24833333333333332,high,data/New_Data/csv_6x8_Case3/force_disp_Test_130.csv,data/New_Data/6x8_Case3/Original/plot_Test_130_original.png
Case3,Test_132,38.0,35.0,9260.239153875234,2,0.5066666666666667,0.315,0.5066666666666667,0.17833333333333334,high,data/New_Data/csv_6x8_Case3/force_disp_Test_132.csv,data/New_Data/6x8_Case3/Original/plot_Test_132_original.png
Case3,Test_133,-21.0,37.0,7573.1538247700055,2,0.5016666666666667,0.095,0.5016666666666667,0.4033333333333333,high,data/New_Data/csv_6x8_Case3/force_disp_Test_133.csv,data/New_Data/6x8_Case3/Original/plot_Test_133_original.png
Case3,Test_134,-56.0,37.0,9358.531050478816,2,0.5483333333333333,0.36833333333333335,0.5483333333333333,0.08333333333333333,high,data/New_Data/csv_6x8_Case3/force_disp_Test_134.csv,data/New_Data/6x8_Case3/Original/plot_Test_134_original.png
Case3,Test_135,39.0,-76.0,8590.93301384347,2,0.5816666666666667,0.32,0.5816666666666667,0.09833333333333333,high,data/New_Data/csv_6x8_Case3/force_disp_Test_135.csv,data/New_Data/6x8_Case3/Original/plot_Test_135_original.png
Case3,Test_136,8.0,-68.0,6874.274104496997,2,0.7266666666666667,0.051666666666666666,0.7266666666666667,0.22166666666666668,medium,data/New_Data/csv_6x8_Case3/force_disp_Test_136.csv,data/New_Data/6x8_Case3/Original/plot_Test_136_original.png
Case3,Test_138,-28.0,-75.0,7885.83162693426,2,0.725,0.12833333333333333,0.725,0.14666666666666667,medium,data/New_Data/csv_6x8_Case3/force_disp_Test_138.csv,data/New_Data/6x8_Case3/Original/plot_Test_138_original.png
Case3,Test_139,-52.0,-36.0,9395.251857996369,2,0.5433333333333333,0.34833333333333333,0.5433333333333333,0.10833333333333334,high,data/New_Data/csv_6x8_Case3/force_disp_Test_139.csv,data/New_Data/6x8_Case3/Original/plot_Test_139_original.png
Case3,Test_142,56.0,10.0,7242.904118561144,2,0.645,0.06166666666666667,0.645,0.29333333333333333,high,data/New_Data/csv_6x8_Case3/force_disp_Test_142.csv,data/New_Data/6x8_Case3/Original/plot_Test_142_original.png
Case3,Test_143,39.0,-35.0,9348.97346229211,2,0.495,0.35833333333333334,0.495,0.14666666666666667,high,data/New_Data/csv_6x8_Case3/force_disp_Test_143.csv,data/New_Data/6x8_Case3/Original/plot_Test_143_original.png
Case3,Test_144,-86.0,-39.0,8245.2091005155,2,0.58,0.31333333333333335,0.58,0.10666666666666667,high,data/New_Data/csv_6x8_Case3/force_disp_Test_144.csv,data/New_Data/6x8_Case3/Original/plot_Test_144_original.png
Case3,Test_145,29.0,32.0,8213.725370626771,2,0.485,0.13166666666666665,0.485,0.38333333333333336,high,data/New_Data/csv_6x8_Case3/force_disp_Test_145.csv,data/New_Data/6x8_Case3/Original/plot_Test_145_original.png
Case3,Test_146,-41.0,-28.0,8429.968634122459,2,0.5966666666666667,0.13666666666666666,0.5966666666666667,0.26666666666666666,high,data/New_Data/csv_6x8_Case3/force_disp_Test_146.csv,data/New_Data/6x8_Case3/Original/plot_Test_146_original.png
Case3,Test_147,47.0,23.0,7997.955129695263,2,0.6566666666666666,0.10166666666666667,0.6566666666666666,0.24166666666666667,high,data/New_Data/csv_6x8_Case3/force_disp_Test_147.csv,data/New_Data/6x8_Case3/Original/plot_Test_147_original.png
Case3,Test_149,24.0,-59.0,8155.214235977045,2,0.7316666666666667,0.1,0.7316666666666667,0.16833333333333333,medium,data/New_Data/csv_6x8_Case3/force_disp_Test_149.csv,data/New_Data/6x8_Case3/Original/plot_Test_149_original.png
Case3,Test_150,15.0,-47.0,7446.097303996584,2,0.5966666666666667,0.065,0.5966666666666667,0.3383333333333333,high,data/New_Data/csv_6x8_Case3/force_disp_Test_150.csv,data/New_Data/6x8_Case3/Original/plot_Test_150_original.png
Case3,Test_152,-23.0,-66.0,7800.064742828617,2,0.7233333333333334,0.09666666666666666,0.7233333333333334,0.18,medium,data/New_Data/csv_6x8_Case3/force_disp_Test_152.csv,data/New_Data/6x8_Case3/Original/plot_Test_152_original.png
Case3,Test_157,78.0,-26.0,7605.588560620867,2,0.7283333333333334,0.13333333333333333,0.7283333333333334,0.13833333333333334,medium,data/New_Data/csv_6x8_Case3/force_disp_Test_157.csv,data/New_Data/6x8_Case3/Original/plot_Test_157_original.png
Case3,Test_158,17.0,-43.0,7452.457229851058,2,0.5433333333333333,0.07166666666666667,0.5433333333333333,0.385,high,data/New_Data/csv_6x8_Case3/force_disp_Test_158.csv,data/New_Data/6x8_Case3/Original/plot_Test_158_original.png
Case3,Test_160,47.0,-13.0,7323.676722964833,2,0.58,0.06166666666666667,0.58,0.35833333333333334,high,data/New_Data/csv_6x8_Case3/force_disp_Test_160.csv,data/New_Data/6x8_Case3/Original/plot_Test_160_original.png
Case3,Test_162,-71.0,-11.0,6913.468759873402,2,0.6766666666666666,0.07666666666666666,0.6766666666666666,0.24666666666666667,high,data/New_Data/csv_6x8_Case3/force_disp_Test_162.csv,data/New_Data/6x8_Case3/Original/plot_Test_162_original.png
Case3,Test_163,-84.0,28.0,7573.259908729455,2,0.76,0.11666666666666667,0.76,0.12333333333333334,medium,data/New_Data/csv_6x8_Case3/force_disp_Test_163.csv,data/New_Data/6x8_Case3/Original/plot_Test_163_original.png
Case3,Test_166,-61.0,-3.0,6983.137187310844,2,0.64,0.05,0.64,0.31,high,data/New_Data/csv_6x8_Case3/force_disp_Test_166.csv,data/New_Data/6x8_Case3/Original/plot_Test_166_original.png
Case3,Test_170,-35.0,-50.0,9307.513992774922,2,0.53,0.335,0.53,0.135,high,data/New_Data/csv_6x8_Case3/force_disp_Test_170.csv,data/New_Data/6x8_Case3/Original/plot_Test_170_original.png
Case3,Test_172,-68.0,5.0,6753.878220615981,2,0.6833333333333333,0.058333333333333334,0.6833333333333333,0.25833333333333336,high,data/New_Data/csv_6x8_Case3/force_disp_Test_172.csv,data/New_Data/6x8_Case3/Original/plot_Test_172_original.png
Case3,Test_176,-36.0,30.0,8548.896667769483,2,0.585,0.17833333333333334,0.585,0.23666666666666666,high,data/New_Data/csv_6x8_Case3/force_disp_Test_176.csv,data/New_Data/6x8_Case3/Original/plot_Test_176_original.png
Case3,Test_177,25.0,-81.0,7423.009736441361,2,0.775,0.10166666666666667,0.775,0.12333333333333334,medium,data/New_Data/csv_6x8_Case3/force_disp_Test_177.csv,data/New_Data/6x8_Case3/Original/plot_Test_177_original.png
Case3,Test_178,27.0,63.0,8265.42436139755,2,0.74,0.13,0.74,0.13,medium,data/New_Data/csv_6x8_Case3/force_disp_Test_178.csv,data/New_Data/6x8_Case3/Original/plot_Test_178_original.png
Case3,Test_180,-14.0,88.0,6545.629000487574,2,0.835,0.05333333333333334,0.835,0.11166666666666666,medium,data/New_Data/csv_6x8_Case3/force_disp_Test_180.csv,data/New_Data/6x8_Case3/Original/plot_Test_180_original.png
Case3,Test_181,88.0,45.0,8451.107427438883,2,0.5016666666666667,0.43666666666666665,0.5016666666666667,0.06166666666666667,high,data/New_Data/csv_6x8_Case3/force_disp_Test_181.csv,data/New_Data/6x8_Case3/Original/plot_Test_181_original.png
Case3,Test_182,-14.0,42.0,7194.064545145668,2,0.5366666666666666,0.06666666666666667,0.5366666666666666,0.39666666666666667,high,data/New_Data/csv_6x8_Case3/force_disp_Test_182.csv,data/New_Data/6x8_Case3/Original/plot_Test_182_original.png
Case3,Test_183,37.0,63.0,9058.052443052731,2,0.5966666666666667,0.31166666666666665,0.5966666666666667,0.09166666666666666,high,data/New_Data/csv_6x8_Case3/force_disp_Test_183.csv,data/New_Data/6x8_Case3/Original/plot_Test_183_original.png
Case3,Test_184,83.0,43.0,8463.30543035326,2,0.5066666666666667,0.4166666666666667,0.5066666666666667,0.07666666666666666,high,data/New_Data/csv_6x8_Case3/force_disp_Test_184.csv,data/New_Data/6x8_Case3/Original/plot_Test_184_original.png
Case3,Test_185,-18.0,49.0,7673.002966797708,2,0.73,0.06666666666666667,0.73,0.20333333333333334,medium,data/New_Data/csv_6x8_Case3/force_disp_Test_185.csv,data/New_Data/6x8_Case3/Original/plot_Test_185_original.png
Case3,Test_186,-54.0,1.0,6935.904182205977,2,0.5966666666666667,0.043333333333333335,0.5966666666666667,0.36,high,data/New_Data/csv_6x8_Case3/force_disp_Test_186.csv,data/New_Data/6x8_Case3/Original/plot_Test_186_original.png
Case3,Test_187,-47.0,-37.0,9606.501330315676,2,0.48,0.44166666666666665,0.48,0.07833333333333334,high,data/New_Data/csv_6x8_Case3/force_disp_Test_187.csv,data/New_Data/6x8_Case3/Original/plot_Test_187_original.png
Case3,Test_190,-80.0,40.0,8422.872777840304,2,0.61,0.30666666666666664,0.61,0.08333333333333333,high,data/New_Data/csv_6x8_Case3/force_disp_Test_190.csv,data/New_Data/6x8_Case3/Original/plot_Test_190_original.png
Case3,Test_191,-75.0,6.0,6422.412645482792,2,0.6566666666666666,0.07166666666666667,0.6566666666666666,0.27166666666666667,high,data/New_Data/csv_6x8_Case3/force_disp_Test_191.csv,data/New_Data/6x8_Case3/Original/plot_Test_191_original.png
Case3,Test_195,12.0,71.0,6943.969177304097,2,0.8,0.05,0.8,0.15,medium,data/New_Data/csv_6x8_Case3/force_disp_Test_195.csv,data/New_Data/6x8_Case3/Original/plot_Test_195_original.png
Case3,Test_196,-32.0,84.0,7819.0313174857465,2,0.7616666666666667,0.15833333333333333,0.7616666666666667,0.08,medium,data/New_Data/csv_6x8_Case3/force_disp_Test_196.csv,data/New_Data/6x8_Case3/Original/plot_Test_196_original.png
Case3,Test_197,-80.0,-38.0,8318.639383663185,2,0.595,0.295,0.595,0.11,high,data/New_Data/csv_6x8_Case3/force_disp_Test_197.csv,data/New_Data/6x8_Case3/Original/plot_Test_197_original.png
Case3,Test_199,-45.0,82.0,8572.529269237422,2,0.495,0.45666666666666667,0.495,0.04833333333333333,high,data/New_Data/csv_6x8_Case3/force_disp_Test_199.csv,data/New_Data/6x8_Case3/Original/plot_Test_199_original.png
Case3,Test_200,88.0,-42.0,8369.427687454398,2,0.4866666666666667,0.42833333333333334,0.4866666666666667,0.085,high,data/New_Data/csv_6x8_Case3/force_disp_Test_200.csv,data/New_Data/6x8_Case3/Original/plot_Test_200_original.png
