File = D:\Moldex3D\02. AI\Surrogate model - 2\Report\XYPlot\Packing-Sprue Pressure.csv

Title,Packing-Sprue Pressure
,,
Time (sec),Run 17 : V02FAM_G04_P02 (MPa),
0.0018867,0.000385336,
0.00451336,1.26091e-05,
0.00724418,0.000260576,
0.0097969,0.00300771,
0.0126643,0.0322001,
0.0156222,0.416281,
0.0179721,0.977638,
0.0204494,1.24432,
0.0216334,1.2041,
0.0228133,1.22603,
0.0240092,1.26799,
0.0252181,1.32894,
0.0264629,1.38173,
0.0277181,1.43469,
0.0291809,1.49619,
0.0306754,1.55282,
0.0324034,1.6099,
0.0341461,1.66765,
0.0359042,1.70899,
0.0379565,1.76589,
0.0399839,1.82005,
0.042323,1.87898,
0.0447056,1.93721,
0.0470916,1.98818,
0.0494909,2.03597,
0.0522901,2.0926,
0.0551646,2.14232,
0.0580042,2.19343,
0.0608774,2.24172,
0.064229,2.29563,
0.0675662,2.34881,
0.0709312,2.39907,
0.0743262,2.44892,
0.0777325,2.49604,
0.0817316,2.54971,
0.0857054,2.6027,
0.0897037,2.65243,
0.0937284,2.70296,
0.0977649,2.75086,
0.102489,2.80609,
0.10719,2.86157,
0.111901,2.9138,
0.116691,2.96619,
0.121514,3.01772,
0.126344,3.0679,
0.131911,3.12354,
0.137493,3.18256,
0.143107,3.23711,
0.148792,3.2926,
0.154506,3.3467,
0.160195,3.40043,
0.165962,3.45549,
0.171736,3.50957,
0.178404,3.57052,
0.185117,3.64222,
0.191833,3.71673,
0.198534,3.78853,
0.205278,3.8585,
0.212014,3.92769,
0.218672,3.99475,
0.224994,4.08031,
0.231021,4.23538,
0.237184,4.32754,
0.243284,4.44406,
0.249363,4.56301,
0.2554,4.68044,
0.261514,4.80458,
0.267663,4.93124,
0.273766,5.05887,
0.279887,5.19001,
0.286041,5.32486,
0.292078,5.45837,
0.298125,5.5896,
0.304223,5.71802,
0.310218,5.84953,
0.316258,5.97849,
0.322251,6.10954,
0.328288,6.2373,
0.33433,6.36786,
0.34038,6.49654,
0.346414,6.62647,
0.352496,6.75498,
0.358562,6.88375,
0.364637,7.01375,
0.370703,7.14314,
0.376767,7.27146,
0.382853,7.39978,
0.388968,7.52752,
0.395063,7.659,
0.401062,7.78559,
0.407149,7.91049,
0.413243,8.03854,
0.419361,8.18145,
0.425195,8.29819,
0.431262,8.42045,
0.437399,8.56437,
0.443255,8.68266,
0.449329,8.82109,
0.45517,8.94226,
0.461118,9.07923,
0.466902,9.20924,
0.472653,9.33371,
0.478403,9.45963,
0.484133,9.57178,
0.490013,9.69154,
0.496012,9.83453,
0.501863,9.95196,
0.508017,10.0941,
0.513896,10.2233,
0.51985,10.3464,
0.525864,10.4928,
0.531796,10.612,
0.537977,10.7599,
0.543824,10.9,
0.549536,11.0166,
0.555631,11.1557,
0.561544,11.2813,
0.567648,11.4105,
0.573718,11.5486,
0.579928,11.6861,
0.586096,11.8453,
0.591959,11.9886,
0.597882,12.1058,
0.604025,12.258,
0.609874,12.403,
0.615727,12.5196,
0.621898,12.6742,
0.627795,12.8205,
0.633604,12.9387,
0.639715,13.0736,
0.645828,13.2168,
0.651893,13.3595,
0.65792,13.4999,
0.663687,13.6545,
0.668891,13.8463,
0.673955,14.0143,
0.678934,14.1817,
0.683238,14.3318,
0.687408,14.4712,
0.691613,14.6176,
0.695846,14.7631,
0.700063,14.9153,
0.704272,15.0655,
0.707926,15.2036,
0.71153,15.3265,
0.715073,15.4578,
0.71874,15.5915,
0.722341,15.7303,
0.726034,15.8624,
0.729679,16.0005,
0.733262,16.1377,
0.736913,16.2738,
0.740521,16.4123,
0.744169,16.5491,
0.747859,16.689,
0.751588,16.8274,
0.755289,16.9691,
0.759028,17.1099,
0.762781,17.2501,
0.766552,17.3885,
0.770325,17.5298,
0.774168,17.6693,
0.778017,17.8078,
0.781874,17.948,
0.785757,18.0877,
0.789701,18.225,
0.793675,18.364,
0.797679,18.505,
0.801719,18.6455,
0.805678,18.7818,
0.809774,18.9153,
0.813915,19.0734,
0.817898,19.1995,
0.821962,19.3313,
0.826108,19.4803,
0.830213,19.6191,
0.834319,19.753,
0.838449,19.8866,
0.842587,20.0178,
0.846766,20.15,
0.850994,20.283,
0.855259,20.4167,
0.859539,20.5494,
0.863833,20.6841,
0.868168,20.7967,
0.872586,20.951,
0.877646,21.0976,
0.882674,21.266,
0.887733,21.4227,
0.892851,21.58,
0.898006,21.7388,
0.903168,21.8963,
0.908343,22.055,
0.913503,22.1852,
0.91872,22.3684,
0.924478,22.5418,
0.930014,22.7124,
0.935828,22.8949,
0.941525,23.082,
0.947227,23.2484,
0.953131,23.4451,
0.95886,23.6395,
0.964569,23.8231,
0.970269,24.006,
0.97596,24.1709,
0.981884,24.3476,
0.987852,24.5752,
0.9935,24.7671,
0.999064,24.9426,
1.00461,25.0747,
1.01054,25.2811,
1.01614,25.4291,
1.022,25.5946,
1.02792,25.7771,
1.03375,25.9571,
1.03957,26.1623,
1.04517,26.3402,
1.05071,26.4721,
1.05664,26.6681,
1.06225,26.8503,
1.06782,27.0143,
1.07338,27.1788,
1.07893,27.3427,
1.08446,27.5041,
1.08997,27.6652,
1.09545,27.8256,
1.101,27.9866,
1.10652,28.1486,
1.11206,28.3095,
1.1176,28.4725,
1.12311,28.6335,
1.12865,28.7946,
1.13419,28.9579,
1.13966,29.1187,
1.14528,29.2781,
1.15091,29.4503,
1.15642,29.6152,
1.16185,29.7747,
1.16723,29.9346,
1.17283,30.0923,
1.17838,30.2639,
1.18389,30.4273,
1.18934,30.5639,
1.19504,30.7475,
1.20063,30.9212,
1.20619,31.091,
1.21169,31.2579,
1.21718,31.4222,
1.22264,31.5872,
1.22808,31.7255,
1.23386,31.9108,
1.23942,32.0635,
1.24522,32.254,
1.25084,32.4363,
1.25634,32.5792,
1.26217,32.7667,
1.2677,32.9226,
1.27347,33.0865,
1.27933,33.263,
1.28514,33.4419,
1.29104,33.6161,
1.29688,33.8286,
1.30249,33.9805,
1.30829,34.1796,
1.31384,34.333,
1.31971,34.5254,
1.3253,34.7159,
1.33088,34.8862,
1.33648,35.062,
1.34202,35.2076,
1.34792,35.4024,
1.35354,35.5918,
1.35905,35.7666,
1.36469,35.9381,
1.37026,36.1186,
1.37584,36.2916,
1.38143,36.4649,
1.38694,36.6428,
1.39258,36.8148,
1.39816,36.9971,
1.40374,37.1728,
1.40936,37.3463,
1.41485,37.4973,
1.41909,37.6773,
1.42075,37.7528,
1.42569,39.6142,
1.43134,41.6371,
1.43724,43.6295,
1.44291,45.4297,
1.44685,46.6119,
1.44685,46.6119,
1.45115,47.8482,
1.4557,49.1023,
1.46053,50.3712,
1.46564,51.6513,
1.47106,52.9389,
1.47681,54.2296,
1.4829,55.5192,
1.48917,56.7666,
1.49564,57.9708,
1.50229,59.131,
1.50915,60.2464,
1.51621,61.3165,
1.52348,62.3409,
1.53098,63.3192,
1.53869,64.2515,
1.54664,65.1376,
1.55483,65.9777,
1.56326,66.7722,
1.57194,67.5215,
1.58089,68.2263,
1.59011,68.8873,
1.59959,69.5054,
1.60937,70.0816,
1.61944,70.6171,
1.62981,71.1131,
1.64049,71.571,
1.65149,71.9922,
1.66282,72.3784,
1.6745,72.7311,
1.68652,73.052,
1.6989,73.3427,
1.71166,73.6051,
1.72479,73.8409,
1.73832,74.0519,
1.75226,74.2398,
1.76662,74.4063,
1.7814,74.5532,
1.79663,74.6822,
1.81232,74.7948,
1.82847,74.8926,
1.84512,74.977,
1.86226,75.0495,
1.87991,75.1114,
1.8981,75.1639,
1.91683,75.2081,
1.93612,75.2451,
1.95599,75.2759,
1.97646,75.3013,
1.99754,75.3221,
2.02178,75.341,
2.04966,75.3574,
2.08172,75.3711,
2.11859,75.3817,
2.16099,75.3895,
2.20975,75.3946,
2.26583,75.3976,
2.32751,75.3991,
2.39537,75.3997,
2.47,75.3999,
2.5521,75.4,
2.64241,75.4,
2.74176,75.4,
2.85103,75.4,
2.97124,75.4,
3.10346,75.4,
3.2489,75.4,
3.4089,75.4,
3.58489,75.4,
3.77848,75.4,
3.99142,75.4,
4.2065,75.4,
4.42373,75.4,
4.64313,75.4,
4.86472,75.4,
5.08853,75.4,
5.31458,75.4,
5.54289,75.4,
5.77348,75.4,
6.00638,75.4,
6.24161,75.4,
6.47919,75.4,
6.71914,75.4,
6.96149,75.4,
7.08075,75.4,
7.09814,65.4,
7.11343,55.4,
7.13102,45.6584,
