File = D:\Moldex3D\02. AI\Surrogate model - 2\Report\XYPlot\Packing-Sprue Pressure.csv

Title,Packing-Sprue Pressure
,,
Time (sec),Run 46 : V03FAM_G06_P01 (MPa),
0.000606397,0.00152719,
0.00164367,6.92755e-06,
0.00282644,0.000299172,
0.00393948,0.0337086,
0.00539756,0.0725247,
0.00670103,1.23667,
0.00809937,1.78731,
0.00888993,1.73439,
0.00946609,1.68032,
0.0100508,1.63785,
0.010614,1.65022,
0.0111414,1.66944,
0.0117375,1.73774,
0.0124574,1.79901,
0.0131865,1.83144,
0.0139285,1.83127,
0.0147925,1.93091,
0.0156946,1.98412,
0.0166088,2.0221,
0.0176884,2.07346,
0.0187678,2.11418,
0.019852,2.15068,
0.0211271,2.18374,
0.0224081,2.23898,
0.0236933,2.27652,
0.0252023,2.325,
0.0267078,2.321,
0.0281808,2.40128,
0.029689,2.39828,
0.0311763,2.43281,
0.0329082,2.50265,
0.0346791,2.50534,
0.0364193,2.53899,
0.0381627,2.57069,
0.0399139,2.60131,
0.0416774,2.62975,
0.0437467,2.66111,
0.0458197,2.69197,
0.0479005,2.72072,
0.0499874,2.74742,
0.05208,2.77258,
0.0541766,2.79706,
0.0566347,2.82515,
0.0590961,2.8531,
0.061566,2.87928,
0.064041,2.90442,
0.0665262,2.92856,
0.0690306,2.95212,
0.071554,2.97526,
0.0745002,3.00142,
0.0774298,3.02819,
0.0803839,3.05317,
0.083348,3.07715,
0.0863152,3.10073,
0.0892885,3.12383,
0.0922759,3.14625,
0.0957677,3.17222,
0.0992561,3.19814,
0.102765,3.22305,
0.106278,3.2473,
0.109803,3.27101,
0.113333,3.29401,
0.116872,3.31669,
0.120415,3.3392,
0.123973,3.3609,
0.128116,3.38606,
0.132266,3.41098,
0.136427,3.43593,
0.140596,3.45952,
0.144773,3.48272,
0.148967,3.50534,
0.153171,3.52713,
0.157376,3.54852,
0.161583,3.56976,
0.165796,3.59039,
0.169996,3.61116,
0.174141,3.6338,
0.178185,3.66822,
0.183004,3.69414,
0.187688,3.7282,
0.192361,3.75804,
0.197025,3.78587,
0.201706,3.81197,
0.206383,3.83688,
0.211072,3.86149,
0.215785,3.88568,
0.220503,3.90949,
0.225046,3.93616,
0.229209,4.01862,
0.233361,4.14316,
0.237562,4.15714,
0.241811,4.19046,
0.246033,4.23295,
0.250251,4.27582,
0.254441,4.32047,
0.258598,4.367,
0.26274,4.41226,
0.266864,4.4594,
0.270981,4.50696,
0.275102,4.55405,
0.279212,4.60041,
0.283309,4.64748,
0.287385,4.69574,
0.291464,4.74576,
0.295532,4.79454,
0.299599,4.84368,
0.303689,4.89359,
0.307762,4.94318,
0.311863,4.9898,
0.315933,5.03771,
0.32001,5.08717,
0.324095,5.13379,
0.328192,5.1817,
0.332334,5.22719,
0.336476,5.27302,
0.34064,5.31904,
0.344822,5.34781,
0.348872,5.4126,
0.353096,5.45345,
0.357347,5.48211,
0.361455,5.54034,
0.365737,5.5799,
0.370056,5.61982,
0.374413,5.66035,
0.378802,5.70003,
0.383217,5.73966,
0.387661,5.76896,
0.391984,5.81136,
0.396316,5.86141,
0.400833,5.88691,
0.405262,5.93378,
0.409851,5.96044,
0.414336,5.99845,
0.418802,6.04288,
0.423477,6.06843,
0.428018,6.10485,
0.432552,6.14597,
0.437227,6.17184,
0.441723,6.20746,
0.446141,6.25427,
0.450709,6.30333,
0.455249,6.33269,
0.459828,6.36922,
0.464437,6.40784,
0.469048,6.44033,
0.473488,6.49099,
0.478076,6.52145,
0.482536,6.57158,
0.487135,6.60807,
0.491749,6.64653,
0.496345,6.68755,
0.500954,6.72846,
0.50557,6.76941,
0.510168,6.81052,
0.514776,6.85215,
0.519389,6.89323,
0.523996,6.93468,
0.528604,6.97615,
0.533206,7.01076,
0.53765,7.06431,
0.542228,7.09581,
0.546622,7.14034,
0.550954,7.18358,
0.55526,7.22618,
0.559528,7.26691,
0.563717,7.30862,
0.567593,7.34442,
0.568386,7.35775,
0.572905,9.93095,
0.576619,11.9502,
0.576619,11.9502,
0.580991,14.2389,
0.585625,16.5589,
0.590537,18.9041,
0.595745,21.2679,
0.601264,23.6431,
0.607115,26.0218,
0.613317,28.3957,
0.619704,30.6892,
0.626284,32.9006,
0.633061,35.0285,
0.640041,37.0717,
0.64723,39.0292,
0.654635,40.9006,
0.662263,42.6853,
0.670119,44.3834,
0.678211,45.995,
0.686545,47.5207,
0.69513,48.9611,
0.703972,50.3174,
0.71308,51.5909,
0.72246,52.7831,
0.732122,53.8959,
0.742074,54.9313,
0.752325,55.8916,
0.762883,56.7794,
0.773758,57.5972,
0.784959,58.348,
0.796496,59.0347,
0.808379,59.6604,
0.820619,60.2283,
0.833226,60.7416,
0.846211,61.2036,
0.859585,61.6178,
0.873361,61.9873,
0.889203,62.3537,
0.907422,62.7082,
0.928373,63.0417,
0.952467,63.3449,
0.980175,63.6095,
1.01204,63.8296,
1.04868,64.0019,
1.09082,64.1275,
1.13929,64.2111,
1.19502,64.2607,
1.25632,64.2848,
1.32376,64.295,
1.39793,64.2987,
1.47953,64.2998,
1.56929,64.3,
1.66802,64.3,
1.77662,64.3,
1.89608,64.3,
2.02749,64.3,
2.17205,64.3,
2.33105,64.3,
2.50596,64.3,
2.69836,64.3,
2.91,64.3,
3.12375,64.3,
3.33964,64.3,
3.5577,64.3,
3.58839,64.3,
3.62368,64.3,
3.63923,54.3,
3.65712,44.5885,
3.67768,35.4177,
3.70134,27.0404,
3.72854,19.6852,
3.75982,13.5275,
3.79579,8.66127,
3.83716,5.0782,
3.88474,2.66229,
3.93945,1.20574,
3.99963,0.480109,
4.06583,0.162279,
4.13865,0.0441082,
4.21875,0.0087769,
4.30686,0.00104343,
4.40378,3.21092e-05,
4.5104,1e-06,
4.62767,1e-06,
4.75668,1e-06,
4.97691,1e-06,
5.19934,1e-06,
5.424,1e-06,
5.65091,1e-06,
5.88008,1e-06,
6.11155,1e-06,
6.34533,1e-06,
6.58144,1e-06,
6.81992,1e-06,
7.06079,1e-06,
7.30406,1e-06,
7.54977,1e-06,
7.79793,1e-06,
8.04857,1e-06,
8.30172,1e-06,
8.55741,1e-06,
8.81564,1e-06,
9.07647,1e-06,
9.3399,1e-06,
9.60596,1e-06,
9.87468,1e-06,
10.1461,1e-06,
10.4202,1e-06,
10.6971,1e-06,
10.9767,1e-06,
11.2592,1e-06,
11.5444,1e-06,
11.8325,1e-06,
12.1235,1e-06,
12.4174,1e-06,
12.7142,1e-06,
13.0141,1e-06,
13.3169,1e-06,
13.6227,1e-06,
13.9316,1e-06,
14.2436,1e-06,
14.5587,1e-06,
14.8769,1e-06,
15.1984,1e-06,
15.523,1e-06,
15.8509,1e-06,
16.1821,1e-06,
16.5166,1e-06,
16.8544,1e-06,
17.1956,1e-06,
17.5402,1e-06,
17.8883,1e-06,
18.2398,1e-06,
18.5949,1e-06,
18.9535,1e-06,
19.3157,1e-06,
19.6815,1e-06,
20.051,1e-06,
20.4242,1e-06,
20.8011,1e-06,
21.1818,1e-06,
21.5663,1e-06,
21.9546,1e-06,
22.3468,1e-06,
22.7429,1e-06,
22.7884,1e-06,
22.8407,1e-06,
