File = D:\Moldex3D\02. AI\Surrogate model - 2 Report\V02\v02FAM_G03\P02\Packing-Sprue Pressure.csv

Title,Packing-Sprue Pressure
,,
Time (sec),Run 12 : V02FAM_G03_P02 (MPa),
0.723193,23.6371,
0.727078,23.8541,
0.730762,24.0218,
0.734659,24.2296,
0.738361,24.4256,
0.742034,24.61,
0.745738,24.7695,
0.74966,24.9545,
0.753585,25.1493,
0.757519,25.3699,
0.761263,25.5669,
0.765019,25.7275,
0.769002,25.9154,
0.773045,26.138,
0.776879,26.3359,
0.780705,26.5033,
0.784652,26.7121,
0.78853,26.9066,
0.792432,27.0951,
0.796348,27.2612,
0.800394,27.4717,
0.804343,27.6676,
0.80832,27.8569,
0.812294,28.0484,
0.816296,28.2387,
0.820326,28.4299,
0.824349,28.6232,
0.828414,28.8163,
0.832501,28.9757,
0.836824,29.2055,
0.84102,29.4211,
0.845184,29.6228,
0.849364,29.8246,
0.85358,30.0283,
0.857845,30.2344,
0.862114,30.4426,
0.866403,30.6498,
0.870731,30.8592,
0.875114,31.0698,
0.879537,31.281,
0.883976,31.4928,
0.888458,31.7044,
0.892943,31.9184,
0.897422,32.1308,
0.901842,32.3075,
0.906288,32.555,
0.910595,32.7365,
0.91507,32.9476,
0.919517,33.1578,
0.924033,33.3737,
0.92858,33.6073,
0.933042,33.8296,
0.937431,34.0457,
0.941854,34.2456,
0.946362,34.4976,
0.950711,34.7193,
0.954992,34.9251,
0.9593,35.1276,
0.963589,35.2872,
0.968178,35.5276,
0.972536,35.7507,
0.976846,35.9512,
0.981155,36.1507,
0.985441,36.3475,
0.989747,36.545,
0.994046,36.7417,
0.998315,36.9362,
1.0026,37.1316,
1.00689,37.3233,
1.01116,37.5141,
1.01546,37.7059,
1.01976,37.8961,
1.02405,38.0876,
1.02833,38.2779,
1.03258,38.4637,
1.03686,38.6503,
1.04113,38.838,
1.04539,39.0246,
1.04967,39.2114,
1.05395,39.3995,
1.05824,39.5847,
1.06253,39.7746,
1.0668,39.9622,
1.07106,40.1476,
1.07536,40.3341,
1.07962,40.522,
1.0839,40.7095,
1.08818,40.8981,
1.09244,41.085,
1.09672,41.271,
1.10102,41.4603,
1.10532,41.6493,
1.10958,41.8357,
1.11389,42.0263,
1.11823,42.2177,
1.12251,42.4091,
1.1268,42.5955,
1.13114,42.7889,
1.13552,42.984,
1.13988,43.1788,
1.14413,43.3704,
1.14839,43.5573,
1.15273,43.749,
1.15712,43.9467,
1.16152,44.1456,
1.16594,44.3436,
1.17033,44.5431,
1.1747,44.7399,
1.17905,44.9365,
1.18342,45.1333,
1.18778,45.3306,
1.19214,45.5289,
1.19647,45.7255,
1.20075,45.9212,
1.20506,46.114,
1.20938,46.3121,
1.2137,46.5105,
1.21802,46.7092,
1.22232,46.9069,
1.22659,47.1047,
1.23087,47.3002,
1.23519,47.499,
1.23952,47.699,
1.24389,47.8994,
1.24819,48.1018,
1.25247,48.3015,
1.25675,48.5024,
1.26104,48.7028,
1.26531,48.904,
1.26956,49.1038,
1.27382,49.3023,
1.27807,49.5041,
1.28235,49.7049,
1.28664,49.9085,
1.29093,50.1111,
1.29528,50.3148,
1.29963,50.522,
1.30394,50.7276,
1.3082,50.9314,
1.31246,51.1346,
1.31672,51.3389,
1.32094,51.5429,
1.32515,51.7462,
1.32937,51.9482,
1.3336,52.1527,
1.33782,52.3572,
1.34205,52.5606,
1.34634,52.7673,
1.35063,52.9763,
1.3549,53.1854,
1.35918,53.3927,
1.36347,53.6038,
1.36775,53.8141,
1.37199,54.0237,
1.37624,54.2308,
1.38049,54.4407,
1.38472,54.6499,
1.38896,54.8582,
1.39327,55.0698,
1.3976,55.2829,
1.40192,55.4968,
1.40623,55.7108,
1.41051,55.9251,
1.41476,56.14,
1.41902,56.3537,
1.4208,56.4988,
1.42594,57.4697,
1.43191,58.54,
1.43772,59.5203,
1.44338,60.4187,
1.44792,61.0985,
1.44792,61.0985,
1.45285,61.8038,
1.45808,62.5146,
1.46362,63.2287,
1.46949,63.9436,
1.47572,64.6569,
1.48213,65.3459,
1.48874,66.01,
1.49554,66.6489,
1.50255,67.2622,
1.50977,67.8496,
1.5172,68.4109,
1.52486,68.9461,
1.53275,69.4552,
1.54087,69.9382,
1.54924,70.3952,
1.55786,70.8265,
1.56674,71.2326,
1.57588,71.6136,
1.5853,71.9702,
1.595,72.3029,
1.60499,72.6124,
1.61528,72.8993,
1.62588,73.1643,
1.6368,73.4084,
1.64804,73.6324,
1.65963,73.8371,
1.67156,74.0236,
1.68385,74.1927,
1.6965,74.3455,
1.70954,74.483,
1.72297,74.6061,
1.7368,74.7159,
1.75104,74.8134,
1.76572,74.8995,
1.78083,74.9751,
1.7964,75.0412,
1.81243,75.0988,
1.82895,75.1485,
1.84596,75.1913,
1.86348,75.2279,
1.88152,75.2589,
1.90011,75.2851,
1.91926,75.3071,
1.93897,75.3254,
1.95929,75.3406,
1.98021,75.353,
2.00175,75.3631,
2.02653,75.3723,
2.05503,75.3802,
2.0878,75.3867,
2.12549,75.3917,
2.16883,75.3953,
2.21867,75.3976,
2.27599,75.399,
2.33904,75.3996,
2.40839,75.3999,
2.48468,75.4,
2.5686,75.4,
2.66091,75.4,
2.76245,75.4,
2.87415,75.4,
2.99702,75.4,
3.13217,75.4,
3.28083,75.4,
3.44437,75.4,
3.62426,75.4,
3.82213,75.4,
4.0398,75.4,
4.25964,75.4,
4.48168,75.4,
4.70594,75.4,
4.93244,75.4,
5.1612,75.4,
5.39226,75.4,
5.62562,75.4,
5.86132,75.4,
6.09938,75.4,
6.33982,75.4,
6.58265,75.4,
6.82793,75.4,
7.07565,75.4,
7.0808,75.4,
7.0875,70.3467,
7.09521,64.9249,
7.10407,59.1704,
7.11427,53.1393,
7.12599,46.9105,
7.13947,40.5869,
7.15497,34.2951,
7.1728,28.1812,
7.1933,22.4037,
7.21688,17.1217,
7.24399,12.4795,
7.27517,8.58835,
7.31103,5.50882,
7.35226,3.23722,
7.39968,1.7021,
7.45422,0.773875,
7.5142,0.309647,
7.58019,0.105322,
7.65278,0.0288742,
7.73262,0.00582006,
7.98282,1e-06,
8.23552,1e-06,
8.49075,1e-06,
8.74853,1e-06,
9.00889,1e-06,
9.27185,1e-06,
9.53744,1e-06,
9.80569,1e-06,
10.0766,1e-06,
10.3503,1e-06,
10.6266,1e-06,
10.9058,1e-06,
11.1877,1e-06,
11.4725,1e-06,
11.76,1e-06,
12.0505,1e-06,
12.3439,1e-06,
12.6402,1e-06,
12.9395,1e-06,
13.2417,1e-06,
13.547,1e-06,
13.8554,1e-06,
14.1668,1e-06,
14.4813,1e-06,
14.799,1e-06,
15.1199,1e-06,
15.444,1e-06,
15.7713,1e-06,
16.1019,1e-06,
16.4358,1e-06,
16.773,1e-06,
17.1136,1e-06,
17.4576,1e-06,
17.805,1e-06,
18.156,1e-06,
18.5104,1e-06,
18.8684,1e-06,
18.9808,1e-06,
19.1045,1e-06,
