File = D:\Moldex3D\02. AI\Surrogate model - 2\Report\XYPlot\Packing-Sprue Pressure.csv

Title,Packing-Sprue Pressure
,,
Time (sec),Run 37 : V03FAM_G04_P02 (MPa),
0.000724273,0.00172364,
0.0020284,0.000406474,
0.00349147,0.0101791,
0.00484188,0.130308,
0.00625756,0.648006,
0.00754311,1.14523,
0.00855029,2.01432,
0.00906415,1.7226,
0.00960854,1.66696,
0.0101683,1.6549,
0.0107085,1.65993,
0.0112092,1.6861,
0.011779,1.75189,
0.0124608,1.80311,
0.0132854,1.88362,
0.0141244,1.91485,
0.0149798,1.97152,
0.0158421,2.01175,
0.0168593,2.06521,
0.0178767,2.10821,
0.0189023,2.14737,
0.0201062,2.19893,
0.02131,2.24218,
0.0225169,2.27977,
0.0239332,2.28366,
0.0253238,2.33334,
0.0267143,2.3763,
0.0281049,2.415,
0.0297264,2.45688,
0.0313488,2.49704,
0.0329877,2.53347,
0.0346259,2.56707,
0.0362778,2.5985,
0.0379368,2.62782,
0.0398801,2.66182,
0.0418227,2.69446,
0.0437783,2.72603,
0.0457447,2.75483,
0.047716,2.78278,
0.0500188,2.81409,
0.0523088,2.84536,
0.0546154,2.87401,
0.0569322,2.9018,
0.0592582,2.92865,
0.0616013,2.95494,
0.0639614,2.98008,
0.0667143,3.00763,
0.0694663,3.03727,
0.0722272,3.06442,
0.0749993,3.0905,
0.0777786,3.11578,
0.0805725,3.14058,
0.0833899,3.16486,
0.086685,3.19243,
0.0899611,3.22013,
0.0932516,3.24746,
0.0965614,3.27324,
0.0998797,3.29791,
0.103213,3.32245,
0.106553,3.34648,
0.109906,3.36995,
0.113819,3.39766,
0.117716,3.42519,
0.121632,3.45161,
0.125571,3.47693,
0.129516,3.50146,
0.13348,3.52589,
0.137448,3.54956,
0.14143,3.57318,
0.145428,3.59668,
0.149436,3.61966,
0.154109,3.6468,
0.158763,3.67367,
0.163436,3.69946,
0.168122,3.72505,
0.172827,3.75006,
0.177537,3.77438,
0.182247,3.79887,
0.186967,3.8228,
0.191694,3.84636,
0.196438,3.86999,
0.20119,3.89299,
0.205948,3.9154,
0.211473,3.9421,
0.216989,3.96858,
0.222518,3.99464,
0.228012,4.02001,
0.233381,4.05596,
0.238842,4.08699,
0.244337,4.11228,
0.249708,4.14454,
0.255048,4.17504,
0.260391,4.20379,
0.265736,4.2314,
0.271088,4.25816,
0.276427,4.28462,
0.281788,4.31124,
0.287176,4.33765,
0.292593,4.36323,
0.297995,4.38861,
0.30322,4.41464,
0.308049,4.48695,
0.312856,4.60916,
0.317718,4.62486,
0.322647,4.65928,
0.327554,4.70098,
0.332443,4.74398,
0.3373,4.78994,
0.342138,4.83341,
0.346968,4.87683,
0.351763,4.92172,
0.356533,4.96935,
0.361313,5.01545,
0.366078,5.06167,
0.370831,5.108,
0.375581,5.15546,
0.380325,5.20282,
0.385054,5.25035,
0.389786,5.29815,
0.394511,5.34645,
0.39923,5.39463,
0.403961,5.44381,
0.408684,5.493,
0.41341,5.54047,
0.418131,5.57395,
0.42269,5.64009,
0.427425,5.68506,
0.432163,5.71817,
0.436747,5.78265,
0.441512,5.8137,
0.446109,5.87559,
0.450896,5.919,
0.455718,5.96377,
0.460555,5.99851,
0.465218,6.05876,
0.47008,6.09091,
0.474806,6.14767,
0.479712,6.17918,
0.484484,6.23464,
0.489435,6.27435,
0.494432,6.30754,
0.499274,6.35351,
0.504115,6.3976,
0.508977,6.44087,
0.513875,6.48878,
0.518979,6.52474,
0.524135,6.55788,
0.529113,6.60115,
0.534109,6.64954,
0.539306,6.68042,
0.544381,6.72166,
0.549432,6.76235,
0.55453,6.80624,
0.559822,6.83634,
0.564961,6.87658,
0.570115,6.91949,
0.575456,6.95111,
0.580618,6.99307,
0.585869,7.02743,
0.590937,7.08156,
0.596168,7.12428,
0.601402,7.17447,
0.606665,7.22571,
0.611764,7.28744,
0.616986,7.33936,
0.622253,7.39496,
0.627523,7.45203,
0.632773,7.511,
0.637873,7.5762,
0.643098,7.63246,
0.648193,7.69733,
0.653446,7.75467,
0.65853,7.8212,
0.663604,7.8836,
0.668636,7.94424,
0.673888,8.00241,
0.678964,8.06618,
0.684217,8.12604,
0.689315,8.19147,
0.69456,8.2494,
0.69983,8.3154,
0.704936,8.38426,
0.71,8.45018,
0.715069,8.51144,
0.720357,8.56794,
0.725634,8.63085,
0.730899,8.69874,
0.735952,8.76742,
0.74116,8.82724,
0.746321,8.89498,
0.751264,8.96126,
0.756295,9.02009,
0.761301,9.08669,
0.764364,9.14009,
0.769149,10.9801,
0.773995,12.7549,
0.77726,13.8927,
0.77726,13.8927,
0.781818,15.4288,
0.786648,16.9828,
0.791768,18.5505,
