File = source:G16_P01-10_SPRUE_PRESSURE.csv

Title,Packing-Sprue Pressure

Time (sec),Run 1 : G16_P01 (MPa)
0.0031585,0.000187169
0.00735193,0.000479242
0.0114754,0.00307744
0.0147475,0.0404182
0.0183546,0.231054
0.0220874,0.486211
0.0262231,0.908714
0.0294183,0.999478
0.0326918,0.977633
0.0360259,0.972907
0.0392324,0.97759
0.0428799,1.00075
0.0471582,1.01914
0.0521972,1.04625
0.0573086,1.07524
0.063453,1.10653
0.0707719,1.13773
0.0794114,1.17092
0.0896731,1.21749
0.101187,1.24613
0.113049,1.27864
0.127022,1.31417
0.140966,1.34843
0.157341,1.38565
0.176169,1.42581
0.195311,1.46275
0.214582,1.49488
0.237095,1.53026
0.259662,1.56628
0.285869,1.61498
0.312189,1.66798
0.33881,1.71232
0.369841,1.75641
0.400963,1.80016
0.432562,1.84072
0.464665,1.87669
0.496961,1.91287
0.534092,1.95007
0.571024,1.9883
0.607667,2.02549
0.641469,2.07581
0.671503,2.16283
0.702459,2.22397
0.733527,2.29792
0.764637,2.3746
0.795719,2.45093
0.826583,2.53919
0.856699,2.60815
0.887755,2.68412
0.919002,2.76413
0.950283,2.84383
0.981049,2.92299
1.01019,3.0061
1.0371,3.10084
1.06308,3.18985
1.08584,3.2782
1.10796,3.35876
1.12982,3.44537
1.15149,3.55126
1.16902,3.62211
1.18771,3.69765
1.20645,3.78449
1.22498,3.87465
1.24326,3.96543
1.2617,4.0567
1.27999,4.15107
1.29847,4.24404
1.31686,4.33694
1.33557,4.42787
1.35489,4.51974
1.37451,4.61251
1.39431,4.70361
1.41431,4.79141
1.43496,4.89677
1.45493,4.97083
1.47627,5.05444
1.49776,5.14503
1.51927,5.22835
1.54151,5.31754
1.56389,5.40733
1.58654,5.49084
1.60988,5.58454
1.63328,5.6728
1.65756,5.77085
1.68173,5.87089
1.70985,5.96952
1.73853,6.09057
1.76716,6.21213
1.79544,6.34109
1.82303,6.4636
1.85344,6.5848
1.88302,6.73649
1.91321,6.87131
1.9432,7.01338
1.97309,7.15163
2.00319,7.28484
2.03346,7.42001
2.06395,7.55229
2.09432,7.68236
2.12459,7.80951
2.15453,7.93309
2.18455,8.0544
2.21475,8.17424
2.24529,8.29386
2.2763,8.41325
2.30694,8.52986
2.33726,8.64585
2.36788,8.76015
2.39839,8.87491
2.4272,8.9921
2.42991,9.06725
2.43826,14.0673
2.44736,19.0673
2.45558,23.1708
2.45558,23.1708
2.4621,26.1594
2.46882,29.0368
2.47573,31.8016
2.48286,34.4522
2.4902,36.9879
2.49776,39.4079
2.50554,41.712
2.51357,43.9006
2.52183,45.9739
2.53033,47.9331
2.5391,49.7794
2.54812,51.5143
2.55742,53.1401
2.567,54.6589
2.57686,56.0734
2.58702,57.3867
2.59749,58.602
2.60826,59.7227
2.61937,60.7526
2.6308,61.6957
2.64258,62.556
2.65471,63.3377
2.6672,64.0452
2.68007,64.6829
2.69333,65.2552
2.70698,65.7665
2.72105,66.2212
2.73553,66.6237
2.75045,66.9782
2.76582,67.2889
2.78165,67.5598
2.79795,67.7946
2.81474,67.997
2.83204,68.1705
2.84985,68.3182
2.8682,68.4433
2.8871,68.5486
2.90657,68.6364
2.92896,68.7178
2.9547,68.7905
2.98431,68.8525
3.01835,68.9027
3.05751,68.9408
3.10254,68.9675
3.15432,68.9843
3.21128,68.9932
3.27394,68.9975
3.34286,68.9992
3.41867,68.9998
3.50207,69
3.5938,69
3.69471,69
3.80571,69
3.92781,69
4.06212,69
4.20986,69
4.37237,69
4.55114,69
4.74778,69
4.96409,69
5.18256,69
5.40321,69
5.62607,69
5.85116,69
6.0785,69
6.30812,69
6.54003,69
6.77425,69
7.01083,69
7.16091,69
7.18484,59
7.20179,49
7.22128,39.4492
7.2437,30.6065
7.26947,22.7169
7.29912,15.9827
7.33321,10.5341
7.37241,6.40424
7.4175,3.51688
7.46935,1.69345
7.52638,0.727633
7.58912,0.271146
7.65812,0.0840295
7.73404,0.0202423
7.81754,0.00333969
7.90939,0.000272131
8.01043,1e-06
8.12157,1e-06
8.24382,1e-06
8.3783,1e-06
8.61724,1e-06
8.85856,1e-06
9.1023,1e-06
9.34848,1e-06
9.59712,1e-06
9.84824,1e-06
10.1019,1e-06
10.3581,1e-06
10.6168,1e-06
10.8781,1e-06
11.142,1e-06
11.4086,1e-06
11.6779,1e-06
11.9498,1e-06
12.2244,1e-06
12.5018,1e-06
12.782,1e-06
13.065,1e-06
13.3508,1e-06
13.6395,1e-06
13.931,1e-06
14.2255,1e-06
14.5229,1e-06
14.8233,1e-06
15.1266,1e-06
15.4331,1e-06
15.7425,1e-06
16.0551,1e-06
16.3708,1e-06
16.6897,1e-06
17.0117,1e-06
17.337,1e-06
17.6655,1e-06
17.9974,1e-06
18.3325,1e-06
18.671,1e-06
19.0128,1e-06
19.3581,1e-06
19.7068,1e-06
20.0591,1e-06
20.4148,1e-06
20.7741,1e-06
21.137,1e-06
21.5035,1e-06
21.7609,1e-06
22.0209,1e-06
