File = D:\Moldex3D\02. AI\Surrogate model - 2\Report\XYPlot\Packing-Sprue Pressure.csv

Title,Packing-Sprue Pressure
,,
Time (sec),Run 51 : V03FAM_G07_P01 (MPa),
0.000561151,0.00181748,
0.00156552,0.00700985,
0.00272872,0.00904543,
0.00387812,0.00249867,
0.00524873,0.15316,
0.00653693,1.21509,
0.00756452,2.02745,
0.00797981,1.77408,
0.00844285,1.67436,
0.00895231,1.69734,
0.00947307,1.70282,
0.0099899,1.66749,
0.0104837,1.72241,
0.0110325,1.7523,
0.0116357,1.83179,
0.0123532,1.87856,
0.0132278,1.93623,
0.0141219,1.9799,
0.0150307,2.0143,
0.0159466,2.04784,
0.0168767,2.08161,
0.0179774,2.12643,
0.0190741,2.16302,
0.0201781,2.21157,
0.0214671,2.25797,
0.0227486,2.23966,
0.024011,2.28042,
0.0254784,2.37558,
0.0269801,2.35844,
0.0284682,2.39275,
0.0299499,2.42447,
0.0314327,2.45362,
0.0329219,2.4798,
0.0346623,2.50805,
0.0363994,2.53681,
0.0381496,2.56321,
0.0399132,2.58674,
0.0416842,2.60953,
0.0434655,2.63021,
0.0455478,2.65416,
0.0476242,2.67805,
0.0497121,2.71194,
0.051854,2.71796,
0.053979,2.73871,
0.0564611,2.77314,
0.058993,2.7837,
0.0614941,2.80688,
0.0639886,2.82982,
0.066495,2.85061,
0.0690041,2.8701,
0.0715189,2.88921,
0.0740414,2.90765,
0.077,2.92816,
0.079942,2.9494,
0.0828994,2.96985,
0.0858667,2.98967,
0.0888477,3.00894,
0.0918407,3.02711,
0.0948448,3.0449,
0.0978571,3.06191,
0.10132,3.08493,
0.104813,3.10409,
0.108262,3.12851,
0.111721,3.15048,
0.115369,3.16001,
0.118902,3.18167,
0.122397,3.20037,
0.125886,3.219,
0.129401,3.23731,
0.132942,3.25518,
0.136483,3.27176,
0.140022,3.28757,
0.144155,3.30557,
0.148263,3.32447,
0.152377,3.34219,
0.156599,3.35799,
0.160757,3.37613,
0.164977,3.39095,
0.169208,3.40629,
0.173436,3.42207,
0.17766,3.43779,
0.181897,3.45301,
0.186129,3.46841,
0.190377,3.48353,
0.194655,3.49781,
0.198899,3.51197,
0.202939,3.52814,
0.206607,3.59757,
0.210735,3.73176,
0.21488,3.74901,
0.219035,3.78026,
0.2232,3.81297,
0.227315,3.84904,
0.23143,3.88299,
0.235524,3.91671,
0.239618,3.9536,
0.243703,3.98842,
0.247773,4.0251,
0.251273,4.05308,
0.254737,4.08021,
0.25825,4.11091,
0.261741,4.14085,
0.265213,4.17482,
0.268699,4.20983,
0.272191,4.24317,
0.275678,4.26373,
0.279055,4.31867,
0.282562,4.33674,
0.285941,4.38964,
0.289425,4.42082,
0.292903,4.45367,
0.296393,4.48869,
0.299872,4.52323,
0.303354,4.55867,
0.306843,4.59401,
0.310338,4.61523,
0.313708,4.65338,
0.317074,4.70793,
0.320582,4.73715,
0.324107,4.76906,
0.327634,4.78835,
0.33105,4.83977,
0.334589,4.85727,
0.338033,4.90611,
0.341614,4.9347,
0.345207,4.96357,
0.348814,4.99365,
0.352442,5.02401,
0.356088,5.05412,
0.359757,5.08351,
0.363437,5.11316,
0.367137,5.14176,
0.370855,5.17014,
0.374588,5.19818,
0.378352,5.22658,
0.382143,5.25385,
0.385957,5.28087,
0.389773,5.30683,
0.393626,5.33378,
0.397518,5.36006,
0.401427,5.37932,
0.405229,5.41514,
0.409116,5.43266,
0.412939,5.46636,
0.416861,5.4831,
0.420655,5.51105,
0.424418,5.53904,
0.428125,5.57959,
0.431943,5.61095,
0.43573,5.63911,
0.439522,5.66864,
0.443305,5.69458,
0.447159,5.71991,
0.451006,5.74778,
0.454864,5.77662,
0.458735,5.80522,
0.46258,5.8287,
0.46634,5.86879,
0.470173,5.89617,
0.474033,5.92394,
0.477893,5.95318,
0.481748,5.9831,
0.4856,6.01264,
0.489468,6.03618,
0.493213,6.0773,
0.497043,6.10492,
0.50092,6.12718,
0.504677,6.16787,
0.508528,6.18843,
0.512275,6.22845,
0.516141,6.25444,
0.520001,6.28267,
0.523863,6.31287,
0.527732,6.34234,
0.531592,6.36669,
0.535359,6.40832,
0.539189,6.43575,
0.543023,6.45946,
0.546757,6.49277,
0.550419,6.5258,
0.554025,6.55859,
0.557647,6.58871,
0.561222,6.61739,
0.564793,6.64385,
0.56781,6.6656,
0.568395,6.66354,
0.57239,8.96614,
0.576345,11.1545,
0.578634,12.3709,
0.578634,12.3709,
0.581782,14.0055,
0.585118,15.6837,
0.588655,17.4032,
0.592404,19.1614,
0.596378,20.9553,
0.600591,22.7812,
0.605056,24.6351,
0.609789,26.5125,
0.614806,28.4083,
0.620125,30.3171,
0.625762,32.2328,
0.631737,34.149,
0.638071,36.0588,
0.644596,37.9013,
0.651315,39.6752,
0.658237,41.3796,
0.665366,43.0136,
0.672709,44.5766,
0.680272,46.0683,
0.688062,47.4886,
0.696086,48.8375,
0.70435,50.1154,
0.712862,51.3228,
