File = D:\Moldex3D\02. AI\Surrogate model - 2\Report\XYPlot\Packing-Sprue Pressure.csv

Title,Packing-Sprue Pressure
,,
Time (sec),Run 41 : V03FAM_G05_P01 (MPa),
0.000532195,0.00135261,
0.00158448,1.3888e-05,
0.00272169,0.0108418,
0.00381196,0.000461845,
0.00494899,0.175914,
0.00606269,1.25767,
0.00712154,2.08986,
0.00752532,1.80282,
0.00797403,1.6999,
0.00844488,1.72704,
0.00888621,1.74157,
0.00929997,1.79327,
0.00978837,1.84352,
0.0102819,1.90289,
0.0108649,1.96866,
0.0114728,2.01208,
0.0120872,2.07353,
0.0128138,2.14047,
0.0135427,2.19412,
0.0142775,2.24134,
0.0151424,2.30316,
0.0160048,2.35672,
0.0170131,2.42372,
0.0180187,2.47975,
0.0190305,2.52942,
0.0200446,2.57339,
0.0212365,2.6348,
0.0224249,2.68273,
0.0236162,2.72542,
0.0248134,2.72239,
0.0259932,2.76953,
0.027361,2.82157,
0.0287246,2.86958,
0.0300887,2.91268,
0.0314572,2.95347,
0.0328325,2.99154,
0.0342159,3.02833,
0.0356089,3.06271,
0.0372265,3.10048,
0.0388471,3.13931,
0.0404762,3.1752,
0.0421133,3.20902,
0.0437629,3.2416,
0.0454241,3.27303,
0.047354,3.30875,
0.0492812,3.3442,
0.0512194,3.37771,
0.0531642,3.40957,
0.055119,3.44004,
0.0570808,3.47001,
0.059052,3.49942,
0.0610327,3.52773,
0.063341,3.56032,
0.0656544,3.59298,
0.0679763,3.62414,
0.0703049,3.65415,
0.0726443,3.68357,
0.0749915,3.71271,
0.0773524,3.74056,
0.0797151,3.76755,
0.0820899,3.79369,
0.0848636,3.82526,
0.0876319,3.85653,
0.0904097,3.88596,
0.0931909,3.91521,
0.0959824,3.94356,
0.0987898,3.97132,
0.101609,3.99867,
0.104432,4.02576,
0.107267,4.05252,
0.110108,4.07867,
0.113419,4.1091,
0.116723,4.13916,
0.120031,4.16872,
0.123348,4.19689,
0.126666,4.22535,
0.129985,4.2532,
0.133316,4.28033,
0.136669,4.30725,
0.140021,4.33344,
0.143375,4.35938,
0.146737,4.38483,
0.15064,4.41503,
0.154518,4.44472,
0.158423,4.47347,
0.162325,4.50151,
0.16617,4.53208,
0.169919,4.57697,
0.173779,4.61029,
0.177665,4.6387,
0.18146,4.67804,
0.185357,4.70785,
0.189284,4.73364,
0.193125,4.76791,
0.196942,4.80037,
0.200767,4.83178,
0.204594,4.86191,
0.208439,4.89187,
0.212296,4.92139,
0.21614,4.95021,
0.219991,4.97825,
0.223842,5.00604,
0.227662,5.06665,
0.231095,5.08305,
0.234609,5.1754,
0.238072,5.28621,
0.241543,5.31098,
0.245035,5.35068,
0.24855,5.39701,
0.252022,5.44418,
0.25548,5.49456,
0.258918,5.54723,
0.262355,5.59876,
0.265773,5.64986,
0.269179,5.70257,
0.272582,5.75615,
0.27598,5.80794,
0.279366,5.86188,
0.282752,5.91473,
0.28613,5.96826,
0.289499,6.02206,
0.292871,6.07603,
0.296238,6.13114,
0.299612,6.18423,
0.302965,6.23931,
0.306346,6.29446,
0.309711,6.34995,
0.313076,6.40143,
0.316445,6.43651,
0.319698,6.51286,
0.323072,6.56179,
0.326459,6.61238,
0.329861,6.66395,
0.333275,6.69986,
0.336568,6.75349,
0.339865,6.80606,
0.343171,6.85713,
0.34649,6.92181,
0.349952,6.95368,
0.353304,7.003,
0.356659,7.05273,
0.360027,7.1015,
0.36341,7.14841,
0.366802,7.1945,
0.370232,7.24086,
0.373665,7.28521,
0.37711,7.33007,
0.380558,7.37467,
0.384035,7.41861,
0.387521,7.46163,
0.391029,7.50478,
0.394553,7.54707,
0.398099,7.58896,
0.401653,7.63043,
0.405212,7.67142,
0.40882,7.71214,
0.412413,7.75167,
0.416055,7.79305,
0.419705,7.83273,
0.42336,7.87185,
0.427049,7.91108,
0.430719,7.94996,
0.434376,7.98781,
0.438037,8.02738,
0.441662,8.06903,
0.445229,8.12509,
0.448973,8.15335,
0.452585,8.19617,
0.456195,8.24068,
0.459792,8.2837,
0.463404,8.32802,
0.46699,8.37084,
0.470614,8.41398,
0.474207,8.4571,
0.477822,8.50038,
0.481415,8.5439,
0.48501,8.58743,
0.488627,8.63163,
0.492222,8.67493,
0.495837,8.71937,
0.499454,8.76274,
0.50306,8.80749,
0.506673,8.85163,
0.51028,8.89531,
0.513906,8.93964,
0.517499,8.98479,
0.521119,9.02921,
0.524737,9.07352,
0.528345,9.11862,
0.531967,9.16273,
0.535584,9.20727,
0.539193,9.25217,
0.542796,9.2974,
0.546411,9.34272,
0.549992,9.38783,
0.553546,9.4341,
0.55708,9.47976,
0.560579,9.52497,
0.564065,9.56881,
0.567488,9.61332,
0.5684,9.63343,
0.572383,11.811,
0.575906,13.6603,
0.578351,14.8984,
0.578351,14.8984,
0.582237,16.8182,
0.586357,18.7742,
0.590723,20.7621,
0.595352,22.7772,
0.600258,24.8144,
0.605459,26.8679,
0.610971,28.9314,
0.616815,30.9982,
0.623009,33.0609,
0.629389,35.0539,
0.63596,36.9757,
0.642728,38.8251,
0.6497,40.6011,
0.65688,42.3028,
0.664276,43.9297,
0.671894,45.4815,
0.67974,46.9581,
0.687822,48.3596,
0.696146,49.6865,
0.70472,50.9395,
0.713552,52.1194,
0.722648,53.2273,
0.732017,54.2647,
0.741667,55.2331,
0.751606,56.1344,
0.761844,56.9703,
0.772389,57.7432,
0.78325,58.4554,
0.794437,59.1092,
0.80596,59.7073,
0.817828,60.2524,
0.830053,60.7472,
0.842644,61.1945,
0.855613,61.5973,
0.868971,61.9583,
0.88273,62.2805,
0.898552,62.6,
0.916748,62.9094,
0.937673,63.2004,
0.961737,63.465,
0.989411,63.6961,
1.02124,63.8883,
1.05783,64.039,
1.09992,64.1488,
1.14832,64.222,
1.20398,64.2654,
1.26521,64.2866,
1.33256,64.2956,
1.40665,64.2989,
1.48814,64.2998,
1.57779,64.3,
1.6764,64.3,
1.78486,64.3,
1.90418,64.3,
2.03543,64.3,
2.1798,64.3,
2.33861,64.3,
2.5133,64.3,
2.70546,64.3,
2.91683,64.3,
3.13032,64.3,
3.34594,64.3,
3.56372,64.3,
3.5884,64.3,
3.60395,54.3,
3.62184,44.5885,
3.6424,35.4177,
3.66606,27.0404,
3.69326,19.6852,
3.72454,13.5275,
3.76051,8.66127,
3.80188,5.0782,
3.84946,2.66229,
3.90417,1.20574,
3.96435,0.480109,
4.03055,0.162279,
4.10337,0.0441082,
4.18347,0.0087769,
4.40343,1e-06,
4.62558,1e-06,
4.84996,1e-06,
5.07658,1e-06,
5.30547,1e-06,
5.53665,1e-06,
5.77014,1e-06,
6.00596,1e-06,
6.24415,1e-06,
6.48471,1e-06,
6.72768,1e-06,
6.97308,1e-06,
7.22093,1e-06,
7.47127,1e-06,
7.7241,1e-06,
7.97947,1e-06,
8.23738,1e-06,
8.49788,1e-06,
8.76098,1e-06,
9.02672,1e-06,
9.2951,1e-06,
9.56618,1e-06,
9.83996,1e-06,
10.1165,1e-06,
10.3958,1e-06,
10.6778,1e-06,
10.9628,1e-06,
11.2505,1e-06,
11.5411,1e-06,
11.8347,1e-06,
12.1311,1e-06,
12.4306,1e-06,
12.733,1e-06,
13.0385,1e-06,
13.347,1e-06,
13.6586,1e-06,
13.9733,1e-06,
14.2911,1e-06,
14.6122,1e-06,
14.9364,1e-06,
15.2639,1e-06,
15.5947,1e-06,
15.9287,1e-06,
16.2661,1e-06,
16.6069,1e-06,
16.9511,1e-06,
17.2987,1e-06,
17.6499,1e-06,
18.0045,1e-06,
18.3626,1e-06,
18.7244,1e-06,
19.0898,1e-06,
19.4588,1e-06,
19.8315,1e-06,
20.2079,1e-06,
20.5881,1e-06,
20.9721,1e-06,
21.36,1e-06,
21.7517,1e-06,
22.1473,1e-06,
22.5469,1e-06,
22.7884,1e-06,
23.0323,1e-06,
