File = D:\Moldex3D\02. AI\Only CAE Surrogate\Report\XYPlot\G06_P01-10_SPRUE PRESSURE.csv

Title,Packing-Sprue Pressure
,,,,,,,,,,,,,,,,,,,,
Time (sec),Run 6 : G06_P01 (MPa),Time (sec),Run 56 : G06_P02 (MPa),Time (sec),Run 57 : G06_P03 (MPa),Time (sec),Run 58 : G06_P04 (MPa),Time (sec),Run 59 : G06_P05 (MPa),Time (sec),Run 60 : G06_P06 (MPa),Time (sec),Run 61 : G06_P07 (MPa),Time (sec),Run 62 : G06_P08 (MPa),Time (sec),Run 63 : G06_P09 (MPa),Time (sec),Run 64 : G06_P10 (MPa),
0.0343871,1.31463,0.019529,1.58682,0.0136336,2.05994,0.0248319,1.76392,0.0288635,1.51709,0.017391,1.97168,0.0313923,1.46586,0.0136839,2.24619,0.0278401,1.31257,0.0229799,1.6786,
0.0378394,1.33675,0.021199,1.62989,0.014732,2.1242,0.0269371,1.77745,0.0315821,1.53436,0.0188074,2.02193,0.0344684,1.48839,0.014794,2.3143,0.0303972,1.3289,0.0248451,1.71337,
0.0412953,1.37566,0.0229117,1.63533,0.0158443,2.17836,0.0294023,1.82875,0.0343031,1.57927,0.0204955,2.02618,0.0380666,1.53794,0.0159167,2.28336,0.0329474,1.37718,0.0270164,1.77817,
0.0454884,1.40835,0.0248926,1.68267,0.0171682,2.25054,0.0323022,1.88235,0.0375434,1.61798,0.0221485,2.09118,0.0423487,1.57628,0.0172264,2.43285,0.036063,1.39894,0.0296176,1.82938,
0.0503136,1.44063,0.0272096,1.73591,0.0187121,2.32335,0.0356405,1.93672,0.0414343,1.66256,0.0240943,2.15718,0.0473271,1.62335,0.0188153,2.53006,0.0396747,1.44231,0.0326454,1.87935,
0.0561555,1.47283,0.0299374,1.78108,0.0205327,2.40271,0.0390171,1.98362,0.0460597,1.70052,0.0263404,2.21706,0.0524042,1.66184,0.0206747,2.61675,0.0439974,1.47614,0.0357161,1.92597,
0.0629239,1.50782,0.0330299,1.83938,0.0223448,2.45683,0.0430546,2.02979,0.0515406,1.7418,0.028982,2.28677,0.0585597,1.69649,0.0225371,2.67854,0.0491345,1.51078,0.0393453,1.97181,
0.0708561,1.54782,0.0361928,1.88495,0.0244928,2.52818,0.0477239,2.08451,0.0579617,1.78647,0.0316217,2.34587,0.065611,1.7373,0.024724,2.75251,0.0551706,1.54617,0.043513,2.02007,
0.0788475,1.58227,0.0398389,1.92812,0.0266346,2.58036,0.0525165,2.13047,0.0644254,1.82679,0.0347498,2.40781,0.0727282,1.77795,0.0269134,2.81426,0.0611905,1.57929,0.0477365,2.07148,
0.0881536,1.62065,0.0435368,1.9788,0.0291469,2.64948,0.058237,2.17689,0.0719,1.87004,0.0378606,2.46308,0.0810539,1.81873,0.0295047,2.885,0.0682356,1.61723,0.0527526,2.11633,
0.0974991,1.65766,0.0479324,2.01778,0.031656,2.67178,0.0648317,2.23429,0.0805844,1.92269,0.0415322,2.52228,0.0893218,1.86008,0.0320874,2.9127,0.0762932,1.65735,0.0578018,2.16101,
0.108385,1.69617,0.0530076,2.07082,0.0345032,2.74502,0.0713762,2.28723,0.0892233,1.96788,0.0457538,2.59412,0.0990097,1.90285,0.0350266,2.98887,0.0843067,1.69509,0.0636775,2.20809,
0.119318,1.7333,0.0581176,2.11414,0.0373163,2.82517,0.0790328,2.34634,0.0993023,2.01914,0.0500785,2.65248,0.110309,1.95131,0.0379052,3.07679,0.0936422,1.73561,0.0696108,2.25539,
0.132023,1.77067,0.0641237,2.1629,0.040602,2.87535,0.0866993,2.40025,0.109465,2.06561,0.0551453,2.71435,0.121679,1.99403,0.0413345,3.1375,0.102993,1.77036,0.0764933,2.30309,
0.14472,1.80576,0.070161,2.20671,0.0438712,2.93663,0.0944034,2.44753,0.119683,2.10537,0.0602608,2.77285,0.133086,2.03182,0.0446792,3.20365,0.112489,1.80246,0.0833833,2.34776,
0.157624,1.8378,0.0762072,2.24719,0.0471654,2.99098,0.103485,2.50354,0.131528,2.15079,0.0653931,2.82489,0.144589,2.06799,0.0486066,3.28238,0.123643,1.83749,0.0903827,2.39097,
0.172695,1.87186,0.0831882,2.29191,0.0504773,3.04124,0.112521,2.55628,0.143472,2.1947,0.0713874,2.88642,0.158134,2.10795,0.0526236,3.341,0.134746,1.86999,0.0984285,2.43498,
0.187804,1.90568,0.0902843,2.33352,0.0543917,3.09715,0.121662,2.60524,0.155413,2.23339,0.0773082,2.94356,0.171635,2.14557,0.0565984,3.39998,0.146,1.90092,0.106583,2.47981,
0.203178,1.93729,0.0973509,2.37401,0.0583233,3.14991,0.130981,2.65404,0.169477,2.27934,0.0833218,2.99707,0.185283,2.18021,0.0606306,3.46007,0.157456,1.93005,0.114757,2.51917,
0.218615,1.96654,0.104516,2.40928,0.0622579,3.19856,0.141836,2.7064,0.183597,2.32434,0.0893423,3.04809,0.201219,2.22007,0.065346,3.52219,0.170853,1.96147,0.12308,2.55671,
0.236803,1.99985,0.113011,2.44878,0.0662302,3.24359,0.152769,2.77393,0.19779,2.37101,0.0964968,3.10406,0.217035,2.25658,0.0700298,3.58187,0.184365,1.99322,0.132937,2.59974,
0.254797,2.03092,0.121628,2.48942,0.0708422,3.29447,0.163765,2.84595,0.212288,2.43159,0.103728,3.16032,0.233042,2.29286,0.0748343,3.63819,0.197753,2.02018,0.142724,2.63923,
0.27299,2.06184,0.130216,2.52403,0.0754575,3.34315,0.176504,2.91887,0.229099,2.48956,0.111018,3.21291,0.249254,2.32887,0.0797216,3.68911,0.213307,2.05312,0.15258,2.67873,
0.294164,2.0964,0.13886,2.56039,0.0802393,3.39203,0.189224,2.98863,0.245927,2.54744,0.119461,3.27179,0.268078,2.36786,0.0854286,3.75496,0.228917,2.0835,0.16409,2.72297,
0.315329,2.13155,0.148992,2.60069,0.0849576,3.43618,0.202112,3.052,0.262765,2.59731,0.127874,3.33053,0.286883,2.40735,0.0910253,3.81493,0.244637,2.11314,0.175574,2.76689,
0.336742,2.1636,0.159088,2.64014,0.0905646,3.48972,0.215093,3.11192,0.279819,2.64439,0.136395,3.38744,0.305873,2.44373,0.0967692,3.87491,0.260538,2.14119,0.187178,2.80762,
0.358103,2.19422,0.16922,2.6786,0.0961002,3.54142,0.228074,3.1744,0.297057,2.68844,0.145014,3.44008,0.325085,2.47996,0.102423,3.92885,0.276409,2.16811,0.198753,2.8461,
0.37964,2.22513,0.179281,2.71307,0.101569,3.58678,0.241181,3.23501,0.316872,2.73478,0.153654,3.49076,0.344348,2.51499,0.108285,3.98269,0.292569,2.19518,0.210488,2.88746,
0.401359,2.25565,0.189618,2.7476,0.10707,3.63258,0.256431,3.29672,0.336676,2.78212,0.16374,3.55052,0.363687,2.5504,0.115043,4.04516,0.311284,2.22693,0.22208,2.92299,
0.426284,2.28904,0.201584,2.78895,0.112593,3.67722,0.271413,3.35904,0.356467,2.82586,0.173832,3.6215,0.385709,2.59045,0.121689,4.10708,0.329329,2.25578,0.235575,2.96496,
0.44932,2.33082,0.213229,2.82744,0.117999,3.72043,0.285355,3.4251,0.375597,2.86728,0.183904,3.68863,0.405504,2.6467,0.128289,4.16616,0.346522,2.29089,0.248218,3.01585,
0.469573,2.40901,0.224553,2.866,0.122939,3.79531,0.29775,3.55436,0.392529,2.9519,0.193686,3.75408,0.424255,2.74307,0.134698,4.21818,0.361689,2.37154,0.259279,3.13442,
0.490126,2.45257,0.234485,2.97296,0.127762,3.93216,0.310574,3.61031,0.409115,3.0227,0.202352,3.8526,0.442899,2.78769,0.140467,4.34527,0.377309,2.40696,0.270728,3.18552,
0.511807,2.5031,0.244475,3.02405,0.132624,3.98203,0.32313,3.68479,0.425951,3.07508,0.210639,3.98841,0.461578,2.84705,0.146073,4.4835,0.392539,2.45581,0.282158,3.24696,
0.532778,2.55446,0.254551,3.08246,0.137488,4.0548,0.335885,3.75542,0.44283,3.13265,0.219147,4.04329,0.48023,2.90369,0.151858,4.54278,0.408154,2.50187,0.293244,3.31327,
0.553699,2.60408,0.264644,3.14105,0.142346,4.12676,0.348657,3.82537,0.459678,3.19162,0.227702,4.12713,0.498852,2.961,0.157496,4.62895,0.423903,2.54872,0.304694,3.37567,
0.574728,2.65517,0.274775,3.20015,0.147207,4.19753,0.361467,3.89496,0.476522,3.24978,0.236138,4.20733,0.517526,3.01871,0.163275,4.71398,0.439311,2.59631,0.316134,3.43799,
0.595738,2.70387,0.284903,3.25788,0.152064,4.26947,0.374376,3.96859,0.493315,3.3115,0.244749,4.28302,0.536447,3.07592,0.16906,4.79982,0.45507,2.64131,0.327559,3.50469,
0.616793,2.75553,0.294778,3.32081,0.15687,4.33992,0.387131,4.04213,0.510466,3.38047,0.253152,4.36269,0.554936,3.13408,0.174733,4.88469,0.47043,2.69025,0.339209,3.56874,
0.638001,2.80703,0.305092,3.37893,0.161772,4.41035,0.399984,4.12699,0.527026,3.45538,0.261715,4.44031,0.573688,3.19072,0.180384,4.96584,0.486214,2.73765,0.350463,3.6331,
0.659273,2.85737,0.315275,3.43677,0.16657,4.48603,0.412935,4.21874,0.543621,3.53282,0.270373,4.51755,0.592505,3.25139,0.185976,5.05783,0.50212,2.78499,0.361994,3.70011,
0.680491,2.91006,0.325476,3.49649,0.171253,4.5539,0.4259,4.31409,0.560742,3.6143,0.278857,4.60108,0.611345,3.32619,0.191569,5.13869,0.517986,2.83255,0.373089,3.75995,
0.701388,2.96939,0.335721,3.5587,0.176154,4.6241,0.438579,4.4243,0.577533,3.70014,0.287045,4.67238,0.629331,3.39628,0.197405,5.2253,0.533578,2.88553,0.384303,3.82651,
0.722204,3.0331,0.345459,3.61851,0.180858,4.69592,0.450942,4.52712,0.59422,3.79487,0.295489,4.75128,0.647544,3.47804,0.202964,5.31036,0.548836,2.92946,0.395281,3.88888,
0.74293,3.10726,0.355134,3.67738,0.18556,4.76566,0.463151,4.61662,0.61047,3.87417,0.303745,4.82712,0.66546,3.55079,0.208524,5.39407,0.564387,2.97705,0.406199,3.94742,
0.763166,3.17187,0.364872,3.73441,0.190218,4.83424,0.475868,4.72992,0.627174,3.96047,0.311995,4.90293,0.683831,3.63031,0.21406,5.47525,0.580051,3.02759,0.417493,4.01234,
0.784059,3.25032,0.374541,3.78769,0.194906,4.90102,0.488263,4.83693,0.643944,4.05896,0.320296,4.97287,0.702368,3.71211,0.219565,5.55621,0.595237,3.07315,0.428461,4.07189,
0.804314,3.31825,0.384519,3.84803,0.199771,4.97076,0.500562,4.94123,0.660286,4.14085,0.328806,5.05031,0.721304,3.79775,0.225111,5.63866,0.610853,3.12098,0.439697,4.13834,
0.825206,3.40019,0.394287,3.90635,0.204513,5.04035,0.512977,5.04787,0.677079,4.23982,0.337106,5.12779,0.739916,3.8945,0.230701,5.72214,0.626432,3.17149,0.450664,4.20236,
0.84563,3.47839,0.404039,3.96562,0.209268,5.11184,0.52542,5.15393,0.693533,4.32188,0.345383,5.2005,0.75793,3.97169,0.236279,5.79779,0.6417,3.22083,0.461589,4.26476,
0.865989,3.55493,0.413808,4.02261,0.213983,5.18115,0.537814,5.2605,0.710367,4.42143,0.353871,5.29411,0.776958,4.06725,0.241994,5.88277,0.656833,3.26821,0.47258,4.32738,
0.886249,3.62179,0.423527,4.07969,0.218703,5.24955,0.550197,5.36686,0.726793,4.51439,0.362193,5.39202,0.795038,4.15908,0.24758,5.96765,0.672097,3.31603,0.483628,4.39023,
0.907667,3.70794,0.433298,4.13784,0.223404,5.31733,0.562648,5.47327,0.743121,4.60343,0.370551,5.4895,0.813087,4.24627,0.253201,6.05014,0.687376,3.36391,0.494741,4.45307,
0.928082,3.78136,0.443157,4.19589,0.228127,5.38518,0.575057,5.58044,0.759558,4.68339,0.378843,5.58915,0.831139,4.33369,0.258826,6.13172,0.702609,3.41256,0.50581,4.51699,
0.949537,3.86895,0.452951,4.25398,0.232851,5.4538,0.587541,5.68762,0.776426,4.7833,0.387178,5.69083,0.849165,4.42091,0.264445,6.21496,0.717799,3.46095,0.516799,4.5808,
0.969944,3.95244,0.462747,4.3136,0.23759,5.52331,0.599944,5.7952,0.79285,4.87715,0.395495,5.79664,0.867202,4.50808,0.270049,6.29744,0.733049,3.5097,0.527805,4.64433,
0.990116,4.03168,0.472608,4.37268,0.242333,5.59331,0.612308,5.90217,0.809189,4.96803,0.403824,5.9045,0.885265,4.59632,0.275645,6.38183,0.748273,3.55813,0.538827,4.70877,
1.01042,4.1114,0.482473,4.43151,0.247044,5.66333,0.624663,6.00939,0.825558,5.05871,0.412159,6.01152,0.903249,4.68564,0.281258,6.46311,0.763492,3.60793,0.549824,4.77688,
1.0308,4.19167,0.492307,4.4917,0.251792,5.73169,0.637086,6.11878,0.841901,5.1504,0.420477,6.12074,0.921311,4.77453,0.286853,6.54677,0.778714,3.65707,0.560951,4.85549,
1.0512,4.26205,0.502119,4.55194,0.256501,5.8011,0.64953,6.22733,0.858292,5.24326,0.428749,6.23185,0.939436,4.86478,0.292453,6.62976,0.793992,3.70723,0.572054,4.93769,
1.07274,4.35316,0.511932,4.6129,0.26122,5.87103,0.661957,6.33723,0.874739,5.33566,0.437082,6.34323,0.957431,4.95532,0.298048,6.7128,0.809188,3.75735,0.58319,5.02271,
1.09316,4.44049,0.521786,4.67289,0.265945,5.9422,0.674461,6.44881,0.891114,5.41905,0.445404,6.4562,0.975389,5.0464,0.303647,6.79775,0.824517,3.80809,0.594237,5.10847,
1.11327,4.52323,0.531602,4.73338,0.270667,6.01252,0.686924,6.56039,0.907978,5.52279,0.453709,6.57067,0.99346,5.13974,0.309288,6.88324,0.839801,3.86172,0.605209,5.19582,
1.13342,4.60691,0.541321,4.79381,0.275396,6.08329,0.699295,6.67372,0.924354,5.62178,0.462045,6.68484,1.01139,5.22077,0.314916,6.9681,0.85506,3.92378,0.616133,5.28526,
1.15332,4.68198,0.551058,4.85433,0.280158,6.15365,0.711638,6.78799,0.940799,5.71777,0.470376,6.80001,1.02992,5.32686,0.320584,7.05361,0.870094,3.98637,0.627008,5.37548,
1.17206,4.78207,0.56076,4.91662,0.284878,6.22384,0.723764,6.90096,0.957029,5.81575,0.478757,6.91713,1.0459,5.43507,0.326211,7.13986,0.884964,4.05131,0.63738,5.48337,
1.19055,4.87838,0.570432,4.97929,0.289572,6.29544,0.735187,7.02045,0.97311,5.91291,0.487041,7.03628,1.06233,5.54245,0.331786,7.22951,0.898888,4.12331,0.646991,5.58858,
1.20914,4.97856,0.579638,5.0554,0.294227,6.36673,0.746352,7.15452,0.98857,6.02114,0.495253,7.13714,1.07879,5.65278,0.337322,7.32643,0.912951,4.2085,0.657149,5.69716,
1.22787,5.07878,0.588167,5.14246,0.298867,6.43869,0.757339,7.27882,1.00283,6.12287,0.503767,7.27013,1.09337,5.76045,0.342723,7.4322,0.926521,4.28803,0.667293,5.8123,
1.24461,5.17598,0.596881,5.2289,0.303265,6.54196,0.768735,7.40898,1.01779,6.22758,0.511134,7.41455,1.1077,5.85416,0.347633,7.57769,0.940558,4.36959,0.676315,5.91563,
1.26096,5.2613,0.605932,5.32304,0.307382,6.63834,0.780353,7.54524,1.03293,6.34475,0.518659,7.55208,1.12235,5.94639,0.352614,7.7106,0.954767,4.455,0.68522,6.01293,
1.2776,5.35995,0.613911,5.41379,0.311606,6.73703,0.790615,7.66791,1.04818,6.46043,0.526318,7.69429,1.13737,6.04788,0.357773,7.84711,0.967364,4.53384,0.694149,6.1082,
1.29376,5.44674,0.621728,5.49389,0.315892,6.83087,0.800847,7.78007,1.06156,6.57215,0.533943,7.83516,1.15214,6.15843,0.362914,7.98504,0.9796,4.60547,0.703388,6.20604,
1.31009,5.52263,0.629679,5.57793,0.320275,6.92764,0.81126,7.90151,1.07466,6.679,0.54167,7.97708,1.16671,6.25788,0.368122,8.12393,0.992082,4.67822,0.712746,6.32131,
1.32715,5.60966,0.637632,5.66324,0.324772,7.03044,0.821532,8.03799,1.08765,6.76116,0.549615,8.11991,1.18144,6.34255,0.373445,8.26172,1.00466,4.7518,0.72169,6.42261,
1.3443,5.69813,0.645667,5.74876,0.329025,7.12211,0.831596,8.15517,1.10141,6.86203,0.556572,8.25123,1.19668,6.43802,0.378118,8.40254,1.01742,4.83421,0.730729,6.52001,
1.36165,5.7862,0.653786,5.84603,0.333309,7.21537,0.841702,8.25273,1.11498,6.97989,0.563492,8.36593,1.21211,6.53551,0.382546,8.5171,1.02987,4.90929,0.739791,6.61488,
1.37923,5.87483,0.661688,5.92224,0.337639,7.30633,0.852201,8.36314,1.12825,7.06652,0.570588,8.51118,1.22775,6.64552,0.387065,8.63624,1.04244,4.97966,0.748981,6.69625,
1.39695,5.96346,0.669914,6.00701,0.341995,7.39401,0.862806,8.47718,1.14197,7.16304,0.577385,8.64121,1.24312,6.73125,0.391615,8.7525,1.05508,5.04253,0.758485,6.79964,
1.41484,6.05084,0.678284,6.1015,0.346436,7.48202,0.873457,8.59101,1.15592,7.26226,0.584174,8.75987,1.25901,6.82514,0.396185,8.8686,1.06822,5.11262,0.767847,6.88449,
1.43285,6.13787,0.686511,6.18728,0.350905,7.56712,0.884318,8.70359,1.17005,7.37453,0.591006,8.87912,1.27498,6.92098,0.400792,8.98268,1.08154,5.18401,0.777613,6.97684,
1.45107,6.2241,0.694801,6.27068,0.355419,7.6501,0.895246,8.83138,1.18394,7.47433,0.597987,8.99601,1.29115,7.01551,0.405454,9.09675,1.09499,5.26363,0.787532,7.08258,
1.46942,6.30981,0.703136,6.35371,0.359989,7.73119,0.906035,8.94296,1.19797,7.55685,0.60505,9.11336,1.30739,7.12203,0.410172,9.20863,1.10825,5.33459,0.797276,7.17734,
1.48788,6.39487,0.711546,6.43389,0.364583,7.80441,0.916886,9.03394,1.21249,7.66509,0.612151,9.22948,1.32326,7.20342,0.414931,9.32157,1.12158,5.3946,0.807044,7.26914,
1.50631,6.47955,0.720082,6.50436,0.369431,7.88738,0.928135,9.15455,1.22685,7.74854,0.619373,9.34434,1.33948,7.29226,0.419737,9.43111,1.13544,5.47044,0.816894,7.347,
1.52466,6.56365,0.728902,6.59037,0.37422,7.96344,0.939232,9.24841,1.24172,7.84225,0.626604,9.4418,1.3557,7.38442,0.424599,9.53992,1.149,5.53198,0.826909,7.44716,
1.5426,6.65056,0.73765,6.67449,0.379049,8.03645,0.950496,9.36638,1.25665,7.93822,0.63414,9.57128,1.37167,7.47899,0.429487,9.64542,1.16286,5.6065,0.836616,7.53975,
1.56092,6.74631,0.746404,6.74306,0.383875,8.11062,0.961437,9.45922,1.27162,8.03337,0.641506,9.67065,1.38789,7.58462,0.434442,9.75258,1.17629,5.66813,0.84609,7.62764,
1.57854,6.82881,0.75523,6.82975,0.388755,8.17349,0.972354,9.56475,1.28648,8.14056,0.649003,9.77998,1.40348,7.67483,0.439403,9.84637,1.1898,5.73948,0.85561,7.72375,
1.59663,6.91595,0.763793,6.91277,0.393723,8.24663,0.983603,9.67353,1.30084,8.22173,0.656516,9.89118,1.41949,7.76942,0.444487,9.96367,1.20363,5.81799,0.865157,7.80895,
1.61476,7.01467,0.772226,6.99142,0.398476,8.3208,0.994956,9.79156,1.315,8.32222,0.663991,10.0195,1.43559,7.87669,0.44945,10.0737,1.21705,5.88861,0.875265,7.90501,
1.63258,7.10542,0.780698,7.07809,0.403391,8.39164,1.0061,9.90482,1.32907,8.42041,0.671193,10.1341,1.45129,7.97684,0.454305,10.1741,1.23064,5.96881,0.885447,8.01953,
1.65028,7.19442,0.789171,7.1632,0.408089,8.47345,1.01747,10.0352,1.34321,8.50651,0.67842,10.2569,1.46702,8.07419,0.459356,10.2934,1.24388,6.04496,0.895148,8.1237,
1.66784,7.26999,0.797564,7.2486,0.413026,8.55075,1.02837,10.1551,1.35779,8.61428,0.685685,10.3758,1.48284,8.17267,0.464169,10.4026,1.25715,6.11026,0.904734,8.22266,
1.68629,7.36981,0.805977,7.33217,0.417963,8.62876,1.03921,10.2688,1.37212,8.71555,0.692905,10.4958,1.49869,8.27208,0.469211,10.5194,1.27096,6.19145,0.914406,8.32237,
1.70411,7.46514,0.814546,7.41711,0.422704,8.7093,1.04996,10.382,1.38642,8.81382,0.700066,10.6142,1.51455,8.37186,0.47421,10.6523,1.28422,6.27006,0.924149,8.42338,
1.72189,7.54304,0.823054,7.50545,0.42741,8.78801,1.06061,10.4929,1.40058,8.91234,0.707209,10.7299,1.53021,8.47123,0.479088,10.7755,1.29752,6.34613,0.933777,8.52329,
1.74034,7.6361,0.831552,7.59239,0.432106,8.86571,1.07133,10.5914,1.41481,9.01142,0.714429,10.8491,1.54577,8.57154,0.48393,10.8955,1.31084,6.42297,0.9433,8.62061,
1.75839,7.72867,0.840103,7.68077,0.436837,8.94284,1.08246,10.7193,1.42914,9.11191,0.721683,10.9696,1.56144,8.67068,0.488719,11.0144,1.32404,6.4985,0.952861,8.7197,
1.77682,7.8355,0.848624,7.76778,0.441563,9.01985,1.09324,10.8434,1.44336,9.2009,0.728877,11.0895,1.57712,8.7727,0.493586,11.132,1.33714,6.57425,0.962524,8.8212,
1.79459,7.936,0.857102,7.85573,0.446305,9.09503,1.10386,10.9579,1.45781,9.31346,0.73606,11.2066,1.5929,8.87564,0.498471,11.2535,1.35036,6.65115,0.972123,8.92396,
1.81217,8.03032,0.865577,7.93508,0.451059,9.17497,1.11456,11.0739,1.47201,9.41896,0.74335,11.3287,1.60881,8.98032,0.503366,11.3753,1.36353,6.72848,0.981693,9.02334,
1.82977,8.12464,0.874298,8.03312,0.455779,9.25082,1.12534,11.1928,1.48621,9.50939,0.750576,11.4502,1.62459,9.08613,0.508184,11.4946,1.3768,6.80568,0.991125,9.1241,
1.84744,8.22103,0.882781,8.12592,0.460495,9.32815,1.13622,11.3141,1.50078,9.62574,0.75771,11.5707,1.64003,9.19127,0.513025,11.6155,1.38991,6.88277,1.00069,9.22172,
1.86527,8.31868,0.891285,8.21504,0.46528,9.40831,1.14708,11.4359,1.51504,9.73416,0.764853,11.6878,1.65548,9.29313,0.51791,11.7399,1.40297,6.95865,1.01033,9.32597,
1.88319,8.41728,0.899744,8.30702,0.470013,9.48562,1.1578,11.5558,1.52932,9.84063,0.772061,11.8095,1.67106,9.39684,0.522744,11.8641,1.41612,7.03613,1.02008,9.43058,
1.90099,8.51682,0.908277,8.39815,0.474742,9.56318,1.16854,11.6765,1.5436,9.9486,0.779243,11.9312,1.68676,9.5027,0.527538,11.9823,1.42945,7.11509,1.02981,9.53732,
1.9187,8.60255,0.916754,8.48999,0.479499,9.6426,1.17939,11.7978,1.55772,10.054,0.786323,12.0494,1.70246,9.60944,0.532355,12.1065,1.44275,7.1956,1.03946,9.64238,
1.93677,8.711,0.925161,8.58061,0.484258,9.72382,1.19023,11.921,1.57182,10.1572,0.793514,12.1701,1.71819,9.71604,0.537234,12.231,1.45607,7.27621,1.04905,9.7461,
1.95433,8.81194,0.933521,8.67016,0.488935,9.80468,1.20108,12.0439,1.58605,10.2487,0.80076,12.2943,1.73402,9.82315,0.54209,12.356,1.46936,7.35578,1.05863,9.84891,
1.97178,8.90778,0.941993,8.76084,0.493614,9.88598,1.2119,12.1647,1.60078,10.3682,0.807981,12.4179,1.74986,9.93036,0.546887,12.4774,1.48239,7.43535,1.06819,9.95315,
1.9892,8.99175,0.95051,8.8543,0.498296,9.97149,1.22265,12.2696,1.61511,10.4651,0.815117,12.54,1.76574,10.0371,0.551729,12.6004,1.49551,7.51354,1.07771,10.0575,
2.00699,9.09807,0.959056,8.94891,0.50304,10.0633,1.23366,12.403,1.62969,10.5697,0.822298,12.6612,1.78142,10.1439,0.556602,12.729,1.50879,7.59393,1.08725,10.1628,
2.02437,9.18468,0.967642,9.04392,0.50782,10.1577,1.2444,12.5283,1.64415,10.6898,0.829556,12.7882,1.79728,10.2491,0.56151,12.8574,1.52208,7.67561,1.09683,10.2678,
2.04219,9.29009,0.976231,9.13967,0.512537,10.254,1.25499,12.6457,1.6582,10.7969,0.836877,12.9182,1.81318,10.3555,0.566366,12.9848,1.53539,7.75887,1.10643,10.3745,
