File = D:\Moldex3D\02. AI\Surrogate model - 2 Report\v02FAM_G02\P02\Packing-Sprue Pressure.csv

Title,Packing-Sprue Pressure
,,
Time (sec),Run 7 : V02FAM_G02_P02 (MPa),
0.46146,9.72367,
0.467264,9.85234,
0.47308,9.98188,
0.478892,10.1117,
0.484697,10.2419,
0.490516,10.3863,
0.496087,10.506,
0.5019,10.6296,
0.507726,10.7765,
0.513324,10.896,
0.519154,11.0214,
0.52498,11.1696,
0.530597,11.3056,
0.536178,11.4357,
0.541751,11.5644,
0.547319,11.6932,
0.552899,11.8226,
0.558467,11.9523,
0.56402,12.0811,
0.569617,12.2103,
0.575196,12.3413,
0.580753,12.4725,
0.586312,12.6023,
0.59191,12.7349,
0.597488,12.8663,
0.603071,12.98,
0.608893,13.1273,
0.61447,13.2684,
0.620042,13.4014,
0.625627,13.5343,
0.631165,13.6676,
0.636671,13.7982,
0.642203,13.9313,
0.647665,14.0626,
0.653127,14.174,
0.658548,14.3314,
0.663601,14.5128,
0.668554,14.6744,
0.672801,14.8197,
0.676946,14.9504,
0.681096,15.089,
0.685226,15.2307,
0.689371,15.3757,
0.693487,15.5184,
0.69706,15.6493,
0.700607,15.7668,
0.704193,15.8909,
0.707732,16.0183,
0.711308,16.1453,
0.714914,16.2803,
0.718336,16.4126,
0.721739,16.5367,
0.725177,16.6615,
0.728606,16.779,
0.732151,16.9111,
0.73561,17.0319,
0.739139,17.1644,
0.742604,17.2862,
0.746152,17.4189,
0.749584,17.5381,
0.753234,17.6714,
0.756748,17.7968,
0.760335,17.9227,
0.763996,18.0509,
0.767625,18.1831,
0.771263,18.3122,
0.774987,18.4397,
0.778725,18.5729,
0.782418,18.7031,
0.786197,18.8288,
0.789993,18.9597,
0.793814,19.0893,
0.797655,19.2201,
0.801539,19.3633,
0.805294,19.4833,
0.809201,19.6097,
0.813039,19.7529,
0.816854,19.8659,
0.82084,19.9884,
0.824858,20.1177,
0.828867,20.2637,
0.832804,20.3815,
0.836826,20.521,
0.840745,20.6501,
0.844656,20.7737,
0.848642,20.8971,
0.852656,21.0224,
0.856676,21.1474,
0.860709,21.2702,
0.86475,21.3938,
0.868807,21.515,
0.872881,21.6378,
0.877003,21.7607,
0.881138,21.8849,
0.885301,22.008,
0.889489,22.1317,
0.893704,22.2565,
0.898605,22.3894,
0.903476,22.5457,
0.908363,22.6896,
0.913257,22.8342,
0.918149,22.9775,
0.92303,23.1216,
0.927843,23.2662,
0.932555,23.4207,
0.93721,23.5377,
0.942071,23.6873,
0.946896,23.8403,
0.951697,23.9921,
0.956482,24.1438,
0.961268,24.2973,
0.966068,24.4345,
0.971067,24.6203,
0.975835,24.7474,
0.980824,24.9307,
0.985589,25.0962,
0.990296,25.2471,
0.995004,25.3966,
0.999687,25.546,
1.00436,25.693,
1.00905,25.8404,
1.01374,25.9873,
1.01839,26.1351,
1.02307,26.2797,
1.02775,26.425,
1.03242,26.5703,
1.03709,26.714,
1.04176,26.8583,
1.04642,27.0016,
1.05106,27.1436,
1.05573,27.2864,
1.0604,27.43,
1.0651,27.5726,
1.06975,27.7145,
1.0744,27.8554,
1.07906,27.9962,
1.08371,28.1365,
1.0884,28.277,
1.09305,28.4185,
1.09769,28.5576,
1.10237,28.695,
1.10703,28.8347,
1.11169,28.9735,
1.11635,29.1104,
1.12102,29.2495,
1.12566,29.3857,
1.13032,29.6421,
1.13467,29.6716,
1.13935,29.7894,
1.14403,29.9275,
1.14866,30.0629,
1.1533,30.196,
1.15796,30.3313,
1.16263,30.4694,
1.16729,30.607,
1.17194,30.7426,
1.1766,30.8793,
1.18129,31.0162,
1.18601,31.1549,
1.19073,31.2939,
1.19542,31.4344,
1.20009,31.5715,
1.20474,31.7081,
1.20938,31.8463,
1.21405,31.9837,
1.21874,32.1223,
1.22341,32.264,
1.22807,32.4026,
1.23278,32.541,
1.23742,32.6816,
1.24204,32.8207,
1.24674,32.9578,
1.25137,33.1011,
1.25598,33.2386,
1.26067,33.3743,
1.26533,33.5158,
1.26992,33.6568,
1.27461,33.7941,
1.27929,33.9354,
1.28393,34.0782,
1.2886,34.2167,
1.29328,34.3572,
1.29793,34.4979,
1.30252,34.6405,
1.30723,34.7784,
1.31194,34.9211,
1.31658,35.0667,
1.32122,35.2065,
1.32594,35.346,
1.33064,35.4895,
1.33527,35.6328,
1.3399,35.7745,
1.34465,35.9145,
1.34937,36.0602,
1.35405,36.206,
1.35868,36.3485,
1.36341,36.4896,
1.36814,36.6335,
1.37284,36.7777,
1.37749,36.9244,
1.38215,37.0687,
1.38695,37.1858,
1.3919,37.3542,
1.39663,37.4871,
1.40154,37.6523,
1.40632,37.807,
1.41098,37.9573,
1.41565,38.1027,
1.41936,38.235,
1.4208,38.2966,
1.42525,39.9468,
1.4302,41.7,
1.4354,43.4531,
1.44064,45.1278,
1.44518,46.5015,
1.44518,46.5015,
1.44899,47.6046,
1.45304,48.7292,
1.45733,49.8731,
1.46188,51.0337,
1.46669,52.2079,
1.4718,53.3926,
1.47722,54.5842,
1.48296,55.779,
1.48904,56.9727,
1.49531,58.1274,
1.50176,59.2423,
1.50841,60.3165,
1.51526,61.3493,
1.52231,62.3403,
1.52958,63.289,
1.53706,64.1953,
1.54476,65.0588,
1.5527,65.8797,
1.56088,66.6581,
1.5693,67.3943,
1.57798,68.0888,
1.58691,68.742,
1.59611,69.3547,
1.60559,69.9277,
1.61535,70.462,
1.62541,70.9585,
1.63577,71.4185,
1.64644,71.8433,
1.65742,72.2341,
1.66874,72.5924,
1.6804,72.9197,
1.69241,73.2175,
1.70477,73.4875,
1.71751,73.7311,
1.73063,73.9501,
1.74415,74.146,
1.75807,74.3206,
1.7724,74.4753,
1.78717,74.6119,
1.80238,74.7317,
1.81805,74.8364,
1.83419,74.9274,
1.85081,75.0059,
1.86793,75.0734,
1.88556,75.131,
1.90372,75.1798,
1.92243,75.221,
1.9417,75.2555,
1.96154,75.2842,
1.98198,75.3079,
2.00304,75.3273,
2.02725,75.3449,
2.0551,75.3602,
2.08712,75.373,
2.12394,75.3829,
2.16629,75.3902,
2.21499,75.3949,
2.271,75.3978,
2.3326,75.3991,
2.40037,75.3997,
2.47492,75.3999,
2.55691,75.4,
2.64711,75.4,
2.74633,75.4,
2.85547,75.4,
2.97552,75.4,
3.10758,75.4,
3.25285,75.4,
3.41264,75.4,
3.58841,75.4,
3.78176,75.4,
3.99444,75.4,
4.20925,75.4,
4.42621,75.4,
4.64534,75.4,
4.86665,75.4,
5.09019,75.4,
5.31595,75.4,
5.54398,75.4,
5.77428,75.4,
6.00689,75.4,
6.24183,75.4,
6.47911,75.4,
6.71876,75.4,
6.96082,75.4,
7.0808,75.4,
7.09831,65.4,
7.1136,55.4,
7.13118,45.6584,
7.1514,36.4255,
7.17466,27.9548,
7.2014,20.4788,
7.23216,14.1806,
7.26752,9.16521,
7.3082,5.43743,
7.35497,2.89413,
7.40876,1.33737,
7.46793,0.54606,
7.53302,0.190651,
7.60461,0.0541549,
7.68337,0.0115057,
7.77,0.00153835,
8.01447,1e-06,
8.26139,1e-06,
8.51077,1e-06,
8.76266,1e-06,
9.01705,1e-06,
9.274,1e-06,
9.53351,1e-06,
9.79562,1e-06,
10.0604,1e-06,
10.3277,1e-06,
10.5978,1e-06,
10.8705,1e-06,
11.146,1e-06,
11.4242,1e-06,
11.7053,1e-06,
11.9891,1e-06,
12.2758,1e-06,
12.5653,1e-06,
12.8577,1e-06,
13.1531,1e-06,
13.4514,1e-06,
13.7527,1e-06,
14.0569,1e-06,
14.3643,1e-06,
14.6747,1e-06,
14.9882,1e-06,
15.3049,1e-06,
15.6247,1e-06,
15.9477,1e-06,
16.274,1e-06,
16.6035,1e-06,
16.9363,1e-06,
17.2724,1e-06,
17.6119,1e-06,
17.9548,1e-06,
18.3011,1e-06,
18.6509,1e-06,
18.9808,1e-06,
19.314,1e-06,
