case,test_id,label,case_id,theta1,theta2,pt,n_points,transition_index,transition_x_ratio,transition_load_ratio,post_points,post_fraction,pre_slope,post_slope_full,post_slope_early,post_slope_tail,post_slope_ratio,post_slope_drop,post_r2,post_nrmse,tail_r2,quad_a,abs_quad_a,slope_drift,mean_abs_curvature,max_abs_curvature,data_quality_code
Case3,Test_250,1,0,-51.0,-40.0,14825.6091730173,1001,532,0.532,0.7222462685638836,449,0.4485514485514486,194433.6549264526,78747.82999548454,95525.5822502358,70362.60133729399,0.7365838519881966,0.2634161480118034,0.9977346636611021,0.013568470873591351,0.9999784423115294,-0.1770762843086926,0.1770762843086926,0.3144157616378382,0.4518472867107806,1.5747966238170648,0
Case3,Test_251,1,0,-49.0,-84.0,11286.8981278139,1001,405,0.405,0.6548302549945485,576,0.5754245754245755,195540.1446605632,65495.516918722904,72450.79227136254,60927.77137291286,0.8409538317360215,0.15904616826397858,0.9993108792626543,0.007542734010827883,0.9999842898027866,-0.09999306407710053,0.09999306407710053,0.17483019511752992,0.3197772430780989,3.1626333447748607,0
Case3,Test_252,2,0,65.0,34.0,13582.2521258956,1001,279,0.279,0.49782207325633526,702,0.7012987012987013,342069.6340084204,122099.63142087888,155869.18243983784,104584.22658138942,0.6709743705864158,0.3290256294135841,0.9962843228763698,0.017283400616255547,0.9999428627173792,-0.22632773056007888,0.22632773056007888,0.4117063615892821,0.6685977560194544,3.7531364926834385,0
Case3,Test_253,2,0,-32.0,69.0,13513.0108475982,1001,237,0.237,0.4579875291246935,744,0.7432567432567433,401866.1347345203,134813.75231474545,173176.3419074263,113964.66028461701,0.6580844648256765,0.3419155351743235,0.9959147968163111,0.01812431253046037,0.9999282054530331,-0.23813443867303669,0.23813443867303669,0.43065544467266853,0.7213590511400338,4.7854464126187395,0
Case3,Test_254,2,0,37.0,74.0,13705.9211705737,1001,295,0.295,0.5156555764712012,686,0.6853146853146853,326218.0246928741,117408.34130413452,149152.19439618627,101150.21815765274,0.6781678175580305,0.3218321824419696,0.9964822618028116,0.016820578227210014,0.9999480732766651,-0.2200473595818575,0.2200473595818575,0.4008435194095049,0.6469384017111618,3.5179424953528837,0
Case3,Test_255,2,0,26.0,-62.0,13013.3135295636,1001,184,0.184,0.3966284063192553,797,0.7962037962037962,502752.68650849425,155321.0063341571,204251.44484038372,127810.6405047883,0.6257514633723567,0.37424853662764335,0.9948104582427284,0.02039892425749561,0.9998982432248719,-0.268640637639177,0.268640637639177,0.48197876759841557,0.8296310731027896,6.3396713368524615,0
Case3,Test_256,1,0,-82.0,-54.0,10170.3964361413,1001,465,0.465,0.6931890442328364,516,0.5154845154845155,152701.88230651128,54782.586170791146,61714.686421088314,51321.1786446411,0.8315877730378343,0.16841222696216576,0.9992852772835901,0.007652292171815376,0.9999895399496207,-0.09971165716170086,0.09971165716170086,0.1878113379085438,0.3496110061519703,2.7783302782146393,0
Case3,Test_257,2,0,6.0,36.0,9442.08941007177,1001,68,0.068,0.23337940144498634,913,0.9120879120879121,995376.8387831901,208536.11825684406,327707.0380197496,142935.46436121076,0.4361684302691009,0.5638315697308991,0.9821801545082476,0.037449815350750065,0.9995989211080996,-0.49265582830437255,0.49265582830437255,0.8538630396473703,1.255268542411689,7.984844327448172,0
Case3,Test_258,1,0,-45.0,-78.0,13161.0485787146,1001,417,0.417,0.6734186976871853,564,0.5634365634365635,222760.30014296257,72892.3630202507,77853.23784802144,67816.58419606024,0.8710823861744336,0.1289176138255664,0.9994489115695443,0.0067953270207065574,0.9999824855755669,-0.09079205262968056,0.09079205262968056,0.13758718822624477,0.17073664495905344,0.3109039975341261,0
Case3,Test_259,1,0,-65.0,69.0,9961.52899816816,1001,662,0.662,0.8365938901101174,319,0.31868131868131866,101849.45076498431,38095.53257002033,39323.58382204516,37152.16323545564,0.9447807047186731,0.05521929528132687,0.9999230642803375,0.002536930797477699,0.9999979502453895,-0.033719065067329586,0.033719065067329586,0.056845216639539474,0.08414390845127324,0.44546335770758105,0
Case3,Test_260,2,0,47.0,-18.0,11343.954739039,1001,124,0.124,0.31647298134704727,857,0.8561438561438561,655483.8040615696,177482.0103518117,250396.96852639795,137391.84056381186,0.5486961019231644,0.4513038980768355,0.9911857162482755,0.026446876273831757,0.9998280937980907,-0.34794171702881865,0.34794171702881865,0.6194816675686421,1.0354820382718848,8.372337360298275,0
Case3,Test_261,1,0,-53.0,83.0,10375.5603699807,1001,445,0.445,0.6834169397331027,536,0.5354645354645354,162490.80940640354,56538.25440468843,63033.76019739243,53042.953296535845,0.841500699473266,0.158499300526734,0.9993711386374559,0.007186855058980687,0.9999889413384943,-0.09414694968553122,0.09414694968553122,0.17517794209215412,0.3401361125432192,3.1553612792133094,0
Case3,Test_262,2,0,-4.0,70.0,10994.1934761941,1001,92,0.092,0.2619012952190086,889,0.8881118881118881,863145.7434357093,217185.58413607164,310325.6644547172,161010.28030673575,0.5188429406560746,0.4811570593439254,0.9888953126215572,0.029801049934369904,0.999766764849206,-0.39424053638685175,0.39424053638685175,0.6703957256199692,1.0536812306157775,8.961246171503717,0
Case3,Test_263,2,0,-23.0,-67.0,12565.0977150335,1001,153,0.153,0.3549395682062982,828,0.8271728271728271,585714.3833939795,172643.886294065,230252.6644255503,138797.6062868267,0.6028056467147002,0.3971943532852998,0.9937997731984274,0.02230532926114923,0.9998725932704225,-0.2945951631624736,0.2945951631624736,0.5188182608582121,0.8856126010220388,7.368673134794449,0
Case3,Test_264,1,0,76.0,48.0,12438.9435892673,1001,465,0.465,0.7071691034811692,516,0.5154845154845155,187305.2677693575,63431.2884960721,68083.92486539698,59653.766191976676,0.8761798957670718,0.12382010423292822,0.9995618033780727,0.006038621228149861,0.9999876362784704,-0.0805491512409061,0.0805491512409061,0.13248380080579697,0.22567902814056123,2.3637269912937313,0
Case3,Test_265,2,0,-19.0,30.0,10008.7917364659,1001,86,0.086,0.277277315811032,895,0.8941058941058941,812842.8510596432,180820.36784386533,270161.2330656988,127595.98823965288,0.47229569835663143,0.5277043016433686,0.9853246582454619,0.03421401501766628,0.999663616549029,-0.4521955809270372,0.4521955809270372,0.7663949652938031,1.1044686625236089,6.784836845553514,0
Case3,Test_266,2,0,38.0,-75.0,13749.6594938108,1001,309,0.309,0.5286681368957223,672,0.6713286713286714,312263.0887485911,113983.36286223473,144761.05698294542,98470.13909764461,0.6802253392585105,0.3197746607414895,0.9965399382436461,0.016679768653344716,0.9999515221123327,-0.21795451647739875,0.21795451647739875,0.3980504008489227,0.6364994691768906,3.293673274079424,0
Case3,Test_267,1,0,49.0,53.0,14337.2223443229,1001,730,0.73,0.873338791345664,251,0.25074925074925075,133355.1646000047,50526.93405478679,52657.66860402303,49123.59420625117,0.9328858551572513,0.06711414484274865,0.9998954441062121,0.00295594829765967,0.9999974486334874,-0.03899925830783096,0.03899925830783096,0.069662906062967,0.12568358030264787,1.0160713874040823,0
Case3,Test_268,2,0,2.0,72.0,10946.4904450555,1001,91,0.091,0.260549286344385,890,0.8891108891108891,869577.2093631774,217794.81641160062,311358.70328826987,160707.1959340842,0.5161480769185188,0.4838519230814812,0.9886140549760511,0.03019460633367087,0.999757362735546,-0.3996483082428806,0.3996483082428806,0.6752826165505691,1.0477515227743202,8.711697113397577,0
Case3,Test_269,2,0,41.0,-22.0,11459.2114973758,1001,145,0.145,0.3516756600287318,836,0.8351648351648352,566896.412446329,156979.0056871682,218729.95023712327,122787.38761009517,0.5613652244559212,0.4386347755440788,0.991814791345965,0.025524484616519735,0.9998419855625461,-0.3359157958296738,0.3359157958296738,0.5954998862502962,0.9715694819294091,7.214628926388627,0
Case3,Test_270,3,0,-21.0,8.0,7380.45064142783,1001,40,0.04,0.18129182825098852,941,0.9400599400599401,1328011.875682535,213754.2219173325,377461.3108115599,123177.274455972,0.3263308607473835,0.6736691392526164,0.9693244922504863,0.0488644361412113,0.9986368313091457,-0.6423334285849971,0.6423334285849971,1.133067247755777,1.6486515900792473,8.478701755410384,0
Case3,Test_271,2,0,-36.0,-11.0,9614.09144478225,1001,77,0.077,0.2469422652710004,904,0.903096903096903,903721.1573051144,199731.82094686097,307409.9641767509,139846.75592173962,0.45491939825780076,0.5450806017421992,0.9840128027770322,0.03550725790845392,0.9996549467681948,-0.46748391996647015,0.46748391996647015,0.8103028526659127,1.2355165992079489,9.36897261205047,0
Case3,Test_272,2,0,-65.0,36.0,13812.089506958,1001,316,0.316,0.5347952377454879,665,0.6643356643356644,306115.535436153,113032.38771126069,143261.13004350482,97658.68245070628,0.6816830386654761,0.318316961334524,0.996548118943136,0.0166667916052168,0.9999517769437772,-0.21792356199235968,0.21792356199235968,0.3958479057595411,0.6278579356507452,3.1867667046450947,0
Case3,Test_273,2,0,-21.0,30.0,10379.9999350059,1001,96,0.096,0.2965926612663997,885,0.8841158841158842,751355.8597177301,173354.16394311568,253705.7732370413,124673.37348530295,0.4914092883839054,0.5085907116160946,0.9868784503426559,0.03240629169001526,0.9997012929423299,-0.42869015089931917,0.42869015089931917,0.725228397989247,1.0461385673346233,6.37736369591471,0
Case3,Test_274,2,0,34.0,-29.0,12018.0540659461,1001,186,0.186,0.41873644296896617,795,0.7942057942057942,453750.4990289407,131065.37843873292,175697.95456876533,105337.49964749142,0.5995374272058701,0.4004625727941299,0.9935985534625704,0.02266635503503566,0.9998701019650628,-0.29893994360627624,0.29893994360627624,0.5257562231705792,0.8472775508996953,6.415736654215834,0
Case3,Test_275,2,0,-32.0,-82.0,13082.1574507343,1001,213,0.213,0.4280549848641389,768,0.7672327672327672,435051.0689939573,142910.780909516,183515.07781070058,119545.3461716633,0.6514197503432207,0.34858024965677925,0.9956556750269958,0.01871599354537433,0.9999148632553123,-0.24680588935528566,0.24680588935528566,0.439489080562527,0.7303985449753349,4.983399281431048,0
Case3,Test_276,2,0,-55.0,-10.0,11068.8982357084,1001,100,0.1,0.2740257210536418,881,0.8801198801198801,799949.6251761095,206604.3375275488,296431.15670550853,155744.66737227916,0.5253991149351575,0.4746008850648425,0.9896361983058861,0.028684521590962655,0.9997892115867018,-0.37812370026982756,0.37812370026982756,0.6622390894886897,1.086786344670011,9.00233900994283,0
Case3,Test_277,1,0,41.0,-54.0,15076.9105785936,1001,550,0.55,0.7351640393480765,431,0.4305694305694306,191165.40529634512,78113.05360904298,94043.33591137842,69997.1086420508,0.7443069512975642,0.25569304870243587,0.9978735496568808,0.013158147512050203,0.9999790020509756,-0.17190166788712613,0.17190166788712613,0.3032003277245679,0.4343403116057341,1.477748852816319,0
Case3,Test_278,2,0,-58.0,-31.0,13398.269507876,1001,255,0.255,0.47648414286503077,726,0.7252747252747253,370071.2779039612,126758.71866661285,163655.89911310846,107584.60420486199,0.6573829894790801,0.3426170105209198,0.9959184640152178,0.018092750884503284,0.9999326650975014,-0.23693078147224386,0.23693078147224386,0.43316025094566746,0.7187119684138088,4.328265512632356,0
Case3,Test_279,2,0,51.0,-22.0,12131.8579464691,1001,156,0.156,0.3599993345290307,825,0.8241758241758241,555286.6606476874,162805.61793609647,221848.15916174543,130504.660167145,0.5882611812523377,0.4117388187476622,0.9932727308018509,0.02315105977966482,0.999869263638682,-0.30438248135006424,0.30438248135006424,0.547802945095388,0.9285773201184758,6.963954688186391,0
Case3,Test_280,2,0,55.0,-15.0,11442.8501429008,1001,115,0.115,0.29738214500510857,866,0.8651348651348651,717178.9995603514,193955.7846542873,272368.00425241876,149553.672042839,0.5490867859215915,0.45091321407840845,0.9911407802818238,0.02654744924737244,0.9998214494640125,-0.34993180815767577,0.34993180815767577,0.6169158361151806,1.033413731631397,8.606925314652699,0
Case3,Test_281,1,0,-76.0,-89.0,5726.00253590003,1001,386,0.386,0.6291509017312207,595,0.5944055944055944,99644.95596408234,36519.71304905393,37971.096827378184,35062.46742191768,0.92339885732868,0.07660114267132,0.9998295239136491,0.003775929648569953,0.9999933984639158,-0.05048747280790705,0.05048747280790705,0.07964836858199055,0.09943068313630302,0.3309251331830865,0
Case3,Test_282,2,0,32.0,8.0,8891.96813090958,1001,63,0.063,0.22212901628877918,918,0.9170829170829171,1032566.1726298645,207552.2694723342,332679.50882732996,138273.72785475332,0.4156364434411898,0.5843635565588102,0.9800891197365054,0.03955351678133825,0.9995076118725268,-0.5204549829665778,0.5204549829665778,0.9011099739159025,1.3316594231246281,8.924970570464097,0
Case3,Test_283,2,0,13.0,90.0,10953.7981202937,1001,101,0.101,0.27516195859799225,880,0.8791208791208791,786267.0313257511,205305.5387609761,283675.30668341176,153476.51595624335,0.5410288183015052,0.45897118169849477,0.9901232502649029,0.02826087949578324,0.9997753161143883,-0.3754288339279609,0.3754288339279609,0.6224353784113833,0.954084476526764,8.084016991949852,0
Case3,Test_284,3,0,26.0,-2.0,7864.59397163862,1001,46,0.046,0.19153924039684234,935,0.9340659340659341,1244739.1692763977,215185.82605258524,370018.1577353326,130595.20778880136,0.3529427004017835,0.6470572995982166,0.9727184012699936,0.04610767487711979,0.9990450980792044,-0.6057820209800389,0.6057820209800389,1.0629257204954,1.5433530497907626,8.538644770216251,0
Case3,Test_285,3,0,6.0,16.0,6711.84767085781,1001,32,0.032,0.16764611490028922,949,0.948051948051948,1488424.4560519455,211856.32231940673,387714.419296509,110016.63248707817,0.28375687622528606,0.7162431237747139,0.9638164033899765,0.05315400930466817,0.9973219272918479,-0.700252584373407,0.700252584373407,1.2468154247279446,1.822396928087768,7.832370239174679,0
Case3,Test_286,1,0,43.0,52.0,15525.674342884,1001,647,0.647,0.8019846829734351,334,0.3336663336663337,167289.67564658343,70377.67060715427,82575.41812401546,63835.56020886848,0.7730576684818886,0.22694233151811133,0.9983650894468343,0.011579178370944802,0.9999841181402046,-0.15162694387181014,0.15162694387181014,0.2629198270893418,0.3620217260004388,1.0608755438878177,0
Case3,Test_287,2,0,20.0,24.0,9444.09385930497,1001,69,0.069,0.2523963616124214,912,0.9110889110889111,938459.4834842769,190155.0778296392,294577.54755342903,127571.4721185718,0.4330658367485849,0.5669341632514151,0.9818709823841449,0.038006087189683097,0.9995046159776497,-0.5023783301469943,0.5023783301469943,0.8507049848113165,1.168699246273682,4.066577673904817,0
Case3,Test_288,1,0,75.0,52.0,11544.7314015205,1001,523,0.523,0.7442747303525762,458,0.45754245754245754,154089.51892042466,54370.55090881475,59752.028003042695,51460.86568319774,0.8612404867760681,0.1387595132239319,0.9995311232806886,0.006216512180326453,0.9999920051671619,-0.0814340954416983,0.0814340954416983,0.1513262145745733,0.284489057150246,2.4047986331933657,0
Case3,Test_289,2,0,13.0,-85.0,11066.8441687687,1001,102,0.102,0.27750653837511213,879,0.8781218781218781,784977.5749889297,205439.10221697087,284135.7369307578,153928.00225556226,0.5417410844489217,0.45825891555107834,0.9902188977677187,0.028109465567384063,0.9997815298459932,-0.3732779893487291,0.3732779893487291,0.6213375714262312,0.9615604702848383,8.46736699372343,0
Case3,Test_290,2,0,35.0,27.0,11709.8618596998,1001,170,0.17,0.3957972444100045,811,0.8101898101898102,486461.8501665276,137678.4351107342,187129.79894312154,109256.8585997247,0.5838560144711828,0.4161439855288172,0.9928835122873165,0.02387431599346516,0.9998563743002141,-0.3148618241694447,0.3148618241694447,0.5528995929320507,0.8922657951139586,6.763169231399843,0
Case3,Test_291,2,0,-52.0,-35.0,13944.8454930924,1001,363,0.363,0.5859738393866477,618,0.6173826173826173,268945.40946356725,99392.0938731073,125790.45743100432,86734.76473164014,0.6895178418379939,0.31048215816200614,0.9967836477308447,0.01607720050219257,0.9999614485670487,-0.20924468668682036,0.20924468668682036,0.3849275224748644,0.604958436705478,2.8734594363566544,0
Case3,Test_292,1,0,-54.0,-72.0,11580.6606598891,1001,584,0.584,0.7866646674534632,397,0.3966033966033966,137444.59255113866,49279.46377118203,53951.14470777822,47061.75887684637,0.872303250130324,0.12769674986967605,0.9996282912779086,0.005533184693546167,0.9999948104672907,-0.07166683454752965,0.07166683454752965,0.13864193038772835,0.27034866411284,2.2829520111768034,0
Case3,Test_293,2,0,-58.0,-40.0,14531.1701397919,1001,473,0.473,0.6716083246804436,508,0.5074925074925075,214380.30159804504,87088.23354953536,106559.02641067207,77073.30185955616,0.7232920988084134,0.27670790119158656,0.997455422092904,0.014372242831508238,0.999972125429793,-0.1880117546104211,0.1880117546104211,0.3330760251950648,0.482702387447445,1.7424993086422091,0
Case3,Test_294,1,0,-52.0,-80.0,10915.09564881,1001,461,0.461,0.6976130717033253,520,0.5194805194805194,165405.14303121157,57389.30719349415,63322.12766647033,53978.84595111915,0.8524483926919825,0.14755160730801758,0.9994500018456353,0.006731568388805876,0.9999893274389783,-0.08856096077120004,0.08856096077120004,0.16173641693573446,0.3065982016351526,2.804860109459298,0
Case3,Test_295,2,0,34.0,-45.0,13943.52803784,1001,350,0.35,0.5858516599286192,631,0.6303696303696303,279238.50512851623,97083.32556278504,124482.6234353708,84573.97980637092,0.6794038996959303,0.32059610030406976,0.9965504763269021,0.016609275608593373,0.9999609961452318,-0.2152445692335913,0.2152445692335913,0.40183612515606276,0.6512938358297943,3.4445415511781903,0
Case3,Test_296,3,0,-5.0,5.0,5506.61260131286,959,23,0.024008350730688934,0.1443021352890958,917,0.9562043795620438,1664528.1369143808,212743.09823773854,414453.5773729018,96323.15977267202,0.2324100093024554,0.7675899906975445,0.9543079989184762,0.05964782967667721,0.9945335749321252,-0.7782183661515558,0.7782183661515558,1.4124827691011288,2.139552556527703,10.180993765440007,1
Case3,Test_297,2,0,-58.0,2.0,10810.0291492321,1001,91,0.091,0.25748538106890895,890,0.8891108891108891,861968.2223185439,217209.9647567594,315165.2413369842,161376.16713566668,0.5120366905026763,0.4879633094973237,0.9886504644710906,0.03001378734577526,0.999765432901729,-0.3957978553678712,0.3957978553678712,0.6885459783830009,1.1120101111810672,9.207171422577062,0
Case3,Test_298,2,0,25.0,-82.0,12420.5839448277,1001,155,0.155,0.3550388002300084,826,0.8251748251748252,573824.3671468508,171616.0630535437,224970.04407291365,138271.7693531801,0.614623026469985,0.38537697353001493,0.9941818735990258,0.021677484145158334,0.9998708423728628,-0.2872097196661577,0.2872097196661577,0.49629956388141777,0.8230013837913279,6.650083959296921,0
Case3,Test_299,3,0,-30.0,-10.0,8802.60594255605,1001,61,0.061,0.22187827935080695,920,0.919080919080919,1042534.4391316572,205511.78522110503,331514.2673776781,135347.44664115165,0.40827035201763096,0.591729647982369,0.979240813149494,0.0403879840569533,0.9994630253339398,-0.5315751425400214,0.5315751425400214,0.9186698322490304,1.3518311156531388,8.979007338357292,0
Case3,Test_300,2,0,-73.0,-18.0,11712.978120585,1001,124,0.124,0.30629354126430003,857,0.8561438561438561,683084.150784428,193540.9946129554,263735.806325481,150684.04430182514,0.571344658888916,0.42865534111108405,0.9921658479456712,0.02508557871199682,0.9998330030781838,-0.3320515532024169,0.3320515532024169,0.571847592249024,0.9359255811120505,7.653915456143864,0
Case4,Test_001,2,1,11.0,49.0,11011.2961092,1001,98,0.098,0.27822252884765003,883,0.8821178821178821,809146.0697581063,200550.13879458405,290444.1514093995,150356.6247965499,0.5176782664306869,0.48232173356931307,0.9891727919173167,0.029294501088953623,0.999780760746747,-0.3858369193285103,0.3858369193285103,0.6784405572572845,1.0976888354340253,8.815083435968859,0
Case4,Test_002,2,1,-15.0,-71.0,11586.5645964,1001,112,0.112,0.29365153236751496,869,0.8681318681318682,745938.6498321329,200318.1170614228,276974.7447587826,153571.78752243836,0.5544613378240824,0.4455386621759176,0.9912285466972132,0.026524911181784513,0.9998135806706384,-0.35110580395917507,0.35110580395917507,0.6024012835983003,0.9830990183934768,8.592268217636502,0
Case4,Test_003,2,1,-88.0,11.0,10716.931733,1001,98,0.098,0.267130314111349,883,0.8821178821178821,794519.3381603842,208710.28662052358,291449.68729976827,154630.85524425498,0.5305576296097056,0.46944237039029435,0.9894823105396872,0.029134178647182808,0.9997642884224404,-0.3868557908758497,0.3868557908758497,0.6422202927009825,0.9976494164905997,8.854230321656814,0
Case4,Test_004,2,1,-25.0,-46.0,12312.4544519,1001,181,0.181,0.40201570833531614,800,0.7992007992007992,482116.64503594645,142507.90577007033,193415.45520997173,115732.63040706582,0.5983628882264167,0.4016371117735833,0.9937709218821664,0.022260357066152713,0.9998856332966424,-0.29182351731680084,0.29182351731680084,0.5318650841959505,0.9021638947869906,6.5370088002629245,0
Case4,Test_005,2,1,32.0,27.0,11302.030914,1001,148,0.148,0.37036189341693776,833,0.8321678321678322,534992.181851495,144312.84585441844,198007.81617823208,112030.40339814118,0.5657877833332582,0.43421221666674187,0.9919021673648077,0.025501645530966822,0.9998239800775554,-0.33720473290556957,0.33720473290556957,0.5827515751399649,0.9167096999385346,7.264558476311208,0
Case4,Test_006,1,1,-76.0,-52.0,11317.8406285,1001,507,0.507,0.7294130228961634,474,0.47352647352647353,155993.17146848113,55801.74370961572,61426.31412598807,52635.122497947545,0.8568823190333477,0.14311768096665228,0.9994867407490354,0.006505984748605845,0.9999909323311297,-0.08549143631453103,0.08549143631453103,0.1563717673231623,0.2819443145853723,2.2208927492928296,0
Case4,Test_007,2,1,-66.0,-12.0,11242.2263908,1001,105,0.105,0.27919966643028615,876,0.8751248751248751,772872.4593446591,206526.51960962865,290542.29674395226,156879.92575906153,0.5399555504213417,0.4600444495786583,0.9904246154266813,0.027651882583064002,0.999799992916809,-0.3654088894163079,0.3654088894163079,0.6313847325368069,1.0323802519377994,8.741173215658364,0
Case4,Test_008,1,1,-43.0,77.0,13759.4394451,1001,394,0.394,0.6612494178285019,587,0.5864135864135864,243663.13019365916,77972.812730061,81152.48713217603,72207.7192451205,0.8897782655448766,0.1102217344551234,0.9994412252590155,0.006905867001586344,0.9999789230400496,-0.09098250788998533,0.09098250788998533,0.11857707434267743,0.6687287273240146,29.5951099615001,0
Case4,Test_009,1,1,75.0,40.0,13655.920189,1001,345,0.345,0.5569369124399932,636,0.6353646353646354,276457.22770311584,106635.10422179241,135110.91422043723,92622.66858108122,0.6855306184218748,0.31446938157812515,0.9966522611497758,0.016407859340832897,0.9999580335582654,-0.2140093337244402,0.2140093337244402,0.39046968953550854,0.6087411999269375,2.7368998946063243,0
Case4,Test_010,1,1,-63.0,87.0,7942.92839762,1001,467,0.467,0.6910319422239586,514,0.5134865134865135,117278.26118961054,43500.61625668655,48135.15066276932,41197.99602841933,0.8558817301113049,0.14411826988869517,0.9995021567187983,0.006395960474869381,0.9999926352032299,-0.08329264314716307,0.08329264314716307,0.15808726838689371,0.30529018371105404,2.821867870350559,0
Case4,Test_011,2,1,-72.0,-8.0,10889.5463732,1001,97,0.097,0.2642864173004121,884,0.8831168831168831,819345.0782619497,213647.5346037495,303203.6446253424,159319.40972474217,0.5254534783762488,0.4745465216237512,0.9893652670364323,0.029176871905100578,0.9997749153565839,-0.3861060499368401,0.3861060499368401,0.6571767930748306,1.0370889171248343,8.524597789445806,0
Case4,Test_012,1,1,-84.0,47.0,11739.5403689,1001,391,0.391,0.6434613774626458,590,0.5894105894105894,211217.9947240746,70069.2171719396,77781.00164947708,64739.94821754738,0.832336262642905,0.16766373735709503,0.9991963593054107,0.008149903873620419,0.9999812156074892,-0.10828602256489978,0.10828602256489978,0.18517669513084778,0.32087755688514086,3.054187217171375,0
Case4,Test_013,1,1,57.0,48.0,15063.2943447,1001,751,0.751,0.85019751977784,230,0.22977022977022976,138262.5238668809,68926.38180506487,80388.37333472616,61400.954404870245,0.7638039166336292,0.23619608336637074,0.9980936934002328,0.012566224494458645,0.9999722395133639,-0.16577705608762047,0.16577705608762047,0.27324296536322057,0.349103977312548,0.6719453333350884,0
Case4,Test_014,1,1,54.0,51.0,13934.8684426,1001,754,0.754,0.8850239304465028,227,0.22677322677322678,125248.83738058472,48189.70474199226,50443.866424600725,46916.240112347354,0.9300682806000573,0.06993171939994275,0.9998937967904533,0.002977754816820109,0.9999978557830355,-0.03891795363100788,0.03891795363100788,0.07284638777406462,0.13492951723493884,1.061342077612636,0
Case4,Test_015,2,1,17.0,33.0,10022.3210295,1001,87,0.087,0.2751195354290369,894,0.8931068931068931,812609.1600173517,183163.07947859555,273880.61327645904,130370.39102697623,0.47601175368837984,0.5239882463116202,0.9857367526708585,0.03367925105561315,0.9996882685915307,-0.4446041043904363,0.4446041043904363,0.7602030117901083,1.1263517488869819,7.870585688711685,0
Case4,Test_016,1,1,52.0,44.0,15284.4841387,1001,671,0.671,0.8131814713298494,310,0.3096903096903097,158317.82049156405,69289.01633538265,81106.15736705199,62669.678920309445,0.7726870678473043,0.2273129321526956,0.9983225854235632,0.01174044141219094,0.999982265062935,-0.154041440323562,0.154041440323562,0.26324658779809135,0.35635520793572123,0.9516117800322945,0
Case4,Test_017,2,1,-41.0,73.0,14021.8938199,1001,377,0.377,0.5901583345052297,604,0.6033966033966034,259915.61046491508,100423.67594226179,127060.83016205726,87577.27740212143,0.6892547238234057,0.31074527617659436,0.996739769574613,0.016193595794299537,0.9999631768666756,-0.21091044602923414,0.21091044602923414,0.3851928430552117,0.589567958134804,2.490718132957568,0
Case4,Test_018,2,1,88.0,18.0,11264.079576,1001,117,0.117,0.29528812187792447,864,0.8631368631368631,696635.7274430235,195023.8548647261,264588.05276157893,150159.49288376438,0.5675218186025713,0.4324781813974286,0.991875535945418,0.025606492213630476,0.9998151833092586,-0.33983678731521877,0.33983678731521877,0.5755934443813997,0.9322654798989539,8.204714946702211,0
Case4,Test_019,2,1,-28.0,-86.0,12615.596692,1001,174,0.174,0.3803572882200698,807,0.8061938061938062,517226.9237267598,160084.99378204433,207767.16864530736,130676.16414582098,0.6289548295713007,0.37104517042869933,0.9947836755649629,0.020530980002867124,0.9998856897126764,-0.27181751636076606,0.27181751636076606,0.47324125178738197,0.7820631998562575,5.851703457200983,0
Case4,Test_020,2,1,-15.0,-39.0,10466.5064959,1001,96,0.096,0.2822263609905319,885,0.8841158841158842,783882.0290741607,186031.03093586044,275024.2965136526,136007.6577999479,0.4945296089256473,0.5054703910743527,0.9873413133496779,0.031671273091457626,0.9997401595818302,-0.4172648987458967,0.4172648987458967,0.7252594174630645,1.120496194218608,8.317230473931659,0
Case4,Test_021,2,1,-2.0,-69.0,10943.26182,1001,91,0.091,0.2600413008664594,890,0.8891108891108891,870028.6704978346,217802.57152545816,312450.72268321685,161075.80625596203,0.5155238716451019,0.48447612835489806,0.9886539985416372,0.030107483183190883,0.9997594596506632,-0.39813620116798437,0.39813620116798437,0.6778458765168879,1.0642040970529523,8.906320039088655,0
Case4,Test_022,2,1,-19.0,-70.0,12020.3608639,1001,128,0.128,0.31868497908870724,853,0.8521478521478522,673648.1388656115,188513.43802401368,256090.8570071726,147624.6348773454,0.5764541405443878,0.42354585945561213,0.9924706108074455,0.024583723063637323,0.9998405910616409,-0.32525550610140996,0.32525550610140996,0.5632426123158818,0.9392534757092473,8.105891364583726,0
Case4,Test_023,2,1,-49.0,30.0,13146.5034248,1001,258,0.258,0.4853872508550166,723,0.7222777222777222,358789.4248994313,120157.4713583055,157325.96480667463,101844.95232344988,0.6473499301186492,0.35265006988135084,0.9956378969279148,0.01866203218965603,0.9999343045689595,-0.24340802681507911,0.24340802681507911,0.4510539743726181,0.74889245251482,4.4619178113983935,0
Case4,Test_024,2,1,59.0,-11.0,11249.2442423,1001,104,0.104,0.2786457271319106,877,0.8761238761238761,783060.167713314,206499.88101720106,292687.82666420366,156837.3545665656,0.53585199068256,0.46414800931744,0.990258420082295,0.027850623226223437,0.999800973792436,-0.3675194197363944,0.3675194197363944,0.6408252603794371,1.050356452288518,8.674015648743762,0
Case4,Test_025,2,1,-11.0,53.0,11308.6086761,1001,102,0.102,0.2825398858027846,879,0.8781218781218781,800234.35630554,202784.10664275967,290189.4606883541,153323.06536396683,0.5283550443226693,0.4716449556773307,0.9898570337346141,0.02838584081510938,0.9997948747862839,-0.3741908392024472,0.3741908392024472,0.6564856952928335,1.0705679655125853,8.712890972396963,0
