feature,scalar_importance,type_importance,curve_importance,combined_importance
angle_min_abs,0.08701143865755237,0.0,0.08374901413879036,0.08538022639817135
angle_abs_std,0.043205377347900226,0.0,0.04592303694100724,0.04456420714445373
a66_geom_ratio,0.03665294512316054,0.0,0.04111739633697355,0.03888517073006704
theta2_cos_4,0.036504631676571586,0.0,0.03326803187972782,0.0348863317781497
theta1_cos_4,0.03008917955475107,0.0,0.029764908090485452,0.02992704382261825
bending_anisotropy,0.02678475551478431,0.0,0.02705371718166302,0.026919236348223657
theta2_cos_2,0.029055519395800984,0.0,0.023210158812609953,0.02613283910420546
b22_d22_ratio,0.026084890760696672,0.0,0.02497464804848274,0.0255297694045897
b11_d11_ratio,0.025008218986215375,0.0,0.025213410591475534,0.02511081478884545
d12,0.024657729670923022,0.0,0.024909451253049865,0.024783590461986436
b11,0.02645707197053187,0.0,0.022127080709441513,0.024292076339986684
d11,0.025324444858608103,0.0,0.02272427616955688,0.024024360514082486
abs_theta1,0.026075347862228527,0.0,0.021345102621525728,0.02371022524187712
b12,0.024731440089413165,0.0,0.022659767785616555,0.023695603937514853
d22,0.024641508941430582,0.0,0.022711222015661912,0.023676365478546242
b66,0.023825493544783253,0.0,0.022212878520723903,0.023019186032753575
b22,0.022253520896884742,0.0,0.022961598483242886,0.02260755969006381
angle_abs_mean,0.02318802465746168,0.0,0.02200156638599666,0.022594795521729164
a12,0.02059489204116476,0.0,0.020887917377731293,0.020741404709448023
a22,0.020935645183144405,0.0,0.020252546782940077,0.020594095983042238
theta1_sin_2,0.0167847702290387,0.0,0.02116204253213102,0.018973406380584857
abs_theta2,0.02073592783886576,0.0,0.01593871278401379,0.01833732031143977
theta1_cos_2,0.01786671435405758,0.0,0.01785505563129321,0.01786088499267539
a66,0.019488540431285107,0.0,0.016090447131148686,0.017789493781216893
membrane_anisotropy,0.01672119040458267,0.0,0.014443858931095874,0.015582524667839269
d11_d22_ratio,0.01427248811951951,0.0,0.013975616832539473,0.014124052476029488
d_coupling_norm,0.010770275509742584,0.0,0.017181377050485478,0.013975826280114028
stack_balance_cos_sum,0.014410872728750032,0.0,0.013324296528496453,0.013867584628623239
theta2_sin_2,0.012318975215859663,0.0,0.01470634449644388,0.013512659856151767
angle_max_abs,0.01363671271901853,0.0,0.013256749170138344,0.013446730944578433
theta2_sin_4,0.013094552302352276,0.0,0.013706103733204987,0.013400328017778629
d66,0.013272644828321686,0.0,0.012509915545689415,0.012891280187005548
case3_flag,0.013578654342273821,0.0,0.011806321258442144,0.01269248780035798
theta_diff,0.011494993237883519,0.0,0.013835916099455321,0.012665454668669416
theta_abs_diff,0.011290237799231153,0.0,0.01390331249038085,0.012596775144805998
theta1_sin_4,0.011779129447635985,0.0,0.013162223931578655,0.012470676689607316
case4_flag,0.012623475320711038,0.0,0.011789287603024437,0.012206381461867734
case2_flag,0.012835441095936628,0.0,0.011160476543178708,0.011997958819557664
case_case4,0.01194269221057508,0.0,0.011443929220400226,0.011693310715487652
theta1,0.009985931427709753,0.0,0.012890399520851411,0.01143816547428058
theta2,0.010244769140184126,0.0,0.012576840163388142,0.011410804651786132
theta_sum,0.011116678118335955,0.0,0.010190747807738033,0.010653712963036991
d26,0.0083682467820877,0.0,0.01271863632443647,0.010543441553262083
case_case3,0.009807931352871975,0.0,0.009284331039334508,0.009546131196103239
case_case2,0.007923806747711698,0.0,0.009737465072075726,0.00883063590989371
theta_product,0.008594675323112902,0.0,0.008989242547247086,0.008791958935179993
a11,0.00941983732331757,0.0,0.00812799825401937,0.008773917788668468
b_coupling_norm,0.007470015892455062,0.0,0.010032949853673664,0.008751482873064362
dd_angle_spread,0.007908864412861216,0.0,0.009560561434581524,0.008734712923721367
a11_a22_ratio,0.008652899781515157,0.0,0.008329074796817867,0.00849098728916651
d16,0.006235491276924209,0.0,0.010274776280710617,0.008255133778817411
dd_angle_center,0.007991324979831054,0.0,0.007145543718849585,0.007568434349340318
stack_symmetry_mismatch,0.005806634831337762,0.0,0.007204453475552777,0.006505544153445268
b16,0.004174408705440593,0.0,0.006423969210382345,0.005299188957911468
b26,0.004298119034654846,0.0,0.006193292860496979,0.005245705947575912
a16,0.0,0.0,0.0,0.0
a26,0.0,0.0,0.0,0.0
a_coupling_norm,0.0,0.0,0.0,0.0
ply_count,0.0,0.0,0.0,0.0
total_thickness_in,0.0,0.0,0.0,0.0
panel_aspect,0.0,0.0,0.0,0.0
a_slenderness,0.0,0.0,0.0,0.0
b_slenderness,0.0,0.0,0.0,0.0
angle_mean,0.0,0.0,0.0,0.0
stack_balance_sin_sum,0.0,0.0,0.0,0.0
case_pattern_ii,0.0,0.0,0.0,0.0
