case,test_id,theta1,theta2,pt,predicted_type,confidence,type1_probability,type2_probability,type3_probability,review_priority,csv_path,plot_path
Case4,Test_215,9.0,13.0,4849.314193866626,3,0.8683333333333333,0.01,0.12166666666666667,0.8683333333333333,low,data/New_Data/csv_6x8_Case4/force_disp_Test_215.csv,data/New_Data/6x8_Case4/Original/plot_Test_215_original.png
Case4,Test_218,5.0,-15.0,4867.449820563283,3,0.8683333333333333,0.005,0.12666666666666668,0.8683333333333333,low,data/New_Data/csv_6x8_Case4/force_disp_Test_218.csv,data/New_Data/6x8_Case4/Original/plot_Test_218_original.png
Case4,Test_220,14.0,-23.0,5967.011292460819,3,0.7983333333333333,0.015,0.18666666666666668,0.7983333333333333,medium,data/New_Data/csv_6x8_Case4/force_disp_Test_220.csv,data/New_Data/6x8_Case4/Original/plot_Test_220_original.png
Case4,Test_224,-4.0,-43.0,6756.134135417976,3,0.515,0.03333333333333333,0.45166666666666666,0.515,high,data/New_Data/csv_6x8_Case4/force_disp_Test_224.csv,data/New_Data/6x8_Case4/Original/plot_Test_224_original.png
Case4,Test_227,-42.0,-6.0,6687.500769842818,3,0.5333333333333333,0.03666666666666667,0.43,0.5333333333333333,high,data/New_Data/csv_6x8_Case4/force_disp_Test_227.csv,data/New_Data/6x8_Case4/Original/plot_Test_227_original.png
Case4,Test_232,-8.0,-27.0,5854.452901889895,3,0.805,0.011666666666666667,0.18333333333333332,0.805,medium,data/New_Data/csv_6x8_Case4/force_disp_Test_232.csv,data/New_Data/6x8_Case4/Original/plot_Test_232_original.png
Case4,Test_239,30.0,17.0,6745.651579757251,3,0.7116666666666667,0.03833333333333333,0.25,0.7116666666666667,medium,data/New_Data/csv_6x8_Case4/force_disp_Test_239.csv,data/New_Data/6x8_Case4/Original/plot_Test_239_original.png
Case4,Test_241,13.0,6.0,4712.504330772433,3,0.8733333333333333,0.008333333333333333,0.11833333333333333,0.8733333333333333,low,data/New_Data/csv_6x8_Case4/force_disp_Test_241.csv,data/New_Data/6x8_Case4/Original/plot_Test_241_original.png
Case4,Test_245,-34.0,-14.0,6645.13716517518,3,0.64,0.03666666666666667,0.3233333333333333,0.64,high,data/New_Data/csv_6x8_Case4/force_disp_Test_245.csv,data/New_Data/6x8_Case4/Original/plot_Test_245_original.png
Case4,Test_248,6.0,27.0,5791.436961737282,3,0.7816666666666666,0.013333333333333334,0.205,0.7816666666666666,medium,data/New_Data/csv_6x8_Case4/force_disp_Test_248.csv,data/New_Data/6x8_Case4/Original/plot_Test_248_original.png
Case4,Test_249,6.0,16.0,5014.3416237022275,3,0.8616666666666667,0.008333333333333333,0.13,0.8616666666666667,low,data/New_Data/csv_6x8_Case4/force_disp_Test_249.csv,data/New_Data/6x8_Case4/Original/plot_Test_249_original.png
Case4,Test_256,-25.0,-11.0,5836.440591966097,3,0.8016666666666666,0.015,0.18333333333333332,0.8016666666666666,medium,data/New_Data/csv_6x8_Case4/force_disp_Test_256.csv,data/New_Data/6x8_Case4/Original/plot_Test_256_original.png
Case4,Test_259,-6.0,38.0,6513.434386820206,3,0.59,0.03833333333333333,0.37166666666666665,0.59,high,data/New_Data/csv_6x8_Case4/force_disp_Test_259.csv,data/New_Data/6x8_Case4/Original/plot_Test_259_original.png
Case4,Test_261,-14.0,-28.0,6248.642845926579,3,0.7683333333333333,0.015,0.21666666666666667,0.7683333333333333,medium,data/New_Data/csv_6x8_Case4/force_disp_Test_261.csv,data/New_Data/6x8_Case4/Original/plot_Test_261_original.png
Case4,Test_263,-24.0,2.0,5480.171510131111,3,0.7383333333333333,0.008333333333333333,0.25333333333333335,0.7383333333333333,medium,data/New_Data/csv_6x8_Case4/force_disp_Test_263.csv,data/New_Data/6x8_Case4/Original/plot_Test_263_original.png
Case4,Test_274,30.0,-25.0,7629.616753920288,3,0.4816666666666667,0.10166666666666667,0.4166666666666667,0.4816666666666667,high,data/New_Data/csv_6x8_Case4/force_disp_Test_274.csv,data/New_Data/6x8_Case4/Original/plot_Test_274_original.png
Case4,Test_280,-31.0,-12.0,6444.851030607163,3,0.7583333333333333,0.02,0.22166666666666668,0.7583333333333333,medium,data/New_Data/csv_6x8_Case4/force_disp_Test_280.csv,data/New_Data/6x8_Case4/Original/plot_Test_280_original.png
Case4,Test_283,34.0,-21.0,7306.768838299252,3,0.475,0.07666666666666666,0.4483333333333333,0.475,high,data/New_Data/csv_6x8_Case4/force_disp_Test_283.csv,data/New_Data/6x8_Case4/Original/plot_Test_283_original.png
Case4,Test_284,16.0,16.0,5663.779520126856,3,0.8583333333333333,0.011666666666666667,0.13,0.8583333333333333,low,data/New_Data/csv_6x8_Case4/force_disp_Test_284.csv,data/New_Data/6x8_Case4/Original/plot_Test_284_original.png
Case4,Test_291,26.0,5.0,5775.2654415921625,3,0.845,0.011666666666666667,0.14333333333333334,0.845,medium,data/New_Data/csv_6x8_Case4/force_disp_Test_291.csv,data/New_Data/6x8_Case4/Original/plot_Test_291_original.png
Case4,Test_293,-28.0,11.0,6159.111269899296,3,0.76,0.021666666666666667,0.21833333333333332,0.76,medium,data/New_Data/csv_6x8_Case4/force_disp_Test_293.csv,data/New_Data/6x8_Case4/Original/plot_Test_293_original.png
Case4,Test_297,-13.0,-4.0,4755.711890487717,3,0.8216666666666667,0.011666666666666667,0.16666666666666666,0.8216666666666667,medium,data/New_Data/csv_6x8_Case4/force_disp_Test_297.csv,data/New_Data/6x8_Case4/Original/plot_Test_297_original.png
Case4,Test_298,-19.0,-23.0,6383.194555592167,3,0.805,0.018333333333333333,0.17666666666666667,0.805,medium,data/New_Data/csv_6x8_Case4/force_disp_Test_298.csv,data/New_Data/6x8_Case4/Original/plot_Test_298_original.png
Case4,Test_299,5.0,-32.0,6165.130861327447,3,0.7616666666666667,0.02,0.21833333333333332,0.7616666666666667,medium,data/New_Data/csv_6x8_Case4/force_disp_Test_299.csv,data/New_Data/6x8_Case4/Original/plot_Test_299_original.png
