File = source:G23_P01-10_SPRUE_PRESSURE.csv

Title,Packing-Sprue Pressure

Time (sec),Run 10 : G23_P10 (MPa)
0.00128903,0.000481931
0.0036497,0.00656518
0.00592843,0.0146542
0.00813944,0.186057
0.00999492,0.936623
0.0118045,1.67961
0.0128883,1.62682
0.0138604,1.59958
0.0148578,1.56476
0.0158409,1.57527
0.0169562,1.56554
0.0179968,1.62208
0.0192415,1.66244
0.0207722,1.70088
0.0226244,1.74619
0.0248324,1.79525
0.0274497,1.85751
0.0300688,1.8955
0.0332141,1.91403
0.0367361,1.98707
0.0404383,2.02094
0.0446364,2.06756
0.0494911,2.12629
0.0543689,2.17233
0.0599686,2.22357
0.0655257,2.27157
0.0721565,2.32167
0.0787011,2.36607
0.0854004,2.41038
0.0931448,2.45488
0.101004,2.50036
0.108812,2.53881
0.116813,2.57556
0.126212,2.61869
0.135558,2.65922
0.145012,2.69865
0.156037,2.74366
0.167062,2.7871
0.178123,2.82704
0.189258,2.86584
0.200504,2.90664
0.211591,2.94175
0.222605,2.9791
0.232558,3.04004
0.243263,3.15329
0.254223,3.20155
0.264937,3.26849
0.275611,3.33375
0.28642,3.39777
0.297323,3.46094
0.308207,3.52604
0.319117,3.59146
0.33014,3.65673
0.341142,3.72104
0.352128,3.7898
0.362594,3.85322
0.373704,3.91977
0.384211,3.98727
0.394691,4.05176
0.405151,4.11442
0.415609,4.17826
0.426108,4.24157
0.436576,4.30474
0.447027,4.36872
0.457515,4.43207
0.467996,4.49602
0.4785,4.56044
0.488956,4.62462
0.499424,4.68863
0.509967,4.75368
0.520574,4.81934
0.531196,4.88539
0.541695,4.95288
0.552204,5.0193
0.562786,5.09288
0.573385,5.17399
0.583871,5.25988
0.594417,5.34758
0.604857,5.43554
0.615071,5.52753
0.62407,5.65721
0.631876,5.77096
0.639613,5.87344
0.647319,5.98553
0.654125,6.0867
0.660786,6.17846
0.667521,6.28296
0.674134,6.38299
0.6809,6.4854
0.687522,6.60241
0.693983,6.70527
0.700523,6.79294
0.707479,6.89851
0.714249,6.99949
0.721174,7.11638
0.727893,7.20489
0.734897,7.31289
0.741871,7.39593
0.749119,7.49107
0.756382,7.58083
0.763801,7.67289
0.771263,7.773
0.778749,7.86097
0.786413,7.93703
0.794354,8.02235
0.802446,8.10853
0.810601,8.19462
0.818893,8.29066
0.827066,8.36518
0.835526,8.4465
0.84396,8.52824
0.853841,8.61856
0.863591,8.71738
0.873093,8.8124
0.882284,8.91607
0.891571,9.01546
0.900619,9.11831
0.90991,9.21999
0.919232,9.32427
0.9286,9.44248
0.937543,9.55111
0.946398,9.65318
0.95531,9.75566
0.964257,9.85837
0.973138,9.95889
0.982037,10.0618
0.99085,10.1632
0.999718,10.2652
1.00864,10.3686
1.01753,10.4727
1.02642,10.5762
1.03526,10.6796
1.04414,10.7814
1.05313,10.8876
1.06212,10.9957
1.07106,11.1032
1.07998,11.2099
1.08888,11.3175
1.09776,11.425
1.10659,11.5334
1.11545,11.6413
1.12426,11.75
1.1331,11.8603
1.14192,11.9705
1.15083,12.0802
1.15985,12.1943
1.16879,12.3112
1.1777,12.4317
1.18689,12.5324
1.19618,12.6744
1.20513,12.8009
1.21427,12.9216
1.22325,13.0472
1.23205,13.1753
1.24104,13.2969
1.25015,13.4222
1.25911,13.5333
1.26824,13.6566
1.27755,13.7833
1.2868,13.9306
1.29567,14.0447
1.30498,14.1827
1.31404,14.3162
1.32289,14.4419
1.32678,14.5149
1.33516,19.5147
1.3443,24.5147
1.3443,24.5147
1.35147,28.0742
1.35884,31.4779
1.36645,34.725
1.37427,37.8153
1.38234,40.7491
1.39064,43.5273
1.3992,46.1512
1.40801,48.6225
1.41708,50.9438
1.42643,53.1177
1.43606,55.1475
1.44598,57.0369
1.45619,58.79
1.46671,60.4113
1.47755,61.9055
1.48871,63.2778
1.50021,64.5334
1.51205,65.6781
1.52424,66.7175
1.53681,67.6574
1.54974,68.504
1.56307,69.2631
1.5768,69.9408
1.59094,70.543
1.6055,71.0756
1.62225,71.5989
1.64151,72.0999
1.66366,72.565
1.68913,72.9815
1.71842,73.3384
1.75211,73.6286
1.79085,73.85
1.8354,74.0059
1.88663,74.1053
1.94298,74.1587
2.00497,74.1843
2.07316,74.195
2.14817,74.1988
2.23068,74.1998
2.32144,74.2
2.42128,74.2
2.5311,74.2
2.6519,74.2
